"Plot Title: NG02"
"#","Date Time, GMT-08:00","Temp, °F","Coupler Detached","Coupler Attached","Host Connected","Stopped","End Of File"
1,10/26/10 09:00:00 PM,38.511,Logged,,,,
2,10/26/10 09:30:00 PM,38.511,,,,,
3,10/26/10 10:00:00 PM,38.511,,,,,
4,10/26/10 10:30:00 PM,38.511,,,,,
5,10/26/10 11:00:00 PM,38.511,,,,,
6,10/26/10 11:30:00 PM,38.511,,,,,
7,10/27/10 12:00:00 AM,38.511,,,,,
8,10/27/10 12:30:00 AM,38.511,,,,,
9,10/27/10 01:00:00 AM,38.464,,,,,
10,10/27/10 01:30:00 AM,38.464,,,,,
11,10/27/10 02:00:00 AM,38.511,,,,,
12,10/27/10 02:30:00 AM,38.511,,,,,
13,10/27/10 03:00:00 AM,38.464,,,,,
14,10/27/10 03:30:00 AM,38.511,,,,,
15,10/27/10 04:00:00 AM,38.511,,,,,
16,10/27/10 04:30:00 AM,38.511,,,,,
17,10/27/10 05:00:00 AM,38.464,,,,,
18,10/27/10 05:30:00 AM,38.511,,,,,
19,10/27/10 06:00:00 AM,38.511,,,,,
20,10/27/10 06:30:00 AM,38.511,,,,,
21,10/27/10 07:00:00 AM,38.511,,,,,
22,10/27/10 07:30:00 AM,38.464,,,,,
23,10/27/10 08:00:00 AM,38.511,,,,,
24,10/27/10 08:30:00 AM,38.511,,,,,
25,10/27/10 09:00:00 AM,38.511,,,,,
26,10/27/10 09:30:00 AM,38.511,,,,,
27,10/27/10 10:00:00 AM,38.511,,,,,
28,10/27/10 10:30:00 AM,38.606,,,,,
29,10/27/10 11:00:00 AM,38.653,,,,,
30,10/27/10 11:30:00 AM,38.700,,,,,
31,10/27/10 12:00:00 PM,38.748,,,,,
32,10/27/10 12:30:00 PM,38.889,,,,,
33,10/27/10 01:00:00 PM,38.748,,,,,
34,10/27/10 01:30:00 PM,38.842,,,,,
35,10/27/10 02:00:00 PM,38.889,,,,,
36,10/27/10 02:30:00 PM,39.031,,,,,
37,10/27/10 03:00:00 PM,38.984,,,,,
38,10/27/10 03:30:00 PM,38.889,,,,,
39,10/27/10 04:00:00 PM,38.842,,,,,
40,10/27/10 04:30:00 PM,38.795,,,,,
41,10/27/10 05:00:00 PM,38.748,,,,,
42,10/27/10 05:30:00 PM,38.700,,,,,
43,10/27/10 06:00:00 PM,38.653,,,,,
44,10/27/10 06:30:00 PM,38.606,,,,,
45,10/27/10 07:00:00 PM,38.606,,,,,
46,10/27/10 07:30:00 PM,38.557,,,,,
47,10/27/10 08:00:00 PM,38.557,,,,,
48,10/27/10 08:30:00 PM,38.511,,,,,
49,10/27/10 09:00:00 PM,38.511,,,,,
50,10/27/10 09:30:00 PM,38.464,,,,,
51,10/27/10 10:00:00 PM,38.464,,,,,
52,10/27/10 10:30:00 PM,38.464,,,,,
53,10/27/10 11:00:00 PM,38.415,,,,,
54,10/27/10 11:30:00 PM,38.415,,,,,
55,10/28/10 12:00:00 AM,38.415,,,,,
56,10/28/10 12:30:00 AM,38.415,,,,,
57,10/28/10 01:00:00 AM,38.415,,,,,
58,10/28/10 01:30:00 AM,38.415,,,,,
59,10/28/10 02:00:00 AM,38.415,,,,,
60,10/28/10 02:30:00 AM,38.415,,,,,
61,10/28/10 03:00:00 AM,38.368,,,,,
62,10/28/10 03:30:00 AM,38.368,,,,,
63,10/28/10 04:00:00 AM,38.368,,,,,
64,10/28/10 04:30:00 AM,38.368,,,,,
65,10/28/10 05:00:00 AM,38.368,,,,,
66,10/28/10 05:30:00 AM,38.322,,,,,
67,10/28/10 06:00:00 AM,38.322,,,,,
68,10/28/10 06:30:00 AM,38.273,,,,,
69,10/28/10 07:00:00 AM,38.179,,,,,
70,10/28/10 07:30:00 AM,38.226,,,,,
71,10/28/10 08:00:00 AM,38.226,,,,,
72,10/28/10 08:30:00 AM,38.226,,,,,
73,10/28/10 09:00:00 AM,38.226,,,,,
74,10/28/10 09:30:00 AM,38.226,,,,,
75,10/28/10 10:00:00 AM,37.989,,,,,
76,10/28/10 10:30:00 AM,38.037,,,,,
77,10/28/10 11:00:00 AM,38.037,,,,,
78,10/28/10 11:30:00 AM,38.037,,,,,
79,10/28/10 12:00:00 PM,38.131,,,,,
80,10/28/10 12:30:00 PM,38.322,,,,,
81,10/28/10 01:00:00 PM,38.322,,,,,
82,10/28/10 01:30:00 PM,38.415,,,,,
83,10/28/10 02:00:00 PM,38.511,,,,,
84,10/28/10 02:30:00 PM,38.464,,,,,
85,10/28/10 03:00:00 PM,38.511,,,,,
86,10/28/10 03:30:00 PM,38.511,,,,,
87,10/28/10 04:00:00 PM,38.511,,,,,
88,10/28/10 04:30:00 PM,38.322,,,,,
89,10/28/10 05:00:00 PM,38.273,,,,,
90,10/28/10 05:30:00 PM,38.226,,,,,
91,10/28/10 06:00:00 PM,38.131,,,,,
92,10/28/10 06:30:00 PM,38.037,,,,,
93,10/28/10 07:00:00 PM,38.037,,,,,
94,10/28/10 07:30:00 PM,38.037,,,,,
95,10/28/10 08:00:00 PM,37.989,,,,,
96,10/28/10 08:30:00 PM,37.989,,,,,
97,10/28/10 09:00:00 PM,37.942,,,,,
98,10/28/10 09:30:00 PM,38.084,,,,,
99,10/28/10 10:00:00 PM,38.131,,,,,
100,10/28/10 10:30:00 PM,38.131,,,,,
101,10/28/10 11:00:00 PM,38.131,,,,,
102,10/28/10 11:30:00 PM,38.084,,,,,
103,10/29/10 12:00:00 AM,38.037,,,,,
104,10/29/10 12:30:00 AM,38.037,,,,,
105,10/29/10 01:00:00 AM,37.893,,,,,
106,10/29/10 01:30:00 AM,37.942,,,,,
107,10/29/10 02:00:00 AM,37.893,,,,,
108,10/29/10 02:30:00 AM,37.846,,,,,
109,10/29/10 03:00:00 AM,37.846,,,,,
110,10/29/10 03:30:00 AM,37.942,,,,,
111,10/29/10 04:00:00 AM,37.942,,,,,
112,10/29/10 04:30:00 AM,37.989,,,,,
113,10/29/10 05:00:00 AM,37.942,,,,,
114,10/29/10 05:30:00 AM,37.942,,,,,
115,10/29/10 06:00:00 AM,37.893,,,,,
116,10/29/10 06:30:00 AM,37.893,,,,,
117,10/29/10 07:00:00 AM,37.893,,,,,
118,10/29/10 07:30:00 AM,37.893,,,,,
119,10/29/10 08:00:00 AM,37.893,,,,,
120,10/29/10 08:30:00 AM,37.893,,,,,
121,10/29/10 09:00:00 AM,37.893,,,,,
122,10/29/10 09:30:00 AM,37.893,,,,,
123,10/29/10 10:00:00 AM,37.942,,,,,
124,10/29/10 10:30:00 AM,37.989,,,,,
125,10/29/10 11:00:00 AM,38.037,,,,,
126,10/29/10 11:30:00 AM,38.084,,,,,
127,10/29/10 12:00:00 PM,38.179,,,,,
128,10/29/10 12:30:00 PM,38.179,,,,,
129,10/29/10 01:00:00 PM,38.226,,,,,
130,10/29/10 01:30:00 PM,38.273,,,,,
131,10/29/10 02:00:00 PM,38.226,,,,,
132,10/29/10 02:30:00 PM,38.273,,,,,
133,10/29/10 03:00:00 PM,38.273,,,,,
134,10/29/10 03:30:00 PM,38.322,,,,,
135,10/29/10 04:00:00 PM,38.368,,,,,
136,10/29/10 04:30:00 PM,38.322,,,,,
137,10/29/10 05:00:00 PM,38.322,,,,,
138,10/29/10 05:30:00 PM,38.273,,,,,
139,10/29/10 06:00:00 PM,38.226,,,,,
140,10/29/10 06:30:00 PM,38.226,,,,,
141,10/29/10 07:00:00 PM,38.179,,,,,
142,10/29/10 07:30:00 PM,38.179,,,,,
143,10/29/10 08:00:00 PM,38.179,,,,,
144,10/29/10 08:30:00 PM,38.131,,,,,
145,10/29/10 09:00:00 PM,38.131,,,,,
146,10/29/10 09:30:00 PM,38.131,,,,,
147,10/29/10 10:00:00 PM,38.131,,,,,
148,10/29/10 10:30:00 PM,38.131,,,,,
149,10/29/10 11:00:00 PM,38.131,,,,,
150,10/29/10 11:30:00 PM,38.131,,,,,
151,10/30/10 12:00:00 AM,38.084,,,,,
152,10/30/10 12:30:00 AM,38.084,,,,,
153,10/30/10 01:00:00 AM,38.084,,,,,
154,10/30/10 01:30:00 AM,38.084,,,,,
155,10/30/10 02:00:00 AM,38.084,,,,,
156,10/30/10 02:30:00 AM,38.084,,,,,
157,10/30/10 03:00:00 AM,38.084,,,,,
158,10/30/10 03:30:00 AM,38.084,,,,,
159,10/30/10 04:00:00 AM,38.084,,,,,
160,10/30/10 04:30:00 AM,38.037,,,,,
161,10/30/10 05:00:00 AM,38.037,,,,,
162,10/30/10 05:30:00 AM,38.037,,,,,
163,10/30/10 06:00:00 AM,38.084,,,,,
164,10/30/10 06:30:00 AM,38.084,,,,,
165,10/30/10 07:00:00 AM,38.084,,,,,
166,10/30/10 07:30:00 AM,38.084,,,,,
167,10/30/10 08:00:00 AM,38.084,,,,,
168,10/30/10 08:30:00 AM,38.084,,,,,
169,10/30/10 09:00:00 AM,38.037,,,,,
170,10/30/10 09:30:00 AM,38.037,,,,,
171,10/30/10 10:00:00 AM,38.037,,,,,
172,10/30/10 10:30:00 AM,38.084,,,,,
173,10/30/10 11:00:00 AM,38.322,,,,,
174,10/30/10 11:30:00 AM,38.368,,,,,
175,10/30/10 12:00:00 PM,38.464,,,,,
176,10/30/10 12:30:00 PM,38.511,,,,,
177,10/30/10 01:00:00 PM,38.511,,,,,
178,10/30/10 01:30:00 PM,38.464,,,,,
179,10/30/10 02:00:00 PM,38.464,,,,,
180,10/30/10 02:30:00 PM,38.511,,,,,
181,10/30/10 03:00:00 PM,38.606,,,,,
182,10/30/10 03:30:00 PM,38.606,,,,,
183,10/30/10 04:00:00 PM,38.606,,,,,
184,10/30/10 04:30:00 PM,38.464,,,,,
185,10/30/10 05:00:00 PM,38.415,,,,,
186,10/30/10 05:30:00 PM,38.322,,,,,
187,10/30/10 06:00:00 PM,38.273,,,,,
188,10/30/10 06:30:00 PM,38.226,,,,,
189,10/30/10 07:00:00 PM,38.179,,,,,
190,10/30/10 07:30:00 PM,38.131,,,,,
191,10/30/10 08:00:00 PM,38.131,,,,,
192,10/30/10 08:30:00 PM,38.131,,,,,
193,10/30/10 09:00:00 PM,38.084,,,,,
194,10/30/10 09:30:00 PM,38.084,,,,,
195,10/30/10 10:00:00 PM,38.084,,,,,
196,10/30/10 10:30:00 PM,38.084,,,,,
197,10/30/10 11:00:00 PM,38.037,,,,,
198,10/30/10 11:30:00 PM,38.037,,,,,
199,10/31/10 12:00:00 AM,38.037,,,,,
200,10/31/10 12:30:00 AM,38.037,,,,,
201,10/31/10 01:00:00 AM,38.037,,,,,
202,10/31/10 01:30:00 AM,38.037,,,,,
203,10/31/10 02:00:00 AM,38.037,,,,,
204,10/31/10 02:30:00 AM,38.037,,,,,
205,10/31/10 03:00:00 AM,38.037,,,,,
206,10/31/10 03:30:00 AM,38.037,,,,,
207,10/31/10 04:00:00 AM,38.037,,,,,
208,10/31/10 04:30:00 AM,38.037,,,,,
209,10/31/10 05:00:00 AM,38.037,,,,,
210,10/31/10 05:30:00 AM,38.037,,,,,
211,10/31/10 06:00:00 AM,38.037,,,,,
212,10/31/10 06:30:00 AM,38.037,,,,,
213,10/31/10 07:00:00 AM,38.037,,,,,
214,10/31/10 07:30:00 AM,38.037,,,,,
215,10/31/10 08:00:00 AM,38.037,,,,,
216,10/31/10 08:30:00 AM,38.037,,,,,
217,10/31/10 09:00:00 AM,38.037,,,,,
218,10/31/10 09:30:00 AM,38.037,,,,,
219,10/31/10 10:00:00 AM,38.084,,,,,
220,10/31/10 10:30:00 AM,38.131,,,,,
221,10/31/10 11:00:00 AM,38.179,,,,,
222,10/31/10 11:30:00 AM,38.226,,,,,
223,10/31/10 12:00:00 PM,38.322,,,,,
224,10/31/10 12:30:00 PM,38.464,,,,,
225,10/31/10 01:00:00 PM,38.557,,,,,
226,10/31/10 01:30:00 PM,38.653,,,,,
227,10/31/10 02:00:00 PM,38.653,,,,,
228,10/31/10 02:30:00 PM,38.653,,,,,
229,10/31/10 03:00:00 PM,38.653,,,,,
230,10/31/10 03:30:00 PM,38.653,,,,,
231,10/31/10 04:00:00 PM,38.606,,,,,
232,10/31/10 04:30:00 PM,38.511,,,,,
233,10/31/10 05:00:00 PM,38.464,,,,,
234,10/31/10 05:30:00 PM,38.368,,,,,
235,10/31/10 06:00:00 PM,38.273,,,,,
236,10/31/10 06:30:00 PM,38.226,,,,,
237,10/31/10 07:00:00 PM,38.131,,,,,
238,10/31/10 07:30:00 PM,38.084,,,,,
239,10/31/10 08:00:00 PM,38.037,,,,,
240,10/31/10 08:30:00 PM,38.037,,,,,
241,10/31/10 09:00:00 PM,37.989,,,,,
242,10/31/10 09:30:00 PM,37.989,,,,,
243,10/31/10 10:00:00 PM,37.942,,,,,
244,10/31/10 10:30:00 PM,37.942,,,,,
245,10/31/10 11:00:00 PM,37.942,,,,,
246,10/31/10 11:30:00 PM,37.942,,,,,
247,11/01/10 12:00:00 AM,37.893,,,,,
248,11/01/10 12:30:00 AM,37.893,,,,,
249,11/01/10 01:00:00 AM,37.893,,,,,
250,11/01/10 01:30:00 AM,37.846,,,,,
251,11/01/10 02:00:00 AM,37.846,,,,,
252,11/01/10 02:30:00 AM,37.846,,,,,
253,11/01/10 03:00:00 AM,37.798,,,,,
254,11/01/10 03:30:00 AM,37.798,,,,,
255,11/01/10 04:00:00 AM,37.798,,,,,
256,11/01/10 04:30:00 AM,37.751,,,,,
257,11/01/10 05:00:00 AM,37.751,,,,,
258,11/01/10 05:30:00 AM,37.751,,,,,
259,11/01/10 06:00:00 AM,37.751,,,,,
260,11/01/10 06:30:00 AM,37.751,,,,,
261,11/01/10 07:00:00 AM,37.751,,,,,
262,11/01/10 07:30:00 AM,37.751,,,,,
263,11/01/10 08:00:00 AM,37.751,,,,,
264,11/01/10 08:30:00 AM,37.702,,,,,
265,11/01/10 09:00:00 AM,37.702,,,,,
266,11/01/10 09:30:00 AM,37.702,,,,,
267,11/01/10 10:00:00 AM,37.751,,,,,
268,11/01/10 10:30:00 AM,37.798,,,,,
269,11/01/10 11:00:00 AM,37.846,,,,,
270,11/01/10 11:30:00 AM,37.893,,,,,
271,11/01/10 12:00:00 PM,37.942,,,,,
272,11/01/10 12:30:00 PM,38.084,,,,,
273,11/01/10 01:00:00 PM,38.131,,,,,
274,11/01/10 01:30:00 PM,38.084,,,,,
275,11/01/10 02:00:00 PM,38.084,,,,,
276,11/01/10 02:30:00 PM,38.084,,,,,
277,11/01/10 03:00:00 PM,38.131,,,,,
278,11/01/10 03:30:00 PM,38.273,,,,,
279,11/01/10 04:00:00 PM,38.273,,,,,
280,11/01/10 04:30:00 PM,38.179,,,,,
281,11/01/10 05:00:00 PM,38.084,,,,,
282,11/01/10 05:30:00 PM,37.989,,,,,
