Hydrolab MS5 46008,,,,,,,,,,,,,,,
6/21/2016,14:15:00,,18.92,,7.83,,0,,12.6,,0,,109.6,,8.39
6/21/2016,14:30:00,,9.76,,7.83,,4.7,,12.5,,52.5,,121.7,,11.4
6/21/2016,14:45:00,,9.76,,7.87,,4,,12.3,,52,,121.7,,11.41
6/21/2016,15:00:00,,9.82,,7.82,,4.1,,12.2,,51.7,,121.3,,11.35
6/21/2016,15:15:00,,9.63,,7.68,,4.1,,12.1,,51.1,,121,,11.38
6/21/2016,15:30:00,,9.83,,7.69,,3.7,,12.1,,51.5,,120.5,,11.28
6/21/2016,15:45:00,,9.9,,7.63,,4.5,,12.1,,51.7,,120.2,,11.23
6/21/2016,16:00:00,,9.96,,7.62,,4.5,,12,,51.8,,120.1,,11.2
6/21/2016,16:15:00,,9.86,,7.58,,6.1,,11.9,,51.1,,119.9,,11.21
6/21/2016,16:30:00,,9.79,,7.57,,5.6,,11.9,,51.2,,119.5,,11.19
6/21/2016,16:45:00,,9.81,,7.69,,4.3,,11.8,,51.1,,119.2,,11.15
6/21/2016,17:00:00,,9.72,,7.66,,5.2,,11.8,,50.8,,119.1,,11.17
6/21/2016,17:15:00,,9.69,,7.62,,4.9,,11.8,,51.1,,119.6,,11.23
6/21/2016,17:30:00,,9.44,,7.6,,4.7,,11.8,,50.5,,119.4,,11.27
6/21/2016,17:45:00,,9.55,,7.57,,5.6,,11.8,,50.8,,119.5,,11.26
6/21/2016,18:00:00,,9.58,,7.61,,5.4,,11.8,,50.8,,118.9,,11.19
6/21/2016,18:15:00,,9.51,,7.59,,5.7,,11.7,,50.2,,119.5,,11.27
6/21/2016,18:30:00,,9.47,,7.6,,6.1,,11.7,,50.7,,119.5,,11.28
6/21/2016,18:45:00,,9.4,,7.57,,6,,11.7,,50.7,,118.7,,11.22
6/21/2016,19:00:00,,9.37,,7.55,,6.7,,11.7,,50.6,,118.5,,11.21
6/21/2016,19:15:00,,9.29,,7.66,,32.6,,11.6,,50.5,,117.7,,11.16
6/21/2016,19:30:00,,9.28,,7.55,,8.4,,11.6,,50.5,,117.6,,11.15
6/21/2016,19:45:00,,9.13,,7.54,,5.3,,11.6,,50.6,,117.4,,11.17
6/21/2016,20:00:00,,9.07,,7.51,,8.1,,11.6,,50.7,,117.4,,11.18
6/21/2016,20:15:00,,9.16,,7.54,,5.8,,11.6,,50.3,,117.5,,11.17
6/21/2016,20:30:00,,9.2,,7.54,,5.6,,11.6,,50.2,,117.4,,11.16
6/21/2016,20:45:00,,9.22,,7.5,,5.8,,11.5,,50.6,,117.6,,11.17
6/21/2016,21:00:00,,9.1,,7.55,,5.8,,11.6,,50.8,,118,,11.23
6/21/2016,21:15:00,,9.21,,7.51,,6.7,,11.6,,50.8,,118.3,,11.23
6/21/2016,21:30:00,,9.3,,7.49,,4.3,,11.5,,50.7,,118.3,,11.21
6/21/2016,21:45:00,,9.24,,7.52,,5.1,,11.5,,50.5,,118.1,,11.21
6/21/2016,22:00:00,,9.24,,7.49,,5.7,,11.6,,51.2,,118.6,,11.25
6/21/2016,22:15:00,,9.43,,7.54,,4,,11.5,,50.5,,118.8,,11.23
6/21/2016,22:30:00,,9.19,,7.55,,4.4,,11.5,,50.6,,118.8,,11.28
6/21/2016,22:45:00,,9.11,,7.55,,4,,11.5,,50.7,,118.9,,11.32
6/21/2016,23:00:00,,9.15,,7.54,,4,,11.5,,50.8,,119.3,,11.35
6/21/2016,23:15:00,,8.94,,7.56,,3.6,,11.5,,50.6,,120.2,,11.49
6/21/2016,23:30:00,,9.21,,7.54,,4,,11.5,,51.6,,119.6,,11.36
6/21/2016,23:45:00,,9.06,,7.52,,4.2,,11.5,,51.3,,119.5,,11.39
6/22/2016,0:00:00,,9.15,,7.55,,3.9,,11.5,,51,,119.3,,11.35
6/22/2016,0:15:00,,9.06,,7.54,,3.9,,11.5,,51.2,,118.8,,11.33
6/22/2016,0:30:00,,8.97,,7.56,,3,,11.5,,50.6,,119.4,,11.41
6/22/2016,0:45:00,,8.99,,7.56,,3.3,,11.5,,50.5,,119.4,,11.39
6/22/2016,1:00:00,,9.09,,7.51,,2.7,,11.5,,50.9,,119.2,,11.35
6/22/2016,1:15:00,,8.98,,7.55,,2.6,,11.5,,51.3,,119.2,,11.38
6/22/2016,1:30:00,,9.04,,7.52,,2.9,,11.5,,51.1,,119.2,,11.37
6/22/2016,1:45:00,,9.05,,7.54,,2,,11.5,,51,,119.2,,11.36
6/22/2016,2:00:00,,8.89,,7.54,,2.9,,11.5,,50.8,,119.1,,11.4
6/22/2016,2:15:00,,9.03,,7.56,,2.8,,11.5,,50.7,,119,,11.35
6/22/2016,2:30:00,,8.87,,7.52,,2.4,,11.5,,51,,119.4,,11.44
6/22/2016,2:45:00,,8.86,,7.52,,3.3,,11.5,,51.8,,119.2,,11.41
6/22/2016,3:00:00,,9.01,,7.48,,2.1,,11.5,,51.6,,120.1,,11.45
6/22/2016,3:15:00,,8.99,,7.53,,3.1,,11.5,,51.6,,119.4,,11.4
6/22/2016,3:30:00,,9,,7.49,,2.7,,11.5,,51.2,,119.6,,11.42
6/22/2016,3:45:00,,8.84,,7.48,,2,,11.5,,51.8,,119.6,,11.46
6/22/2016,4:00:00,,8.85,,7.53,,2.5,,11.5,,51,,119.6,,11.45
6/22/2016,4:15:00,,8.86,,7.5,,2.2,,11.5,,51.2,,119.9,,11.48
6/22/2016,4:30:00,,9.02,,7.49,,2.3,,11.5,,51.7,,119.6,,11.41
6/22/2016,4:45:00,,8.96,,7.55,,2.1,,11.5,,51.1,,119.4,,11.4
6/22/2016,5:00:00,,8.87,,7.54,,2,,11.5,,51.3,,119.4,,11.43
6/22/2016,5:15:00,,8.83,,7.58,,1.8,,11.5,,51.2,,119.6,,11.46
6/22/2016,5:30:00,,8.81,,7.5,,1.8,,11.5,,51.9,,119.7,,11.48
6/22/2016,5:45:00,,8.75,,7.56,,2.6,,11.5,,51.4,,119.3,,11.45
6/22/2016,6:00:00,,8.83,,7.5,,1.7,,11.5,,51.4,,119.4,,11.45
6/22/2016,6:15:00,,8.83,,7.56,,1.2,,11.5,,51.4,,119.6,,11.46
6/22/2016,6:30:00,,8.99,,7.6,,1.7,,11.6,,52.2,,118.9,,11.35
6/22/2016,6:45:00,,8.77,,7.56,,1.3,,11.5,,51.6,,119.3,,11.45
6/22/2016,7:00:00,,8.91,,7.52,,1.5,,11.5,,51.7,,119.3,,11.41
6/22/2016,7:15:00,,8.85,,7.54,,2.1,,11.5,,51.4,,119.7,,11.47
6/22/2016,7:30:00,,8.98,,7.52,,1.5,,11.6,,51.4,,119.5,,11.41
6/22/2016,7:45:00,,9.17,,7.57,,1.3,,11.6,,51.3,,119.2,,11.33
6/22/2016,8:00:00,,9.06,,7.54,,0.6,,11.5,,51.5,,119.4,,11.38
6/22/2016,8:15:00,,8.89,,7.54,,1.6,,11.5,,51.5,,119.9,,11.48
6/22/2016,8:30:00,,8.79,,7.54,,1.6,,11.5,,51.8,,120.3,,11.54
6/22/2016,8:45:00,,8.85,,7.56,,1.7,,11.5,,51.5,,120.1,,11.51
6/22/2016,9:00:00,,9.02,,7.53,,1.6,,11.5,,51.7,,120,,11.45
6/22/2016,9:15:00,,8.81,,7.57,,1.2,,11.6,,51.5,,120.1,,11.52
6/22/2016,9:30:00,,9.15,,7.51,,1.1,,11.6,,51.9,,120.1,,11.42
6/22/2016,9:45:00,,9.14,,7.54,,1.2,,11.6,,51.9,,120.1,,11.43
6/22/2016,10:00:00,,9.18,,7.52,,0.9,,11.6,,52,,120.1,,11.41
6/22/2016,10:15:00,,9.2,,7.57,,1.2,,11.6,,51.5,,120.3,,11.43
6/22/2016,10:30:00,,9.54,,7.55,,0.9,,11.6,,51.9,,120.4,,11.35
6/22/2016,10:45:00,,9.45,,7.52,,0.9,,11.6,,51.6,,120.7,,11.39
6/22/2016,11:00:00,,9.48,,7.56,,1.1,,11.6,,51.4,,120.7,,11.39
6/22/2016,11:15:00,,9.66,,7.51,,1.1,,11.6,,51.8,,120.9,,11.36
6/22/2016,11:30:00,,9.6,,7.52,,0.9,,11.6,,51.6,,121.4,,11.42
6/22/2016,11:45:00,,9.9,,7.57,,0.8,,11.6,,51.5,,121.5,,11.35
6/22/2016,12:00:00,,10.12,,7.55,,1.2,,11.6,,50.9,,121.7,,11.31
6/22/2016,12:15:00,,10.12,,7.54,,0.8,,11.6,,51.3,,121.7,,11.31
6/22/2016,12:30:00,,10.28,,7.59,,1.1,,11.6,,51.4,,122.2,,11.31
6/22/2016,12:45:00,,10.52,,7.57,,1.1,,11.6,,51.8,,122.8,,11.3
6/22/2016,13:00:00,,10.84,,7.52,,0.7,,11.7,,51.7,,122.9,,11.23
6/22/2016,13:15:00,,10.81,,7.47,,0.3,,11.7,,51.6,,122.7,,11.22
6/22/2016,13:30:00,,10.94,,7.44,,1.1,,11.7,,52.1,,123.3,,11.23
6/22/2016,13:45:00,,10.86,,7.44,,0.7,,11.7,,51.8,,123.2,,11.25
6/22/2016,14:00:00,,10.99,,7.41,,0.8,,11.7,,51.8,,123.2,,11.22
6/22/2016,14:15:00,,11.04,,7.42,,0.9,,11.7,,51.8,,122.8,,11.17
6/22/2016,14:30:00,,10.91,,7.5,,0.6,,11.7,,52.1,,122.9,,11.21
6/22/2016,14:45:00,,10.7,,7.52,,1.1,,11.7,,52.2,,123.1,,11.28
6/22/2016,15:00:00,,11.03,,7.45,,0.5,,11.7,,52.2,,122.9,,11.18
6/22/2016,15:15:00,,10.82,,7.54,,0.6,,11.7,,52.1,,123.3,,11.27
6/22/2016,15:30:00,,10.83,,7.57,,0.8,,11.7,,51.7,,123,,11.24
6/22/2016,15:45:00,,10.89,,7.53,,0.5,,11.7,,52.3,,123.2,,11.24
6/22/2016,16:00:00,,10.66,,7.58,,0.5,,11.7,,51.8,,123.4,,11.32
6/22/2016,16:15:00,,10.74,,7.54,,0,,11.7,,52.4,,122.8,,11.24
6/22/2016,16:30:00,,10.79,,7.57,,0.3,,11.7,,52.1,,123.6,,11.31
6/22/2016,16:45:00,,10.78,,7.57,,0,,11.7,,52,,123.6,,11.31
6/22/2016,17:00:00,,11.09,,7.54,,0.5,,11.7,,52.4,,124,,11.27
6/22/2016,17:15:00,,11.17,,7.54,,0.9,,11.7,,51.6,,123.7,,11.22
6/22/2016,17:30:00,,11.38,,7.54,,0.5,,11.7,,52.4,,124.5,,11.24
6/22/2016,17:45:00,,11.44,,7.57,,0.7,,11.7,,51.9,,124.2,,11.19
6/22/2016,18:00:00,,11.34,,7.6,,0.3,,11.7,,51.9,,125.4,,11.32
6/22/2016,18:15:00,,11.45,,7.54,,1.3,,11.7,,52.2,,124.5,,11.21
6/22/2016,18:30:00,,11.48,,7.59,,0.7,,11.7,,52.1,,124.7,,11.23
6/22/2016,18:45:00,,11.41,,7.58,,0.4,,11.7,,51.8,,124.6,,11.23
6/22/2016,19:00:00,,11.53,,7.6,,0.6,,11.7,,52,,124.1,,11.16
6/22/2016,19:15:00,,11.51,,7.56,,0.6,,11.7,,52.6,,124.5,,11.2
6/22/2016,19:30:00,,11.48,,7.55,,1.1,,11.8,,52,,124.3,,11.18
6/22/2016,19:45:00,,11.35,,7.54,,0.9,,11.7,,52.2,,124,,11.2
6/22/2016,20:00:00,,11.44,,7.58,,0.9,,11.8,,52.1,,123.9,,11.16
6/22/2016,20:15:00,,11.35,,7.54,,0.6,,11.8,,52.1,,123.9,,11.18
6/22/2016,20:30:00,,11.35,,7.5,,0.6,,11.7,,52.7,,124.3,,11.22
6/22/2016,20:45:00,,11.32,,7.53,,0.7,,11.7,,52.2,,124.2,,11.22
6/22/2016,21:00:00,,11.28,,7.55,,0.8,,11.7,,51.6,,124.4,,11.25
6/22/2016,21:15:00,,11.46,,7.54,,0.6,,11.7,,52.2,,123.8,,11.15
6/22/2016,21:30:00,,11.05,,7.55,,0.6,,11.7,,51.6,,125.1,,11.38
6/22/2016,21:45:00,,11.3,,7.49,,1.1,,11.7,,52.4,,124.1,,11.22
6/22/2016,22:00:00,,11.06,,7.57,,1.5,,11.8,,51.9,,124.6,,11.33
6/22/2016,22:15:00,,10.94,,7.53,,1.3,,11.8,,52.1,,125.1,,11.4
6/22/2016,22:30:00,,11.01,,7.53,,0.5,,11.7,,52.4,,124.2,,11.3
6/22/2016,22:45:00,,10.7,,7.61,,0.8,,11.8,,51.7,,124,,11.37
6/22/2016,23:00:00,,10.63,,7.53,,1,,11.7,,52.5,,123.9,,11.37
6/22/2016,23:15:00,,10.66,,7.55,,1.2,,11.8,,52.5,,123.9,,11.37
6/22/2016,23:30:00,,10.69,,7.58,,0.7,,11.7,,52.3,,123.4,,11.32
6/22/2016,23:45:00,,10.7,,7.55,,1.2,,11.7,,52.3,,123.6,,11.33
6/23/2016,0:00:00,,10.59,,7.58,,1.2,,11.7,,51.9,,122.6,,11.27
6/23/2016,0:15:00,,10.44,,7.57,,1.4,,11.7,,52,,122.8,,11.33
6/23/2016,0:30:00,,10.42,,7.51,,3.5,,11.7,,51.9,,122.8,,11.33
6/23/2016,0:45:00,,10.49,,7.57,,1.2,,11.7,,51.9,,123.1,,11.34
6/23/2016,1:00:00,,10.44,,7.52,,0.5,,11.7,,51.9,,122.2,,11.26
6/23/2016,1:15:00,,10.31,,7.51,,0.9,,11.7,,52.5,,123,,11.38
6/23/2016,1:30:00,,10.34,,7.51,,1,,11.7,,52.3,,122.7,,11.35
6/23/2016,1:45:00,,10.16,,7.57,,0.7,,11.7,,51.7,,122.7,,11.39
6/23/2016,2:00:00,,10.31,,7.53,,0.9,,11.7,,52.2,,121.9,,11.28
6/23/2016,2:15:00,,10.28,,7.53,,0.5,,11.7,,51.9,,121.9,,11.28
6/23/2016,2:30:00,,10.28,,7.55,,0.6,,11.7,,52.3,,122.2,,11.31
6/23/2016,2:45:00,,10.24,,7.42,,1.3,,11.7,,52.7,,122.4,,11.34
6/23/2016,3:00:00,,10.24,,7.54,,0.2,,11.7,,52.3,,121.9,,11.3
6/23/2016,3:15:00,,10.05,,7.42,,1.2,,11.7,,53.2,,121.7,,11.33
6/23/2016,3:30:00,,10.17,,7.51,,0.6,,11.7,,52.4,,122.5,,11.37
6/23/2016,3:45:00,,9.94,,7.47,,0.6,,11.7,,52.6,,121.9,,11.37
6/23/2016,4:00:00,,9.96,,7.5,,0.8,,11.7,,53,,122.1,,11.39
6/23/2016,4:15:00,,9.95,,7.49,,0.1,,11.7,,52.6,,122.1,,11.4
6/23/2016,4:30:00,,10.14,,7.53,,0.4,,11.7,,52.4,,121.7,,11.3
6/23/2016,4:45:00,,9.81,,7.46,,0.6,,11.7,,52.5,,121.8,,11.4
6/23/2016,5:00:00,,9.88,,7.51,,0.4,,11.7,,52.9,,121.5,,11.35
6/23/2016,5:15:00,,9.94,,7.47,,0.5,,11.7,,52.5,,121.7,,11.36
6/23/2016,5:30:00,,9.86,,7.44,,0.3,,11.7,,52.7,,121,,11.31
6/23/2016,5:45:00,,9.8,,7.49,,0,,11.7,,52.4,,121.4,,11.37
6/23/2016,6:00:00,,9.83,,7.42,,0.2,,11.7,,52.9,,121.7,,11.39
6/23/2016,6:15:00,,9.58,,7.48,,0.6,,11.7,,52.7,,121.4,,11.42
6/23/2016,6:30:00,,9.81,,7.5,,0.4,,11.7,,52.5,,121.1,,11.33
6/23/2016,6:45:00,,10.16,,7.48,,0.1,,11.7,,52.3,,121,,11.23
6/23/2016,7:00:00,,9.83,,7.6,,0.1,,11.7,,52.3,,121.7,,11.39
6/23/2016,7:15:00,,9.84,,7.48,,0.1,,11.7,,52.4,,121.5,,11.37
6/23/2016,7:30:00,,9.74,,7.52,,0.4,,11.7,,51.9,,122,,11.44
6/23/2016,7:45:00,,9.75,,7.55,,0.4,,11.7,,52.3,,121.6,,11.4
6/23/2016,8:00:00,,9.73,,7.5,,0.2,,11.7,,52.9,,121.8,,11.43
6/23/2016,8:15:00,,9.75,,7.47,,0.8,,11.7,,52.5,,121.8,,11.41
6/23/2016,8:30:00,,9.83,,7.5,,0.4,,11.7,,51.9,,121.8,,11.4
6/23/2016,8:45:00,,9.76,,7.5,,5.4,,11.7,,52.6,,121.9,,11.42
6/23/2016,9:00:00,,9.77,,7.49,,0.7,,11.7,,51.8,,122.2,,11.45
6/23/2016,9:15:00,,9.84,,7.57,,0.7,,11.7,,51.9,,122.6,,11.47
6/23/2016,9:30:00,,10.01,,7.49,,0.2,,11.7,,52.1,,122.1,,11.37
6/23/2016,9:45:00,,10,,7.55,,0.3,,11.7,,52,,122,,11.37
6/23/2016,10:00:00,,10.05,,7.52,,0.6,,11.7,,52.5,,121.9,,11.35
6/23/2016,10:15:00,,10.07,,7.53,,0,,11.7,,52.3,,122,,11.35
6/23/2016,10:30:00,,10.12,,7.52,,0.7,,11.7,,52.4,,122,,11.34
6/23/2016,10:45:00,,10.28,,7.66,,0.5,,11.7,,52.6,,122.7,,11.36
6/23/2016,11:00:00,,10.2,,7.53,,0.3,,11.7,,52.9,,122.6,,11.37
6/23/2016,11:15:00,,10.32,,7.55,,0.3,,11.7,,52,,122.7,,11.35
6/23/2016,11:30:00,,10.44,,7.54,,0.2,,11.7,,52.1,,122.7,,11.32
6/23/2016,11:45:00,,10.6,,7.55,,0.7,,11.7,,52.7,,122.5,,11.26
6/23/2016,12:00:00,,10.49,,7.62,,0.7,,11.7,,52.5,,122.7,,11.3
6/23/2016,12:15:00,,10.6,,7.54,,0.6,,11.8,,52.3,,122.7,,11.28
6/23/2016,12:30:00,,10.49,,7.57,,0.2,,11.8,,52.2,,122.4,,11.28
6/23/2016,12:45:00,,10.22,,7.54,,0.5,,11.8,,52.5,,122.8,,11.39
6/23/2016,13:00:00,,10.29,,7.59,,0.3,,11.8,,52.1,,122.6,,11.34
6/23/2016,13:15:00,,10.38,,7.59,,0.1,,11.8,,52.2,,121.9,,11.26
6/23/2016,13:30:00,,10.6,,7.55,,0.5,,11.8,,52.7,,122.2,,11.22
6/23/2016,13:45:00,,10.3,,7.54,,0.4,,11.8,,52.4,,122.8,,11.36
6/23/2016,14:00:00,,10.45,,7.56,,0.5,,11.8,,52.8,,122.9,,11.33
6/23/2016,14:15:00,,10.41,,7.58,,0.6,,11.8,,53.1,,122.9,,11.34
6/23/2016,14:30:00,,10.31,,7.57,,0.2,,11.8,,52.7,,123,,11.37
6/23/2016,14:45:00,,10.4,,7.64,,0.3,,11.8,,52.1,,123.1,,11.37
6/23/2016,15:00:00,,10.3,,7.53,,0.5,,11.8,,52.2,,123.6,,11.43
6/23/2016,15:15:00,,10.55,,7.56,,0.4,,11.8,,52.4,,123.1,,11.32
6/23/2016,15:30:00,,10.75,,7.56,,0.1,,11.8,,51.8,,123,,11.26
6/23/2016,15:45:00,,10.44,,7.63,,0.4,,11.8,,52.6,,124.4,,11.48
6/23/2016,16:00:00,,10.88,,7.61,,0,,11.8,,52.2,,123.5,,11.28
6/23/2016,16:15:00,,10.74,,7.58,,0.8,,11.8,,52.8,,123.7,,11.33
6/23/2016,16:30:00,,10.91,,7.61,,0.2,,11.8,,52.5,,124.2,,11.32
6/23/2016,16:45:00,,11.02,,7.64,,0.5,,11.8,,52.6,,123.9,,11.27
6/23/2016,17:00:00,,10.92,,7.66,,0.5,,11.8,,52.6,,124.2,,11.32
6/23/2016,17:15:00,,11.03,,7.62,,0.4,,11.8,,53,,123.6,,11.24
6/23/2016,17:30:00,,10.92,,7.64,,0,,11.8,,52.3,,123.9,,11.29
6/23/2016,17:45:00,,10.74,,7.64,,0.6,,11.8,,52.3,,123.8,,11.33
6/23/2016,18:00:00,,10.83,,7.65,,0.1,,11.8,,52.1,,123.9,,11.32
6/23/2016,18:15:00,,10.87,,7.65,,0.1,,11.8,,52.2,,124,,11.32
6/23/2016,18:30:00,,11.02,,7.58,,0,,11.8,,51.7,,123,,11.19
6/23/2016,18:45:00,,10.71,,7.63,,0,,11.8,,52.6,,123.7,,11.33
6/23/2016,19:00:00,,10.8,,7.68,,0.1,,11.8,,51.7,,123.3,,11.28
6/23/2016,19:15:00,,10.72,,7.6,,0,,11.8,,51.7,,123.1,,11.28
6/23/2016,19:30:00,,10.59,,7.68,,0.8,,11.8,,52.3,,123.8,,11.37
6/23/2016,19:45:00,,10.66,,7.59,,0.8,,11.8,,52,,123.4,,11.32
6/23/2016,20:00:00,,10.85,,7.57,,0.2,,11.8,,51.9,,123,,11.23
6/23/2016,20:15:00,,10.77,,7.63,,0,,11.8,,52.2,,123.5,,11.3
6/23/2016,20:30:00,,10.53,,7.61,,0.2,,11.8,,51.2,,122.7,,11.29
6/23/2016,20:45:00,,10.45,,7.65,,0.1,,11.8,,51.9,,123,,11.34
6/23/2016,21:00:00,,10.53,,7.65,,0.2,,11.8,,52.1,,122.6,,11.28
6/23/2016,21:15:00,,10.32,,7.63,,0.6,,11.8,,51.9,,122.3,,11.31
6/23/2016,21:30:00,,10.04,,7.71,,2,,11.8,,51.9,,122.5,,11.4
6/23/2016,21:45:00,,9.97,,7.7,,2272,,11.8,,51.3,,122.2,,11.39
6/23/2016,22:00:00,,9.84,,7.67,,1.2,,11.8,,51,,122.2,,11.43
6/23/2016,22:15:00,,10.05,,7.44,,0.5,,11.8,,51.4,,121.3,,11.29
6/23/2016,22:30:00,,9.85,,7.65,,0.1,,11.8,,51.4,,121.2,,11.34
6/23/2016,22:45:00,,10.01,,7.71,,0.4,,11.8,,50.9,,121.2,,11.29
6/23/2016,23:00:00,,9.78,,7.61,,0,,11.8,,51.6,,120.8,,11.32
6/23/2016,23:15:00,,9.71,,7.61,,0,,11.8,,51.3,,121.1,,11.36
6/23/2016,23:30:00,,9.65,,7.63,,0.2,,11.8,,50.9,,119.9,,11.26
6/23/2016,23:45:00,,9.59,,7.65,,0,,11.8,,51.2,,121,,11.39
6/24/2016,0:00:00,,9.68,,7.66,,0.1,,11.8,,51.1,,119.1,,11.18
6/24/2016,0:15:00,,9.71,,7.58,,0,,11.8,,51.9,,120.1,,11.27
6/24/2016,0:30:00,,9.69,,7.59,,0.1,,11.8,,51.6,,120.1,,11.27
6/24/2016,0:45:00,,9.59,,7.57,,0,,11.7,,51.2,,120.2,,11.31
6/24/2016,1:00:00,,9.52,,7.69,,0,,11.7,,51.1,,120.3,,11.34
6/24/2016,1:15:00,,9.67,,7.52,,0,,11.8,,51.8,,120.1,,11.28
6/24/2016,1:30:00,,9.4,,7.6,,0,,11.8,,52,,120.2,,11.36
6/24/2016,1:45:00,,9.6,,7.58,,0,,11.7,,51.3,,119.5,,11.25
6/24/2016,2:00:00,,9.48,,7.55,,0.3,,11.8,,51.3,,119.8,,11.31
6/24/2016,2:15:00,,9.38,,7.54,,0.4,,11.8,,51.4,,120.2,,11.36
6/24/2016,2:30:00,,9.57,,7.59,,0.2,,11.7,,51.2,,119.8,,11.28
6/24/2016,2:45:00,,9.51,,7.45,,0,,11.8,,51.8,,119.7,,11.29
6/24/2016,3:00:00,,9.44,,7.55,,0,,11.8,,50.8,,119.6,,11.29
6/24/2016,3:15:00,,9.66,,7.48,,0,,11.7,,51.7,,119.1,,11.19
6/24/2016,3:30:00,,9.33,,7.51,,0.1,,11.8,,51.2,,119.7,,11.33
6/24/2016,3:45:00,,9.33,,7.47,,0.1,,11.7,,51.2,,119.1,,11.28
6/24/2016,4:00:00,,9.25,,7.64,,0.3,,11.7,,51.5,,119.5,,11.34
6/24/2016,4:15:00,,9.19,,7.55,,0,,11.8,,51.3,,118.9,,11.3
6/24/2016,4:30:00,,9.28,,7.63,,0.6,,11.7,,51.2,,119.5,,11.33
6/24/2016,4:45:00,,9.16,,7.55,,0,,11.7,,51.3,,118.8,,11.3
6/24/2016,5:00:00,,9.2,,7.5,,0.3,,11.7,,51.2,,119.5,,11.35
6/24/2016,5:15:00,,9.08,,7.65,,0,,11.7,,51.4,,118.5,,11.29
6/24/2016,5:30:00,,9.14,,7.48,,0.1,,11.7,,51.9,,118.5,,11.27
6/24/2016,5:45:00,,9.18,,7.36,,0.1,,11.7,,51.3,,119.4,,11.35
6/24/2016,6:00:00,,9.33,,7.51,,0,,11.7,,51.3,,118.8,,11.25
6/24/2016,6:15:00,,9.25,,7.52,,0,,11.7,,51.9,,118.5,,11.25
6/24/2016,6:30:00,,9.21,,7.55,,0.3,,11.7,,51,,118.7,,11.27
6/24/2016,6:45:00,,9.18,,7.61,,0.1,,11.8,,51.5,,118.5,,11.26
6/24/2016,7:00:00,,9.17,,7.64,,0,,11.8,,51.2,,118.7,,11.28
6/24/2016,7:15:00,,9.28,,7.49,,0.4,,11.8,,51.1,,118.3,,11.22
6/24/2016,7:30:00,,9.3,,7.46,,0,,11.7,,51.7,,119.2,,11.3
6/24/2016,7:45:00,,9.38,,7.51,,0.4,,11.7,,51.6,,118.5,,11.21
6/24/2016,8:00:00,,9.14,,7.45,,0.1,,11.7,,51.9,,118.8,,11.3
6/24/2016,8:15:00,,9.23,,7.5,,0.7,,11.7,,51.6,,118.9,,11.29
6/24/2016,8:30:00,,9.13,,7.5,,0.8,,11.7,,51.9,,119,,11.33
6/24/2016,8:45:00,,9.13,,7.4,,0.1,,11.7,,51.5,,119.1,,11.33
6/24/2016,9:00:00,,9.43,,7.55,,0,,11.7,,51.7,,118.7,,11.21
6/24/2016,9:15:00,,9.3,,7.53,,0.4,,11.7,,51.3,,119.5,,11.33
6/24/2016,9:30:00,,9.34,,7.52,,0.4,,11.8,,51.2,,118.6,,11.23
6/24/2016,9:45:00,,9.31,,7.55,,0,,11.8,,51.3,,119.1,,11.29
