Hydrolab MS5 45211,,,,,,,,,,,,,,,
8/3/2016,14:45:00,,12.96,,10.97,,4.9,,7.94,,0,,11.8,,124.5
8/3/2016,15:00:00,,13.13,,10.95,,5.1,,7.95,,0,,11.8,,124.9
8/3/2016,15:15:00,,13.12,,10.91,,5,,7.91,,0,,11.8,,124.3
8/3/2016,15:30:00,,12.97,,10.97,,4.5,,7.92,,0,,11.8,,124.7
8/3/2016,15:45:00,,12.85,,11.04,,4.8,,7.93,,0,,11.8,,125
8/3/2016,16:00:00,,12.87,,11.01,,4.8,,7.94,,0,,11.8,,124.7
8/3/2016,16:15:00,,12.88,,11.05,,3.6,,7.95,,0,,11.8,,125.2
8/3/2016,16:30:00,,12.91,,11.07,,4.8,,7.93,,0,,11.8,,125.5
8/3/2016,16:45:00,,12.91,,11.01,,4.7,,7.94,,0,,11.8,,125.1
8/3/2016,17:00:00,,12.9,,11.13,,4.6,,7.95,,0,,11.8,,126.2
8/3/2016,17:15:00,,12.92,,11.08,,4.7,,7.94,,0,,11.8,,125.8
8/3/2016,17:30:00,,12.88,,11.08,,4.5,,7.96,,0,,11.8,,125.9
8/3/2016,17:45:00,,13.11,,10.99,,4.5,,7.94,,0,,11.8,,125.4
8/3/2016,18:00:00,,13.15,,10.99,,4.4,,7.94,,0,,11.8,,125.3
8/3/2016,18:15:00,,13.12,,11.09,,4.7,,7.97,,0,,11.8,,126.5
8/3/2016,18:30:00,,13.3,,11,,4.4,,7.95,,0,,11.8,,125.9
8/3/2016,18:45:00,,13.28,,11.04,,4.5,,7.97,,0,,11.8,,126.2
8/3/2016,19:00:00,,13.17,,11.1,,4.5,,7.98,,0,,11.8,,126.8
8/3/2016,19:15:00,,13.15,,11.09,,4,,7.98,,0,,11.8,,126.5
8/3/2016,19:30:00,,13.12,,11.05,,4.5,,7.98,,0,,11.8,,126.1
8/3/2016,19:45:00,,13.25,,10.98,,4.1,,7.98,,0,,11.8,,125.3
8/3/2016,20:00:00,,13.2,,11.03,,4.1,,7.98,,0,,11.8,,126.1
8/3/2016,20:15:00,,13.22,,10.9,,3.9,,7.96,,0,,11.8,,124.4
8/3/2016,20:30:00,,13.03,,10.92,,4.5,,7.94,,0,,11.8,,124.3
8/3/2016,20:45:00,,13.13,,10.89,,4.2,,7.89,,0,,11.8,,124.1
8/3/2016,21:00:00,,13.15,,10.85,,4.1,,7.92,,0,,11.8,,123.9
8/3/2016,21:15:00,,12.89,,10.93,,3.8,,7.93,,0,,11.8,,124
8/3/2016,21:30:00,,12.93,,10.93,,3.9,,7.89,,0,,11.8,,124
8/3/2016,21:45:00,,12.82,,10.94,,3.9,,7.92,,0,,11.8,,123.9
8/3/2016,22:00:00,,12.86,,10.94,,3.8,,7.86,,0,,11.8,,123.8
8/3/2016,22:15:00,,12.67,,10.97,,3.8,,7.9,,0,,11.8,,123.9
8/3/2016,22:30:00,,12.53,,10.98,,4.2,,7.9,,0,,11.8,,123.4
8/3/2016,22:45:00,,12.37,,11,,4,,7.89,,0,,11.8,,123.5
8/3/2016,23:00:00,,12.44,,10.97,,5.2,,7.9,,0,,11.8,,123.3
8/3/2016,23:15:00,,12.22,,11.06,,5.3,,7.91,,0,,11.8,,123.8
8/3/2016,23:30:00,,12.21,,10.97,,3.9,,7.85,,0,,11.8,,122.4
8/3/2016,23:45:00,,12.26,,11.03,,3.7,,7.89,,0,,11.8,,123.4
8/4/2016,0:00:00,,12.09,,11.02,,3.7,,7.89,,0,,11.8,,122.5
8/4/2016,0:15:00,,12.01,,11.02,,4.2,,7.88,,0,,11.8,,122.5
8/4/2016,0:30:00,,11.93,,10.97,,4,,7.88,,0,,11.8,,121.7
8/4/2016,0:45:00,,12,,11.05,,3.9,,7.88,,0,,11.8,,122.8
8/4/2016,1:00:00,,11.96,,11.02,,3.6,,7.88,,0,,11.8,,122.4
8/4/2016,1:15:00,,12.16,,10.97,,3.9,,7.87,,0,,11.8,,122.4
8/4/2016,1:30:00,,11.98,,10.96,,3.9,,7.86,,0,,11.8,,122.1
8/4/2016,1:45:00,,11.96,,11.02,,4,,7.91,,0,,11.8,,122
8/4/2016,2:00:00,,11.65,,11.07,,4,,7.89,,0,,11.8,,122.1
8/4/2016,2:15:00,,11.77,,10.99,,4.1,,7.88,,0,,11.8,,121.7
8/4/2016,2:30:00,,11.83,,10.98,,4,,7.86,,0,,11.8,,121.5
8/4/2016,2:45:00,,12.12,,10.98,,4.6,,7.83,,0,,11.8,,121.8
8/4/2016,3:00:00,,11.71,,10.95,,4.3,,7.86,,0,,11.8,,121
8/4/2016,3:15:00,,11.8,,10.92,,3.8,,7.84,,0,,11.8,,120.8
8/4/2016,3:30:00,,11.65,,10.98,,3.9,,7.85,,0,,11.8,,121.3
8/4/2016,3:45:00,,11.7,,10.94,,4,,7.84,,0,,11.8,,120.8
8/4/2016,4:00:00,,11.73,,10.94,,4.2,,7.82,,0,,11.8,,120.9
8/4/2016,4:15:00,,11.72,,10.91,,4,,7.83,,0,,11.8,,120.6
8/4/2016,4:30:00,,11.7,,10.9,,3.9,,7.84,,0,,11.8,,120.5
8/4/2016,4:45:00,,11.79,,10.84,,3.2,,7.79,,0,,11.8,,119.8
8/4/2016,5:00:00,,11.79,,10.86,,3.7,,7.81,,0,,11.8,,120.1
8/4/2016,5:15:00,,11.68,,10.91,,3.8,,7.81,,0,,11.8,,120.4
8/4/2016,5:30:00,,11.73,,10.82,,3.9,,7.81,,0,,11.8,,119.7
8/4/2016,5:45:00,,11.64,,10.88,,3.9,,7.8,,0,,11.8,,120
8/4/2016,6:00:00,,11.67,,10.89,,4,,7.8,,124.8,,11.8,,120.1
8/4/2016,6:15:00,,11.62,,10.87,,4,,7.79,,58.5,,11.8,,119.6
8/4/2016,6:30:00,,11.49,,10.87,,3.8,,7.82,,7.1,,11.8,,119.6
8/4/2016,6:45:00,,11.51,,10.88,,4.1,,7.79,,7.6,,11.8,,119.6
8/4/2016,7:00:00,,11.6,,10.84,,4.1,,7.79,,37.7,,11.8,,119.5
8/4/2016,7:15:00,,11.54,,10.91,,3.8,,7.8,,9.5,,11.8,,119.9
8/4/2016,7:30:00,,11.61,,10.83,,3.9,,7.79,,53.9,,11.8,,119.5
8/4/2016,7:45:00,,11.46,,10.83,,3.5,,7.78,,130.7,,11.8,,118.9
8/4/2016,8:00:00,,11.51,,10.84,,3.7,,7.81,,385.3,,11.8,,119
8/4/2016,8:15:00,,11.43,,10.84,,3.7,,7.81,,139.5,,11.8,,119
8/4/2016,8:30:00,,11.34,,10.9,,4,,7.81,,24.9,,11.8,,119.4
8/4/2016,8:45:00,,11.56,,10.88,,3.8,,7.82,,163,,11.8,,119.7
8/4/2016,9:00:00,,11.41,,10.89,,4.1,,7.84,,3.1,,11.8,,119.4
8/4/2016,9:15:00,,11.4,,10.93,,4.1,,7.82,,85.2,,11.8,,119.6
8/4/2016,9:30:00,,11.37,,10.89,,3.8,,7.83,,0,,11.8,,119
8/4/2016,9:45:00,,11.25,,10.95,,4,,7.82,,0,,11.8,,119.7
8/4/2016,10:00:00,,11.31,,10.94,,3.9,,7.84,,0,,11.8,,119.7
8/4/2016,10:15:00,,11.42,,10.95,,3.9,,7.85,,0,,11.8,,120.1
8/4/2016,10:30:00,,11.42,,10.94,,3.9,,7.85,,0,,11.8,,119.9
8/4/2016,10:45:00,,11.65,,10.87,,4.1,,7.83,,0,,11.8,,119.9
8/4/2016,11:00:00,,11.37,,10.98,,4,,7.83,,0,,11.8,,120.3
8/4/2016,11:15:00,,11.41,,10.97,,3.9,,7.84,,0,,11.8,,120.2
8/4/2016,11:30:00,,11.51,,10.96,,4,,7.85,,0,,11.8,,120.4
8/4/2016,11:45:00,,11.4,,10.96,,3.9,,7.86,,0,,11.8,,120.3
8/4/2016,12:00:00,,11.47,,10.97,,3.9,,7.87,,0,,11.8,,120.3
8/4/2016,12:15:00,,11.62,,10.92,,4.1,,7.87,,0,,11.8,,120.3
8/4/2016,12:30:00,,11.46,,11.04,,3.9,,7.83,,0,,11.8,,121.2
8/4/2016,12:45:00,,11.55,,10.97,,3.9,,7.86,,0,,11.8,,120.7
8/4/2016,13:00:00,,11.63,,10.96,,4.6,,7.81,,0,,11.8,,120.7
8/4/2016,13:15:00,,11.63,,11.01,,3.9,,7.93,,0,,11.8,,121.3
8/4/2016,13:30:00,,11.57,,11.03,,3.9,,7.91,,0,,11.8,,121.4
8/4/2016,13:45:00,,11.7,,11,,4.5,,7.9,,0,,11.8,,121.3
8/4/2016,14:00:00,,11.82,,10.96,,3.9,,7.93,,0,,11.8,,121.4
8/4/2016,14:15:00,,11.81,,10.94,,4.1,,7.93,,0,,11.8,,121.1
8/4/2016,14:30:00,,11.81,,11,,3.6,,7.89,,0,,11.8,,121.8
8/4/2016,14:45:00,,11.67,,11.01,,3.8,,7.94,,3.2,,11.8,,121.3
8/4/2016,15:00:00,,11.73,,10.97,,3.5,,7.87,,0,,11.8,,121.2
8/4/2016,15:15:00,,11.69,,10.98,,3.9,,7.8,,0,,11.8,,121.1
8/4/2016,15:30:00,,11.73,,10.98,,4,,7.88,,0,,11.8,,121.4
8/4/2016,15:45:00,,11.66,,10.94,,3.9,,7.86,,0,,11.8,,120.7
8/4/2016,16:00:00,,11.76,,10.95,,3.5,,7.88,,0,,11.8,,121.2
8/4/2016,16:15:00,,11.7,,10.94,,3.7,,7.88,,0,,11.8,,120.8
8/4/2016,16:30:00,,11.66,,10.96,,3.2,,7.89,,0,,11.8,,120.9
8/4/2016,16:45:00,,11.64,,10.99,,2.9,,7.9,,0,,11.8,,121.2
8/4/2016,17:00:00,,11.65,,10.96,,3.6,,7.91,,0,,11.8,,120.8
8/4/2016,17:15:00,,11.64,,10.98,,3.5,,7.89,,0,,11.8,,121.1
8/4/2016,17:30:00,,11.71,,10.99,,4.2,,7.86,,0,,11.8,,121.5
8/4/2016,17:45:00,,11.73,,10.89,,3.7,,7.89,,0,,11.8,,120.5
8/4/2016,18:00:00,,11.89,,10.96,,3.7,,7.86,,0,,11.8,,121.4
8/4/2016,18:15:00,,11.86,,10.88,,3.9,,7.87,,0,,11.8,,120.6
8/4/2016,18:30:00,,11.82,,10.97,,3.5,,7.88,,0,,11.8,,121.2
8/4/2016,18:45:00,,11.82,,10.97,,3.2,,7.9,,0,,11.8,,121.5
8/4/2016,19:00:00,,11.53,,11.09,,3.9,,7.89,,0,,11.8,,122.1
8/4/2016,19:15:00,,11.73,,10.99,,3.9,,7.89,,0,,11.8,,121.3
8/4/2016,19:30:00,,11.83,,10.95,,2.8,,7.89,,0,,11.8,,121.2
8/4/2016,19:45:00,,11.68,,11,,3.7,,7.89,,0,,11.8,,121.6
8/4/2016,20:00:00,,11.67,,10.93,,3.7,,7.89,,0,,11.8,,121
8/4/2016,20:15:00,,11.7,,10.98,,3.5,,7.89,,0,,11.8,,121.1
8/4/2016,20:30:00,,11.59,,10.96,,3.2,,7.88,,0,,11.8,,120.8
8/4/2016,20:45:00,,11.77,,10.93,,3.3,,7.9,,0,,11.8,,120.6
8/4/2016,21:00:00,,11.67,,10.92,,3.6,,7.87,,0,,11.8,,120.4
8/4/2016,21:15:00,,11.69,,10.9,,3.5,,7.88,,0,,11.8,,120.5
8/4/2016,21:30:00,,11.73,,10.89,,4.2,,7.84,,0,,11.8,,120.2
8/4/2016,21:45:00,,11.63,,10.9,,3.9,,7.83,,0,,11.8,,120.1
8/4/2016,22:00:00,,11.66,,10.87,,3.6,,7.85,,0,,11.8,,120.1
8/4/2016,22:15:00,,11.6,,10.88,,3.6,,7.78,,0,,11.8,,119.8
8/4/2016,22:30:00,,11.59,,10.86,,3.6,,7.83,,0,,11.8,,119.6
8/4/2016,22:45:00,,11.73,,10.79,,3.8,,7.83,,0,,11.8,,119.6
8/4/2016,23:00:00,,11.55,,10.87,,3.4,,7.83,,0,,11.8,,119.8
8/4/2016,23:15:00,,11.65,,10.83,,3.3,,7.8,,0,,11.8,,119.4
8/4/2016,23:30:00,,11.44,,10.86,,3.6,,7.79,,0,,11.8,,119.4
8/4/2016,23:45:00,,11.63,,10.8,,10.4,,7.82,,0,,11.8,,119.3
8/5/2016,0:00:00,,11.48,,10.89,,10.4,,7.82,,0,,11.8,,119.7
8/5/2016,0:15:00,,11.5,,10.93,,10.5,,7.82,,0,,11.8,,120.1
8/5/2016,0:30:00,,11.59,,10.82,,10.4,,7.81,,0,,11.8,,119.2
8/5/2016,0:45:00,,11.48,,10.89,,9.7,,7.81,,0,,11.8,,119.7
8/5/2016,1:00:00,,11.65,,10.82,,10.4,,7.79,,0,,11.8,,119.2
8/5/2016,1:15:00,,11.63,,10.84,,10.4,,7.8,,0,,11.8,,119.7
8/5/2016,1:30:00,,11.53,,10.93,,10.4,,7.8,,0,,11.8,,120.1
8/5/2016,1:45:00,,11.51,,10.83,,10.4,,7.79,,0,,11.8,,118.9
8/5/2016,2:00:00,,11.48,,10.84,,10.4,,7.78,,0,,11.8,,119
8/5/2016,2:15:00,,11.55,,10.8,,10.8,,7.78,,0,,11.8,,118.8
8/5/2016,2:30:00,,11.34,,10.93,,10.4,,7.77,,0,,11.8,,119.6
8/5/2016,2:45:00,,11.35,,10.87,,10.4,,7.79,,0,,11.8,,119.1
8/5/2016,3:00:00,,11.46,,10.81,,10.6,,7.76,,0,,11.8,,118.7
8/5/2016,3:15:00,,11.35,,10.87,,9.9,,7.78,,0,,11.8,,119
8/5/2016,3:30:00,,11.24,,10.86,,10,,7.77,,0,,11.8,,118.7
8/5/2016,3:45:00,,11.3,,10.84,,10.7,,7.76,,0,,11.8,,118.6
8/5/2016,4:00:00,,11.39,,10.88,,11.3,,7.75,,0,,11.8,,119.1
8/5/2016,4:15:00,,11.24,,10.85,,10.5,,7.75,,0,,11.8,,118.6
8/5/2016,4:30:00,,11.41,,10.8,,10.8,,7.75,,0,,11.8,,118.4
8/5/2016,4:45:00,,11.19,,10.91,,10.6,,7.76,,0,,11.8,,119
8/5/2016,5:00:00,,11.26,,10.84,,11,,7.75,,0,,11.8,,118.4
8/5/2016,5:15:00,,11.36,,10.79,,10.9,,7.74,,0,,11.8,,118.3
8/5/2016,5:30:00,,11.21,,10.83,,11,,7.74,,0,,11.8,,118.2
8/5/2016,5:45:00,,11.39,,10.78,,10.2,,7.73,,0,,11.8,,118
8/5/2016,6:00:00,,11.38,,10.75,,11.1,,7.73,,0,,11.8,,117.7
8/5/2016,6:15:00,,11.22,,10.81,,10.7,,7.74,,0,,11.8,,118
8/5/2016,6:30:00,,11.26,,10.83,,10.6,,7.73,,0,,11.8,,118.5
8/5/2016,6:45:00,,11.26,,10.83,,10.8,,7.74,,0,,11.8,,118.4
8/5/2016,7:00:00,,11.14,,10.86,,10.7,,7.74,,0,,11.8,,118.3
8/5/2016,7:15:00,,11.27,,10.83,,10.9,,7.73,,0,,11.8,,118.5
8/5/2016,7:30:00,,11.24,,10.84,,10.9,,7.75,,0,,11.8,,118.4
8/5/2016,7:45:00,,11.18,,10.87,,11,,7.76,,0,,11.8,,118.7
8/5/2016,8:00:00,,11.26,,10.79,,10.8,,7.76,,0,,11.8,,118.1
8/5/2016,8:15:00,,11.31,,10.83,,10.8,,7.77,,0,,11.8,,118.5
8/5/2016,8:30:00,,11.32,,10.81,,10.7,,7.77,,0,,11.8,,118.1
8/5/2016,8:45:00,,11.31,,10.84,,10.4,,7.76,,0,,11.8,,118.6
8/5/2016,9:00:00,,11.18,,10.86,,10.7,,7.79,,0,,11.8,,118.4
8/5/2016,9:15:00,,11.31,,10.83,,10.6,,7.8,,0,,11.8,,118.5
8/5/2016,9:30:00,,11.55,,10.84,,11.1,,7.82,,0,,11.8,,119
