HYDROLAB MS5 65979,,,,,,,,,,,,,,,,,
7/28/2016,16:00:00,,22.42,,7.19,,0.34,,0,,107.7,,7.78,,12.8,,662
7/28/2016,16:15:00,,22.45,,7.19,,0.34,,0,,107.9,,7.79,,12.7,,662
7/28/2016,16:30:00,,22.48,,7.19,,0.34,,0,,107.4,,7.75,,12.8,,663
7/28/2016,16:45:00,,22.51,,7.19,,0.34,,0,,107.3,,7.74,,12.7,,663
7/28/2016,17:00:00,,22.53,,7.19,,0.34,,0,,107.6,,7.76,,12.8,,663
7/28/2016,17:15:00,,22.53,,7.19,,0.34,,0,,107.7,,7.76,,12.8,,663
7/28/2016,17:30:00,,22.53,,7.19,,0.34,,0,,107.9,,7.78,,12.7,,663
7/28/2016,17:45:00,,22.53,,7.19,,0.34,,0,,107.9,,7.77,,12.8,,664
7/28/2016,18:00:00,,22.53,,7.19,,0.34,,0,,107.9,,7.77,,12.8,,664
7/28/2016,18:15:00,,22.52,,7.19,,0.34,,0,,108.3,,7.81,,12.7,,664
7/28/2016,18:30:00,,22.52,,7.19,,0.34,,0,,107.7,,7.77,,12.8,,664
7/28/2016,18:45:00,,22.5,,7.19,,0.34,,0,,107.6,,7.76,,12.8,,664
7/28/2016,19:00:00,,22.49,,7.19,,0.34,,0,,108,,7.79,,12.7,,664
7/28/2016,19:15:00,,22.49,,7.19,,0.34,,0,,107.7,,7.77,,12.8,,664
7/28/2016,19:30:00,,22.48,,7.19,,0.34,,0,,107.7,,7.77,,12.8,,664
7/28/2016,19:45:00,,22.47,,7.19,,0.34,,0,,107.3,,7.74,,12.8,,664
7/28/2016,20:00:00,,22.46,,7.19,,0.34,,0,,107.4,,7.75,,12.8,,664
7/28/2016,20:15:00,,22.45,,7.19,,0.34,,0,,107.9,,7.79,,12.7,,664
7/28/2016,20:30:00,,22.44,,7.19,,0.34,,0,,107.8,,7.78,,12.8,,664
7/28/2016,20:45:00,,22.43,,7.19,,0.34,,0,,107.8,,7.78,,12.8,,665
7/28/2016,21:00:00,,22.42,,7.19,,0.34,,0,,107.4,,7.76,,12.8,,665
7/28/2016,21:15:00,,22.41,,7.19,,0.34,,0,,107.2,,7.74,,12.8,,665
7/28/2016,21:30:00,,22.4,,7.19,,0.34,,0,,107.6,,7.77,,12.8,,665
7/28/2016,21:45:00,,22.4,,7.19,,0.34,,0,,107.2,,7.74,,12.8,,665
7/28/2016,22:00:00,,22.38,,7.19,,0.34,,0,,106.9,,7.73,,12.8,,665
7/28/2016,22:15:00,,22.38,,7.19,,0.34,,0,,107.7,,7.78,,12.8,,666
7/28/2016,22:30:00,,22.36,,7.19,,0.34,,0,,107.3,,7.75,,12.8,,666
7/28/2016,22:45:00,,22.36,,7.19,,0.34,,0,,107.1,,7.75,,12.8,,666
7/28/2016,23:00:00,,22.35,,7.19,,0.34,,0,,106.9,,7.73,,12.8,,666
7/28/2016,23:15:00,,22.34,,7.19,,0.34,,0,,107.3,,7.76,,12.8,,667
7/28/2016,23:30:00,,22.33,,7.19,,0.34,,0,,107,,7.75,,12.8,,667
7/28/2016,23:45:00,,22.32,,7.19,,0.34,,0,,106.8,,7.73,,12.8,,667
7/29/2016,0:00:00,,22.32,,7.19,,0.34,,0,,107.1,,7.75,,12.8,,668
7/29/2016,0:15:00,,22.31,,7.19,,0.34,,0,,107.1,,7.75,,12.8,,668
7/29/2016,0:30:00,,22.3,,7.19,,0.34,,0,,106.9,,7.74,,12.8,,668
7/29/2016,0:45:00,,22.29,,7.19,,0.34,,0,,106.8,,7.73,,12.8,,669
7/29/2016,1:00:00,,22.29,,7.19,,0.34,,0,,106.6,,7.72,,12.8,,669
7/29/2016,1:15:00,,22.28,,7.19,,0.34,,0,,107.2,,7.76,,12.8,,670
7/29/2016,1:30:00,,22.27,,7.19,,0.34,,0,,106.8,,7.73,,12.8,,670
7/29/2016,1:45:00,,22.26,,7.19,,0.34,,0,,106.8,,7.74,,12.8,,670
7/29/2016,2:00:00,,22.26,,7.19,,0.35,,0,,107,,7.75,,12.8,,671
7/29/2016,2:15:00,,22.24,,7.19,,0.35,,0,,106.8,,7.74,,12.8,,671
7/29/2016,2:30:00,,22.24,,7.19,,0.35,,0,,106.6,,7.72,,12.8,,672
7/29/2016,2:45:00,,22.23,,7.19,,0.35,,0,,106.9,,7.75,,12.8,,672
7/29/2016,3:00:00,,22.22,,7.19,,0.35,,0,,106.7,,7.73,,12.8,,673
7/29/2016,3:15:00,,22.22,,7.19,,0.35,,0,,106.8,,7.74,,12.8,,673
7/29/2016,3:30:00,,22.21,,7.19,,0.35,,0,,106.6,,7.73,,12.8,,673
7/29/2016,3:45:00,,22.21,,7.19,,0.35,,0,,106.2,,7.7,,12.8,,674
7/29/2016,4:00:00,,22.2,,7.19,,0.35,,0,,106.3,,7.71,,12.8,,674
7/29/2016,4:15:00,,22.19,,7.19,,0.35,,0,,106.7,,7.74,,12.8,,675
7/29/2016,4:30:00,,22.19,,7.19,,0.35,,0,,106.3,,7.71,,12.8,,675
7/29/2016,4:45:00,,22.18,,7.19,,0.35,,0,,106.2,,7.71,,12.8,,676
7/29/2016,5:00:00,,22.18,,7.19,,0.35,,0,,105.9,,7.68,,12.8,,676
7/29/2016,5:15:00,,22.17,,7.19,,0.35,,0,,106.6,,7.73,,12.8,,677
7/29/2016,5:30:00,,22.16,,7.19,,0.35,,0,,105.9,,7.69,,12.8,,677
7/29/2016,5:45:00,,22.15,,7.19,,0.35,,0,,106.3,,7.72,,12.8,,678
7/29/2016,6:00:00,,22.15,,7.19,,0.35,,0,,106.6,,7.74,,12.8,,678
7/29/2016,6:15:00,,22.14,,7.19,,0.35,,0,,105.9,,7.69,,12.8,,679
7/29/2016,6:30:00,,22.13,,7.19,,0.35,,0,,106.3,,7.72,,12.8,,679
7/29/2016,6:45:00,,22.13,,7.19,,0.35,,0,,106.5,,7.74,,12.8,,680
7/29/2016,7:00:00,,22.12,,7.19,,0.35,,0,,105.9,,7.69,,12.8,,680
7/29/2016,7:15:00,,22.12,,7.19,,0.35,,0,,105.9,,7.69,,12.8,,681
7/29/2016,7:30:00,,22.11,,7.19,,0.35,,0,,105.8,,7.69,,12.8,,681
7/29/2016,7:45:00,,22.1,,7.19,,0.35,,0,,106.2,,7.71,,12.8,,681
7/29/2016,8:00:00,,22.1,,7.19,,0.35,,0,,105.7,,7.68,,12.8,,682
7/29/2016,8:15:00,,22.09,,7.19,,0.35,,0,,106.2,,7.72,,12.8,,682
7/29/2016,8:30:00,,22.09,,7.19,,0.35,,0,,105.8,,7.69,,12.8,,683
7/29/2016,8:45:00,,22.1,,7.19,,0.35,,0,,106.3,,7.72,,12.8,,683
7/29/2016,9:00:00,,22.34,,7.18,,0.35,,1.1,,109.9,,7.95,,12.8,,680
7/29/2016,9:15:00,,22.38,,7.16,,-0.01,,0,,107.9,,7.81,,12.9,,0.4
7/29/2016,9:30:00,,21.92,,7.18,,0,,3.5,,107.7,,7.87,,12.4,,1
7/29/2016,9:45:00,,21.23,,7.19,,0,,0,,106.1,,7.86,,12.3,,1.5
7/29/2016,10:00:00,,21.07,,7.2,,0,,0,,106.1,,7.88,,12.1,,16.4
7/29/2016,10:15:00,,20.65,,7.18,,-0.01,,1.8,,105.9,,7.94,,12.1,,0.6
7/29/2016,10:30:00,,20.35,,7.19,,-0.01,,0,,107.2,,8.08,,12,,0.5
7/29/2016,10:45:00,,19.72,,7.13,,-0.01,,0,,107.7,,8.22,,11.9,,0.1
7/29/2016,11:00:00,,18.82,,7.17,,-0.01,,0,,107.4,,8.36,,11.8,,0.1
7/29/2016,11:15:00,,18.38,,7.16,,-0.01,,0,,107.3,,8.42,,11.8,,0.1
7/29/2016,11:30:00,,18.73,,7.19,,-0.01,,0,,107.3,,8.36,,11.7,,0.2
7/29/2016,11:45:00,,11.75,,7.79,,-0.01,,0,,119.5,,10.84,,11.7,,0.1
7/29/2016,12:00:00,,11.88,,7.84,,-0.01,,0,,119.2,,10.77,,11.6,,0.1
7/29/2016,12:15:00,,11.87,,7.86,,-0.01,,0,,119.9,,10.84,,11.5,,0.1
7/29/2016,12:30:00,,11.99,,7.87,,-0.01,,0,,119.7,,10.8,,11.5,,0.2
7/29/2016,12:45:00,,12.08,,7.87,,0.02,,0,,119.6,,10.76,,11.5,,62.9
7/29/2016,13:00:00,,11.99,,7.87,,0.02,,0,,119.8,,10.8,,11.5,,63.6
7/29/2016,13:15:00,,12.19,,7.86,,0.02,,0,,120.3,,10.8,,11.5,,63.7
7/29/2016,13:30:00,,12.29,,7.86,,0.02,,0,,119.9,,10.73,,11.5,,63.4
7/29/2016,13:45:00,,12.51,,7.88,,0.02,,0,,120.4,,10.73,,11.5,,63.5
7/29/2016,14:00:00,,12.46,,7.88,,0.02,,0,,120.4,,10.74,,11.6,,63.1
7/29/2016,14:15:00,,12.65,,7.87,,0.02,,0,,120.2,,10.68,,11.6,,62.9
7/29/2016,14:30:00,,12.61,,7.87,,0.02,,0,,120.1,,10.68,,11.6,,63.2
7/29/2016,14:45:00,,12.77,,7.89,,0.02,,0,,120.3,,10.65,,11.6,,63.4
7/29/2016,15:00:00,,12.8,,7.88,,0.02,,0,,120.4,,10.66,,11.6,,63
7/29/2016,15:15:00,,12.85,,7.88,,0.02,,0,,120.6,,10.67,,11.6,,63.3
7/29/2016,15:30:00,,12.83,,7.89,,0.02,,0,,120.4,,10.65,,11.6,,63
7/29/2016,15:45:00,,12.83,,7.91,,0.02,,0,,120.7,,10.68,,11.6,,63.3
7/29/2016,16:00:00,,12.97,,7.9,,0.02,,0,,120.3,,10.6,,11.6,,63.3
7/29/2016,16:15:00,,12.91,,7.91,,0.02,,0,,121,,10.68,,11.6,,62.5
7/29/2016,16:30:00,,12.96,,7.91,,0.02,,0,,120.8,,10.66,,11.6,,64
7/29/2016,16:45:00,,12.9,,7.92,,0.02,,0,,121,,10.68,,11.6,,62.5
7/29/2016,17:00:00,,12.89,,7.93,,0.02,,0,,121,,10.68,,11.6,,64.1
7/29/2016,17:15:00,,12.89,,7.92,,0.02,,0,,120.5,,10.64,,11.6,,63
7/29/2016,17:30:00,,12.91,,7.92,,0.02,,0,,120.9,,10.68,,11.6,,63.9
7/29/2016,17:45:00,,12.93,,7.93,,0.02,,0,,121.1,,10.68,,11.6,,63.5
7/29/2016,18:00:00,,13.05,,7.94,,0.02,,0,,121,,10.65,,11.6,,63.5
7/29/2016,18:15:00,,12.9,,7.94,,0.02,,0,,121.1,,10.69,,11.6,,63.5
7/29/2016,18:30:00,,13,,7.94,,0.02,,0,,121.3,,10.69,,11.6,,64.3
7/29/2016,18:45:00,,13.03,,7.94,,0.02,,0,,120.5,,10.61,,11.6,,64.7
7/29/2016,19:00:00,,12.98,,7.94,,0.02,,0,,120.7,,10.64,,11.6,,64.7
7/29/2016,19:15:00,,12.9,,7.95,,0.02,,0,,120.9,,10.67,,11.6,,64.7
7/29/2016,19:30:00,,12.85,,7.94,,0.02,,0,,120.7,,10.67,,11.6,,65.1
7/29/2016,19:45:00,,12.78,,7.94,,0.02,,0,,120.6,,10.68,,11.6,,65
7/29/2016,20:00:00,,12.77,,7.93,,0.02,,0,,120.1,,10.64,,11.6,,64.8
7/29/2016,20:15:00,,12.67,,7.94,,0.02,,0,,120.5,,10.7,,11.6,,64.5
7/29/2016,20:30:00,,12.66,,7.93,,0.02,,0,,119.8,,10.63,,11.6,,64.6
7/29/2016,20:45:00,,12.69,,7.94,,0.02,,0,,120.2,,10.67,,11.6,,64.3
7/29/2016,21:00:00,,12.58,,7.94,,0.02,,0,,120.3,,10.7,,11.6,,64.6
7/29/2016,21:15:00,,12.59,,7.94,,0.02,,0,,119.6,,10.64,,11.6,,63.9
7/29/2016,21:30:00,,12.43,,7.93,,0.02,,0,,119.4,,10.65,,11.6,,64
7/29/2016,21:45:00,,12.43,,7.93,,0.02,,0,,119.4,,10.65,,11.6,,63.9
7/29/2016,22:00:00,,12.31,,7.9,,0.02,,0,,119,,10.65,,11.6,,63.9
7/29/2016,22:15:00,,12.3,,7.91,,0.02,,0,,119,,10.65,,11.6,,64.2
7/29/2016,22:30:00,,12.2,,7.91,,0.02,,0,,118.9,,10.67,,11.6,,63.3
7/29/2016,22:45:00,,12.23,,7.89,,0.02,,0,,119.3,,10.7,,11.6,,64
7/29/2016,23:00:00,,12.11,,7.89,,0.02,,0,,119,,10.7,,11.6,,63.4
7/29/2016,23:15:00,,12.11,,7.87,,0.02,,0,,118.5,,10.65,,11.6,,64.1
7/29/2016,23:30:00,,11.9,,7.87,,0.02,,0,,119.1,,10.76,,11.6,,63.6
7/29/2016,23:45:00,,11.91,,7.86,,0.02,,0,,118.5,,10.7,,11.6,,63.7
7/30/2016,0:00:00,,11.92,,7.85,,0.02,,0,,118.7,,10.71,,11.6,,64
7/30/2016,0:15:00,,11.71,,7.86,,0.02,,0,,119,,10.8,,11.6,,62.9
7/30/2016,0:30:00,,11.87,,7.84,,0.02,,0,,118.6,,10.72,,11.6,,62.9
7/30/2016,0:45:00,,11.72,,7.85,,0.02,,0,,118.4,,10.74,,11.6,,62.6
7/30/2016,1:00:00,,11.79,,7.84,,0.02,,0,,118.3,,10.72,,11.6,,63.1
7/30/2016,1:15:00,,11.76,,7.83,,0.02,,0,,118.1,,10.71,,11.6,,62.3
7/30/2016,1:30:00,,11.69,,7.84,,0.02,,0,,118.4,,10.75,,11.6,,63.2
7/30/2016,1:45:00,,11.55,,7.83,,0.02,,0,,118,,10.75,,11.6,,63.1
7/30/2016,2:00:00,,11.69,,7.82,,0.02,,0,,117.6,,10.68,,11.6,,63.2
7/30/2016,2:15:00,,11.58,,7.81,,0.02,,0,,117.8,,10.72,,11.6,,62.8
7/30/2016,2:30:00,,11.46,,7.81,,0.02,,0,,117.2,,10.7,,11.6,,62.3
7/30/2016,2:45:00,,11.44,,7.8,,0.02,,0,,117.3,,10.71,,11.6,,62.8
7/30/2016,3:00:00,,11.43,,7.79,,0.02,,0,,117.6,,10.74,,11.6,,62.6
7/30/2016,3:15:00,,11.34,,7.79,,0.02,,0,,117.2,,10.72,,11.6,,62.4
7/30/2016,3:30:00,,11.36,,7.78,,0.02,,0,,117.1,,10.72,,11.6,,62.6
7/30/2016,3:45:00,,11.31,,7.78,,0.02,,0,,116.5,,10.67,,11.6,,63
7/30/2016,4:00:00,,11.24,,7.76,,0.02,,0,,117.1,,10.75,,11.6,,62.6
7/30/2016,4:15:00,,11.15,,7.78,,0.02,,0,,117.1,,10.77,,11.6,,63.2
7/30/2016,4:30:00,,11.15,,7.78,,0.02,,0,,116.7,,10.73,,11.6,,62.7
7/30/2016,4:45:00,,11.23,,7.75,,0.02,,0,,116.9,,10.72,,11.6,,62.8
7/30/2016,5:00:00,,11.13,,7.76,,0.02,,0,,116.6,,10.73,,11.6,,62.7
7/30/2016,5:15:00,,11.17,,7.75,,0.02,,0,,116.1,,10.66,,11.6,,62.3
7/30/2016,5:30:00,,11.05,,7.74,,0.02,,0,,116.4,,10.73,,11.6,,62.6
7/30/2016,5:45:00,,10.97,,7.74,,0.02,,0,,116.1,,10.72,,11.6,,62.3
7/30/2016,6:00:00,,10.92,,7.75,,0.02,,0,,116,,10.72,,11.6,,62.6
7/30/2016,6:15:00,,10.98,,7.75,,0.02,,0,,116.3,,10.73,,11.6,,62.6
7/30/2016,6:30:00,,10.98,,7.74,,0.02,,0,,116.1,,10.72,,11.6,,62.5
7/30/2016,6:45:00,,11,,7.74,,0.02,,0,,116,,10.7,,11.6,,62.9
7/30/2016,7:00:00,,11.06,,7.74,,0.02,,0,,116.3,,10.71,,11.6,,63.2
7/30/2016,7:15:00,,11.11,,7.74,,0.02,,0,,116.2,,10.69,,11.6,,63.1
7/30/2016,7:30:00,,10.99,,7.74,,0.02,,0,,116,,10.71,,11.6,,62.7
7/30/2016,7:45:00,,10.97,,7.76,,0.02,,0,,116.5,,10.75,,11.6,,62.7
7/30/2016,8:00:00,,11.06,,7.76,,0.02,,0,,116.3,,10.71,,11.6,,62.6
7/30/2016,8:15:00,,11.15,,7.76,,0.02,,0,,116.9,,10.75,,11.6,,62.9
7/30/2016,8:30:00,,11.13,,7.77,,0.02,,0,,117.3,,10.78,,11.6,,63.2
7/30/2016,8:45:00,,11.03,,7.78,,0.02,,0,,117.2,,10.81,,11.6,,62.7
7/30/2016,9:00:00,,11,,7.79,,0.02,,0,,117.9,,10.88,,11.6,,62.5
7/30/2016,9:15:00,,11.11,,7.79,,0.02,,0,,117.4,,10.8,,11.6,,62.5
7/30/2016,9:30:00,,11.21,,7.8,,0.02,,0,,117.7,,10.81,,11.6,,62.4
7/30/2016,9:45:00,,11.12,,7.82,,0.02,,0,,118,,10.86,,11.6,,61.9
7/30/2016,10:00:00,,11.31,,7.81,,0.02,,0,,117.4,,10.76,,11.6,,62.6
7/30/2016,10:15:00,,11.32,,7.81,,0.02,,0,,118,,10.8,,11.6,,62.5
7/30/2016,10:30:00,,11.45,,7.8,,0.02,,0,,117.9,,10.76,,11.6,,62.7
7/30/2016,10:45:00,,11.37,,7.82,,0.02,,0,,118.3,,10.82,,11.6,,62.4
7/30/2016,11:00:00,,11.6,,7.82,,0.02,,0,,118,,10.73,,11.6,,63.3
7/30/2016,11:15:00,,11.58,,7.82,,0.02,,0,,118.3,,10.76,,11.6,,62.7
7/30/2016,11:30:00,,11.85,,7.81,,0.02,,0,,118.3,,10.7,,11.6,,63.4
7/30/2016,11:45:00,,11.78,,7.83,,0.02,,0,,118.6,,10.75,,11.6,,63.3
7/30/2016,12:00:00,,11.87,,7.83,,0.02,,0,,118.4,,10.71,,11.6,,63.5
7/30/2016,12:15:00,,11.71,,7.86,,0.02,,0,,119,,10.79,,11.6,,63.2
7/30/2016,12:30:00,,11.93,,7.87,,0.02,,0,,118.7,,10.72,,11.6,,63.5
7/30/2016,12:45:00,,11.99,,7.88,,0.02,,0,,119.2,,10.74,,11.6,,63.4
7/30/2016,13:00:00,,11.92,,7.9,,0.02,,0,,119.7,,10.81,,11.7,,63.3
7/30/2016,13:15:00,,11.98,,7.89,,0.02,,0,,119.7,,10.79,,11.7,,63.6
7/30/2016,13:30:00,,11.95,,7.91,,0.02,,0,,119.8,,10.81,,11.6,,63.2
7/30/2016,13:45:00,,12.1,,7.91,,0.02,,0,,120.2,,10.81,,11.6,,63.4
7/30/2016,14:00:00,,12.15,,7.92,,0.02,,0,,119.8,,10.76,,11.7,,63.7
7/30/2016,14:15:00,,12.24,,7.92,,0.02,,0,,120.4,,10.79,,11.7,,64.1
7/30/2016,14:30:00,,12.19,,7.92,,0.02,,0,,120,,10.77,,11.7,,64.6
7/30/2016,14:45:00,,12.26,,7.92,,0.02,,0,,120.7,,10.82,,11.7,,64.3
7/30/2016,15:00:00,,12.37,,7.93,,0.02,,0,,120.9,,10.81,,11.7,,64.8
7/30/2016,15:15:00,,12.36,,7.95,,0.02,,0,,120.4,,10.77,,11.7,,64.1
7/30/2016,15:30:00,,12.3,,7.96,,0.02,,0,,120.5,,10.78,,11.7,,64.3
7/30/2016,15:45:00,,12.49,,7.95,,0.02,,0,,120.8,,10.77,,11.7,,64.7
7/30/2016,16:00:00,,12.43,,7.96,,0.02,,0,,120.6,,10.76,,11.7,,63.9
7/30/2016,16:15:00,,12.5,,7.96,,0.02,,0,,121.2,,10.8,,11.7,,63.8
7/30/2016,16:30:00,,12.54,,7.97,,0.02,,0,,121.2,,10.79,,11.7,,64.1
7/30/2016,16:45:00,,12.61,,7.99,,0.02,,0,,121.1,,10.77,,11.7,,63.9
7/30/2016,17:00:00,,12.68,,7.98,,0.02,,0,,121,,10.74,,11.7,,64.4
7/30/2016,17:15:00,,12.57,,7.99,,0.02,,0,,121.2,,10.78,,11.7,,64.1
7/30/2016,17:30:00,,12.55,,8,,0.02,,0,,121.3,,10.8,,11.7,,63.5
7/30/2016,17:45:00,,12.64,,7.99,,0.02,,0,,120.8,,10.73,,11.7,,64.3
7/30/2016,18:00:00,,12.74,,8,,0.02,,0,,121,,10.73,,11.7,,63.8
7/30/2016,18:15:00,,12.62,,8,,0.02,,0,,120.7,,10.73,,11.7,,64.4
7/30/2016,18:30:00,,12.71,,7.99,,0.02,,0,,120.6,,10.69,,11.7,,64.5
7/30/2016,18:45:00,,12.85,,7.99,,0.02,,0,,120.9,,10.69,,11.7,,64.4
7/30/2016,19:00:00,,12.66,,8,,0.02,,0,,120.7,,10.72,,11.7,,63.9
7/30/2016,19:15:00,,12.68,,8,,0.02,,0,,120.6,,10.7,,11.7,,64.2
7/30/2016,19:30:00,,12.63,,8.01,,0.02,,0,,120.5,,10.71,,11.7,,63.7
7/30/2016,19:45:00,,12.58,,8,,0.02,,0,,119.9,,10.66,,11.7,,64
7/30/2016,20:00:00,,12.53,,7.99,,0.02,,0,,120.2,,10.71,,11.7,,64.8
7/30/2016,20:15:00,,12.59,,7.99,,0.02,,0,,119.6,,10.63,,11.7,,64.6
7/30/2016,20:30:00,,12.47,,7.99,,0.02,,0,,119.3,,10.64,,11.7,,64.3
7/30/2016,20:45:00,,12.48,,7.98,,0.02,,0,,118.9,,10.6,,11.7,,64.3
7/30/2016,21:00:00,,12.38,,7.98,,0.02,,0,,119.3,,10.66,,11.7,,64.1
7/30/2016,21:15:00,,12.31,,7.98,,0.02,,0,,119.5,,10.69,,11.7,,64
7/30/2016,21:30:00,,12.39,,7.96,,0.02,,0,,118.8,,10.62,,11.7,,64.8
7/30/2016,21:45:00,,12.1,,7.98,,0.02,,0,,119,,10.7,,11.7,,64.1
7/30/2016,22:00:00,,12.22,,7.96,,0.02,,0,,118.1,,10.59,,11.7,,64.5
7/30/2016,22:15:00,,12.1,,7.96,,0.02,,0,,119.1,,10.71,,11.7,,64.2
7/30/2016,22:30:00,,12.09,,7.95,,0.02,,0,,118.7,,10.68,,11.7,,64.3
7/30/2016,22:45:00,,12.1,,7.93,,0.02,,0,,118.4,,10.65,,11.7,,64.3
7/30/2016,23:00:00,,11.83,,7.95,,0.02,,0,,118.1,,10.69,,11.7,,64.7
7/30/2016,23:15:00,,11.87,,7.93,,0.02,,0,,118,,10.67,,11.7,,64.6
7/30/2016,23:30:00,,11.72,,7.93,,0.02,,0,,118.1,,10.71,,11.7,,64.7
7/30/2016,23:45:00,,11.79,,7.91,,0.02,,0,,117.7,,10.66,,11.7,,64.8
7/31/2016,0:00:00,,11.7,,7.91,,0.02,,0,,117.7,,10.69,,11.7,,64.7
7/31/2016,0:15:00,,11.56,,7.9,,0.02,,0,,117.8,,10.73,,11.7,,63.9
7/31/2016,0:30:00,,11.58,,7.89,,0.02,,0,,117.7,,10.71,,11.7,,64.1
7/31/2016,0:45:00,,11.55,,7.89,,0.02,,0,,117.3,,10.68,,11.7,,64.1
7/31/2016,1:00:00,,11.51,,7.88,,0.02,,0,,117.8,,10.74,,11.7,,63.6
7/31/2016,1:15:00,,11.44,,7.88,,0.02,,61.7,,117.7,,10.74,,11.7,,63.5
7/31/2016,1:30:00,,11.46,,7.87,,0.02,,0,,117.7,,10.74,,11.7,,63.6
7/31/2016,1:45:00,,11.48,,7.87,,0.02,,0,,117.7,,10.73,,11.7,,63.4
7/31/2016,2:00:00,,11.35,,7.87,,0.02,,0,,117.6,,10.76,,11.7,,63.6
7/31/2016,2:15:00,,11.35,,7.86,,0.02,,0,,117.4,,10.74,,11.7,,63.5
7/31/2016,2:30:00,,11.43,,7.85,,0.02,,0,,117.3,,10.72,,11.7,,64.5
7/31/2016,2:45:00,,11.3,,7.85,,0.02,,0,,117.5,,10.76,,11.7,,64.5
