HYDROLAB MS5 64822,,,,,,,,,,,,,,,,,
Log File Name : Russian_082816_090916,,,,,,,,,,,,,,,,,
Setup Date (MMDDYY) : 082916,,,,,,,,,,,,,,,,,
Setup Time (HHMMSS) : 120755,,,,,,,,,,,,,,,,,
Starting Date (MMDDYY) : 082916,,,,,,,,,,,,,,,,,
Starting Time (HHMMSS) : 130000,,,,,,,,,,,,,,,,,
Stopping Date (MMDDYY) : 090916,,,,,,,,,,,,,,,,,
Stopping Time (HHMMSS) : 235959,,,,,,,,,,,,,,,,,
Interval (HHMMSS) : 001500,,,,,,,,,,,,,,,,,
Sensor warmup (HHMMSS) : 000200,,,,,,,,,,,,,,,,,
Circltr warmup (HHMMSS) : 000200,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date,Time,,Temp,,pH,,Sal,,TurbSC,,LDO%,,LDO,,IBatt,,SpCond
MMDDYY,HHMMSS,,øC,,Units,,ppt,,NTU,,Sat,,mg/l,,Volts,,æS/cm
,,,,,,,,,,,,,,,,,
8/30/2016,2:00:00,,11.42,,7.57,,0.03,,0,,120.2,,10.94,,7.8,,85.7
8/30/2016,2:15:00,,11.49,,7.56,,0.03,,0,,120.3,,10.93,,7.8,,86.6
8/30/2016,2:30:00,,11.7,,7.59,,0.03,,0,,120.3,,10.88,,7.8,,86.4
8/30/2016,2:45:00,,11.27,,7.58,,0.03,,0,,120.2,,10.98,,7.8,,86.1
8/30/2016,3:00:00,,11.41,,7.6,,0.03,,0,,120.6,,10.98,,7.8,,86.2
8/30/2016,3:15:00,,11.54,,7.59,,0.03,,0,,120.3,,10.92,,7.9,,87
8/30/2016,3:30:00,,11.22,,7.59,,0.03,,0,,120,,10.98,,7.8,,86.8
8/30/2016,3:45:00,,11.11,,7.58,,0.03,,0,,120.3,,11.02,,7.8,,86.9
8/30/2016,4:00:00,,11.45,,7.58,,0.03,,0,,120.6,,10.96,,7.9,,87.3
8/30/2016,4:15:00,,11.4,,7.58,,0.03,,0,,121,,11.01,,7.9,,87.2
8/30/2016,4:30:00,,11.3,,7.6,,0.03,,0,,121,,11.04,,7.9,,86.5
8/30/2016,4:45:00,,11.09,,7.61,,0.03,,0,,120.5,,11.05,,7.9,,86.8
8/30/2016,5:00:00,,10.91,,7.61,,0.03,,0,,120.5,,11.09,,7.9,,86.1
8/30/2016,5:15:00,,11.55,,7.58,,0.03,,0,,120.7,,10.95,,7.9,,87.3
8/30/2016,5:30:00,,11.04,,7.61,,0.03,,0,,119.6,,10.98,,7.9,,86.7
8/30/2016,5:45:00,,10.78,,7.61,,0.03,,0,,120,,11.09,,7.9,,86
8/30/2016,6:00:00,,11,,7.61,,0.03,,0,,120,,11.03,,7.9,,86.7
8/30/2016,6:15:00,,11.34,,7.61,,0.03,,0,,120.1,,10.95,,7.9,,86.4
8/30/2016,6:30:00,,10.98,,7.6,,0.03,,0,,120.5,,11.08,,7.9,,85.9
8/30/2016,6:45:00,,11.15,,7.59,,0.03,,0,,120.3,,11.02,,7.9,,86.2
8/30/2016,7:00:00,,11.23,,7.59,,0.03,,0,,120,,10.97,,7.9,,86.2
8/30/2016,7:15:00,,11.12,,7.58,,0.03,,0,,120.3,,11.02,,7.9,,86.2
8/30/2016,7:30:00,,10.9,,7.59,,0.03,,0,,119.7,,11.03,,7.9,,86.3
8/30/2016,7:45:00,,10.71,,7.62,,0.03,,0,,119.5,,11.06,,7.9,,86.5
8/30/2016,8:00:00,,10.61,,7.62,,0.03,,0,,119.3,,11.06,,7.9,,85.5
8/30/2016,8:15:00,,10.86,,7.6,,0.03,,0,,119.8,,11.04,,7.9,,85.9
8/30/2016,8:30:00,,10.93,,7.6,,0.03,,0,,120.2,,11.06,,7.9,,86.5
8/30/2016,8:45:00,,10.97,,7.62,,0.03,,0,,120,,11.03,,7.9,,86.7
8/30/2016,9:00:00,,10.79,,7.62,,0.03,,0,,120,,11.08,,7.9,,86.4
8/30/2016,9:15:00,,10.91,,7.61,,0.03,,0,,121.3,,11.17,,7.9,,87.5
8/30/2016,9:30:00,,10.63,,7.62,,0.03,,0,,120.2,,11.14,,7.9,,86.7
8/30/2016,9:45:00,,10.91,,7.62,,0.03,,0,,120.6,,11.11,,7.9,,87.1
8/30/2016,10:00:00,,10.69,,7.62,,0.03,,0,,120.2,,11.13,,7.9,,86.9
8/30/2016,10:15:00,,10.76,,7.65,,0.03,,0,,120.3,,11.12,,7.9,,87
8/30/2016,10:30:00,,10.95,,7.65,,0.03,,0,,121.2,,11.15,,7.9,,87.8
8/30/2016,10:45:00,,10.76,,7.64,,0.03,,0,,121.2,,11.2,,7.9,,86.8
8/30/2016,11:00:00,,10.84,,7.66,,0.03,,0,,122,,11.25,,7.9,,87
8/30/2016,11:15:00,,11.11,,7.67,,0.03,,0,,122.1,,11.19,,7.9,,87
8/30/2016,11:30:00,,10.96,,7.68,,0.03,,0,,122.3,,11.25,,7.9,,86.2
8/30/2016,11:45:00,,11.63,,7.67,,0.03,,0,,123.6,,11.19,,7.9,,87.8
8/30/2016,12:00:00,,11.17,,7.71,,0.03,,0,,123.3,,11.28,,7.9,,87
8/30/2016,12:15:00,,11.54,,7.73,,0.03,,0,,124.2,,11.27,,8,,87.2
8/30/2016,12:30:00,,11.47,,7.73,,0.03,,0,,123.6,,11.23,,8,,86.7
8/30/2016,12:45:00,,11.93,,7.74,,0.03,,0,,124.5,,11.2,,8,,86.7
8/30/2016,13:00:00,,11.72,,7.73,,0.03,,0,,125.2,,11.31,,8,,86.4
8/30/2016,13:15:00,,11.94,,7.75,,0.03,,0,,124.1,,11.16,,8,,86.4
8/30/2016,13:30:00,,12.22,,7.74,,0.03,,0,,125.1,,11.17,,8,,86.3
8/30/2016,13:45:00,,12.47,,7.77,,0.03,,0,,125.7,,11.17,,8,,86.4
8/30/2016,14:00:00,,12.23,,7.76,,0.03,,0,,125.9,,11.24,,8,,85.8
8/30/2016,14:15:00,,12.47,,7.76,,0.03,,0,,125.6,,11.15,,8,,86.2
8/30/2016,14:30:00,,12.52,,7.76,,0.03,,0,,125.7,,11.15,,8,,86.3
8/30/2016,14:45:00,,12.67,,7.77,,0.03,,0,,125.8,,11.12,,8,,85.7
8/30/2016,15:00:00,,12.72,,7.79,,0.03,,0,,125.8,,11.11,,8,,86.1
8/30/2016,15:15:00,,12.82,,7.77,,0.03,,0,,125.7,,11.08,,8,,86.1
8/30/2016,15:30:00,,12.65,,7.78,,0.03,,0,,126.3,,11.17,,8,,85.5
8/30/2016,15:45:00,,12.71,,7.76,,0.03,,0,,125.9,,11.13,,8,,85.1
8/30/2016,16:00:00,,12.93,,7.77,,0.03,,0,,126,,11.08,,8,,85.5
8/30/2016,16:15:00,,12.9,,7.78,,0.03,,0,,125.9,,11.07,,8,,85.6
8/30/2016,16:30:00,,12.79,,7.78,,0.03,,0,,125.7,,11.09,,8,,85.2
8/30/2016,16:45:00,,12.92,,7.8,,0.03,,0,,125.9,,11.07,,8,,85.4
8/30/2016,17:00:00,,12.93,,7.77,,0.03,,0,,125.2,,11,,8,,86
8/30/2016,17:15:00,,13.04,,7.76,,0.03,,0,,125.5,,11.01,,8,,86
8/30/2016,17:30:00,,13.3,,7.76,,0.03,,0,,126.1,,10.99,,8,,86.5
8/30/2016,17:45:00,,12.8,,7.76,,0.03,,0,,124.7,,10.99,,8,,85.7
8/30/2016,18:00:00,,12.93,,7.77,,0.03,,0,,124.5,,10.95,,8,,86.1
8/30/2016,18:15:00,,12.83,,7.74,,0.03,,0,,124.4,,10.96,,8,,86.4
8/30/2016,18:30:00,,12.87,,7.75,,0.03,,0,,124.3,,10.94,,8,,86.1
8/30/2016,18:45:00,,12.88,,7.74,,0.03,,0,,124,,10.91,,8,,85.9
8/30/2016,19:00:00,,13.09,,7.75,,0.03,,0,,124.1,,10.87,,8,,86.4
8/30/2016,19:15:00,,12.72,,7.74,,0.03,,0,,123.3,,10.89,,8,,86
8/30/2016,19:30:00,,12.67,,7.74,,0.03,,0,,122.7,,10.85,,8,,85.8
8/30/2016,19:45:00,,12.89,,7.71,,0.03,,0,,123.8,,10.89,,8,,86.3
8/30/2016,20:00:00,,12.35,,7.72,,0.03,,0,,122.2,,10.89,,8,,85.5
8/30/2016,20:15:00,,12.66,,7.71,,0.03,,0,,122.4,,10.82,,8,,85.8
8/30/2016,20:30:00,,12.31,,7.69,,0.03,,0,,122,,10.88,,8,,85.9
8/30/2016,20:45:00,,12.29,,7.69,,0.03,,0,,121.6,,10.84,,8,,85.4
8/30/2016,21:00:00,,12.24,,7.69,,0.03,,0,,122.4,,10.93,,8,,85.9
8/30/2016,21:15:00,,12.32,,7.7,,0.03,,0,,121.3,,10.81,,8,,85.7
8/30/2016,21:30:00,,12.36,,7.66,,0.03,,0,,121,,10.78,,8,,85.6
8/30/2016,21:45:00,,12.09,,7.68,,0.03,,0,,120.9,,10.84,,8,,85.5
8/30/2016,22:00:00,,12.38,,7.67,,0.03,,0,,120.6,,10.74,,8,,86.5
8/30/2016,22:15:00,,12.13,,7.65,,0.03,,0,,121.1,,10.84,,8,,86.2
8/30/2016,22:30:00,,12.55,,7.65,,0.03,,0,,121.3,,10.75,,8,,87.4
8/30/2016,22:45:00,,12.03,,7.65,,0.03,,0,,120.3,,10.8,,8,,85.9
8/30/2016,23:00:00,,12.18,,7.66,,0.03,,0,,120.6,,10.78,,8,,86.3
8/30/2016,23:15:00,,12.11,,7.62,,0.03,,0,,121.1,,10.85,,8,,86.4
8/30/2016,23:30:00,,11.93,,7.64,,0.03,,0,,120.6,,10.85,,8,,86.5
8/30/2016,23:45:00,,11.86,,7.65,,0.03,,0,,120.8,,10.88,,8,,86.4
8/31/2016,0:00:00,,11.78,,7.62,,0.03,,0,,121.2,,10.93,,8,,86.1
