Hydrolab MS5 47418,,,,,,,,,,,,,,,
6/6/2016,17:00:00,,8.27,,0,,0,,7.64,,4.3,,77.7,,11.7
6/6/2016,17:15:00,,8.2,,0,,0,,7.63,,4.3,,77.6,,11.7
6/6/2016,17:30:00,,8.21,,0,,0,,7.63,,4.1,,77.7,,11.7
6/6/2016,17:45:00,,8.2,,0,,0,,7.63,,4.1,,78.2,,11.7
6/6/2016,18:00:00,,8.24,,0,,0,,7.62,,4.3,,78,,11.7
6/6/2016,18:15:00,,8.2,,0,,0,,7.63,,4.7,,77.4,,11.7
6/6/2016,18:30:00,,8.08,,0,,0,,7.63,,4.7,,77.1,,11.7
6/6/2016,18:45:00,,8.27,,0,,0,,7.62,,4.8,,77.6,,11.7
6/6/2016,19:00:00,,8.16,,0,,0,,7.63,,5.1,,78,,11.7
6/6/2016,19:15:00,,8.21,,0,,0,,7.62,,5.8,,78.2,,11.7
6/6/2016,19:30:00,,8.24,,0,,0,,7.63,,10.6,,78.4,,11.7
6/6/2016,19:45:00,,8.21,,0,,0,,7.64,,10.9,,77.6,,11.7
6/6/2016,20:00:00,,8.14,,0,,0,,7.63,,10.4,,78.2,,11.7
6/6/2016,20:15:00,,8.03,,0,,0,,7.64,,10.6,,77.5,,11.7
6/6/2016,20:30:00,,8.29,,0,,0,,7.64,,10.9,,77.8,,11.7
6/6/2016,20:45:00,,8.12,,0,,0,,7.64,,10.8,,78,,11.7
6/6/2016,21:00:00,,8.25,,0,,0,,7.65,,9.7,,77.1,,11.7
6/6/2016,21:15:00,,8.24,,0,,0,,7.64,,15.4,,77.5,,11.7
6/6/2016,21:30:00,,8.18,,0,,0,,7.66,,9.9,,77.4,,11.7
6/6/2016,21:45:00,,8.23,,0,,0,,7.66,,9.5,,77.8,,11.7
6/6/2016,22:00:00,,8.11,,0,,0,,7.66,,9.5,,77.9,,11.7
6/6/2016,22:15:00,,8.3,,0,,0,,7.66,,10.1,,77.4,,11.7
6/6/2016,22:30:00,,8.33,,0,,0,,7.66,,11.3,,77.7,,11.7
6/6/2016,22:45:00,,8.4,,0,,0,,7.66,,10.4,,77.3,,11.7
6/6/2016,23:00:00,,8.33,,0,,0,,7.66,,10.3,,76.8,,11.7
6/6/2016,23:15:00,,8.36,,0,,0,,7.67,,8.6,,76.9,,11.7
6/6/2016,23:30:00,,8.4,,0,,0,,7.66,,5.9,,75.4,,11.7
6/6/2016,23:45:00,,8.53,,0,,0,,7.66,,10,,75.9,,11.7
6/7/2016,0:00:00,,8.47,,0,,0,,7.66,,8.9,,75.1,,11.7
6/7/2016,0:15:00,,8.64,,0,,0,,7.66,,7.7,,75.4,,11.8
6/7/2016,0:30:00,,8.68,,0,,0,,7.67,,7.2,,75.9,,11.8
6/7/2016,0:45:00,,8.78,,0,,0,,7.67,,13.5,,75.7,,11.8
6/7/2016,1:00:00,,8.7,,0,,0,,7.66,,6.7,,75.5,,11.8
6/7/2016,1:15:00,,8.89,,0,,0,,7.66,,6.3,,75.5,,11.7
6/7/2016,1:30:00,,8.89,,0,,0,,7.66,,6.4,,75.5,,11.8
6/7/2016,1:45:00,,9.07,,0,,0,,7.66,,4.6,,75.6,,11.8
6/7/2016,2:00:00,,9.19,,0,,0,,7.65,,6.3,,75.2,,11.8
6/7/2016,2:15:00,,9.25,,0,,0,,7.65,,8.1,,75.9,,11.8
6/7/2016,2:30:00,,9.12,,0,,0,,7.66,,4.4,,75.4,,11.8
6/7/2016,2:45:00,,9.18,,0,,0,,7.65,,8.4,,75,,11.8
6/7/2016,3:00:00,,9.12,,0,,0,,7.65,,9.8,,75.8,,11.8
6/7/2016,3:15:00,,9.34,,0,,0,,7.64,,6.5,,75.8,,11.8
6/7/2016,3:30:00,,9.35,,0,,0,,7.65,,7.2,,75.8,,11.8
6/7/2016,3:45:00,,9.32,,0,,0,,7.66,,7.6,,75.5,,11.8
6/7/2016,4:00:00,,9.22,,0,,0,,7.66,,8.4,,75.6,,11.8
6/7/2016,4:15:00,,9.24,,0,,0,,7.65,,0,,75.5,,11.8
6/7/2016,4:30:00,,9.25,,0,,0,,7.66,,0,,75,,11.8
6/7/2016,4:45:00,,9.51,,0,,0,,7.65,,0,,76,,11.8
6/7/2016,5:00:00,,9.56,,0,,0,,7.65,,0,,76.3,,11.8
6/7/2016,5:15:00,,9.39,,0,,0,,7.66,,0,,75.3,,11.8
6/7/2016,5:30:00,,9.43,,0,,0,,7.67,,0,,75.5,,11.8
6/7/2016,5:45:00,,9.35,,0,,0,,7.68,,0,,75.4,,11.8
6/7/2016,6:00:00,,9.45,,0,,0,,7.68,,0,,75.9,,11.8
6/7/2016,6:15:00,,9.31,,0,,0,,7.68,,0,,75.8,,11.8
6/7/2016,6:30:00,,9.39,,0,,0,,7.67,,0,,75.9,,11.8
6/7/2016,6:45:00,,9.46,,0,,0,,7.68,,0,,75.3,,11.8
6/7/2016,7:00:00,,9.45,,0,,0,,7.68,,0,,75.9,,11.8
6/7/2016,7:15:00,,9.4,,0,,0,,7.68,,0,,75.6,,11.8
6/7/2016,7:30:00,,9.37,,0,,0,,7.68,,0,,76.1,,11.8
6/7/2016,7:45:00,,9.34,,0,,0,,7.68,,0,,75.4,,11.8
6/7/2016,8:00:00,,9.43,,0,,0,,7.67,,0,,75.6,,11.8
6/7/2016,8:15:00,,9.35,,0,,0,,7.68,,0,,75.1,,11.8
6/7/2016,8:30:00,,9.29,,0,,0,,7.68,,0,,75.1,,11.8
6/7/2016,8:45:00,,9.14,,0,,0,,7.68,,0,,74.4,,11.8
6/7/2016,9:00:00,,9.21,,0,,0,,7.67,,0,,75.2,,11.8
6/7/2016,9:15:00,,9.14,,0,,0,,7.67,,0.3,,75.3,,11.8
6/7/2016,9:30:00,,9.13,,0,,0,,7.67,,0,,75.3,,11.8
6/7/2016,9:45:00,,9.11,,0,,0,,7.67,,2.3,,75.1,,11.8
6/7/2016,10:00:00,,8.95,,0,,0,,7.67,,7.5,,75.3,,11.8
6/7/2016,10:15:00,,8.86,,0,,0,,7.67,,8.4,,75.2,,11.8
6/7/2016,10:30:00,,8.79,,0,,0,,7.67,,1.6,,75.6,,11.8
6/7/2016,10:45:00,,8.76,,0,,0,,7.67,,1.1,,75,,11.8
6/7/2016,11:00:00,,8.87,,0,,0,,7.67,,1.2,,75.2,,11.8
6/7/2016,11:15:00,,8.95,,0,,0,,7.67,,1,,75,,11.8
6/7/2016,11:30:00,,8.82,,0,,0,,7.66,,1.7,,75.3,,11.8
6/7/2016,11:45:00,,8.77,,0,,0,,7.65,,1.8,,76.2,,11.8
6/7/2016,12:00:00,,8.64,,0,,0,,7.65,,10,,75.9,,11.8
6/7/2016,12:15:00,,8.72,,0,,0,,7.65,,7.7,,75.2,,11.8
6/7/2016,12:30:00,,8.68,,0,,0,,7.65,,5.8,,75.4,,11.8
6/7/2016,12:45:00,,8.63,,0,,0,,7.65,,4.9,,75.8,,11.8
6/7/2016,13:00:00,,8.56,,0,,0,,7.64,,3.4,,75.7,,11.8
6/7/2016,13:15:00,,8.57,,0,,0,,7.64,,3,,76.1,,11.8
6/7/2016,13:30:00,,8.47,,0,,0,,7.64,,2.3,,75.5,,11.8
6/7/2016,13:45:00,,8.42,,0,,0,,7.64,,2.3,,76.2,,11.8
6/7/2016,14:00:00,,8.52,,0,,0,,7.64,,2.4,,75.3,,11.8
6/7/2016,14:15:00,,8.45,,0,,0,,7.64,,2.3,,75.7,,11.8
6/7/2016,14:30:00,,8.42,,0,,0,,7.64,,2,,75.5,,11.8
6/7/2016,14:45:00,,8.35,,0,,0,,7.63,,1.8,,76.2,,11.8
6/7/2016,15:00:00,,8.21,,0,,0,,7.63,,1.9,,75.6,,11.8
6/7/2016,15:15:00,,8.39,,0,,0,,7.63,,3.3,,76.4,,11.8
6/7/2016,15:30:00,,8.12,,0,,0,,7.63,,2.1,,76,,11.8
6/7/2016,15:45:00,,8.26,,0,,0,,7.64,,1.9,,75.4,,11.8
6/7/2016,16:00:00,,8.12,,0,,0,,7.63,,1.9,,76.2,,11.8
6/7/2016,16:15:00,,8.25,,0,,0,,7.63,,1.9,,76.2,,11.8
6/7/2016,16:30:00,,8.17,,0,,0,,7.63,,2,,75.7,,11.8
6/7/2016,16:45:00,,8.26,,0,,0,,7.63,,2.2,,75.8,,11.8
6/7/2016,17:00:00,,8.07,,0,,0,,7.62,,2.2,,76.7,,11.8
6/7/2016,17:15:00,,8.2,,0,,0,,7.63,,2.9,,75.7,,11.8
6/7/2016,17:30:00,,8.09,,0,,0,,7.62,,2.6,,76,,11.8
6/7/2016,17:45:00,,8.04,,0,,0,,7.62,,2.7,,76.1,,11.8
6/7/2016,18:00:00,,8,,0,,0,,7.63,,2.1,,76.3,,11.8
6/7/2016,18:15:00,,8.04,,0,,0,,7.63,,1.9,,75.5,,11.8
6/7/2016,18:30:00,,8.09,,0,,0,,7.62,,2,,76.6,,11.8
6/7/2016,18:45:00,,7.99,,0,,0,,7.62,,2,,75.6,,11.8
6/7/2016,19:00:00,,7.93,,0,,0,,7.62,,2.1,,75.9,,11.8
6/7/2016,19:15:00,,7.92,,0,,0,,7.62,,3.1,,75.8,,11.8
6/7/2016,19:30:00,,7.91,,0,,0,,7.62,,3,,75.8,,11.8
6/7/2016,19:45:00,,7.9,,0,,0,,7.63,,2.3,,75.4,,11.8
6/7/2016,20:00:00,,7.89,,0,,0,,7.63,,3.1,,75.7,,11.8
6/7/2016,20:15:00,,7.94,,0,,0,,7.63,,3,,75.8,,11.8
6/7/2016,20:30:00,,7.88,,0,,0,,7.62,,3.2,,75.7,,11.8
6/7/2016,20:45:00,,7.95,,0,,0,,7.63,,3.3,,75.8,,11.8
6/7/2016,21:00:00,,7.97,,0,,0,,7.62,,3.1,,76.6,,11.8
6/7/2016,21:15:00,,8.11,,0,,0,,7.63,,3.1,,76.5,,11.8
6/7/2016,21:30:00,,7.97,,0,,0,,7.63,,3.4,,76.5,,11.8
6/7/2016,21:45:00,,7.96,,0,,0,,7.64,,3.2,,75.7,,11.8
6/7/2016,22:00:00,,8.13,,0,,0,,7.63,,3.4,,76.2,,11.8
6/7/2016,22:15:00,,8.12,,0,,0,,7.64,,3.2,,76.7,,11.8
6/7/2016,22:30:00,,8.27,,0,,0,,7.64,,2.9,,76.7,,11.8
6/7/2016,22:45:00,,8.52,,0,,0,,7.64,,2.8,,76.3,,11.8
6/7/2016,23:00:00,,8.5,,0,,0,,7.64,,3.3,,76.8,,11.8
6/7/2016,23:15:00,,8.66,,0,,0,,7.64,,2.8,,76.3,,11.8
6/7/2016,23:30:00,,8.76,,0,,0,,7.64,,2.5,,76.4,,11.8
6/7/2016,23:45:00,,8.77,,0,,0,,7.64,,2.9,,76.4,,11.8
6/8/2016,0:00:00,,8.97,,0,,0,,7.63,,2.9,,76.7,,11.8
6/8/2016,0:15:00,,9.02,,0,,0,,7.64,,2.4,,76.8,,11.8
6/8/2016,0:30:00,,9.03,,0,,0,,7.64,,3.2,,76.9,,11.8
6/8/2016,0:45:00,,9.12,,0,,0,,7.65,,6.3,,76.6,,11.8
6/8/2016,1:00:00,,9.27,,0,,0,,7.65,,5.1,,76.9,,11.8
6/8/2016,1:15:00,,9.4,,0,,0,,7.64,,3.2,,76.8,,11.8
6/8/2016,1:30:00,,9.49,,0,,0,,7.65,,3.6,,76.7,,11.8
6/8/2016,1:45:00,,9.59,,0,,0,,7.65,,3.1,,76.9,,11.8
6/8/2016,2:00:00,,9.69,,0,,0,,7.64,,4.4,,77.6,,11.8
6/8/2016,2:15:00,,9.66,,0,,0,,7.64,,3.3,,77.2,,11.8
6/8/2016,2:30:00,,9.72,,0,,0,,7.65,,4.5,,77.6,,11.8
6/8/2016,2:45:00,,9.69,,0,,0,,7.64,,5.4,,77.8,,11.8
6/8/2016,3:00:00,,9.79,,0,,0,,7.64,,5.8,,77.3,,11.8
6/8/2016,3:15:00,,9.77,,0,,0,,7.64,,6.9,,77.1,,11.8
6/8/2016,3:30:00,,9.74,,0,,0,,7.64,,6.8,,76.9,,11.8
6/8/2016,3:45:00,,9.71,,0,,0,,7.64,,6.2,,76.9,,11.8
6/8/2016,4:00:00,,9.76,,0,,0,,7.64,,5.4,,76.2,,11.8
6/8/2016,4:15:00,,9.71,,0,,0,,7.64,,5.4,,76.5,,11.8
6/8/2016,4:30:00,,9.6,,0,,0,,7.64,,6.3,,76.2,,11.8
6/8/2016,4:45:00,,9.61,,0,,0,,7.65,,6.2,,75.6,,11.8
6/8/2016,5:00:00,,9.58,,0,,0,,7.64,,6.5,,76.1,,11.8
6/8/2016,5:15:00,,9.52,,0,,0,,7.65,,7.1,,75.4,,11.8
6/8/2016,5:30:00,,9.48,,0,,0,,7.65,,6.8,,75.6,,11.8
6/8/2016,5:45:00,,9.4,,0,,0,,7.65,,6.5,,75.8,,11.8
6/8/2016,6:00:00,,9.36,,0,,0,,7.65,,7.1,,75.6,,11.8
6/8/2016,6:15:00,,9.23,,0,,0,,7.65,,5.2,,75.4,,11.8
6/8/2016,6:30:00,,9.31,,0,,0,,7.65,,5.7,,74.8,,11.8
6/8/2016,6:45:00,,9.23,,0,,0,,7.65,,6.3,,74.8,,11.8
6/8/2016,7:00:00,,9.21,,0,,0,,7.65,,6.9,,74.7,,11.8
6/8/2016,7:15:00,,9.33,,0,,0,,7.64,,4.1,,74.9,,11.8
6/8/2016,7:30:00,,9.19,,0,,0,,7.65,,6.1,,75.2,,11.8
6/8/2016,7:45:00,,9.18,,0,,0,,7.65,,3.8,,74.8,,11.8
6/8/2016,8:00:00,,9.21,,0,,0,,7.64,,6.5,,74.7,,11.8
6/8/2016,8:15:00,,9.36,,0,,0,,7.63,,3.4,,75.5,,11.8
6/8/2016,8:30:00,,9.12,,0,,0,,7.63,,3.2,,74.9,,11.8
6/8/2016,8:45:00,,9.17,,0,,0,,7.63,,1.8,,74.1,,11.8
6/8/2016,9:00:00,,9.12,,0,,0,,7.63,,1.6,,74.5,,11.8
6/8/2016,9:15:00,,9.04,,0,,0,,7.62,,1.6,,74.8,,11.8
6/8/2016,9:30:00,,9.13,,0,,0,,7.62,,1.5,,74.3,,11.8
6/8/2016,9:45:00,,8.92,,0,,0,,7.62,,0.8,,74.3,,11.8
6/8/2016,10:00:00,,9,,0,,0,,7.62,,2,,74.7,,11.8
6/8/2016,10:15:00,,8.92,,0,,0,,7.61,,1.5,,74.7,,11.8
6/8/2016,10:30:00,,9.05,,0,,0,,7.62,,2.9,,74.2,,11.8
6/8/2016,10:45:00,,8.76,,0,,0,,7.61,,2.8,,74.5,,11.8
6/8/2016,11:00:00,,8.9,,0,,0,,7.59,,2.2,,75.1,,11.8
6/8/2016,11:15:00,,8.69,,0,,0,,7.6,,1,,74.4,,11.8
6/8/2016,11:30:00,,8.8,,0,,0,,7.6,,1.6,,75,,11.8
6/8/2016,11:45:00,,8.72,,0,,0,,7.6,,3.5,,74.5,,11.8
6/8/2016,12:00:00,,8.7,,0,,0,,7.6,,4.9,,75.3,,11.8
6/8/2016,12:15:00,,8.5,,0,,0,,7.61,,3.7,,75,,11.8
6/8/2016,12:30:00,,8.53,,0,,0,,7.61,,4.8,,74.9,,11.8
6/8/2016,12:45:00,,8.55,,0,,0,,7.61,,5.6,,75,,11.8
6/8/2016,13:00:00,,8.63,,0,,0,,7.61,,21.8,,74.7,,11.8
6/8/2016,13:15:00,,8.65,,0,,0,,7.6,,0,,74.7,,11.8
6/8/2016,13:30:00,,8.51,,0,,0,,7.6,,6.9,,75.1,,11.8
6/8/2016,13:45:00,,8.59,,0,,0,,7.59,,0,,75.4,,11.8
6/8/2016,14:00:00,,8.5,,0,,0,,7.59,,108.5,,75.1,,11.8
6/8/2016,14:15:00,,8.5,,0,,0,,7.58,,0,,75.5,,11.8
6/8/2016,14:30:00,,8.46,,0,,0,,7.57,,0,,75.2,,11.8
6/8/2016,14:45:00,,8.63,,0,,0,,7.58,,0,,75.4,,11.8
6/8/2016,15:00:00,,8.46,,0,,0,,7.58,,0,,75,,11.8
6/8/2016,15:15:00,,8.5,,0,,0,,7.57,,0,,75.1,,11.8
6/8/2016,15:30:00,,8.58,,0,,0,,7.57,,0,,75.3,,11.8
6/8/2016,15:45:00,,8.53,,0,,0,,7.56,,0,,75,,11.8
6/8/2016,16:00:00,,8.49,,0,,0,,7.56,,0,,75.7,,11.8
6/8/2016,16:15:00,,8.52,,0,,0,,7.57,,0,,75.4,,11.8
6/8/2016,16:30:00,,8.56,,0,,0,,7.56,,0,,75.4,,11.8
6/8/2016,16:45:00,,8.68,,0,,0,,7.57,,0,,75.6,,11.8
6/8/2016,17:00:00,,8.56,,0,,0,,7.56,,0,,75.7,,11.8
6/8/2016,17:15:00,,8.47,,0,,0,,7.56,,0,,75.7,,11.8
6/8/2016,17:30:00,,8.51,,0,,0,,7.57,,0,,75.2,,11.8
6/8/2016,17:45:00,,8.32,,0,,0,,7.58,,0,,75.5,,11.8
6/8/2016,18:00:00,,8.33,,0,,0,,7.57,,0,,75.6,,11.8
6/8/2016,18:15:00,,8.46,,0,,0,,7.57,,0,,75.8,,11.8
6/8/2016,18:30:00,,8.45,,0,,0,,7.57,,0,,75.6,,11.8
6/8/2016,18:45:00,,8.51,,0,,0,,7.58,,0,,75.4,,11.8
6/8/2016,19:00:00,,8.38,,0,,0,,7.58,,0,,75.6,,11.8
6/8/2016,19:15:00,,8.38,,0,,0,,7.58,,0,,75.9,,11.8
6/8/2016,19:30:00,,8.41,,0,,0,,7.58,,0,,76.1,,11.8
6/8/2016,19:45:00,,8.37,,0,,0,,7.59,,0,,75.9,,11.8
6/8/2016,20:00:00,,8.34,,0,,0,,7.59,,0,,75.8,,11.8
6/8/2016,20:15:00,,8.32,,0,,0,,7.6,,0,,76.1,,11.8
6/8/2016,20:30:00,,8.33,,0,,0,,7.59,,0,,76.4,,11.8
6/8/2016,20:45:00,,8.34,,0,,0,,7.6,,0,,76.3,,11.8
6/8/2016,21:00:00,,8.33,,0,,0,,7.6,,0,,76,,11.8
6/8/2016,21:15:00,,8.38,,0,,0,,7.6,,0,,75.9,,11.8
6/8/2016,21:30:00,,8.38,,0,,0,,7.61,,0,,76.7,,11.8
6/8/2016,21:45:00,,8.68,,0,,0,,7.62,,0,,75.7,,11.8
6/8/2016,22:00:00,,8.64,,0,,0,,7.62,,0,,76.2,,11.8
6/8/2016,22:15:00,,8.59,,0,,0,,7.63,,0,,75.9,,11.8
6/8/2016,22:30:00,,8.72,,0,,0,,7.63,,0,,75.7,,11.8
6/8/2016,22:45:00,,8.85,,0,,0,,7.63,,0,,75.9,,11.8
6/8/2016,23:00:00,,9.08,,0,,0,,7.63,,0,,76.2,,11.8
6/8/2016,23:15:00,,9.08,,0,,0,,7.63,,0,,76,,11.8
6/8/2016,23:30:00,,9.17,,0,,0,,7.63,,0,,75.7,,11.8
6/8/2016,23:45:00,,9.42,,0,,0,,7.63,,0,,75.9,,11.8
6/9/2016,0:00:00,,9.51,,0,,0,,7.63,,0,,76,,11.8
6/9/2016,0:15:00,,9.55,,0,,0,,7.64,,0,,75.6,,11.8
6/9/2016,0:30:00,,9.7,,0,,0,,7.63,,0,,75.5,,11.8
6/9/2016,0:45:00,,9.89,,0,,0,,7.63,,0,,75.9,,11.8
6/9/2016,1:00:00,,9.84,,0,,0,,7.63,,0,,76.4,,11.8
6/9/2016,1:15:00,,10.12,,0,,0,,7.63,,0,,76,,11.8
6/9/2016,1:30:00,,10.31,,0,,0,,7.63,,0,,76,,11.8
6/9/2016,1:45:00,,10.19,,0,,0,,7.63,,0,,75.9,,11.9
6/9/2016,2:00:00,,10.29,,0,,0,,7.63,,0,,75.8,,11.9
6/9/2016,2:15:00,,10.29,,0,,0,,7.63,,0,,76.5,,11.9
6/9/2016,2:30:00,,10.42,,0,,0,,7.63,,0,,76.5,,11.9
6/9/2016,2:45:00,,10.53,,0,,0,,7.63,,0,,76.3,,11.9
6/9/2016,3:00:00,,10.43,,0,,0,,7.64,,0,,76.5,,11.9
6/9/2016,3:15:00,,10.44,,0,,0,,7.64,,0,,76.8,,11.9
6/9/2016,3:30:00,,10.45,,0,,0,,7.65,,0,,76.5,,11.9
6/9/2016,3:45:00,,10.5,,0,,0,,7.64,,0,,77,,11.9
6/9/2016,4:00:00,,10.5,,0,,0,,7.65,,0,,76.5,,11.9
6/9/2016,4:15:00,,10.66,,0,,0,,7.65,,0,,77.1,,11.9
6/9/2016,4:30:00,,10.58,,0,,0,,7.65,,0,,77,,11.9
6/9/2016,4:45:00,,10.62,,0,,0,,7.66,,0,,76.7,,11.9
6/9/2016,5:00:00,,10.45,,0,,0,,7.7,,0,,76.1,,11.9
6/9/2016,5:15:00,,10.53,,0,,0,,7.68,,0,,75.9,,11.9
6/9/2016,5:30:00,,10.7,,0,,0,,7.68,,0,,77,,11.9
6/9/2016,5:45:00,,10.69,,0,,0,,7.68,,0,,76.2,,11.9
6/9/2016,6:00:00,,10.77,,0,,0,,7.68,,0,,76.4,,11.9
6/9/2016,6:15:00,,10.56,,0,,0,,7.69,,0,,75.8,,11.9
6/9/2016,6:30:00,,10.54,,0,,0,,7.68,,0,,76,,11.9
6/9/2016,6:45:00,,10.39,,0,,0,,7.69,,0,,75.5,,11.9
6/9/2016,7:00:00,,10.34,,0,,0,,7.69,,0,,75,,11.9
6/9/2016,7:15:00,,10.41,,0,,0,,7.69,,0,,75.4,,11.9
6/9/2016,7:30:00,,10.32,,0,,0,,7.7,,0,,75.2,,11.9
6/9/2016,7:45:00,,10.17,,0,,0,,7.69,,0,,75,,11.9
6/9/2016,8:00:00,,10.12,,0,,0,,7.69,,0,,74.8,,11.9
6/9/2016,8:15:00,,9.96,,0,,0,,7.7,,0,,75,,11.9
6/9/2016,8:30:00,,9.83,,0,,0,,7.7,,0,,74.7,,11.9
6/9/2016,8:45:00,,9.73,,0,,0,,7.7,,0,,74.8,,11.9
6/9/2016,9:00:00,,9.79,,0,,0,,7.7,,0,,74.9,,11.9
6/9/2016,9:15:00,,9.67,,0,,0,,7.71,,0,,74.6,,11.9
6/9/2016,9:30:00,,9.66,,0,,0,,7.69,,0,,75.5,,11.9
6/9/2016,9:45:00,,9.67,,0,,0,,7.7,,0,,75.5,,11.9
6/9/2016,10:00:00,,9.48,,0,,0,,7.7,,0,,75.3,,11.9
6/9/2016,10:15:00,,9.36,,0,,0,,7.7,,0,,75.2,,11.8
6/9/2016,10:30:00,,9.48,,0,,0,,7.68,,0,,75.5,,11.8
6/9/2016,10:45:00,,9.42,,0,,0,,7.68,,0,,75.5,,11.8
6/9/2016,11:00:00,,9.37,,0,,0,,7.67,,0,,75.4,,11.9
6/9/2016,11:15:00,,9.34,,0,,0,,7.67,,0,,76,,11.8
6/9/2016,11:30:00,,9.09,,0,,0,,7.66,,0,,75.2,,11.8
6/9/2016,11:45:00,,9.19,,0,,0,,7.67,,0,,76,,11.8
6/9/2016,12:00:00,,9.15,,0,,0,,7.66,,0,,75.4,,11.8
6/9/2016,12:15:00,,9.09,,0,,0,,7.66,,0,,75.7,,11.8
6/9/2016,12:30:00,,9,,0,,0,,7.65,,0,,76,,11.8
6/9/2016,12:45:00,,8.95,,0,,0,,7.65,,0,,75.6,,11.8
6/9/2016,13:00:00,,8.85,,0,,0,,7.65,,0,,75.5,,11.8
6/9/2016,13:15:00,,8.84,,0,,0,,7.64,,0,,75.7,,11.8
6/9/2016,13:30:00,,8.76,,0,,0,,7.64,,0,,75.3,,11.8
6/9/2016,13:45:00,,8.81,,0,,0,,7.64,,0,,75.6,,11.8
6/9/2016,14:00:00,,8.91,,0,,0,,7.64,,0,,75.5,,11.8
6/9/2016,14:15:00,,8.72,,0,,0,,7.65,,0,,75.6,,11.8
