HYDROLAB MS5 64819,,,,,,,,,,,,,,,,,
5/11/2016,9:30:00,,6.87,,11.6,,64.6,,8.07,,0,,121.5,,12.39,,637
5/11/2016,9:45:00,,6.87,,11.6,,64.5,,8.07,,0,,122.1,,12.45,,637
5/11/2016,10:00:00,,6.98,,11.6,,64.2,,8.05,,0,,122,,12.4,,637
5/11/2016,10:15:00,,6.96,,11.6,,64.4,,8.05,,0,,122,,12.41,,637
5/11/2016,10:30:00,,7.01,,11.6,,64.3,,8.12,,0,,122.4,,12.43,,637
5/11/2016,10:45:00,,7.07,,11.6,,64.2,,8.05,,0,,122.6,,12.43,,637
5/11/2016,11:00:00,,7.12,,11.6,,64.3,,8,,0,,122.4,,12.4,,637
5/11/2016,11:15:00,,7.14,,11.6,,64.2,,8.06,,0,,122.9,,12.44,,637
5/11/2016,11:30:00,,7.29,,11.6,,64.5,,8.12,,0,,122.9,,12.39,,637
5/11/2016,11:45:00,,7.28,,11.6,,64.8,,8.06,,0,,123.1,,12.41,,637
5/11/2016,12:00:00,,7.39,,11.6,,64.4,,8.07,,0,,123.4,,12.41,,637
5/11/2016,12:15:00,,7.45,,11.6,,65,,8.1,,0,,123.6,,12.41,,637
5/11/2016,12:30:00,,7.53,,11.6,,65,,8.09,,0,,123.8,,12.41,,637
5/11/2016,12:45:00,,7.66,,11.6,,65.7,,8.07,,0,,123.8,,12.37,,637
5/11/2016,13:00:00,,7.79,,11.6,,65.3,,8.11,,0,,124.5,,12.4,,637
5/11/2016,13:15:00,,7.96,,11.6,,65.1,,8.13,,0,,124.8,,12.38,,637
5/11/2016,13:30:00,,8.06,,11.6,,65,,8.11,,0,,125,,12.37,,637
5/11/2016,13:45:00,,8.25,,11.6,,64.6,,8.11,,0,,125.5,,12.36,,637
5/11/2016,14:00:00,,8.34,,11.6,,64.9,,8.1,,0,,125.6,,12.34,,637
5/11/2016,14:15:00,,8.33,,11.7,,65.4,,8.14,,0,,125.4,,12.33,,637
5/11/2016,14:30:00,,8.46,,11.7,,65.1,,8.07,,0,,125.6,,12.3,,637
5/11/2016,14:45:00,,8.58,,11.7,,64.8,,8.13,,0,,126.1,,12.32,,637
5/11/2016,15:00:00,,8.66,,11.7,,64.7,,8.15,,0,,126.1,,12.3,,637
5/11/2016,15:15:00,,8.74,,11.7,,64.9,,8.06,,0,,126.3,,12.29,,637
5/11/2016,15:30:00,,8.76,,11.7,,64.5,,8.11,,0,,126.2,,12.28,,637
5/11/2016,15:45:00,,8.82,,11.7,,65.5,,8.07,,0,,126.1,,12.25,,637
5/11/2016,16:00:00,,8.81,,11.7,,64.6,,8.09,,0,,126.3,,12.27,,637
5/11/2016,16:15:00,,8.71,,11.7,,65.2,,8.08,,0,,125.6,,12.24,,637
5/11/2016,16:30:00,,8.67,,11.7,,65.4,,8.11,,0,,125.5,,12.23,,637
5/11/2016,16:45:00,,8.73,,11.7,,64.9,,8.11,,0,,125.4,,12.2,,637
5/11/2016,17:00:00,,8.83,,11.7,,66,,8.09,,0,,125.5,,12.19,,637
5/11/2016,17:15:00,,8.84,,11.7,,65.6,,8.08,,0,,125.9,,12.22,,637
5/11/2016,17:30:00,,8.85,,11.7,,64.9,,8.1,,0,,125.9,,12.22,,637
5/11/2016,17:45:00,,8.82,,11.7,,64.9,,8.09,,0,,125.5,,12.19,,637
5/11/2016,18:00:00,,8.73,,11.7,,65.4,,8.06,,0,,125.5,,12.22,,637
5/11/2016,18:15:00,,8.75,,11.7,,65.1,,8.08,,0,,125.2,,12.18,,637
5/11/2016,18:30:00,,8.83,,11.7,,64.8,,8.07,,0,,125.3,,12.16,,637
5/11/2016,18:45:00,,8.73,,11.7,,64.6,,8.19,,0,,125.2,,12.19,,637
5/11/2016,19:00:00,,8.67,,11.7,,64.4,,8.07,,0,,124.5,,12.14,,637
5/11/2016,19:15:00,,8.54,,11.7,,65.3,,8.07,,0,,124.4,,12.17,,637
5/11/2016,19:30:00,,8.49,,11.7,,64.5,,8.1,,0,,124.2,,12.16,,637
5/11/2016,19:45:00,,8.39,,11.7,,64.5,,8.07,,0,,124.3,,12.2,,637
5/11/2016,20:00:00,,8.27,,11.7,,64.4,,8.05,,0,,124.2,,12.23,,637
5/11/2016,20:15:00,,8.21,,11.7,,64.2,,8.06,,0,,123.9,,12.21,,637
5/11/2016,20:30:00,,8.1,,11.7,,64.1,,8.09,,0,,123.8,,12.24,,637
5/11/2016,20:45:00,,8.14,,11.7,,64.4,,8.07,,0,,123.6,,12.21,,637
5/11/2016,21:00:00,,8.16,,11.7,,64.4,,8.04,,0,,123.9,,12.23,,637
5/11/2016,21:15:00,,8.03,,11.7,,64.5,,8.07,,0,,123.6,,12.24,,637
5/11/2016,21:30:00,,7.92,,11.7,,63.9,,8.07,,0,,123.3,,12.25,,637
5/11/2016,21:45:00,,7.88,,11.7,,63.9,,8.05,,0,,123.2,,12.24,,637
5/11/2016,22:00:00,,7.78,,11.7,,63.9,,8.02,,0,,123.5,,12.31,,637
5/11/2016,22:15:00,,7.78,,11.7,,63.7,,8.06,,0,,122.9,,12.24,,637
5/11/2016,22:30:00,,7.67,,11.7,,64.5,,8.05,,0,,123.2,,12.31,,637
5/11/2016,22:45:00,,7.64,,11.7,,64.2,,8.03,,0,,122.8,,12.28,,637
5/11/2016,23:00:00,,7.57,,11.7,,63.9,,8.05,,0,,122.7,,12.28,,637
5/11/2016,23:15:00,,7.62,,11.7,,63.4,,8.02,,0,,122.9,,12.29,,637
5/11/2016,23:30:00,,7.44,,11.7,,64.2,,8.03,,0,,123.2,,12.38,,637
5/11/2016,23:45:00,,7.44,,11.6,,63.9,,8.06,,0,,122.8,,12.34,,637
5/12/2016,0:00:00,,7.34,,11.7,,63.4,,8.05,,0,,122.7,,12.36,,637
5/12/2016,0:15:00,,7.27,,11.7,,63.9,,8.03,,0,,122.3,,12.34,,637
5/12/2016,0:30:00,,7.29,,11.6,,63.6,,8.03,,0,,122.3,,12.34,,637
5/12/2016,0:45:00,,7.28,,11.6,,63.8,,8.05,,0,,122.6,,12.37,,637
5/12/2016,1:00:00,,7.27,,11.6,,63.3,,8.04,,0,,122.5,,12.36,,637
5/12/2016,1:15:00,,7.27,,11.6,,63.3,,8.01,,0,,122,,12.31,,637
5/12/2016,1:30:00,,7.17,,11.6,,63.9,,7.99,,0,,122.4,,12.38,,637
5/12/2016,1:45:00,,7.16,,11.6,,63.3,,8.06,,0,,122.1,,12.35,,637
5/12/2016,2:00:00,,7.12,,11.6,,63.4,,8.04,,0,,122,,12.36,,637
5/12/2016,2:15:00,,7.13,,11.6,,63.2,,8.02,,0,,121.8,,12.34,,637
5/12/2016,2:30:00,,7.08,,11.6,,63.3,,8,,0,,121.5,,12.32,,637
5/12/2016,2:45:00,,7.07,,11.6,,63.7,,7.99,,0,,121.6,,12.34,,637
5/12/2016,3:00:00,,6.98,,11.6,,64,,8,,0,,121.6,,12.36,,637
5/12/2016,3:15:00,,7.04,,11.6,,63.5,,8.02,,0,,122,,12.38,,637
5/12/2016,3:30:00,,7,,11.6,,63.6,,8.02,,0,,121.6,,12.35,,637
5/12/2016,3:45:00,,7.02,,11.6,,63.7,,8.01,,0,,120.9,,12.28,,637
5/12/2016,4:00:00,,6.97,,11.6,,64.1,,8.01,,0,,121.2,,12.32,,637
5/12/2016,4:15:00,,7.01,,11.6,,63.6,,7.99,,0,,121.3,,12.33,,637
5/12/2016,4:30:00,,6.88,,11.6,,63.5,,8,,0,,121.4,,12.37,,637
5/12/2016,4:45:00,,6.91,,11.6,,63.8,,7.99,,0,,121.6,,12.39,,637
5/12/2016,5:00:00,,6.92,,11.6,,63.9,,8,,0,,121,,12.32,,637
5/12/2016,5:15:00,,6.98,,11.6,,63.6,,7.99,,0,,121.1,,12.31,,637
5/12/2016,5:30:00,,6.96,,11.6,,63.4,,8.01,,0,,121.1,,12.32,,637
5/12/2016,5:45:00,,6.89,,11.6,,63.9,,7.99,,0,,121.4,,12.37,,637
5/12/2016,6:00:00,,6.87,,11.6,,63.3,,7.96,,0,,120.9,,12.33,,637
5/12/2016,6:15:00,,6.78,,11.6,,64,,8.01,,0,,121.1,,12.37,,637
5/12/2016,6:30:00,,6.83,,11.6,,63.4,,7.98,,0,,121.4,,12.39,,637
5/12/2016,6:45:00,,6.89,,11.6,,63.5,,8.06,,0,,121.5,,12.37,,637
5/12/2016,7:00:00,,6.85,,11.6,,63.6,,7.99,,0,,121.3,,12.37,,637
5/12/2016,7:15:00,,6.83,,11.6,,63.7,,8.02,,0,,121.9,,12.43,,637
5/12/2016,7:30:00,,6.86,,11.6,,63.5,,8,,0,,121.7,,12.4,,637
5/12/2016,7:45:00,,6.93,,11.6,,63.2,,8.05,,0,,122.3,,12.44,,637
5/12/2016,8:00:00,,6.93,,11.6,,63.2,,8.04,,0,,121.8,,12.39,,637
5/12/2016,8:15:00,,6.97,,11.6,,63.7,,7.99,,0,,121.8,,12.38,,637
5/12/2016,8:30:00,,6.89,,11.6,,63.3,,7.99,,0,,121.8,,12.41,,637
5/12/2016,8:45:00,,6.94,,11.6,,63.8,,8.06,,0,,122.1,,12.43,,637
5/12/2016,9:00:00,,6.91,,11.6,,63.5,,8.05,,0,,121.9,,12.41,,637
5/12/2016,9:15:00,,7.13,,11.6,,63.2,,8.02,,0,,122.4,,12.4,,637
5/12/2016,9:30:00,,7.19,,11.6,,63.2,,8.03,,0,,122.3,,12.37,,637
5/12/2016,9:45:00,,7.2,,11.6,,63,,8.04,,0,,122.6,,12.39,,637
5/12/2016,10:00:00,,7.31,,11.7,,63.1,,8.03,,0,,123,,12.4,,637
5/12/2016,10:15:00,,7.31,,11.7,,63.7,,8.04,,0,,123.3,,12.43,,637
5/12/2016,10:30:00,,7.4,,11.7,,63.6,,8.03,,0,,123.5,,12.42,,637
5/12/2016,10:45:00,,7.49,,11.7,,63.3,,8,,0,,123.2,,12.36,,637
5/12/2016,11:00:00,,7.61,,11.7,,63.2,,8.02,,0,,123.9,,12.39,,637
5/12/2016,11:15:00,,7.71,,11.7,,63.7,,8.03,,0,,123.4,,12.31,,637
5/12/2016,11:30:00,,7.83,,11.7,,63.2,,8.03,,0,,124.4,,12.38,,637
5/12/2016,11:45:00,,7.87,,11.7,,63.7,,8.03,,0,,124.4,,12.37,,637
5/12/2016,12:00:00,,7.97,,11.7,,63.6,,8.05,,0,,124.5,,12.35,,637
5/12/2016,12:15:00,,8.09,,11.7,,63.8,,8.08,,0,,125,,12.35,,637
5/12/2016,12:30:00,,8.14,,11.7,,63.9,,8.03,,0,,125.2,,12.37,,637
5/12/2016,12:45:00,,8.36,,11.7,,63.4,,7.99,,0,,125,,12.28,,637
5/12/2016,13:00:00,,8.53,,11.7,,64,,8.03,,0,,125.9,,12.31,,637
5/12/2016,13:15:00,,8.65,,11.7,,64.1,,8.04,,0,,126.2,,12.31,,637
5/12/2016,13:30:00,,8.83,,11.8,,63.9,,8.04,,0,,126.3,,12.26,,637
5/12/2016,13:45:00,,8.93,,11.8,,64,,8.05,,0,,127.3,,12.33,,637
5/12/2016,14:00:00,,9.08,,11.8,,64,,7.98,,0,,126.9,,12.25,,637
5/12/2016,14:15:00,,9.14,,11.8,,64.3,,8.08,,0,,127.4,,12.28,,637
5/12/2016,14:30:00,,9.27,,11.8,,64.3,,8.07,,0,,127.5,,12.25,,637
5/12/2016,14:45:00,,9.31,,11.8,,64.4,,8.05,,0,,127.3,,12.22,,637
5/12/2016,15:00:00,,9.29,,11.8,,64.1,,8.04,,0,,127.6,,12.25,,637
5/12/2016,15:15:00,,9.37,,11.8,,64.5,,8.17,,0,,127.8,,12.25,,637
5/12/2016,15:30:00,,9.44,,11.8,,64.5,,8.06,,0,,128,,12.25,,637
5/12/2016,15:45:00,,9.55,,11.8,,64.4,,8.05,,0,,127.8,,12.19,,637
5/12/2016,16:00:00,,9.56,,11.8,,64.5,,8.04,,0,,127.9,,12.2,,637
5/12/2016,16:15:00,,9.51,,11.8,,64,,8.05,,0,,127.7,,12.19,,637
5/12/2016,16:30:00,,9.47,,11.8,,64.1,,8.04,,0,,128.2,,12.26,,637
5/12/2016,16:45:00,,9.63,,11.8,,63.7,,8.06,,0,,128.4,,12.23,,637
5/12/2016,17:00:00,,9.62,,11.8,,64.4,,8.06,,0,,127.7,,12.17,,637
5/12/2016,17:15:00,,9.59,,11.8,,64.4,,8,,0,,128.6,,12.26,,637
5/12/2016,17:30:00,,9.71,,11.8,,64.3,,8.04,,0,,128.1,,12.18,,637
5/12/2016,17:45:00,,9.67,,11.8,,64.4,,8.07,,0,,128.5,,12.23,,637
5/12/2016,18:00:00,,9.57,,11.8,,64.3,,8.07,,0,,128.2,,12.22,,637
5/12/2016,18:15:00,,9.6,,11.8,,63.9,,8.07,,0,,128.3,,12.23,,637
5/12/2016,18:30:00,,9.49,,11.8,,64.1,,8.05,,0,,128.8,,12.31,,637
5/12/2016,18:45:00,,9.49,,11.8,,64,,8.05,,0,,127.9,,12.23,,637
5/12/2016,19:00:00,,9.48,,11.8,,64.1,,8.04,,0,,128.2,,12.25,,637
5/12/2016,19:15:00,,9.47,,11.8,,64.1,,8.06,,0,,127.8,,12.22,,637
5/12/2016,19:30:00,,9.43,,11.8,,64.1,,8.05,,0,,127.2,,12.18,,637
5/12/2016,19:45:00,,9.53,,11.8,,63.7,,8.05,,0,,126.9,,12.12,,637
5/12/2016,20:00:00,,9.52,,11.8,,64,,8.01,,0,,127.2,,12.15,,637
5/12/2016,20:15:00,,9.45,,11.8,,64.1,,8.01,,0,,126.8,,12.14,,637
5/12/2016,20:30:00,,9.37,,11.8,,63.6,,8.02,,0,,127.1,,12.18,,637
5/12/2016,20:45:00,,9.22,,11.8,,64.2,,8.06,,0,,127,,12.22,,637
5/12/2016,21:00:00,,9.27,,11.8,,63.8,,8.01,,0,,126.9,,12.2,,637
5/12/2016,21:15:00,,9.08,,11.8,,63.6,,8.05,,0,,126.8,,12.24,,637
5/12/2016,21:30:00,,9.01,,11.8,,63.8,,8.04,,0,,126.5,,12.23,,637
5/12/2016,21:45:00,,8.94,,11.8,,63.8,,8.02,,0,,126.8,,12.27,,637
5/12/2016,22:00:00,,8.98,,11.8,,63.7,,8.02,,0,,125.8,,12.17,,637
5/12/2016,22:15:00,,8.8,,11.8,,63.8,,8.02,,0,,125.9,,12.24,,637
5/12/2016,22:30:00,,8.64,,11.8,,63.4,,8.01,,0,,126.2,,12.31,,637
5/12/2016,22:45:00,,8.7,,11.8,,63.4,,8.01,,0,,125.7,,12.24,,637
5/12/2016,23:00:00,,8.63,,11.8,,63.5,,8.01,,0,,125.7,,12.26,,637
5/12/2016,23:15:00,,8.64,,11.8,,63.3,,8,,0,,125.2,,12.21,,637
5/12/2016,23:30:00,,8.46,,11.8,,63.5,,7.99,,0,,125.4,,12.29,,637
5/12/2016,23:45:00,,8.39,,11.8,,63.6,,8,,0,,125.1,,12.28,,637
5/13/2016,0:00:00,,8.21,,11.8,,63.7,,8.01,,0,,125.4,,12.37,,637
5/13/2016,0:15:00,,8.33,,11.8,,63.3,,8,,0,,124.7,,12.26,,637
5/13/2016,0:30:00,,8.23,,11.8,,63.5,,8.01,,0,,125,,12.32,,637
5/13/2016,0:45:00,,8.22,,11.8,,63.5,,7.99,,0,,124.3,,12.25,,637
5/13/2016,1:00:00,,8.06,,11.7,,63.3,,8,,0,,124.8,,12.35,,637
5/13/2016,1:15:00,,8.02,,11.8,,63.6,,7.99,,0,,124.6,,12.34,,637
5/13/2016,1:30:00,,8.06,,11.8,,63.3,,7.99,,0,,124.9,,12.36,,637
5/13/2016,1:45:00,,8.02,,11.7,,63.1,,8.02,,0,,124.1,,12.3,,637
5/13/2016,2:00:00,,7.99,,11.7,,63.3,,8.01,,0,,123.9,,12.28,,637
5/13/2016,2:15:00,,7.93,,11.7,,63.3,,7.99,,0,,123.8,,12.29,,637
5/13/2016,2:30:00,,7.81,,11.7,,63.2,,7.99,,0,,123.4,,12.29,,637
5/13/2016,2:45:00,,7.71,,11.7,,63.2,,7.99,,0,,124.4,,12.41,,637
5/13/2016,3:00:00,,7.69,,11.7,,63.2,,7.99,,0,,123.6,,12.34,,637
5/13/2016,3:15:00,,7.78,,11.7,,63.1,,7.98,,0,,123.3,,12.28,,637
5/13/2016,3:30:00,,7.73,,11.7,,63,,7.95,,0,,123,,12.27,,637
5/13/2016,3:45:00,,7.59,,11.7,,63,,7.98,,0,,123.5,,12.36,,637
5/13/2016,4:00:00,,7.55,,11.7,,63,,7.98,,0,,123.1,,12.33,,637
5/13/2016,4:15:00,,7.48,,11.7,,63.2,,7.98,,0,,123.1,,12.36,,637
5/13/2016,4:30:00,,7.54,,11.7,,63.1,,7.97,,0,,122.8,,12.31,,637
5/13/2016,4:45:00,,7.47,,11.7,,63.2,,7.97,,0,,122.7,,12.32,,637
5/13/2016,5:00:00,,7.48,,11.7,,63.1,,7.97,,0,,122.4,,12.29,,637
5/13/2016,5:15:00,,7.4,,11.7,,63.1,,7.98,,0,,122.2,,12.29,,637
5/13/2016,5:30:00,,7.38,,11.7,,62.9,,7.96,,0,,122.5,,12.32,,637
5/13/2016,5:45:00,,7.32,,11.7,,63.1,,7.96,,0,,122.6,,12.36,,637
5/13/2016,6:00:00,,7.33,,11.7,,63,,7.96,,0,,122.6,,12.35,,637
5/13/2016,6:15:00,,7.33,,11.7,,62.6,,7.96,,0,,122.3,,12.32,,637
5/13/2016,6:30:00,,7.3,,11.7,,62.7,,7.97,,0,,122.2,,12.32,,637
5/13/2016,6:45:00,,7.33,,11.7,,62.7,,7.97,,0,,122.2,,12.32,,637
5/13/2016,7:00:00,,7.22,,11.7,,63,,7.96,,0,,122.4,,12.37,,637
5/13/2016,7:15:00,,7.24,,11.7,,62.7,,7.96,,0,,122.8,,12.4,,637
5/13/2016,7:30:00,,7.26,,11.7,,63.1,,7.96,,0,,121.9,,12.3,,637
5/13/2016,7:45:00,,7.23,,11.7,,62.9,,7.95,,0,,122.4,,12.37,,637
5/13/2016,8:00:00,,7.31,,11.7,,62.7,,7.99,,0,,122.4,,12.34,,637
5/13/2016,8:15:00,,7.29,,11.7,,62.6,,7.98,,0,,122.5,,12.35,,637
5/13/2016,8:30:00,,7.31,,11.7,,62.7,,7.96,,0,,122.1,,12.31,,637
5/13/2016,8:45:00,,7.3,,11.7,,62.6,,7.96,,0,,122.5,,12.35,,637
