Hydrolab MS5 46008,,,,,,,,,,,,,,,
Log File Name : Beaver_052616_061516,,,,,,,,,,,,,,,
Setup Date (MMDDYY) : 052616,,,,,,,,,,,,,,,
Setup Time (HHMMSS) : 100516,,,,,,,,,,,,,,,
Starting Date (MMDDYY) : 052616,,,,,,,,,,,,,,,
Starting Time (HHMMSS) : 101500,,,,,,,,,,,,,,,
Stopping Date (MMDDYY) : 061516,,,,,,,,,,,,,,,
Stopping Time (HHMMSS) : 235959,,,,,,,,,,,,,,,
Interval (HHMMSS) : 001500,,,,,,,,,,,,,,,
Sensor warmup (HHMMSS) : 000030,,,,,,,,,,,,,,,
Circltr warmup (HHMMSS) : 000030,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Date,Time,,Temp,,pH,,TurbSC,,IBatt,,SpCond,,LDO%,,LDO
MMDDYY,HHMMSS,,øC,,Units,,NTU,,Volts,,æS/cm,,Sat,,mg/l
,,,,,,,,,,,,,,,
5/29/2016,0:45:00,,12.31,,7.65,,6.7,,11.8,,114.4,,103.1,,9.11
5/29/2016,1:00:00,,12.22,,7.64,,6.4,,11.8,,114.6,,103,,9.11
5/29/2016,1:15:00,,12.13,,7.63,,6.5,,11.8,,114.6,,102.4,,9.08
5/29/2016,1:30:00,,12.04,,7.64,,5.7,,11.8,,114.7,,102.5,,9.1
5/29/2016,1:45:00,,11.94,,7.63,,6.2,,11.8,,114.4,,102.1,,9.1
5/29/2016,2:00:00,,11.84,,7.64,,6.8,,11.8,,114.7,,102.3,,9.13
5/29/2016,2:15:00,,11.75,,7.63,,8.3,,11.8,,114.6,,102.2,,9.14
5/29/2016,2:30:00,,11.66,,7.63,,6.4,,11.8,,114.7,,101.6,,9.11
5/29/2016,2:45:00,,11.57,,7.63,,6.6,,11.8,,114.2,,101.2,,9.09
5/29/2016,3:00:00,,11.49,,7.64,,7.3,,11.8,,114.5,,101.5,,9.13
5/29/2016,3:15:00,,11.4,,7.63,,6,,11.8,,114.5,,101,,9.11
5/29/2016,3:30:00,,11.32,,7.62,,6.6,,11.8,,114.2,,101,,9.12
5/29/2016,3:45:00,,11.25,,7.62,,7.2,,11.8,,114.5,,101.2,,9.16
5/29/2016,4:00:00,,11.17,,7.63,,6.2,,11.8,,114.1,,101,,9.15
5/29/2016,4:15:00,,11.09,,7.62,,6.9,,11.8,,114.5,,100.7,,9.15
5/29/2016,4:30:00,,11,,7.62,,6.5,,11.8,,114.2,,100.6,,9.16
5/29/2016,4:45:00,,10.92,,7.62,,6.6,,11.8,,114.5,,100.4,,9.16
5/29/2016,5:00:00,,10.84,,7.62,,6.9,,11.8,,114.5,,100.5,,9.18
5/29/2016,5:15:00,,10.76,,7.62,,6.4,,11.8,,114.2,,100.7,,9.22
5/29/2016,5:30:00,,10.68,,7.63,,5.9,,11.8,,114.2,,100.7,,9.23
5/29/2016,5:45:00,,10.61,,7.62,,6.9,,11.8,,114.1,,100.6,,9.23
5/29/2016,6:00:00,,10.53,,7.62,,6.3,,11.8,,114.5,,100.6,,9.26
5/29/2016,6:15:00,,10.45,,7.62,,6.4,,11.8,,114,,100.6,,9.27
5/29/2016,6:30:00,,10.38,,7.62,,6.9,,11.8,,114,,100.6,,9.29
5/29/2016,6:45:00,,10.31,,7.64,,6.8,,11.8,,114.1,,101,,9.34
5/29/2016,7:00:00,,10.25,,7.63,,5.7,,11.8,,114.4,,101.3,,9.38
5/29/2016,7:15:00,,10.2,,7.62,,7.1,,11.8,,114.2,,101.7,,9.43
5/29/2016,7:30:00,,10.16,,7.63,,6.6,,11.8,,114.4,,102.2,,9.48
5/29/2016,7:45:00,,10.13,,7.62,,6.2,,11.8,,114.3,,102.3,,9.5
5/29/2016,8:00:00,,10.11,,7.63,,6.3,,11.8,,114.3,,102.9,,9.56
5/29/2016,8:15:00,,10.12,,7.64,,6,,11.8,,114.2,,103.5,,9.61
5/29/2016,8:30:00,,10.13,,7.64,,6.3,,11.8,,114.3,,103.9,,9.65
5/29/2016,8:45:00,,10.15,,7.66,,6.2,,11.8,,114.7,,104.2,,9.68
5/29/2016,9:00:00,,10.18,,7.65,,5.7,,11.8,,114.3,,105.3,,9.77
5/29/2016,9:15:00,,10.23,,7.66,,6.2,,11.8,,114.3,,105.3,,9.76
5/29/2016,9:30:00,,10.29,,7.66,,6,,11.8,,114.5,,106,,9.81
5/29/2016,9:45:00,,10.35,,7.66,,6.2,,11.8,,114.5,,106.3,,9.83
5/29/2016,10:00:00,,10.43,,7.66,,6.6,,11.8,,114.5,,107.2,,9.89
5/29/2016,10:15:00,,10.51,,7.67,,5.9,,11.8,,114.2,,107.9,,9.93
5/29/2016,10:30:00,,10.57,,7.68,,6.2,,11.8,,114.3,,108.4,,9.97
5/29/2016,10:45:00,,10.64,,7.69,,6,,11.8,,114.2,,109.4,,10.04
5/29/2016,11:00:00,,10.75,,7.68,,5.8,,11.8,,114.6,,109.8,,10.05
5/29/2016,11:15:00,,10.87,,7.69,,6.6,,11.8,,114.7,,110.6,,10.1
5/29/2016,11:30:00,,10.95,,7.69,,5.2,,11.8,,114.4,,111.3,,10.14
5/29/2016,11:45:00,,10.99,,7.69,,6.3,,11.8,,114.7,,110.9,,10.09
5/29/2016,12:00:00,,11.08,,7.69,,5.8,,11.8,,114.4,,111.8,,10.16
5/29/2016,12:15:00,,11.3,,7.7,,5.6,,11.8,,114.5,,112.7,,10.19
5/29/2016,12:30:00,,11.5,,7.71,,6.8,,11.8,,114.8,,113.5,,10.21
5/29/2016,12:45:00,,11.57,,7.71,,6.3,,11.8,,114.8,,113.2,,10.16
5/29/2016,13:00:00,,11.61,,7.71,,5.7,,11.8,,114.8,,113.1,,10.14
5/29/2016,13:15:00,,11.67,,7.71,,5.5,,11.8,,115,,113.6,,10.18
5/29/2016,13:30:00,,11.73,,7.71,,5.6,,11.8,,114.6,,113.4,,10.15
5/29/2016,13:45:00,,11.78,,7.71,,5.9,,11.8,,114.6,,113.8,,10.17
5/29/2016,14:00:00,,11.96,,7.71,,5.6,,11.8,,114.7,,114.9,,10.22
5/29/2016,14:15:00,,12.17,,7.72,,5.1,,11.8,,114.7,,115.6,,10.24
5/29/2016,14:30:00,,12.25,,7.72,,5.8,,11.8,,115.1,,114.5,,10.12
5/29/2016,14:45:00,,12.38,,7.71,,5.7,,11.8,,114.8,,114.9,,10.13
5/29/2016,15:00:00,,12.47,,7.72,,5.5,,11.8,,114.9,,114.5,,10.07
5/29/2016,15:15:00,,12.55,,7.72,,5.6,,11.8,,115,,113.8,,9.99
5/29/2016,15:30:00,,12.57,,7.71,,5.2,,11.8,,115,,113.7,,9.98
5/29/2016,15:45:00,,12.62,,7.72,,5.7,,11.8,,115.3,,113.7,,9.97
5/29/2016,16:00:00,,12.67,,7.72,,5.4,,11.8,,115.4,,113.8,,9.97
5/29/2016,16:15:00,,12.66,,7.72,,5.7,,11.8,,115,,113.6,,9.95
5/29/2016,16:30:00,,12.61,,7.72,,5.3,,11.8,,115.4,,113.2,,9.92
5/29/2016,16:45:00,,12.73,,7.72,,5.8,,11.8,,115.5,,113.4,,9.91
5/29/2016,17:00:00,,12.85,,7.71,,6.3,,11.8,,115.6,,113.9,,9.93
5/29/2016,17:15:00,,12.95,,7.73,,5.3,,11.8,,115.5,,114.1,,9.93
5/29/2016,17:30:00,,13.04,,7.73,,5.6,,11.8,,115.8,,115,,9.98
5/29/2016,17:45:00,,13.12,,7.72,,5.8,,11.8,,116.1,,114.1,,9.89
5/29/2016,18:00:00,,13.18,,7.72,,6,,11.9,,116,,114.4,,9.9
5/29/2016,18:15:00,,13.23,,7.72,,6.5,,11.9,,116.1,,114.4,,9.89
5/29/2016,18:30:00,,13.24,,7.72,,6,,11.9,,115.8,,113.8,,9.84
5/29/2016,18:45:00,,13.26,,7.72,,5.8,,11.8,,115.8,,113.5,,9.81
5/29/2016,19:00:00,,13.28,,7.72,,5.4,,11.9,,116.2,,113.5,,9.8
5/29/2016,19:15:00,,13.3,,7.73,,5.5,,11.9,,115.9,,114.1,,9.85
5/29/2016,19:30:00,,13.28,,7.72,,5.5,,11.9,,116.2,,113,,9.76
5/29/2016,19:45:00,,13.26,,7.71,,5.6,,11.9,,116.1,,112.1,,9.69
5/29/2016,20:00:00,,13.23,,7.71,,4.8,,11.9,,116,,111.7,,9.66
5/29/2016,20:15:00,,13.17,,7.71,,6.7,,11.9,,116.1,,110.9,,9.6
5/29/2016,20:30:00,,13.12,,7.71,,5.6,,11.9,,116.5,,111,,9.62
5/29/2016,20:45:00,,13.05,,7.7,,6,,11.9,,116.1,,109.7,,9.53
5/29/2016,21:00:00,,12.98,,7.69,,7.1,,11.9,,116.6,,109.2,,9.49
5/29/2016,21:15:00,,12.91,,7.69,,5.7,,11.9,,116.2,,108.4,,9.44
5/29/2016,21:30:00,,12.87,,7.68,,5.8,,11.9,,116.5,,108.4,,9.45
5/29/2016,21:45:00,,12.82,,7.69,,5.6,,11.9,,116.2,,107.9,,9.41
5/29/2016,22:00:00,,12.77,,7.68,,5.9,,11.8,,116.3,,107.2,,9.37
5/29/2016,22:15:00,,12.71,,7.67,,5.8,,11.8,,116.2,,106.6,,9.32
5/29/2016,22:30:00,,12.66,,7.67,,5.7,,11.9,,116.6,,105.6,,9.25
5/29/2016,22:45:00,,12.61,,7.67,,6.6,,11.8,,116.2,,105.4,,9.24
5/29/2016,23:00:00,,12.55,,7.66,,8.3,,11.8,,116.2,,104.8,,9.2
5/29/2016,23:15:00,,12.5,,7.66,,5.8,,11.8,,116.7,,104.2,,9.16
5/29/2016,23:30:00,,12.43,,7.65,,6.1,,11.8,,116.6,,103.6,,9.12
5/29/2016,23:45:00,,12.38,,7.65,,6.5,,11.8,,116.6,,103.6,,9.13
5/30/2016,0:00:00,,12.32,,7.65,,7.4,,11.8,,116.4,,103.5,,9.14
5/30/2016,0:15:00,,12.26,,7.65,,7.2,,11.8,,116.8,,102.9,,9.09
5/30/2016,0:30:00,,12.19,,7.64,,6.2,,11.8,,116.7,,102.8,,9.1
5/30/2016,0:45:00,,12.13,,7.64,,6.9,,11.8,,116.4,,102.3,,9.07
5/30/2016,1:00:00,,12.05,,7.64,,7,,11.8,,116.5,,102,,9.06
5/30/2016,1:15:00,,11.97,,7.65,,7.7,,11.8,,116.5,,101.8,,9.06
5/30/2016,1:30:00,,11.9,,7.64,,6.7,,11.8,,116.4,,102.2,,9.11
5/30/2016,1:45:00,,11.83,,7.64,,7.2,,11.8,,116.3,,101.8,,9.09
5/30/2016,2:00:00,,11.76,,7.63,,7.6,,11.8,,116.2,,101.6,,9.08
5/30/2016,2:15:00,,11.7,,7.64,,7.6,,11.8,,116.1,,101.4,,9.08
5/30/2016,2:30:00,,11.64,,7.63,,7.3,,11.8,,116.3,,101.1,,9.07
5/30/2016,2:45:00,,11.58,,7.62,,7.5,,11.8,,116.3,,101.2,,9.08
5/30/2016,3:00:00,,11.52,,7.62,,7.5,,11.8,,116,,100.8,,9.06
5/30/2016,3:15:00,,11.46,,7.62,,7.2,,11.8,,116,,100.7,,9.07
5/30/2016,3:30:00,,11.41,,7.62,,7.3,,11.8,,116.5,,101.1,,9.11
5/30/2016,3:45:00,,11.35,,7.61,,7,,11.8,,116.4,,100.7,,9.09
5/30/2016,4:00:00,,11.3,,7.61,,6.8,,11.8,,116.5,,100.6,,9.1
5/30/2016,4:15:00,,11.23,,7.61,,7.1,,11.8,,116.2,,100.1,,9.06
5/30/2016,4:30:00,,11.18,,7.61,,8.8,,11.8,,116.5,,99.9,,9.05
5/30/2016,4:45:00,,11.12,,7.61,,7.3,,11.8,,116.2,,99.7,,9.05
5/30/2016,5:00:00,,11.06,,7.6,,6.3,,11.8,,116.6,,99.4,,9.03
5/30/2016,5:15:00,,11.01,,7.6,,9,,11.8,,116.1,,99.7,,9.07
5/30/2016,5:30:00,,10.96,,7.6,,6.8,,11.8,,116.5,,99.5,,9.06
5/30/2016,5:45:00,,10.91,,7.61,,6.2,,11.8,,116.2,,99.6,,9.09
5/30/2016,6:00:00,,10.86,,7.61,,6.2,,11.8,,116.2,,99.9,,9.12
5/30/2016,6:15:00,,10.81,,7.61,,7.6,,11.8,,116.2,,99.7,,9.11
5/30/2016,6:30:00,,10.77,,7.6,,6.3,,11.8,,116.6,,100,,9.15
5/30/2016,6:45:00,,10.73,,7.61,,6.4,,11.8,,116.6,,100,,9.16
5/30/2016,7:00:00,,10.69,,7.61,,7.3,,11.8,,116.6,,101,,9.26
5/30/2016,7:15:00,,10.65,,7.61,,6.2,,11.8,,116.6,,100.8,,9.25
5/30/2016,7:30:00,,10.62,,7.61,,7.8,,11.8,,116.4,,101,,9.28
5/30/2016,7:45:00,,10.59,,7.61,,6.6,,11.8,,116.8,,101.4,,9.32
5/30/2016,8:00:00,,10.59,,7.62,,6.3,,11.8,,116.7,,102.2,,9.39
5/30/2016,8:15:00,,10.61,,7.62,,6.2,,11.8,,116.5,,102.8,,9.44
5/30/2016,8:30:00,,10.67,,7.62,,6.1,,11.8,,116,,103.6,,9.51
5/30/2016,8:45:00,,10.72,,7.63,,6.1,,11.8,,116.6,,104.6,,9.58
5/30/2016,9:00:00,,10.77,,7.64,,6.3,,11.8,,116.6,,105,,9.6
5/30/2016,9:15:00,,10.79,,7.65,,6.3,,11.8,,116.7,,105.6,,9.65
5/30/2016,9:30:00,,10.8,,7.64,,5.8,,11.8,,116.5,,106,,9.69
5/30/2016,9:45:00,,10.84,,7.64,,6.3,,11.8,,116.8,,106.3,,9.71
5/30/2016,10:00:00,,10.92,,7.65,,6.2,,11.8,,116.4,,107.3,,9.78
5/30/2016,10:15:00,,11.03,,7.65,,6.6,,11.8,,116.4,,108.4,,9.86
5/30/2016,10:30:00,,11.03,,7.66,,6.9,,11.8,,116.7,,108.2,,9.84
5/30/2016,10:45:00,,11.04,,7.66,,5.8,,11.8,,116.7,,108.7,,9.89
5/30/2016,11:00:00,,11.19,,7.68,,6.1,,11.8,,116.6,,109.4,,9.91
5/30/2016,11:15:00,,11.29,,7.68,,6.2,,11.8,,116.6,,109.9,,9.94
5/30/2016,11:30:00,,11.33,,7.68,,6.8,,11.8,,116.7,,110.2,,9.96
5/30/2016,11:45:00,,11.3,,7.67,,6.6,,11.8,,116.6,,109.5,,9.9
5/30/2016,12:00:00,,11.34,,7.67,,6.6,,11.8,,116.6,,109.8,,9.91
5/30/2016,12:15:00,,11.38,,7.68,,6.5,,11.8,,116.6,,109.7,,9.9
5/30/2016,12:30:00,,11.42,,7.67,,6,,11.8,,116.6,,110,,9.91
5/30/2016,12:45:00,,11.51,,7.68,,7.6,,11.8,,116.6,,110.6,,9.94
5/30/2016,13:00:00,,11.57,,7.68,,6.1,,11.8,,116.6,,110.6,,9.94
5/30/2016,13:15:00,,11.61,,7.69,,6,,11.8,,116.3,,111.1,,9.96
5/30/2016,13:30:00,,11.72,,7.68,,6,,11.8,,116.7,,111,,9.93
5/30/2016,13:45:00,,11.82,,7.69,,5.9,,11.8,,116.5,,112.1,,10.01
5/30/2016,14:00:00,,11.91,,7.69,,5.9,,11.8,,116.7,,112,,9.98
5/30/2016,14:15:00,,12.01,,7.69,,5.9,,11.8,,116.5,,112.3,,9.98
5/30/2016,14:30:00,,12.23,,7.7,,5.8,,11.8,,116.6,,113.7,,10.05
5/30/2016,14:45:00,,12.43,,7.7,,6.9,,11.8,,116.6,,113.7,,10.01
5/30/2016,15:00:00,,12.61,,7.71,,6.1,,11.8,,116.7,,113.6,,9.96
5/30/2016,15:15:00,,12.8,,7.7,,5.7,,11.8,,116.6,,113.9,,9.94
5/30/2016,15:30:00,,12.96,,7.72,,5.8,,11.8,,116.6,,115.1,,10.01
5/30/2016,15:45:00,,13.07,,7.72,,6.3,,11.8,,117.2,,116.2,,10.09
5/30/2016,16:00:00,,13.17,,7.72,,11.1,,11.8,,116.7,,115.4,,9.99
5/30/2016,16:15:00,,13.26,,7.72,,5.9,,11.9,,116.8,,115.8,,10.01
5/30/2016,16:30:00,,13.33,,7.72,,6.3,,11.9,,117.2,,116.6,,10.06
5/30/2016,16:45:00,,13.37,,7.73,,5.5,,11.9,,116.9,,115.6,,9.96
5/30/2016,17:00:00,,13.41,,7.73,,5.1,,11.9,,116.7,,116.1,,10
5/30/2016,17:15:00,,13.44,,7.73,,6.3,,11.9,,116.8,,115.8,,9.96
5/30/2016,17:30:00,,13.47,,7.74,,5.9,,11.9,,117,,115.7,,9.95
5/30/2016,17:45:00,,13.49,,7.74,,7.1,,11.9,,117.1,,114.7,,9.86
5/30/2016,18:00:00,,13.5,,7.74,,7,,11.9,,117.1,,114.9,,9.87
5/30/2016,18:15:00,,13.49,,7.74,,6.8,,11.9,,117,,114.9,,9.87
5/30/2016,18:30:00,,13.48,,7.73,,5.9,,11.9,,116.7,,114.5,,9.85
5/30/2016,18:45:00,,13.46,,7.73,,6.6,,11.9,,117,,114.3,,9.83
5/30/2016,19:00:00,,13.44,,7.73,,5.8,,11.9,,116.9,,113.9,,9.81
5/30/2016,19:15:00,,13.42,,7.73,,6.2,,11.9,,117,,113.4,,9.76
5/30/2016,19:30:00,,13.38,,7.73,,5.7,,11.9,,116.9,,112.8,,9.72
5/30/2016,19:45:00,,13.34,,7.73,,5.7,,11.9,,116.7,,112.3,,9.69
5/30/2016,20:00:00,,13.31,,7.71,,6.3,,11.9,,117,,111.9,,9.66
5/30/2016,20:15:00,,13.28,,7.72,,6.1,,11.9,,116.9,,111,,9.59
5/30/2016,20:30:00,,13.25,,7.72,,5.9,,11.9,,116.9,,109.6,,9.47
5/30/2016,20:45:00,,13.22,,7.71,,7,,11.9,,116.9,,111.7,,9.66
5/30/2016,21:00:00,,13.16,,7.71,,6.2,,11.9,,116.6,,110.6,,9.58
5/30/2016,21:15:00,,13.1,,7.7,,5.9,,11.9,,116.6,,109.4,,9.49
5/30/2016,21:30:00,,13.02,,7.7,,6,,11.9,,116.6,,108.3,,9.41
5/30/2016,21:45:00,,12.95,,7.69,,5.6,,11.9,,117,,107.5,,9.35
5/30/2016,22:00:00,,12.88,,7.69,,6,,11.9,,116.5,,107.9,,9.4
5/30/2016,22:15:00,,12.81,,7.69,,6.3,,11.9,,116.9,,107.1,,9.35
5/30/2016,22:30:00,,12.73,,7.68,,6.2,,11.8,,116.4,,106.7,,9.33
5/30/2016,22:45:00,,12.64,,7.66,,6.6,,11.9,,116.7,,106,,9.29
5/30/2016,23:00:00,,12.55,,7.67,,6.1,,11.9,,116.4,,105,,9.22
5/30/2016,23:15:00,,12.46,,7.66,,6.5,,11.8,,116.4,,105.4,,9.27
5/30/2016,23:30:00,,12.36,,7.66,,5.7,,11.8,,116.6,,104.4,,9.2
5/30/2016,23:45:00,,12.26,,7.65,,5.8,,11.8,,116.3,,104.8,,9.26
5/31/2016,0:00:00,,12.17,,7.66,,8.7,,11.8,,116.2,,104,,9.21
5/31/2016,0:15:00,,12.07,,7.64,,6.2,,11.8,,116.1,,103.7,,9.21
5/31/2016,0:30:00,,11.97,,7.64,,6.6,,11.8,,116.2,,103.8,,9.24
5/31/2016,0:45:00,,11.87,,7.64,,6.1,,11.8,,116.4,,103.7,,9.25
5/31/2016,1:00:00,,11.78,,7.64,,6.2,,11.8,,116.1,,103.5,,9.25
5/31/2016,1:15:00,,11.68,,7.64,,6.6,,11.8,,116.6,,102.7,,9.2
5/31/2016,1:30:00,,11.59,,7.63,,7.1,,11.8,,116.1,,102.7,,9.22
5/31/2016,1:45:00,,11.5,,7.63,,6.2,,11.8,,116.1,,102.3,,9.21
5/31/2016,2:00:00,,11.41,,7.64,,6.5,,11.8,,116.5,,102.1,,9.2
5/31/2016,2:15:00,,11.32,,7.63,,6.1,,11.8,,116.3,,101.8,,9.2
5/31/2016,2:30:00,,11.23,,7.63,,6.4,,11.8,,116.3,,101.7,,9.21
5/31/2016,2:45:00,,11.13,,7.64,,7,,11.8,,116.1,,101.7,,9.22
5/31/2016,3:00:00,,11.04,,7.63,,6.1,,11.8,,116.4,,101.6,,9.23
5/31/2016,3:15:00,,10.96,,7.63,,7.6,,11.8,,116.3,,101.7,,9.27
5/31/2016,3:30:00,,10.87,,7.63,,6.6,,11.8,,116.2,,101.6,,9.27
5/31/2016,3:45:00,,10.78,,7.62,,7.2,,11.8,,116.1,,101.3,,9.26
5/31/2016,4:00:00,,10.7,,7.62,,6.4,,11.8,,115.9,,101,,9.26
5/31/2016,4:15:00,,10.62,,7.63,,7.4,,11.8,,116.3,,101.2,,9.29
5/31/2016,4:30:00,,10.54,,7.62,,6.3,,11.8,,116.2,,101.2,,9.31
5/31/2016,4:45:00,,10.47,,7.62,,6.8,,11.8,,116,,101,,9.31
5/31/2016,5:00:00,,10.39,,7.63,,6.1,,11.8,,116.4,,100.7,,9.3
5/31/2016,5:15:00,,10.32,,7.62,,6.7,,11.8,,116,,100.7,,9.31
5/31/2016,5:30:00,,10.24,,7.62,,7,,11.8,,116,,100.8,,9.34
5/31/2016,5:45:00,,10.17,,7.62,,6.8,,11.8,,116.4,,100.6,,9.34
5/31/2016,6:00:00,,10.1,,7.62,,6.5,,11.8,,116.4,,100.6,,9.35
5/31/2016,6:15:00,,10.05,,7.62,,13,,11.8,,116.1,,100.7,,9.37
5/31/2016,6:30:00,,10,,7.63,,7.1,,11.8,,116.3,,101.1,,9.42
5/31/2016,6:45:00,,9.94,,7.62,,6.9,,11.8,,115.9,,101.6,,9.48
5/31/2016,7:00:00,,9.89,,7.63,,6.6,,11.8,,116.4,,101.5,,9.48
5/31/2016,7:15:00,,9.86,,7.62,,6.6,,11.8,,116.3,,101.8,,9.52
5/31/2016,7:30:00,,9.83,,7.63,,6.3,,11.8,,116.3,,102.1,,9.55
5/31/2016,7:45:00,,9.81,,7.63,,6.5,,11.8,,116.4,,102.6,,9.61
5/31/2016,8:00:00,,9.79,,7.64,,6,,11.8,,116,,103,,9.65
5/31/2016,8:15:00,,9.78,,7.65,,6.2,,11.8,,116,,103.5,,9.69
5/31/2016,8:30:00,,9.81,,7.65,,6.4,,11.8,,116.3,,104.3,,9.77
5/31/2016,8:45:00,,9.84,,7.66,,6.1,,11.8,,116,,105,,9.82
5/31/2016,9:00:00,,9.87,,7.66,,6.2,,11.8,,116,,105.2,,9.83
5/31/2016,9:15:00,,9.92,,7.67,,5.8,,11.8,,115.9,,105.9,,9.89
5/31/2016,9:30:00,,9.98,,7.66,,6.2,,11.8,,116.5,,106.6,,9.94
5/31/2016,9:45:00,,10.04,,7.67,,5.2,,11.8,,116,,107,,9.96
5/31/2016,10:00:00,,10.1,,7.68,,5.9,,11.8,,116.2,,107.7,,10.01
5/31/2016,10:15:00,,10.16,,7.68,,5.8,,11.8,,116.4,,108,,10.03
5/31/2016,10:30:00,,10.21,,7.68,,5.7,,11.8,,116,,108.7,,10.07
5/31/2016,10:45:00,,10.24,,7.69,,6.1,,11.8,,116,,108.9,,10.08
5/31/2016,11:00:00,,10.26,,7.69,,6.2,,11.8,,116.4,,109.6,,10.14
5/31/2016,11:15:00,,10.28,,7.69,,5.5,,11.8,,116.1,,109.4,,10.12
5/31/2016,11:30:00,,10.31,,7.69,,5.7,,11.8,,116.4,,109,,10.08
5/31/2016,11:45:00,,10.34,,7.69,,5.6,,11.8,,116.5,,109.4,,10.11
5/31/2016,12:00:00,,10.38,,7.7,,5.5,,11.8,,116.5,,109.8,,10.14
5/31/2016,12:15:00,,10.4,,7.7,,5.6,,11.8,,116.5,,110.1,,10.16
5/31/2016,12:30:00,,10.44,,7.71,,5.7,,11.8,,116.3,,110.2,,10.16
5/31/2016,12:45:00,,10.48,,7.71,,5.7,,11.8,,116.2,,110.7,,10.2
5/31/2016,13:00:00,,10.53,,7.71,,5.2,,11.8,,116.1,,111,,10.21
5/31/2016,13:15:00,,10.57,,7.71,,5.8,,11.8,,116.1,,111,,10.2
5/31/2016,13:30:00,,10.61,,7.71,,6.2,,11.8,,116.5,,111.7,,10.26
5/31/2016,13:45:00,,10.67,,7.71,,5.2,,11.8,,116,,111.4,,10.22
5/31/2016,14:00:00,,10.72,,7.71,,7.1,,11.8,,116.5,,111,,10.17
5/31/2016,14:15:00,,10.79,,7.71,,5.6,,11.8,,116.5,,111.7,,10.21
5/31/2016,14:30:00,,10.86,,7.72,,5.6,,11.8,,116,,112,,10.23
5/31/2016,14:45:00,,10.95,,7.73,,5,,11.8,,115.9,,112.3,,10.23
5/31/2016,15:00:00,,11.05,,7.73,,5.6,,11.8,,116.2,,112.4,,10.22
5/31/2016,15:15:00,,11.16,,7.72,,5.5,,11.8,,116.2,,113.1,,10.25
5/31/2016,15:30:00,,11.28,,7.73,,5.8,,11.8,,115.8,,113.5,,10.27
5/31/2016,15:45:00,,11.38,,7.73,,5.2,,11.8,,116.1,,113.4,,10.23
5/31/2016,16:00:00,,11.45,,7.73,,5.9,,11.8,,116.1,,114,,10.27
5/31/2016,16:15:00,,11.51,,7.74,,5.4,,11.8,,115.8,,114.2,,10.27
5/31/2016,16:30:00,,11.56,,7.73,,5.5,,11.8,,115.7,,113.8,,10.22
5/31/2016,16:45:00,,11.6,,7.74,,6.2,,11.8,,115.7,,113.9,,10.22
5/31/2016,17:00:00,,11.64,,7.74,,5.8,,11.8,,116.2,,114,,10.22
5/31/2016,17:15:00,,11.7,,7.74,,5.3,,11.8,,115.9,,114.1,,10.22
5/31/2016,17:30:00,,11.77,,7.75,,5.2,,11.8,,115.7,,114.4,,10.23
5/31/2016,17:45:00,,11.8,,7.75,,5.1,,11.8,,115.8,,114.5,,10.22
5/31/2016,18:00:00,,11.83,,7.75,,5.6,,11.8,,115.8,,113.7,,10.15
5/31/2016,18:15:00,,11.9,,7.73,,5.6,,11.8,,116.1,,114.1,,10.17
5/31/2016,18:30:00,,11.95,,7.74,,5.6,,11.8,,115.9,,113.5,,10.1
5/31/2016,18:45:00,,11.98,,7.73,,5.4,,11.8,,115.7,,114,,10.15
5/31/2016,19:00:00,,11.99,,7.74,,5.2,,11.8,,116.2,,113.7,,10.12
5/31/2016,19:15:00,,11.99,,7.74,,6.4,,11.8,,116.2,,113.5,,10.09
5/31/2016,19:30:00,,11.98,,7.74,,6.3,,11.8,,116.2,,112.1,,9.97
5/31/2016,19:45:00,,11.99,,7.74,,5,,11.8,,116.3,,112.1,,9.97
5/31/2016,20:00:00,,11.97,,7.73,,5.3,,11.8,,115.9,,111.9,,9.96
5/31/2016,20:15:00,,11.94,,7.74,,5.6,,11.8,,116.3,,111.2,,9.9
5/31/2016,20:30:00,,11.9,,7.74,,5.2,,11.8,,116,,111.1,,9.9
5/31/2016,20:45:00,,11.87,,7.73,,5.6,,11.8,,116.1,,110.3,,9.84
5/31/2016,21:00:00,,11.83,,7.72,,6.5,,11.8,,116.4,,109.8,,9.8
5/31/2016,21:15:00,,11.79,,7.71,,5.8,,11.8,,116,,109,,9.74
5/31/2016,21:30:00,,11.74,,7.71,,5.1,,11.8,,116.5,,108.4,,9.7
5/31/2016,21:45:00,,11.7,,7.7,,6.2,,11.8,,116.4,,107.8,,9.65
5/31/2016,22:00:00,,11.66,,7.7,,5.4,,11.8,,116.3,,107.7,,9.65
5/31/2016,22:15:00,,11.61,,7.7,,5.5,,11.8,,116.5,,107.6,,9.66
5/31/2016,22:30:00,,11.56,,7.69,,5.8,,11.8,,116.5,,106.4,,9.56
5/31/2016,22:45:00,,11.51,,7.68,,5.6,,11.8,,116.7,,106.1,,9.54
5/31/2016,23:00:00,,11.45,,7.68,,6,,11.8,,116.6,,105.4,,9.49
5/31/2016,23:15:00,,11.4,,7.68,,5.4,,11.8,,116.3,,105.1,,9.47
5/31/2016,23:30:00,,11.35,,7.67,,5.3,,11.8,,116.6,,104.1,,9.4
5/31/2016,23:45:00,,11.29,,7.67,,6,,11.8,,116.6,,103.2,,9.33
