HYDROLAB MS5 64821,,,,,,,,,,,,,,,,,
7/23/2016,4:00:00,,13.34,,7.38,,3.5,,100.3,,11.5,,141.5,,626,,8.61
7/23/2016,4:15:00,,13.31,,7.38,,3.6,,99.8,,11.5,,141.7,,626,,8.57
7/23/2016,4:30:00,,13.27,,7.37,,3.4,,99.8,,11.5,,141.5,,626,,8.58
7/23/2016,4:45:00,,13.23,,7.37,,3.3,,99.8,,11.5,,141.8,,626,,8.59
7/23/2016,5:00:00,,13.2,,7.37,,3.6,,99.6,,11.5,,141.8,,626,,8.58
7/23/2016,5:15:00,,13.16,,7.36,,3.8,,99.4,,11.5,,141.8,,626,,8.57
7/23/2016,5:30:00,,13.12,,7.36,,3.6,,99.3,,11.5,,141.5,,626,,8.57
7/23/2016,5:45:00,,13.08,,7.36,,3.3,,99.4,,11.5,,141.8,,626,,8.58
7/23/2016,6:00:00,,13.05,,7.36,,3.6,,99.5,,11.5,,142,,626,,8.6
7/23/2016,6:15:00,,13.02,,7.36,,3.4,,99.4,,11.5,,142,,626,,8.59
7/23/2016,6:30:00,,13,,7.37,,3.6,,100.2,,11.5,,141.6,,626,,8.66
7/23/2016,6:45:00,,12.98,,7.37,,3.3,,100.5,,11.5,,141.6,,626,,8.7
7/23/2016,7:00:00,,12.97,,7.37,,3.5,,100.7,,11.5,,141.8,,626,,8.72
7/23/2016,7:15:00,,12.96,,7.38,,3,,100.6,,11.5,,141.9,,626,,8.71
7/23/2016,7:30:00,,12.96,,7.38,,3.1,,101,,11.5,,141.6,,626,,8.75
7/23/2016,7:45:00,,12.96,,7.39,,3.2,,101.3,,11.5,,142,,626,,8.77
7/23/2016,8:00:00,,12.97,,7.38,,3.4,,101.9,,11.5,,141.8,,626,,8.82
7/23/2016,8:15:00,,13,,7.39,,3.5,,102.8,,11.5,,141.6,,626,,8.89
7/23/2016,8:30:00,,13.01,,7.39,,3.3,,103.2,,11.4,,141.7,,626,,8.93
7/23/2016,8:45:00,,13.02,,7.4,,4,,103.6,,11.5,,141.8,,626,,8.96
7/23/2016,9:00:00,,13.03,,7.4,,3.2,,104.1,,11.5,,142,,626,,9
7/23/2016,9:15:00,,13.04,,7.4,,3.1,,104.2,,11.5,,141.5,,626,,9.01
7/23/2016,9:30:00,,13.06,,7.41,,3.3,,104.7,,11.5,,141.8,,626,,9.05
7/23/2016,9:45:00,,13.09,,7.41,,3,,104.9,,11.5,,141.7,,626,,9.06
7/23/2016,10:00:00,,13.12,,7.42,,3.2,,106,,11.4,,141.8,,626,,9.15
7/23/2016,10:15:00,,13.17,,7.42,,3,,106.6,,11.5,,141.8,,626,,9.19
7/23/2016,10:30:00,,13.26,,7.43,,3.5,,106.9,,11.5,,141.5,,626,,9.19
7/23/2016,10:45:00,,13.34,,7.43,,3.1,,108.1,,11.5,,141.8,,626,,9.28
7/23/2016,11:00:00,,13.41,,7.43,,3.2,,109,,11.5,,141.5,,626,,9.34
7/23/2016,11:15:00,,13.48,,7.44,,3.5,,110.2,,11.5,,141.7,,626,,9.43
7/23/2016,11:30:00,,13.56,,7.45,,4,,110.8,,11.5,,141.4,,626,,9.46
7/23/2016,11:45:00,,13.66,,7.45,,3.6,,111.8,,11.5,,141.7,,626,,9.53
7/23/2016,12:00:00,,13.77,,7.46,,3.9,,112.1,,11.5,,141.7,,626,,9.53
7/23/2016,12:15:00,,13.88,,7.46,,3.5,,113.4,,11.5,,141.8,,626,,9.61
7/23/2016,12:30:00,,13.96,,7.47,,3.4,,113.7,,11.5,,141.5,,626,,9.62
7/23/2016,12:45:00,,14.02,,7.47,,3.1,,114.8,,11.5,,141.5,,626,,9.71
7/23/2016,13:00:00,,14.08,,7.48,,3.3,,114.9,,11.5,,141.9,,626,,9.7
7/23/2016,13:15:00,,14.2,,7.48,,3.2,,115.9,,11.5,,141.9,,626,,9.76
7/23/2016,13:30:00,,14.25,,7.49,,3.2,,116.1,,11.5,,141.8,,626,,9.77
7/23/2016,13:45:00,,14.37,,7.5,,3.1,,117,,11.6,,141.5,,626,,9.81
7/23/2016,14:00:00,,14.45,,7.5,,4.9,,117.4,,11.6,,141.9,,626,,9.83
7/23/2016,14:15:00,,14.59,,7.5,,3.4,,118,,11.6,,141.9,,626,,9.85
7/23/2016,14:30:00,,14.73,,7.51,,2.9,,118.5,,11.6,,141.9,,626,,9.87
7/23/2016,14:45:00,,14.84,,7.51,,3,,118.8,,11.6,,141.9,,626,,9.86
7/23/2016,15:00:00,,14.88,,7.52,,3.9,,119.4,,11.6,,141.6,,626,,9.9
7/23/2016,15:15:00,,14.91,,7.52,,3.5,,119.9,,11.6,,141.7,,626,,9.94
7/23/2016,15:30:00,,14.93,,7.52,,3.1,,119.6,,11.6,,141.7,,626,,9.91
7/23/2016,15:45:00,,14.99,,7.53,,3.3,,119.9,,11.6,,141.9,,626,,9.92
7/23/2016,16:00:00,,15.05,,7.53,,3.1,,120,,11.6,,141.6,,626,,9.91
7/23/2016,16:15:00,,15.17,,7.54,,3.5,,120.4,,11.6,,141.8,,626,,9.93
7/23/2016,16:30:00,,15.29,,7.54,,3.2,,121,,11.6,,142.1,,626,,9.95
7/23/2016,16:45:00,,15.42,,7.54,,3.1,,121.4,,11.6,,142,,626,,9.95
7/23/2016,17:00:00,,15.52,,7.54,,3.1,,121.4,,11.6,,142.3,,626,,9.93
7/23/2016,17:15:00,,15.6,,7.55,,3.1,,121.6,,11.6,,142.2,,626,,9.93
7/23/2016,17:30:00,,15.65,,7.54,,3.1,,121.6,,11.6,,142.2,,626,,9.92
7/23/2016,17:45:00,,15.7,,7.55,,3.1,,121.5,,11.6,,142.4,,626,,9.9
7/23/2016,18:00:00,,15.68,,7.55,,3.9,,120.9,,11.6,,142,,626,,9.86
7/23/2016,18:15:00,,15.65,,7.54,,4.7,,120.3,,11.6,,142.3,,626,,9.81
7/23/2016,18:30:00,,15.63,,7.54,,3.5,,120.4,,11.6,,142.4,,626,,9.82
7/23/2016,18:45:00,,15.62,,7.53,,3.2,,120.3,,11.6,,142.4,,626,,9.82
7/23/2016,19:00:00,,15.6,,7.54,,2.9,,120.2,,11.6,,142.2,,626,,9.82
7/23/2016,19:15:00,,15.58,,7.53,,3.1,,119.5,,11.6,,142.4,,626,,9.76
7/23/2016,19:30:00,,15.55,,7.53,,3.3,,118.9,,11.6,,142.4,,626,,9.72
7/23/2016,19:45:00,,15.53,,7.53,,3.4,,118.9,,11.6,,142.5,,626,,9.73
7/23/2016,20:00:00,,15.51,,7.53,,3.2,,118.3,,11.6,,142.6,,626,,9.68
7/23/2016,20:15:00,,15.5,,7.53,,3.2,,118.2,,11.6,,142.6,,626,,9.67
7/23/2016,20:30:00,,15.47,,7.52,,3.3,,117.1,,11.6,,142.6,,626,,9.59
7/23/2016,20:45:00,,15.42,,7.52,,3.6,,116.9,,11.6,,142.3,,626,,9.58
7/23/2016,21:00:00,,15.37,,7.51,,3.2,,116.1,,11.6,,142.8,,626,,9.52
7/23/2016,21:15:00,,15.33,,7.51,,3.1,,115.4,,11.6,,142.5,,626,,9.48
7/23/2016,21:30:00,,15.29,,7.5,,2.9,,114.7,,11.6,,142.5,,626,,9.43
7/23/2016,21:45:00,,15.25,,7.5,,3.1,,114.1,,11.6,,142.8,,626,,9.39
7/23/2016,22:00:00,,15.2,,7.49,,2.9,,113.5,,11.6,,142.9,,626,,9.35
7/23/2016,22:15:00,,15.15,,7.49,,2.9,,112.6,,11.6,,142.5,,626,,9.28
7/23/2016,22:30:00,,15.1,,7.48,,3.6,,112.3,,11.6,,142.6,,626,,9.27
7/23/2016,22:45:00,,15.05,,7.48,,3.1,,111.1,,11.6,,143,,626,,9.18
7/23/2016,23:00:00,,15,,7.47,,3.3,,110.6,,11.6,,142.7,,626,,9.15
7/23/2016,23:15:00,,14.96,,7.46,,3.1,,109.9,,11.6,,142.9,,626,,9.1
7/23/2016,23:30:00,,14.92,,7.46,,3.2,,108.9,,11.6,,142.9,,626,,9.02
7/23/2016,23:45:00,,14.89,,7.45,,2.8,,108.3,,11.6,,142.9,,626,,8.99
7/24/2016,0:00:00,,14.85,,7.45,,3.2,,108,,11.6,,142.6,,626,,8.96
7/24/2016,0:15:00,,14.81,,7.44,,3.4,,107.5,,11.5,,142.7,,626,,8.93
7/24/2016,0:30:00,,14.76,,7.44,,3.1,,107,,11.5,,143,,626,,8.9
7/24/2016,0:45:00,,14.71,,7.44,,3.2,,106.4,,11.6,,143,,626,,8.85
7/24/2016,1:00:00,,14.67,,7.43,,3.9,,106.1,,11.5,,143,,626,,8.84
7/24/2016,1:15:00,,14.63,,7.43,,3.2,,105.3,,11.5,,143,,626,,8.78
7/24/2016,1:30:00,,14.58,,7.42,,3.4,,105.8,,11.5,,143.1,,626,,8.83
7/24/2016,1:45:00,,14.51,,7.42,,3.8,,104.5,,11.5,,142.8,,626,,8.74
7/24/2016,2:00:00,,14.46,,7.41,,4,,104.4,,11.5,,142.8,,626,,8.74
7/24/2016,2:15:00,,14.4,,7.41,,3.6,,104.2,,11.5,,142.7,,626,,8.74
7/24/2016,2:30:00,,14.34,,7.4,,3.5,,103.4,,11.5,,142.7,,626,,8.68
7/24/2016,2:45:00,,14.28,,7.4,,3.7,,103.5,,11.5,,143.1,,626,,8.7
7/24/2016,3:00:00,,14.22,,7.4,,3.9,,102.8,,11.5,,143.2,,626,,8.65
7/24/2016,3:15:00,,14.17,,7.4,,4.2,,103.1,,11.5,,143.1,,626,,8.69
7/24/2016,3:30:00,,14.11,,7.4,,3.4,,102.6,,11.5,,143,,626,,8.65
7/24/2016,3:45:00,,14.06,,7.39,,3.5,,102.5,,11.5,,143,,626,,8.65
7/24/2016,4:00:00,,14.02,,7.39,,3.3,,102.3,,11.5,,142.9,,626,,8.65
7/24/2016,4:15:00,,13.97,,7.39,,3.5,,102.8,,11.5,,143.1,,626,,8.7
7/24/2016,4:30:00,,13.92,,7.39,,3.3,,102.3,,11.5,,143.1,,626,,8.67
7/24/2016,4:45:00,,13.86,,7.38,,3.1,,102,,11.5,,142.7,,626,,8.65
7/24/2016,5:00:00,,13.82,,7.38,,3.3,,102.2,,11.5,,142.6,,626,,8.68
7/24/2016,5:15:00,,13.78,,7.39,,3.8,,101.5,,11.5,,142.9,,626,,8.63
