HYDROLAB MS5 64821,,,,,,,,,,,,,,,,,
Log File Name : beaver_051916_060516,,,,,,,,,,,,,,,,,
Setup Date (MMDDYY) : 051816,,,,,,,,,,,,,,,,,
Setup Time (HHMMSS) : 120109,,,,,,,,,,,,,,,,,
Starting Date (MMDDYY) : 051916,,,,,,,,,,,,,,,,,
Starting Time (HHMMSS) : 170000,,,,,,,,,,,,,,,,,
Stopping Date (MMDDYY) : 060516,,,,,,,,,,,,,,,,,
Stopping Time (HHMMSS) : 235959,,,,,,,,,,,,,,,,,
Interval (HHMMSS) : 001500,,,,,,,,,,,,,,,,,
Sensor warmup (HHMMSS) : 000030,,,,,,,,,,,,,,,,,
Circltr warmup (HHMMSS) : 000030,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date,Time,,Temp,,pH,,TurbSC,,LDO%,,IBatt,,SpCond,,BP,,LDO
MMDDYY,HHMMSS,,øC,,Units,,NTU,,Sat,,Volts,,æS/cm,,mmHg,,mg/l
,,,,,,,,,,,,,,,,,
5/25/2016,18:30:00,,12.11,,7.41,,6.2,,116.5,,11.8,,114.7,,626,,10.28
5/25/2016,18:45:00,,12.06,,7.41,,5.7,,116.1,,11.8,,114.8,,626,,10.26
5/25/2016,19:00:00,,12.02,,7.4,,5,,115.5,,11.8,,114.8,,626,,10.22
5/25/2016,19:15:00,,11.97,,7.4,,6.5,,114.6,,11.8,,114.8,,626,,10.15
5/25/2016,19:30:00,,11.92,,7.39,,5.7,,114.4,,11.8,,114.8,,626,,10.14
5/25/2016,19:45:00,,11.88,,7.39,,5.7,,113.8,,11.8,,115,,626,,10.1
5/25/2016,20:00:00,,11.84,,7.38,,5.5,,113.1,,11.8,,114.5,,626,,10.04
5/25/2016,20:15:00,,11.81,,7.38,,5.4,,113,,11.8,,115,,626,,10.04
5/25/2016,20:30:00,,11.77,,7.38,,5.6,,112.7,,11.8,,114.8,,626,,10.02
5/25/2016,20:45:00,,11.72,,7.38,,5,,112.2,,11.8,,115,,626,,9.99
5/25/2016,21:00:00,,11.68,,7.38,,5.3,,111.7,,11.8,,114.9,,626,,9.96
5/25/2016,21:15:00,,11.63,,7.37,,5.7,,111.3,,11.8,,114.9,,626,,9.94
5/25/2016,21:30:00,,11.56,,7.37,,6.5,,111,,11.8,,114.9,,626,,9.92
5/25/2016,21:45:00,,11.5,,7.36,,5,,110.5,,11.8,,115,,626,,9.89
5/25/2016,22:00:00,,11.43,,7.36,,19.7,,110.1,,11.8,,114.9,,626,,9.87
5/25/2016,22:15:00,,11.37,,7.35,,6.3,,109.4,,11.8,,114.4,,626,,9.83
5/25/2016,22:30:00,,11.29,,7.35,,5.5,,109.2,,11.8,,114.5,,626,,9.82
5/25/2016,22:45:00,,11.22,,7.34,,6.2,,108.6,,11.8,,114.7,,626,,9.78
5/25/2016,23:00:00,,11.14,,7.34,,6.9,,108.2,,11.8,,114.4,,626,,9.76
5/25/2016,23:15:00,,11.06,,7.34,,6.7,,107.8,,11.8,,114.2,,626,,9.75
5/25/2016,23:30:00,,10.98,,7.33,,7.1,,107.1,,11.8,,114.4,,626,,9.7
5/25/2016,23:45:00,,10.89,,7.33,,6.6,,107.2,,11.8,,114.3,,626,,9.73
5/26/2016,0:00:00,,10.81,,7.33,,6,,106.9,,11.8,,114.5,,626,,9.73
5/26/2016,0:15:00,,10.72,,7.33,,7.3,,106.4,,11.8,,114.7,,626,,9.7
5/26/2016,0:30:00,,10.64,,7.31,,6,,106.4,,11.8,,114.6,,626,,9.72
5/26/2016,0:45:00,,10.56,,7.31,,6.2,,106.2,,11.8,,114.6,,626,,9.71
5/26/2016,1:00:00,,10.47,,7.33,,7.6,,105.8,,11.8,,114.6,,626,,9.7
5/26/2016,1:15:00,,10.4,,7.32,,6.7,,105.9,,11.7,,114.6,,626,,9.72
5/26/2016,1:30:00,,10.34,,7.32,,6.9,,105.6,,11.7,,114.5,,626,,9.71
5/26/2016,1:45:00,,10.27,,7.32,,6.3,,105.7,,11.7,,114.2,,626,,9.74
5/26/2016,2:00:00,,10.21,,7.31,,6.9,,105.4,,11.5,,114.6,,626,,9.72
5/26/2016,2:15:00,,10.14,,7.32,,6.3,,105.1,,11.7,,114.5,,626,,9.71
5/26/2016,2:30:00,,10.07,,7.32,,6.5,,104.9,,11.7,,114.5,,626,,9.71
5/26/2016,2:45:00,,9.99,,7.29,,6.1,,105.1,,11.7,,114.4,,626,,9.75
5/26/2016,3:00:00,,9.91,,7.31,,6.6,,104.5,,11.7,,114,,626,,9.71
5/26/2016,3:15:00,,9.81,,7.32,,6.9,,104.6,,11.7,,114.4,,626,,9.75
5/26/2016,3:30:00,,9.73,,7.31,,8.4,,104.7,,11.7,,114.4,,626,,9.77
5/26/2016,3:45:00,,9.64,,7.31,,7,,104.6,,11.7,,114.4,,626,,9.78
5/26/2016,4:00:00,,9.55,,7.31,,7.2,,104.3,,11.7,,114,,626,,9.78
5/26/2016,4:15:00,,9.46,,7.31,,6.3,,104.2,,11.7,,114.1,,626,,9.79
5/26/2016,4:30:00,,9.37,,7.31,,7.2,,104.4,,11.6,,114,,626,,9.83
5/26/2016,4:45:00,,9.29,,7.31,,6.9,,104.5,,11.7,,114,,626,,9.85
5/26/2016,5:00:00,,9.21,,7.31,,6.6,,104.3,,11.7,,114.3,,626,,9.86
5/26/2016,5:15:00,,9.12,,7.31,,7,,104.6,,11.7,,113.9,,626,,9.91
5/26/2016,5:30:00,,9.04,,7.31,,7.4,,104.6,,11.7,,113.9,,626,,9.93
5/26/2016,5:45:00,,8.96,,7.31,,7.7,,104.4,,11.7,,114.2,,626,,9.92
5/26/2016,6:00:00,,8.89,,7.3,,6.9,,104.3,,11.6,,113.9,,626,,9.93
5/26/2016,6:15:00,,8.83,,7.3,,7.1,,104.4,,11.6,,114,,626,,9.96
5/26/2016,6:30:00,,8.77,,7.31,,7.4,,104.8,,11.7,,114,,626,,10
5/26/2016,6:45:00,,8.73,,7.31,,6.7,,105.1,,11.6,,113.9,,626,,10.05
5/26/2016,7:00:00,,8.7,,7.31,,8.3,,105.8,,11.6,,114.3,,626,,10.12
5/26/2016,7:15:00,,8.67,,7.32,,6.4,,106.1,,11.6,,114.1,,626,,10.15
5/26/2016,7:30:00,,8.65,,7.32,,6.8,,106.2,,11.6,,114.4,,626,,10.17
5/26/2016,7:45:00,,8.63,,7.31,,5.7,,106.3,,11.6,,114.2,,626,,10.18
5/26/2016,8:00:00,,8.64,,7.33,,6.9,,107.3,,11.6,,114.1,,626,,10.28
5/26/2016,8:15:00,,8.66,,7.34,,7.6,,107.3,,11.6,,114.5,,626,,10.28
5/26/2016,8:30:00,,8.67,,7.34,,7.9,,108,,11.6,,114.5,,626,,10.34
5/26/2016,8:45:00,,8.7,,7.34,,6.5,,108.4,,11.6,,114.7,,626,,10.37
5/26/2016,9:00:00,,8.74,,7.35,,6.5,,109,,11.6,,114.2,,626,,10.42
5/26/2016,9:15:00,,8.79,,7.35,,5.8,,109.4,,11.6,,114.3,,626,,10.44
5/26/2016,9:30:00,,8.84,,7.36,,5.1,,110.1,,11.6,,114.4,,626,,10.5
5/26/2016,9:45:00,,8.93,,7.36,,6.2,,110.6,,11.6,,114.7,,626,,10.53
5/26/2016,10:00:00,,9.01,,7.36,,7,,111.2,,11.6,,114.4,,626,,10.56
5/26/2016,10:15:00,,9.13,,7.37,,5.4,,111.4,,11.6,,114.3,,626,,10.55
5/26/2016,10:30:00,,9.17,,7.37,,6.7,,111.6,,11.6,,114.9,,626,,10.55
5/26/2016,10:45:00,,9.23,,7.37,,9.5,,112.4,,11.6,,114.8,,626,,10.62
5/26/2016,11:00:00,,9.33,,7.37,,6.7,,112.8,,11.6,,114.9,,626,,10.63
5/26/2016,11:15:00,,9.45,,7.38,,6.5,,113.3,,11.6,,114.8,,626,,10.64
5/26/2016,11:30:00,,9.58,,7.39,,7.5,,113.7,,11.7,,114.9,,626,,10.64
5/26/2016,11:45:00,,9.72,,7.41,,7.8,,114.3,,11.7,,114.9,,626,,10.67
5/26/2016,12:00:00,,9.86,,7.41,,6.3,,114.9,,11.7,,114.8,,626,,10.69
5/26/2016,12:15:00,,10.02,,7.41,,7.3,,115.4,,11.7,,115,,626,,10.69
5/26/2016,12:30:00,,10.18,,7.41,,6.5,,115.8,,11.7,,115,,626,,10.69
5/26/2016,12:45:00,,10.33,,7.42,,6.9,,116.5,,11.7,,115.2,,626,,10.71
5/26/2016,13:00:00,,10.49,,7.4,,8.6,,116.8,,11.7,,114.9,,626,,10.7
5/26/2016,13:15:00,,10.61,,7.42,,7.3,,117.2,,11.7,,115.3,,626,,10.71
5/26/2016,13:30:00,,10.74,,7.44,,7,,117.5,,11.7,,115.5,,626,,10.71
5/26/2016,13:45:00,,10.87,,7.37,,6.8,,117.7,,11.7,,115.5,,626,,10.7
5/26/2016,14:00:00,,11,,7.4,,6.7,,118.2,,11.7,,115.1,,626,,10.7
5/26/2016,14:15:00,,11.09,,7.4,,6.5,,118,,11.7,,115.3,,626,,10.66
5/26/2016,14:30:00,,11.26,,7.42,,7.9,,118.8,,11.7,,115.7,,626,,10.69
5/26/2016,14:45:00,,11.44,,7.41,,6.2,,119.2,,11.7,,115.8,,626,,10.69
5/26/2016,15:00:00,,11.6,,7.4,,5.9,,119.1,,11.7,,115.6,,626,,10.63
5/26/2016,15:15:00,,11.74,,7.42,,6.3,,119.3,,11.8,,115.7,,626,,10.62
5/26/2016,15:30:00,,11.89,,7.36,,6.5,,119.3,,11.8,,115.7,,626,,10.58
5/26/2016,15:45:00,,12.04,,7.38,,6.4,,119.9,,11.8,,115.4,,626,,10.6
5/26/2016,16:00:00,,12.17,,7.41,,6.4,,119.5,,11.8,,115.4,,626,,10.53
5/26/2016,16:15:00,,12.29,,7.44,,6.1,,120,,11.8,,115.5,,626,,10.54
5/26/2016,16:30:00,,12.41,,7.42,,7.1,,119.8,,11.8,,115.5,,626,,10.51
5/26/2016,16:45:00,,12.51,,7.43,,6.2,,119.8,,11.8,,115.6,,626,,10.47
5/26/2016,17:00:00,,12.61,,7.43,,5.9,,119.9,,11.8,,115.4,,626,,10.46
5/26/2016,17:15:00,,12.7,,7.41,,6.4,,119.9,,11.8,,115.6,,626,,10.44
5/26/2016,17:30:00,,12.77,,7.42,,5.4,,119.6,,11.8,,115.6,,626,,10.4
5/26/2016,17:45:00,,12.83,,7.44,,5.5,,119.4,,11.8,,115.6,,626,,10.37
5/26/2016,18:00:00,,12.89,,7.41,,8.6,,119,,11.8,,115.7,,626,,10.32
5/26/2016,18:15:00,,12.92,,7.4,,5.9,,118.9,,11.8,,115.8,,626,,10.3
5/26/2016,18:30:00,,12.95,,7.4,,6.4,,118.4,,11.8,,116.1,,626,,10.25
5/26/2016,18:45:00,,12.97,,7.4,,5.5,,117.8,,11.8,,115.8,,626,,10.2
5/26/2016,19:00:00,,12.98,,7.4,,7.1,,118,,11.8,,116.2,,626,,10.21
5/26/2016,19:15:00,,12.98,,7.39,,5.9,,117.3,,11.8,,115.9,,626,,10.15
5/26/2016,19:30:00,,12.97,,7.38,,6.4,,116.7,,11.8,,116.2,,626,,10.1
5/26/2016,19:45:00,,12.96,,7.39,,6,,116,,11.8,,115.8,,626,,10.04
5/26/2016,20:00:00,,12.94,,7.41,,5.7,,115.7,,11.8,,116.3,,626,,10.02
5/26/2016,20:15:00,,12.91,,7.37,,5.7,,114.9,,11.8,,116.3,,626,,9.96
5/26/2016,20:30:00,,12.87,,7.39,,6.2,,114.3,,11.8,,116.3,,626,,9.92
5/26/2016,20:45:00,,12.84,,7.38,,6.9,,114.1,,11.8,,115.9,,626,,9.91
5/26/2016,21:00:00,,12.8,,7.37,,6,,113.7,,11.8,,116.3,,626,,9.88
5/26/2016,21:15:00,,12.75,,7.38,,6.9,,112.5,,11.8,,115.9,,626,,9.78
5/26/2016,21:30:00,,12.71,,7.38,,5.9,,112.1,,11.8,,116.1,,626,,9.76
5/26/2016,21:45:00,,12.66,,7.38,,7.5,,111.6,,11.8,,115.8,,626,,9.73
5/26/2016,22:00:00,,12.61,,7.36,,6.1,,111.3,,11.8,,115.9,,626,,9.71
5/26/2016,22:15:00,,12.55,,7.35,,6.8,,110.7,,11.8,,116.1,,626,,9.68
5/26/2016,22:30:00,,12.49,,7.34,,5.8,,109.8,,11.8,,116.1,,626,,9.61
5/26/2016,22:45:00,,12.42,,7.33,,6.8,,109.4,,11.8,,116.1,,626,,9.59
5/26/2016,23:00:00,,12.34,,7.34,,6.8,,108.7,,11.8,,116,,626,,9.54
5/26/2016,23:15:00,,12.26,,7.34,,7.9,,108.6,,11.8,,116.1,,626,,9.55
5/26/2016,23:30:00,,12.18,,7.33,,6.3,,107.5,,11.8,,116.1,,626,,9.48
5/26/2016,23:45:00,,12.1,,7.34,,6.3,,107.1,,11.8,,116,,626,,9.46
5/27/2016,0:00:00,,12.01,,7.31,,6.6,,107,,11.8,,116,,626,,9.47
5/27/2016,0:15:00,,11.92,,7.3,,6.7,,106.5,,11.8,,115.5,,626,,9.44
5/27/2016,0:30:00,,11.83,,7.3,,6.3,,106.1,,11.8,,115.5,,626,,9.42
5/27/2016,0:45:00,,11.74,,7.32,,7.1,,106,,11.8,,115.9,,626,,9.44
5/27/2016,1:00:00,,11.64,,7.29,,6.4,,105.9,,11.8,,115.5,,626,,9.45
5/27/2016,1:15:00,,11.55,,7.3,,7,,105.3,,11.8,,115.7,,626,,9.42
5/27/2016,1:30:00,,11.46,,7.29,,8,,105,,11.8,,115.4,,626,,9.41
5/27/2016,1:45:00,,11.36,,7.31,,8.3,,105,,11.8,,115.3,,626,,9.43
5/27/2016,2:00:00,,11.27,,7.29,,7.4,,105.2,,11.8,,115.3,,626,,9.47
5/27/2016,2:15:00,,11.18,,7.31,,7.7,,105,,11.7,,115.7,,626,,9.47
5/27/2016,2:30:00,,11.08,,7.28,,6.4,,104.9,,11.8,,115.2,,626,,9.48
5/27/2016,2:45:00,,10.99,,7.28,,7.1,,104.5,,11.7,,115.1,,626,,9.47
5/27/2016,3:00:00,,10.9,,7.27,,7.2,,104.4,,11.7,,115.2,,626,,9.48
5/27/2016,3:15:00,,10.81,,7.26,,7.1,,104.4,,11.7,,115.5,,626,,9.5
5/27/2016,3:30:00,,10.72,,7.3,,7.2,,104.2,,11.7,,115.2,,626,,9.49
5/27/2016,3:45:00,,10.63,,7.31,,7.9,,103.8,,11.7,,115.6,,626,,9.48
5/27/2016,4:00:00,,10.54,,7.3,,7.4,,104.2,,11.7,,115.6,,626,,9.54
5/27/2016,4:15:00,,10.46,,7.3,,7.7,,104.3,,11.7,,115.2,,626,,9.57
5/27/2016,4:30:00,,10.37,,7.28,,7.1,,103.9,,11.7,,115.6,,626,,9.55
5/27/2016,4:45:00,,10.28,,7.28,,7.7,,103.7,,11.7,,115.2,,626,,9.55
5/27/2016,5:00:00,,10.19,,7.28,,7.5,,103.5,,11.7,,115.5,,626,,9.55
5/27/2016,5:15:00,,10.1,,7.27,,7,,103.9,,11.7,,115.4,,626,,9.61
5/27/2016,5:30:00,,10.02,,7.3,,7.7,,103.8,,11.7,,115.6,,626,,9.62
5/27/2016,5:45:00,,9.94,,7.31,,7.1,,103.7,,11.7,,115.4,,626,,9.63
5/27/2016,6:00:00,,9.86,,7.28,,8.7,,103.5,,11.7,,115.4,,626,,9.63
5/27/2016,6:15:00,,9.78,,7.28,,7.4,,104,,11.7,,115.3,,626,,9.7
5/27/2016,6:30:00,,9.71,,7.31,,7.1,,103.8,,11.7,,115.3,,626,,9.69
5/27/2016,6:45:00,,9.64,,7.33,,8,,104.1,,11.6,,115.1,,626,,9.74
5/27/2016,7:00:00,,9.59,,7.27,,8,,104.2,,11.6,,115.4,,626,,9.76
5/27/2016,7:15:00,,9.54,,7.29,,7.1,,104.8,,11.6,,115.4,,626,,9.82
5/27/2016,7:30:00,,9.52,,7.31,,7.3,,105,,11.6,,115.4,,626,,9.85
5/27/2016,7:45:00,,9.5,,7.3,,7.8,,105.6,,11.6,,115.2,,626,,9.91
5/27/2016,8:00:00,,9.5,,7.3,,7.4,,106,,11.6,,115.1,,626,,9.94
5/27/2016,8:15:00,,9.51,,7.31,,7.7,,106.5,,11.6,,115.5,,626,,9.99
5/27/2016,8:30:00,,9.52,,7.3,,6.6,,106.9,,11.7,,115.1,,626,,10.03
5/27/2016,8:45:00,,9.55,,7.33,,7.3,,107.7,,11.6,,115.6,,626,,10.09
5/27/2016,9:00:00,,9.6,,7.32,,6.5,,108.1,,11.7,,115.2,,626,,10.12
5/27/2016,9:15:00,,9.66,,7.33,,6.8,,109,,11.6,,115.2,,626,,10.19
5/27/2016,9:30:00,,9.72,,7.32,,7.4,,109.8,,11.6,,115.6,,626,,10.25
5/27/2016,9:45:00,,9.8,,7.38,,8.5,,110.1,,11.6,,115.2,,626,,10.25
5/27/2016,10:00:00,,9.88,,7.35,,7.1,,110.6,,11.6,,115.2,,626,,10.28
5/27/2016,10:15:00,,9.98,,7.36,,7.6,,111.2,,11.7,,115.3,,626,,10.32
5/27/2016,10:30:00,,10.08,,7.37,,7.1,,111.7,,11.7,,115.8,,626,,10.34
5/27/2016,10:45:00,,10.2,,7.38,,7.8,,112.6,,11.6,,115.7,,626,,10.39
5/27/2016,11:00:00,,10.32,,7.38,,7.5,,113.1,,11.7,,115.5,,626,,10.41
5/27/2016,11:15:00,,10.46,,7.39,,6.8,,113.8,,11.7,,115.9,,626,,10.44
5/27/2016,11:30:00,,10.6,,7.42,,7.2,,114.5,,11.7,,115.5,,626,,10.47
5/27/2016,11:45:00,,10.74,,7.4,,6.3,,114.9,,11.7,,115.5,,626,,10.47
5/27/2016,12:00:00,,10.88,,7.4,,7.6,,115.6,,11.7,,115.5,,626,,10.5
5/27/2016,12:15:00,,11.03,,7.42,,6.8,,115.8,,11.7,,116,,626,,10.48
5/27/2016,12:30:00,,11.19,,7.39,,6.7,,116.6,,11.7,,116,,626,,10.51
5/27/2016,12:45:00,,11.36,,7.43,,6.3,,117.4,,11.7,,115.8,,626,,10.54
5/27/2016,13:00:00,,11.52,,7.42,,6.2,,117.5,,11.7,,115.6,,626,,10.51
5/27/2016,13:15:00,,11.67,,7.42,,7.2,,117.9,,11.7,,115.7,,626,,10.51
5/27/2016,13:30:00,,11.82,,7.44,,6.5,,118,,11.7,,115.6,,626,,10.49
5/27/2016,13:45:00,,11.99,,7.42,,6.3,,118.4,,11.7,,115.6,,626,,10.48
5/27/2016,14:00:00,,12.17,,7.44,,6.7,,118.7,,11.8,,115.5,,626,,10.46
5/27/2016,14:15:00,,12.33,,7.42,,6.4,,119.1,,11.8,,115.7,,626,,10.46
5/27/2016,14:30:00,,12.48,,7.42,,6.4,,119.3,,11.8,,115.5,,626,,10.44
5/27/2016,14:45:00,,12.6,,7.44,,6.7,,119.5,,11.8,,115.2,,626,,10.43
5/27/2016,15:00:00,,12.65,,7.42,,6.7,,119.5,,11.8,,115.5,,626,,10.42
5/27/2016,15:15:00,,12.69,,7.42,,6.4,,119.1,,11.8,,115.4,,626,,10.37
5/27/2016,15:30:00,,12.79,,7.4,,6.9,,119.5,,11.8,,115.1,,626,,10.39
5/27/2016,15:45:00,,12.87,,7.42,,6.2,,119.6,,11.8,,115.3,,626,,10.37
5/27/2016,16:00:00,,12.92,,7.45,,6.6,,119.3,,11.8,,114.9,,626,,10.34
5/27/2016,16:15:00,,13,,7.43,,6.5,,119.8,,11.8,,115.1,,626,,10.36
5/27/2016,16:30:00,,13.1,,7.41,,6,,119.5,,11.8,,115.1,,626,,10.31
5/27/2016,16:45:00,,13.2,,7.43,,6.6,,119.4,,11.8,,114.8,,626,,10.28
5/27/2016,17:00:00,,13.32,,7.42,,5.7,,119.4,,11.8,,115.2,,626,,10.25
5/27/2016,17:15:00,,13.45,,7.42,,5.9,,119.8,,11.8,,115,,626,,10.25
5/27/2016,17:30:00,,13.54,,7.41,,6.4,,119.6,,11.8,,114.9,,626,,10.22
5/27/2016,17:45:00,,13.57,,7.42,,6,,118.9,,11.8,,114.9,,626,,10.15
5/27/2016,18:00:00,,13.6,,7.43,,6.6,,118.4,,11.8,,115.2,,626,,10.1
5/27/2016,18:15:00,,13.66,,7.41,,6.2,,118.7,,11.8,,115.5,,626,,10.11
5/27/2016,18:30:00,,13.73,,7.41,,6.3,,118.4,,11.8,,115.4,,626,,10.08
5/27/2016,18:45:00,,13.78,,7.4,,6.3,,118.2,,11.8,,115.8,,626,,10.05
5/27/2016,19:00:00,,13.83,,7.41,,5.3,,118.4,,11.8,,115.7,,626,,10.05
5/27/2016,19:15:00,,13.83,,7.42,,6.6,,118,,11.8,,116.1,,626,,10.02
5/27/2016,19:30:00,,13.8,,7.43,,6.3,,117.4,,11.8,,116.4,,626,,9.97
5/27/2016,19:45:00,,13.77,,7.4,,6.5,,117,,11.8,,116.2,,626,,9.95
5/27/2016,20:00:00,,13.71,,7.42,,6.8,,116.5,,11.8,,116.8,,626,,9.92
5/27/2016,20:15:00,,13.63,,7.38,,5.7,,115.9,,11.8,,116.5,,626,,9.88
5/27/2016,20:30:00,,13.55,,7.4,,6.2,,115,,11.8,,117,,626,,9.83
5/27/2016,20:45:00,,13.47,,7.38,,6.4,,114.3,,11.8,,116.9,,626,,9.79
5/27/2016,21:00:00,,13.39,,7.39,,6.1,,113.7,,11.8,,117.4,,626,,9.75
5/27/2016,21:15:00,,13.32,,7.36,,5.8,,112.5,,11.8,,117.5,,626,,9.66
5/27/2016,21:30:00,,13.24,,7.39,,5.6,,112.9,,11.8,,117.3,,626,,9.71
5/27/2016,21:45:00,,13.17,,7.37,,6,,111.6,,11.8,,117.4,,626,,9.61
5/27/2016,22:00:00,,13.09,,7.38,,6.6,,111.2,,11.8,,117.4,,626,,9.59
5/27/2016,22:15:00,,13.01,,7.37,,6.2,,110.8,,11.8,,117.9,,626,,9.58
5/27/2016,22:30:00,,12.93,,7.35,,6.4,,109.6,,11.8,,117.6,,626,,9.5
5/27/2016,22:45:00,,12.85,,7.36,,9.3,,109.5,,11.8,,117.8,,626,,9.5
5/27/2016,23:00:00,,12.77,,7.35,,6.5,,108.9,,11.8,,117.6,,626,,9.46
5/27/2016,23:15:00,,12.7,,7.33,,6.8,,108.1,,11.8,,117.5,,626,,9.41
5/27/2016,23:30:00,,12.61,,7.34,,6.7,,107.7,,11.8,,118,,626,,9.4
5/27/2016,23:45:00,,12.53,,7.35,,6.8,,107.2,,11.8,,118,,626,,9.37
5/28/2016,0:00:00,,12.45,,7.35,,9.6,,106.7,,11.8,,117.9,,626,,9.35
5/28/2016,0:15:00,,12.36,,7.32,,6.5,,106.1,,11.8,,117.5,,626,,9.31
5/28/2016,0:30:00,,12.27,,7.31,,7.4,,106.1,,11.8,,117.8,,626,,9.33
5/28/2016,0:45:00,,12.18,,7.32,,6.6,,105.8,,11.8,,117.9,,626,,9.32
5/28/2016,1:00:00,,12.08,,7.31,,7.2,,105.3,,11.8,,117.9,,626,,9.3
5/28/2016,1:15:00,,11.99,,7.31,,7.4,,104.8,,11.8,,117.5,,626,,9.27
5/28/2016,1:30:00,,11.9,,7.31,,6.4,,104.6,,11.8,,117.6,,626,,9.28
5/28/2016,1:45:00,,11.81,,7.31,,7,,104.8,,11.7,,117.6,,626,,9.32
5/28/2016,2:00:00,,11.71,,7.3,,7.3,,104.8,,11.8,,117.2,,626,,9.34
5/28/2016,2:15:00,,11.61,,7.3,,9,,104.1,,11.7,,117.6,,626,,9.29
5/28/2016,2:30:00,,11.51,,7.29,,8.2,,104.2,,11.7,,117.5,,626,,9.32
5/28/2016,2:45:00,,11.42,,7.3,,8.5,,103.9,,11.7,,117.2,,626,,9.31
5/28/2016,3:00:00,,11.33,,7.3,,7.4,,103.9,,11.7,,117.6,,626,,9.34
5/28/2016,3:15:00,,11.24,,7.29,,7.3,,103.6,,11.7,,117.5,,626,,9.33
5/28/2016,3:30:00,,11.15,,7.29,,8.2,,103.8,,11.7,,117.6,,626,,9.36
5/28/2016,3:45:00,,11.07,,7.3,,7.1,,103.4,,11.7,,117.6,,626,,9.35
5/28/2016,4:00:00,,10.98,,7.29,,8.1,,103.4,,11.7,,117.4,,626,,9.37
5/28/2016,4:15:00,,10.9,,7.31,,8,,103.2,,11.7,,117.3,,626,,9.37
5/28/2016,4:30:00,,10.82,,7.29,,7.9,,103.4,,11.7,,117.3,,626,,9.41
5/28/2016,4:45:00,,10.73,,7.31,,7.6,,103.4,,11.7,,117.3,,626,,9.43
5/28/2016,5:00:00,,10.65,,7.28,,7.9,,103.3,,11.7,,117.4,,626,,9.43
5/28/2016,5:15:00,,10.57,,7.29,,8.4,,103.2,,11.7,,117.4,,626,,9.44
5/28/2016,5:30:00,,10.48,,7.3,,7.5,,103.3,,11.7,,117.3,,626,,9.46
5/28/2016,5:45:00,,10.4,,7.29,,11.3,,103.4,,11.7,,117.5,,626,,9.5
5/28/2016,6:00:00,,10.32,,7.31,,7.8,,103.5,,11.7,,117.9,,626,,9.52
5/28/2016,6:15:00,,10.24,,7.29,,7.5,,103.5,,11.7,,117.8,,626,,9.54
5/28/2016,6:30:00,,10.17,,7.31,,6.8,,103.5,,11.7,,117.4,,626,,9.56
5/28/2016,6:45:00,,10.1,,7.29,,8.1,,104.1,,11.6,,117.6,,626,,9.63
5/28/2016,7:00:00,,10.04,,7.3,,7.3,,103.8,,11.6,,117.7,,626,,9.61
5/28/2016,7:15:00,,10,,7.31,,6.4,,104.1,,11.6,,117.5,,626,,9.65
5/28/2016,7:30:00,,9.96,,7.29,,7.1,,104.7,,11.6,,117.4,,626,,9.71
5/28/2016,7:45:00,,9.94,,7.31,,7.3,,104.8,,11.6,,117.7,,626,,9.73
5/28/2016,8:00:00,,9.93,,7.32,,6.8,,105.4,,11.6,,117.4,,626,,9.78
5/28/2016,8:15:00,,9.93,,7.31,,6.9,,106.3,,11.6,,117.4,,626,,9.87
5/28/2016,8:30:00,,9.94,,7.34,,7.4,,106.7,,11.6,,117.5,,626,,9.91
5/28/2016,8:45:00,,9.97,,7.33,,6.7,,107.3,,11.6,,117.8,,626,,9.96
5/28/2016,9:00:00,,10.01,,7.33,,6.7,,107.6,,11.6,,117.8,,626,,9.97
5/28/2016,9:15:00,,10.06,,7.33,,7.5,,108.1,,11.6,,117.8,,626,,10.01
5/28/2016,9:30:00,,10.11,,7.32,,7,,108.9,,11.6,,117.8,,626,,10.07
5/28/2016,9:45:00,,10.18,,7.36,,7.1,,109,,11.6,,117.4,,626,,10.06
5/28/2016,10:00:00,,10.25,,7.38,,7.3,,109.9,,11.6,,117.8,,626,,10.13
5/28/2016,10:15:00,,10.34,,7.37,,8.1,,111.2,,11.6,,117.5,,626,,10.23
5/28/2016,10:30:00,,10.44,,7.36,,6.7,,111.7,,11.6,,118,,626,,10.24
5/28/2016,10:45:00,,10.55,,7.39,,6.2,,112.5,,11.6,,118.1,,626,,10.29
5/28/2016,11:00:00,,10.66,,7.37,,6.4,,112.4,,11.6,,118.2,,626,,10.26
5/28/2016,11:15:00,,10.78,,7.37,,7.6,,113.4,,11.6,,118,,626,,10.32
5/28/2016,11:30:00,,10.9,,7.4,,6,,113.8,,11.6,,118.4,,626,,10.33
5/28/2016,11:45:00,,11.03,,7.43,,6.9,,114.7,,11.7,,118.1,,626,,10.38
5/28/2016,12:00:00,,11.16,,7.43,,6.9,,114.9,,11.7,,118.1,,626,,10.36
5/28/2016,12:15:00,,11.3,,7.39,,6.3,,115.8,,11.7,,118.7,,626,,10.41
5/28/2016,12:30:00,,11.43,,7.39,,6.2,,115.9,,11.7,,118.4,,626,,10.39
5/28/2016,12:45:00,,11.58,,7.41,,6.7,,116.5,,11.7,,118.6,,626,,10.41
