"","r.squared","adj.r.squared","AIC","rmse","site.xval.rmse","site.xval.r2","year.xval.rmse","year.xval.r2","model.form"
"1",0.809890281167825,0.809422135453217,14598.5506301191,1.23099812456555,1.46852593738632,0.745446828592637,1.36206667337302,0.768788368271516,"tair3 + day + prcp5 + sweA1 + cont_area + reach_slope + rca_elev_mn + Wetland + sweA1 * day + rca_elev_mn * day + sweA1 * Wetland"
"2",0.808123212249505,0.807693765544602,14637.9906182199,1.23670595249712,1.47543625311905,0.744951534924384,1.34641373602532,0.773317107435326,"tair3 + day + prcp5 + sweA1 + cont_area + reach_slope + rca_elev_mn + Wetland + sweA1 * day + rca_elev_mn * day"
"3",0.807786953745259,0.807399861013934,14643.8330659597,1.23778912380092,1.43190152040907,0.757139019606118,1.34223703702022,0.774533282160374,"tair3 + day + prcp5 + sweA1 + cont_area + reach_slope + rca_elev_mn + sweA1 * day + rca_elev_mn * day"
"4",0.805680956132332,0.805333181557178,14690.6406909401,1.24455161857121,1.43558305452262,0.755704750359036,1.33872441997155,0.775513746264293,"tair3 + day + prcp5 + sweA1 + cont_area + reach_slope + rca_elev_mn + rca_elev_mn * day"
"5",0.796934852943855,0.796616924956963,14885.8308370708,1.27225136792861,1.45456252721674,0.747489985934704,1.35168508448262,0.771047264793764,"tair3 + day + prcp5 + sweA1 + cont_area + reach_slope + rca_elev_mn"
