Serial Number:     971604     --     Series: Temperature   (*C)

Date,Time,Temperature   (*C)
06/03/08,16:26:45.0,5.07
06/03/08,16:41:45.0,5.07
06/03/08,16:56:45.0,5.22
06/03/08,17:11:45.0,5.22
06/03/08,17:26:45.0,5.22
06/03/08,17:41:45.0,5.22
06/03/08,17:56:45.0,5.22
06/03/08,18:11:45.0,5.38
06/03/08,18:26:45.0,5.38
06/03/08,18:41:45.0,5.38
06/03/08,18:56:45.0,5.53
06/03/08,19:11:45.0,5.53
06/03/08,19:26:45.0,5.53
06/03/08,19:41:45.0,5.53
06/03/08,19:56:45.0,5.53
06/03/08,20:11:45.0,5.53
06/03/08,20:26:45.0,5.53
06/03/08,20:41:45.0,5.53
06/03/08,20:56:45.0,5.53
06/03/08,21:11:45.0,5.53
06/03/08,21:26:45.0,5.53
06/03/08,21:41:45.0,5.38
06/03/08,21:56:45.0,5.38
06/03/08,22:11:45.0,5.38
06/03/08,22:26:45.0,5.38
06/03/08,22:41:45.0,5.38
06/03/08,22:56:45.0,5.22
06/03/08,23:11:45.0,5.22
06/03/08,23:26:45.0,5.22
06/03/08,23:41:45.0,5.22
06/03/08,23:56:45.0,5.22
06/04/08,00:11:45.0,5.07
06/04/08,00:26:45.0,5.07
06/04/08,00:41:45.0,5.07
06/04/08,00:56:45.0,4.91
06/04/08,01:11:45.0,4.91
06/04/08,01:26:45.0,4.91
06/04/08,01:41:45.0,4.76
06/04/08,01:56:45.0,4.76
06/04/08,02:11:45.0,4.76
06/04/08,02:26:45.0,4.76
06/04/08,02:41:45.0,4.61
06/04/08,02:56:45.0,4.61
06/04/08,03:11:45.0,4.61
06/04/08,03:26:45.0,4.61
06/04/08,03:41:45.0,4.45
06/04/08,03:56:45.0,4.45
06/04/08,04:11:45.0,4.45
06/04/08,04:26:45.0,4.45
06/04/08,04:41:45.0,4.45
06/04/08,04:56:45.0,4.29
06/04/08,05:11:45.0,4.29
06/04/08,05:26:45.0,4.29
06/04/08,05:41:45.0,4.29
06/04/08,05:56:45.0,4.29
06/04/08,06:11:45.0,4.29
06/04/08,06:26:45.0,4.29
06/04/08,06:41:45.0,4.29
06/04/08,06:56:45.0,4.14
06/04/08,07:11:45.0,4.14
06/04/08,07:26:45.0,4.14
06/04/08,07:41:45.0,4.14
06/04/08,07:56:45.0,4.14
06/04/08,08:11:45.0,4.14
06/04/08,08:26:45.0,4.14
06/04/08,08:41:45.0,4.14
06/04/08,08:56:45.0,4.14
06/04/08,09:11:45.0,4.14
06/04/08,09:26:45.0,4.14
06/04/08,09:41:45.0,4.14
06/04/08,09:56:45.0,4.14
06/04/08,10:11:45.0,4.14
06/04/08,10:26:45.0,4.29
06/04/08,10:41:45.0,4.29
06/04/08,10:56:45.0,4.29
06/04/08,11:11:45.0,4.29
06/04/08,11:26:45.0,4.29
06/04/08,11:41:45.0,4.45
06/04/08,11:56:45.0,4.45
06/04/08,12:11:45.0,4.45
06/04/08,12:26:45.0,4.45
06/04/08,12:41:45.0,4.61
06/04/08,12:56:45.0,4.61
06/04/08,13:11:45.0,4.61
06/04/08,13:26:45.0,4.76
06/04/08,13:41:45.0,4.76
06/04/08,13:56:45.0,4.76
06/04/08,14:11:45.0,4.91
06/04/08,14:26:45.0,4.91
06/04/08,14:41:45.0,4.91
06/04/08,14:56:45.0,5.07
06/04/08,15:11:45.0,5.07
06/04/08,15:26:45.0,5.07
06/04/08,15:41:45.0,5.07
06/04/08,15:56:45.0,5.22
06/04/08,16:11:45.0,5.22
06/04/08,16:26:45.0,5.22
06/04/08,16:41:45.0,5.22
06/04/08,16:56:45.0,5.22
06/04/08,17:11:45.0,5.22
06/04/08,17:26:45.0,5.22
06/04/08,17:41:45.0,5.38
06/04/08,17:56:45.0,5.38
06/04/08,18:11:45.0,5.38
06/04/08,18:26:45.0,5.38
06/04/08,18:41:45.0,5.38
06/04/08,18:56:45.0,5.53
06/04/08,19:11:45.0,5.53
06/04/08,19:26:45.0,5.53
06/04/08,19:41:45.0,5.53
06/04/08,19:56:45.0,5.53
06/04/08,20:11:45.0,5.53
06/04/08,20:26:45.0,5.53
06/04/08,20:41:45.0,5.53
06/04/08,20:56:45.0,5.53
06/04/08,21:11:45.0,5.38
06/04/08,21:26:45.0,5.38
06/04/08,21:41:45.0,5.38
06/04/08,21:56:45.0,5.38
06/04/08,22:11:45.0,5.38
06/04/08,22:26:45.0,5.38
06/04/08,22:41:45.0,5.38
06/04/08,22:56:45.0,5.22
06/04/08,23:11:45.0,5.22
06/04/08,23:26:45.0,5.22
06/04/08,23:41:45.0,5.22
06/04/08,23:56:45.0,5.22
06/05/08,00:11:45.0,5.07
06/05/08,00:26:45.0,5.07
06/05/08,00:41:45.0,5.07
06/05/08,00:56:45.0,5.07
06/05/08,01:11:45.0,4.91
06/05/08,01:26:45.0,4.91
06/05/08,01:41:45.0,4.91
06/05/08,01:56:45.0,4.76
06/05/08,02:11:45.0,4.76
06/05/08,02:26:45.0,4.76
06/05/08,02:41:45.0,4.76
06/05/08,02:56:45.0,4.61
06/05/08,03:11:45.0,4.61
06/05/08,03:26:45.0,4.61
06/05/08,03:41:45.0,4.45
06/05/08,03:56:45.0,4.45
06/05/08,04:11:45.0,4.45
06/05/08,04:26:45.0,4.29
06/05/08,04:41:45.0,4.29
06/05/08,04:56:45.0,4.29
06/05/08,05:11:45.0,4.29
06/05/08,05:26:45.0,4.14
06/05/08,05:41:45.0,4.14
06/05/08,05:56:45.0,4.14
06/05/08,06:11:45.0,4.14
06/05/08,06:26:45.0,4.14
06/05/08,06:41:45.0,3.98
06/05/08,06:56:45.0,3.98
06/05/08,07:11:45.0,3.98
06/05/08,07:26:45.0,3.98
06/05/08,07:41:45.0,3.98
06/05/08,07:56:45.0,3.98
06/05/08,08:11:45.0,3.98
06/05/08,08:26:45.0,3.98
06/05/08,08:41:45.0,3.98
06/05/08,08:56:45.0,3.98
06/05/08,09:11:45.0,3.98
06/05/08,09:26:45.0,3.98
06/05/08,09:41:45.0,3.98
06/05/08,09:56:45.0,3.98
06/05/08,10:11:45.0,3.98
06/05/08,10:26:45.0,4.14
06/05/08,10:41:45.0,4.14
06/05/08,10:56:45.0,4.14
06/05/08,11:11:45.0,4.14
06/05/08,11:26:45.0,4.29
06/05/08,11:41:45.0,4.29
06/05/08,11:56:45.0,4.29
06/05/08,12:11:45.0,4.29
06/05/08,12:26:45.0,4.45
06/05/08,12:41:45.0,4.29
06/05/08,12:56:45.0,4.29
06/05/08,13:11:45.0,4.29
06/05/08,13:26:45.0,4.45
06/05/08,13:41:45.0,4.45
06/05/08,13:56:45.0,4.45
06/05/08,14:11:45.0,4.45
06/05/08,14:26:45.0,4.45
06/05/08,14:41:45.0,4.61
06/05/08,14:56:45.0,4.61
06/05/08,15:11:45.0,4.61
06/05/08,15:26:45.0,4.61
06/05/08,15:41:45.0,4.76
06/05/08,15:56:45.0,4.76
06/05/08,16:11:45.0,4.76
06/05/08,16:26:45.0,4.76
06/05/08,16:41:45.0,4.91
06/05/08,16:56:45.0,4.91
06/05/08,17:11:45.0,4.91
06/05/08,17:26:45.0,4.91
06/05/08,17:41:45.0,5.07
06/05/08,17:56:45.0,5.07
06/05/08,18:11:45.0,5.07
06/05/08,18:26:45.0,5.07
06/05/08,18:41:45.0,5.07
06/05/08,18:56:45.0,5.07
06/05/08,19:11:45.0,5.07
06/05/08,19:26:45.0,5.07
06/05/08,19:41:45.0,5.07
06/05/08,19:56:45.0,5.07
06/05/08,20:11:45.0,5.07
06/05/08,20:26:45.0,5.07
06/05/08,20:41:45.0,5.07
06/05/08,20:56:45.0,5.07
06/05/08,21:11:45.0,5.07
06/05/08,21:26:45.0,4.91
06/05/08,21:41:45.0,4.91
06/05/08,21:56:45.0,4.91
06/05/08,22:11:45.0,4.91
06/05/08,22:26:45.0,4.91
06/05/08,22:41:45.0,4.91
06/05/08,22:56:45.0,4.76
06/05/08,23:11:45.0,4.76
06/05/08,23:26:45.0,4.76
06/05/08,23:41:45.0,4.76
06/05/08,23:56:45.0,4.76
06/06/08,00:11:45.0,4.61
06/06/08,00:26:45.0,4.61
06/06/08,00:41:45.0,4.61
06/06/08,00:56:45.0,4.61
06/06/08,01:11:45.0,4.45
06/06/08,01:26:45.0,4.45
06/06/08,01:41:45.0,4.45
06/06/08,01:56:45.0,4.45
06/06/08,02:11:45.0,4.29
06/06/08,02:26:45.0,4.29
06/06/08,02:41:45.0,4.29
06/06/08,02:56:45.0,4.29
06/06/08,03:11:45.0,4.29
06/06/08,03:26:45.0,4.29
06/06/08,03:41:45.0,4.29
06/06/08,03:56:45.0,4.14
06/06/08,04:11:45.0,4.14
06/06/08,04:26:45.0,4.14
06/06/08,04:41:45.0,4.14
06/06/08,04:56:45.0,4.14
06/06/08,05:11:45.0,4.14
06/06/08,05:26:45.0,4.14
06/06/08,05:41:45.0,4.14
06/06/08,05:56:45.0,3.98
06/06/08,06:11:45.0,3.98
06/06/08,06:26:45.0,3.98
06/06/08,06:41:45.0,3.98
06/06/08,06:56:45.0,3.98
06/06/08,07:11:45.0,3.98
06/06/08,07:26:45.0,3.98
06/06/08,07:41:45.0,3.98
06/06/08,07:56:45.0,3.98
06/06/08,08:11:45.0,3.98
06/06/08,08:26:45.0,3.98
06/06/08,08:41:45.0,3.98
06/06/08,08:56:45.0,3.98
06/06/08,09:11:45.0,3.98
06/06/08,09:26:45.0,3.98
06/06/08,09:41:45.0,4.14
06/06/08,09:56:45.0,4.14
06/06/08,10:11:45.0,4.14
06/06/08,10:26:45.0,4.14
06/06/08,10:41:45.0,4.29
06/06/08,10:56:45.0,4.29
06/06/08,11:11:45.0,4.29
06/06/08,11:26:45.0,4.45
06/06/08,11:41:45.0,4.45
06/06/08,11:56:45.0,4.61
06/06/08,12:11:45.0,4.61
06/06/08,12:26:45.0,4.76
06/06/08,12:41:45.0,4.76
06/06/08,12:56:45.0,4.91
06/06/08,13:11:45.0,5.07
06/06/08,13:26:45.0,5.22
06/06/08,13:41:45.0,5.22
06/06/08,13:56:45.0,5.38
06/06/08,14:11:45.0,5.53
06/06/08,14:26:45.0,5.69
06/06/08,14:41:45.0,5.69
06/06/08,14:56:45.0,5.84
06/06/08,15:11:45.0,5.99
06/06/08,15:26:45.0,5.99
06/06/08,15:41:45.0,6.15
06/06/08,15:56:45.0,6.31
06/06/08,16:11:45.0,6.31
06/06/08,16:26:45.0,6.46
06/06/08,16:41:45.0,6.46
06/06/08,16:56:45.0,6.46
06/06/08,17:11:45.0,6.62
06/06/08,17:26:45.0,6.62
06/06/08,17:41:45.0,6.77
06/06/08,17:56:45.0,6.77
06/06/08,18:11:45.0,6.77
06/06/08,18:26:45.0,6.77
06/06/08,18:41:45.0,6.77
06/06/08,18:56:45.0,6.77
06/06/08,19:11:45.0,6.77
06/06/08,19:26:45.0,6.77
06/06/08,19:41:45.0,6.77
06/06/08,19:56:45.0,6.77
06/06/08,20:11:45.0,6.77
06/06/08,20:26:45.0,6.77
06/06/08,20:41:45.0,6.77
06/06/08,20:56:45.0,6.77
06/06/08,21:11:45.0,6.77
06/06/08,21:26:45.0,6.77
06/06/08,21:41:45.0,6.77
06/06/08,21:56:45.0,6.62
06/06/08,22:11:45.0,6.62
06/06/08,22:26:45.0,6.62
06/06/08,22:41:45.0,6.46
06/06/08,22:56:45.0,6.46
06/06/08,23:11:45.0,6.31
06/06/08,23:26:45.0,6.31
06/06/08,23:41:45.0,6.15
06/06/08,23:56:45.0,6.15
06/07/08,00:11:45.0,5.99
06/07/08,00:26:45.0,5.99
06/07/08,00:41:45.0,5.84
06/07/08,00:56:45.0,5.84
06/07/08,01:11:45.0,5.69
06/07/08,01:26:45.0,5.69
06/07/08,01:41:45.0,5.53
06/07/08,01:56:45.0,5.53
06/07/08,02:11:45.0,5.38
06/07/08,02:26:45.0,5.38
06/07/08,02:41:45.0,5.22
06/07/08,02:56:45.0,5.22
06/07/08,03:11:45.0,5.07
06/07/08,03:26:45.0,5.07
06/07/08,03:41:45.0,5.07
06/07/08,03:56:45.0,4.91
06/07/08,04:11:45.0,4.91
06/07/08,04:26:45.0,4.76
06/07/08,04:41:45.0,4.76
06/07/08,04:56:45.0,4.76
06/07/08,05:11:45.0,4.61
06/07/08,05:26:45.0,4.61
06/07/08,05:41:45.0,4.61
06/07/08,05:56:45.0,4.61
06/07/08,06:11:45.0,4.45
06/07/08,06:26:45.0,4.45
06/07/08,06:41:45.0,4.45
06/07/08,06:56:45.0,4.45
06/07/08,07:11:45.0,4.45
06/07/08,07:26:45.0,4.45
06/07/08,07:41:45.0,4.29
06/07/08,07:56:45.0,4.29
06/07/08,08:11:45.0,4.29
06/07/08,08:26:45.0,4.29
06/07/08,08:41:45.0,4.29
06/07/08,08:56:45.0,4.29
06/07/08,09:11:45.0,4.29
06/07/08,09:26:45.0,4.45
06/07/08,09:41:45.0,4.45
06/07/08,09:56:45.0,4.45
06/07/08,10:11:45.0,4.45
06/07/08,10:26:45.0,4.45
06/07/08,10:41:45.0,4.61
06/07/08,10:56:45.0,4.61
06/07/08,11:11:45.0,4.61
06/07/08,11:26:45.0,4.76
06/07/08,11:41:45.0,4.76
06/07/08,11:56:45.0,4.91
06/07/08,12:11:45.0,4.91
06/07/08,12:26:45.0,5.07
06/07/08,12:41:45.0,5.07
06/07/08,12:56:45.0,5.22
06/07/08,13:11:45.0,5.22
06/07/08,13:26:45.0,5.38
06/07/08,13:41:45.0,5.53
06/07/08,13:56:45.0,5.53
06/07/08,14:11:45.0,5.69
06/07/08,14:26:45.0,5.84
06/07/08,14:41:45.0,5.84
06/07/08,14:56:45.0,5.99
06/07/08,15:11:45.0,5.99
06/07/08,15:26:45.0,6.15
06/07/08,15:41:45.0,6.15
06/07/08,15:56:45.0,6.31
06/07/08,16:11:45.0,6.46
06/07/08,16:26:45.0,6.46
06/07/08,16:41:45.0,6.46
06/07/08,16:56:45.0,6.62
06/07/08,17:11:45.0,6.62
06/07/08,17:26:45.0,6.62
06/07/08,17:41:45.0,6.77
06/07/08,17:56:45.0,6.77
06/07/08,18:11:45.0,6.77
06/07/08,18:26:45.0,6.77
06/07/08,18:41:45.0,6.77
06/07/08,18:56:45.0,6.77
06/07/08,19:11:45.0,6.77
06/07/08,19:26:45.0,6.77
06/07/08,19:41:45.0,6.77
06/07/08,19:56:45.0,6.77
06/07/08,20:11:45.0,6.77
06/07/08,20:26:45.0,6.77
06/07/08,20:41:45.0,6.77
06/07/08,20:56:45.0,6.77
06/07/08,21:11:45.0,6.77
06/07/08,21:26:45.0,6.62
06/07/08,21:41:45.0,6.62
06/07/08,21:56:45.0,6.62
06/07/08,22:11:45.0,6.62
06/07/08,22:26:45.0,6.46
06/07/08,22:41:45.0,6.46
06/07/08,22:56:45.0,6.46
06/07/08,23:11:45.0,6.46
06/07/08,23:26:45.0,6.31
06/07/08,23:41:45.0,6.31
06/07/08,23:56:45.0,6.31
06/08/08,00:11:45.0,6.31
06/08/08,00:26:45.0,6.15
06/08/08,00:41:45.0,6.15
06/08/08,00:56:45.0,6.15
06/08/08,01:11:45.0,5.99
06/08/08,01:26:45.0,5.99
06/08/08,01:41:45.0,5.99
06/08/08,01:56:45.0,5.99
06/08/08,02:11:45.0,5.84
06/08/08,02:26:45.0,5.84
06/08/08,02:41:45.0,5.84
06/08/08,02:56:45.0,5.84
06/08/08,03:11:45.0,5.84
06/08/08,03:26:45.0,5.69
06/08/08,03:41:45.0,5.69
06/08/08,03:56:45.0,5.69
06/08/08,04:11:45.0,5.69
06/08/08,04:26:45.0,5.53
06/08/08,04:41:45.0,5.53
06/08/08,04:56:45.0,5.53
06/08/08,05:11:45.0,5.53
06/08/08,05:26:45.0,5.53
06/08/08,05:41:45.0,5.53
06/08/08,05:56:45.0,5.53
06/08/08,06:11:45.0,5.53
06/08/08,06:26:45.0,5.38
06/08/08,06:41:45.0,5.38
06/08/08,06:56:45.0,5.38
06/08/08,07:11:45.0,5.38
06/08/08,07:26:45.0,5.38
06/08/08,07:41:45.0,5.38
06/08/08,07:56:45.0,5.38
06/08/08,08:11:45.0,5.38
06/08/08,08:26:45.0,5.38
06/08/08,08:41:45.0,5.38
06/08/08,08:56:45.0,5.38
06/08/08,09:11:45.0,5.38
06/08/08,09:26:45.0,5.38
06/08/08,09:41:45.0,5.38
06/08/08,09:56:45.0,5.38
06/08/08,10:11:45.0,5.38
06/08/08,10:26:45.0,5.38
06/08/08,10:41:45.0,5.38
06/08/08,10:56:45.0,5.38
06/08/08,11:11:45.0,5.38
06/08/08,11:26:45.0,5.38
06/08/08,11:41:45.0,5.53
06/08/08,11:56:45.0,5.53
06/08/08,12:11:45.0,5.53
06/08/08,12:26:45.0,5.53
06/08/08,12:41:45.0,5.69
06/08/08,12:56:45.0,5.69
06/08/08,13:11:45.0,5.69
06/08/08,13:26:45.0,5.84
06/08/08,13:41:45.0,5.84
06/08/08,13:56:45.0,5.99
06/08/08,14:11:45.0,5.99
06/08/08,14:26:45.0,6.15
06/08/08,14:41:45.0,6.15
06/08/08,14:56:45.0,6.15
06/08/08,15:11:45.0,6.31
06/08/08,15:26:45.0,6.31
06/08/08,15:41:45.0,6.46
06/08/08,15:56:45.0,6.62
06/08/08,16:11:45.0,6.62
06/08/08,16:26:45.0,6.77
06/08/08,16:41:45.0,6.77
06/08/08,16:56:45.0,6.92
06/08/08,17:11:45.0,7.08
06/08/08,17:26:45.0,7.08
06/08/08,17:41:45.0,7.08
06/08/08,17:56:45.0,7.23
06/08/08,18:11:45.0,7.23
06/08/08,18:26:45.0,7.23
06/08/08,18:41:45.0,7.23
06/08/08,18:56:45.0,7.23
06/08/08,19:11:45.0,7.39
06/08/08,19:26:45.0,7.23
06/08/08,19:41:45.0,7.39
06/08/08,19:56:45.0,7.39
06/08/08,20:11:45.0,7.39
06/08/08,20:26:45.0,7.23
06/08/08,20:41:45.0,7.23
06/08/08,20:56:45.0,7.23
06/08/08,21:11:45.0,7.23
06/08/08,21:26:45.0,7.23
06/08/08,21:41:45.0,7.23
06/08/08,21:56:45.0,7.08
06/08/08,22:11:45.0,7.08
06/08/08,22:26:45.0,7.08
06/08/08,22:41:45.0,6.92
06/08/08,22:56:45.0,6.92
06/08/08,23:11:45.0,6.77
06/08/08,23:26:45.0,6.77
06/08/08,23:41:45.0,6.62
06/08/08,23:56:45.0,6.62
06/09/08,00:11:45.0,6.46
06/09/08,00:26:45.0,6.46
06/09/08,00:41:45.0,6.46
06/09/08,00:56:45.0,6.31
06/09/08,01:11:45.0,6.15
06/09/08,01:26:45.0,6.15
06/09/08,01:41:45.0,6.15
06/09/08,01:56:45.0,5.99
06/09/08,02:11:45.0,5.84
06/09/08,02:26:45.0,5.84
06/09/08,02:41:45.0,5.84
06/09/08,02:56:45.0,5.69
06/09/08,03:11:45.0,5.69
06/09/08,03:26:45.0,5.53
06/09/08,03:41:45.0,5.53
06/09/08,03:56:45.0,5.53
06/09/08,04:11:45.0,5.38
06/09/08,04:26:45.0,5.38
06/09/08,04:41:45.0,5.38
06/09/08,04:56:45.0,5.22
06/09/08,05:11:45.0,5.22
06/09/08,05:26:45.0,5.22
06/09/08,05:41:45.0,5.22
06/09/08,05:56:45.0,5.22
06/09/08,06:11:45.0,5.07
06/09/08,06:26:45.0,5.07
06/09/08,06:41:45.0,5.07
06/09/08,06:56:45.0,5.07
06/09/08,07:11:45.0,5.07
06/09/08,07:26:45.0,5.07
06/09/08,07:41:45.0,5.07
06/09/08,07:56:45.0,5.07
06/09/08,08:11:45.0,5.07
06/09/08,08:26:45.0,5.07
06/09/08,08:41:45.0,5.07
06/09/08,08:56:45.0,5.07
06/09/08,09:11:45.0,5.07
06/09/08,09:26:45.0,5.07
06/09/08,09:41:45.0,5.07
06/09/08,09:56:45.0,5.07
06/09/08,10:11:45.0,5.07
06/09/08,10:26:45.0,5.07
06/09/08,10:41:45.0,5.07
06/09/08,10:56:45.0,5.07
06/09/08,11:11:45.0,5.22
06/09/08,11:26:45.0,5.22
06/09/08,11:41:45.0,5.22
06/09/08,11:56:45.0,5.38
06/09/08,12:11:45.0,5.38
06/09/08,12:26:45.0,5.53
06/09/08,12:41:45.0,5.53
06/09/08,12:56:45.0,5.53
06/09/08,13:11:45.0,5.69
06/09/08,13:26:45.0,5.84
06/09/08,13:41:45.0,5.84
06/09/08,13:56:45.0,5.99
06/09/08,14:11:45.0,5.99
06/09/08,14:26:45.0,6.15
06/09/08,14:41:45.0,6.15
06/09/08,14:56:45.0,6.31
06/09/08,15:11:45.0,6.46
06/09/08,15:26:45.0,6.46
06/09/08,15:41:45.0,6.62
06/09/08,15:56:45.0,6.62
06/09/08,16:11:45.0,6.77
06/09/08,16:26:45.0,6.77
06/09/08,16:41:45.0,6.92
06/09/08,16:56:45.0,6.92
06/09/08,17:11:45.0,7.08
06/09/08,17:26:45.0,7.08
06/09/08,17:41:45.0,7.23
06/09/08,17:56:45.0,7.23
06/09/08,18:11:45.0,7.23
06/09/08,18:26:45.0,7.23
06/09/08,18:41:45.0,7.23
06/09/08,18:56:45.0,7.23
06/09/08,19:11:45.0,7.23
06/09/08,19:26:45.0,7.23
06/09/08,19:41:45.0,7.23
06/09/08,19:56:45.0,7.23
06/09/08,20:11:45.0,7.23
06/09/08,20:26:45.0,7.23
06/09/08,20:41:45.0,7.23
06/09/08,20:56:45.0,7.23
06/09/08,21:11:45.0,7.08
06/09/08,21:26:45.0,7.08
06/09/08,21:41:45.0,7.08
06/09/08,21:56:45.0,7.08
06/09/08,22:11:45.0,6.92
06/09/08,22:26:45.0,6.92
06/09/08,22:41:45.0,6.92
06/09/08,22:56:45.0,6.77
06/09/08,23:11:45.0,6.77
06/09/08,23:26:45.0,6.62
06/09/08,23:41:45.0,6.62
06/09/08,23:56:45.0,6.46
06/10/08,00:11:45.0,6.46
06/10/08,00:26:45.0,6.31
06/10/08,00:41:45.0,6.15
06/10/08,00:56:45.0,6.15
06/10/08,01:11:45.0,5.99
06/10/08,01:26:45.0,5.99
06/10/08,01:41:45.0,5.84
06/10/08,01:56:45.0,5.84
06/10/08,02:11:45.0,5.69
06/10/08,02:26:45.0,5.69
06/10/08,02:41:45.0,5.53
06/10/08,02:56:45.0,5.53
06/10/08,03:11:45.0,5.53
06/10/08,03:26:45.0,5.38
06/10/08,03:41:45.0,5.38
06/10/08,03:56:45.0,5.22
06/10/08,04:11:45.0,5.22
06/10/08,04:26:45.0,5.22
06/10/08,04:41:45.0,5.07
06/10/08,04:56:45.0,5.07
06/10/08,05:11:45.0,5.07
06/10/08,05:26:45.0,4.91
06/10/08,05:41:45.0,4.91
06/10/08,05:56:45.0,4.91
06/10/08,06:11:45.0,4.91
06/10/08,06:26:45.0,4.76
06/10/08,06:41:45.0,4.76
06/10/08,06:56:45.0,4.76
06/10/08,07:11:45.0,4.76
06/10/08,07:26:45.0,4.76
06/10/08,07:41:45.0,4.76
06/10/08,07:56:45.0,4.76
06/10/08,08:11:45.0,4.76
06/10/08,08:26:45.0,4.76
06/10/08,08:41:45.0,4.76
06/10/08,08:56:45.0,4.76
06/10/08,09:11:45.0,4.76
06/10/08,09:26:45.0,4.76
06/10/08,09:41:45.0,4.76
06/10/08,09:56:45.0,4.91
06/10/08,10:11:45.0,4.91
06/10/08,10:26:45.0,4.91
06/10/08,10:41:45.0,4.91
06/10/08,10:56:45.0,5.07
06/10/08,11:11:45.0,5.07
06/10/08,11:26:45.0,5.07
