sampleDate,sampleTime,Temperature
6/30/2015,10:31:21 AM,9.262
6/30/2015,11:01:21 AM,8.095
6/30/2015,11:31:21 AM,8.419
6/30/2015,12:01:21 PM,8.891
6/30/2015,12:31:21 PM,9.805
6/30/2015,1:01:21 PM,9.632
6/30/2015,1:31:21 PM,9.657
6/30/2015,2:01:21 PM,9.879
6/30/2015,2:31:21 PM,9.879
6/30/2015,3:01:21 PM,9.903
6/30/2015,3:31:21 PM,10.001
6/30/2015,4:01:21 PM,10.32
6/30/2015,4:31:21 PM,10.492
6/30/2015,5:01:21 PM,10.687
6/30/2015,5:31:21 PM,10.834
6/30/2015,6:01:21 PM,10.858
6/30/2015,6:31:21 PM,10.883
6/30/2015,7:01:21 PM,10.81
6/30/2015,7:31:21 PM,10.785
6/30/2015,8:01:21 PM,10.712
6/30/2015,8:31:21 PM,10.59
6/30/2015,9:01:21 PM,10.443
6/30/2015,9:31:21 PM,10.345
6/30/2015,10:01:21 PM,10.247
6/30/2015,10:31:21 PM,10.1
6/30/2015,11:01:21 PM,9.903
6/30/2015,11:31:21 PM,9.706
7/1/2015,12:01:21 AM,9.485
7/1/2015,12:31:21 AM,9.262
7/1/2015,1:01:21 AM,9.064
7/1/2015,1:31:21 AM,8.866
7/1/2015,2:01:21 AM,8.668
7/1/2015,2:31:21 AM,8.469
7/1/2015,3:01:21 AM,8.27
7/1/2015,3:31:21 AM,8.07
7/1/2015,4:01:21 AM,7.87
7/1/2015,4:31:21 AM,7.645
7/1/2015,5:01:21 AM,7.419
7/1/2015,5:31:21 AM,7.192
7/1/2015,6:01:21 AM,6.965
7/1/2015,6:31:21 AM,6.788
7/1/2015,7:01:21 AM,6.611
7/1/2015,7:31:21 AM,6.56
7/1/2015,8:01:21 AM,6.56
7/1/2015,8:31:21 AM,6.535
7/1/2015,9:01:21 AM,6.661
7/1/2015,9:31:21 AM,7.142
7/1/2015,10:01:21 AM,7.192
7/1/2015,10:31:21 AM,7.745
7/1/2015,11:01:21 AM,8.344
7/1/2015,11:31:21 AM,8.12
7/1/2015,12:01:21 PM,8.792
7/1/2015,12:31:21 PM,8.841
7/1/2015,1:01:21 PM,9.262
7/1/2015,1:31:21 PM,10.247
7/1/2015,2:01:21 PM,10.663
7/1/2015,2:31:21 PM,11.248
7/1/2015,3:01:21 PM,11.321
7/1/2015,3:31:21 PM,11.54
7/1/2015,4:01:21 PM,11.807
7/1/2015,4:31:21 PM,12.074
7/1/2015,5:01:21 PM,12.268
7/1/2015,5:31:21 PM,12.34
7/1/2015,6:01:21 PM,12.34
7/1/2015,6:31:21 PM,12.268
7/1/2015,7:01:21 PM,12.171
7/1/2015,7:31:21 PM,12.025
7/1/2015,8:01:21 PM,11.929
7/1/2015,8:31:21 PM,11.759
7/1/2015,9:01:21 PM,11.492
7/1/2015,9:31:21 PM,11.248
7/1/2015,10:01:21 PM,11.029
7/1/2015,10:31:21 PM,10.81
7/1/2015,11:01:21 PM,10.614
7/1/2015,11:31:21 PM,10.394
7/2/2015,12:01:21 AM,10.198
7/2/2015,12:31:21 AM,10.001
7/2/2015,1:01:21 AM,9.805
7/2/2015,1:31:21 AM,9.608
7/2/2015,2:01:21 AM,9.41
7/2/2015,2:31:21 AM,9.238
7/2/2015,3:01:21 AM,9.089
7/2/2015,3:31:21 AM,8.941
7/2/2015,4:01:21 AM,8.817
7/2/2015,4:31:21 AM,8.693
7/2/2015,5:01:21 AM,8.568
7/2/2015,5:31:21 AM,8.444
7/2/2015,6:01:21 AM,8.344
7/2/2015,6:31:21 AM,8.27
7/2/2015,7:01:21 AM,8.245
7/2/2015,7:31:21 AM,8.245
7/2/2015,8:01:21 AM,8.27
7/2/2015,8:31:21 AM,8.344
7/2/2015,9:01:21 AM,8.419
