sampleDate,sampleTime,Temperature
6/9/2015,1:05:00 PM,5.693
6/9/2015,1:35:00 PM,5.924
6/9/2015,2:05:00 PM,5.975
6/9/2015,2:35:00 PM,5.898
6/9/2015,3:05:00 PM,5.872
6/9/2015,3:35:00 PM,5.77
6/9/2015,4:05:00 PM,5.872
6/9/2015,4:35:00 PM,6.204
6/9/2015,5:05:00 PM,6.051
6/9/2015,5:35:00 PM,6
6/9/2015,6:05:00 PM,5.924
6/9/2015,6:35:00 PM,5.975
6/9/2015,7:05:00 PM,6.026
6/9/2015,7:35:00 PM,6
6/9/2015,8:05:00 PM,5.975
6/9/2015,8:35:00 PM,5.949
6/9/2015,9:05:00 PM,5.898
6/9/2015,9:35:00 PM,5.821
6/9/2015,10:05:00 PM,5.745
6/9/2015,10:35:00 PM,5.693
6/9/2015,11:05:00 PM,5.642
6/9/2015,11:35:00 PM,5.591
6/10/2015,12:05:00 AM,5.565
6/10/2015,12:35:00 AM,5.514
6/10/2015,1:05:00 AM,5.437
6/10/2015,1:35:00 AM,5.411
6/10/2015,2:05:00 AM,5.36
6/10/2015,2:35:00 AM,5.308
6/10/2015,3:05:00 AM,5.257
6/10/2015,3:35:00 AM,5.205
6/10/2015,4:05:00 AM,5.154
6/10/2015,4:35:00 AM,5.102
6/10/2015,5:05:00 AM,5.05
6/10/2015,5:35:00 AM,4.999
6/10/2015,6:05:00 AM,4.947
6/10/2015,6:35:00 AM,4.921
6/10/2015,7:05:00 AM,4.921
6/10/2015,7:35:00 AM,4.973
6/10/2015,8:05:00 AM,4.999
6/10/2015,8:35:00 AM,5.05
6/10/2015,9:05:00 AM,5.076
6/10/2015,9:35:00 AM,5.179
6/10/2015,10:05:00 AM,5.334
6/10/2015,10:35:00 AM,5.488
6/10/2015,11:05:00 AM,5.437
6/10/2015,11:35:00 AM,5.437
6/10/2015,12:05:00 PM,5.36
6/10/2015,12:35:00 PM,5.36
6/10/2015,1:05:00 PM,5.539
6/10/2015,1:35:00 PM,6.23
6/10/2015,2:05:00 PM,6.611
6/10/2015,2:35:00 PM,6.914
6/10/2015,3:05:00 PM,6.56
6/10/2015,3:35:00 PM,6.965
6/10/2015,4:05:00 PM,7.619
6/10/2015,4:35:00 PM,7.87
6/10/2015,5:05:00 PM,7.469
6/10/2015,5:35:00 PM,7.469
6/10/2015,6:05:00 PM,7.695
6/10/2015,6:35:00 PM,7.72
6/10/2015,7:05:00 PM,7.494
6/10/2015,7:35:00 PM,7.091
6/10/2015,8:05:00 PM,6.889
6/10/2015,8:35:00 PM,6.687
6/10/2015,9:05:00 PM,6.433
6/10/2015,9:35:00 PM,6.255
6/10/2015,10:05:00 PM,6.102
6/10/2015,10:35:00 PM,6
6/10/2015,11:05:00 PM,5.924
6/10/2015,11:35:00 PM,5.796
6/11/2015,12:05:00 AM,5.693
6/11/2015,12:35:00 AM,5.616
6/11/2015,1:05:00 AM,5.539
6/11/2015,1:35:00 AM,5.488
6/11/2015,2:05:00 AM,5.462
6/11/2015,2:35:00 AM,5.462
6/11/2015,3:05:00 AM,5.488
6/11/2015,3:35:00 AM,5.488
6/11/2015,4:05:00 AM,5.488
6/11/2015,4:35:00 AM,5.488
6/11/2015,5:05:00 AM,5.462
6/11/2015,5:35:00 AM,5.437
6/11/2015,6:05:00 AM,5.411
6/11/2015,6:35:00 AM,5.411
6/11/2015,7:05:00 AM,5.411
6/11/2015,7:35:00 AM,5.462
6/11/2015,8:05:00 AM,5.514
6/11/2015,8:35:00 AM,5.616
6/11/2015,9:05:00 AM,5.745
6/11/2015,9:35:00 AM,5.821
6/11/2015,10:05:00 AM,5.898
6/11/2015,10:35:00 AM,6.255
6/11/2015,11:05:00 AM,6.484
6/11/2015,11:35:00 AM,6.763
6/11/2015,12:05:00 PM,6.94
6/11/2015,12:35:00 PM,6.99
6/11/2015,1:05:00 PM,7.192
6/11/2015,1:35:00 PM,7.544
6/11/2015,2:05:00 PM,7.519
6/11/2015,2:35:00 PM,7.72
6/11/2015,3:05:00 PM,7.795
6/11/2015,3:35:00 PM,7.645
6/11/2015,4:05:00 PM,8.095
6/11/2015,4:35:00 PM,8.742
6/11/2015,5:05:00 PM,8.07
6/11/2015,5:35:00 PM,8.519
6/11/2015,6:05:00 PM,8.643
6/11/2015,6:35:00 PM,8.618
6/11/2015,7:05:00 PM,8.394
6/11/2015,7:35:00 PM,8.045
6/11/2015,8:05:00 PM,7.845
6/11/2015,8:35:00 PM,7.645
6/11/2015,9:05:00 PM,7.494
6/11/2015,9:35:00 PM,7.343
6/11/2015,10:05:00 PM,7.167
6/11/2015,10:35:00 PM,6.99
6/11/2015,11:05:00 PM,6.864
6/11/2015,11:35:00 PM,6.763
6/12/2015,12:05:00 AM,6.661
6/12/2015,12:35:00 AM,6.585
6/12/2015,1:05:00 AM,6.509
6/12/2015,1:35:00 AM,6.408
6/12/2015,2:05:00 AM,6.357
6/12/2015,2:35:00 AM,6.281
6/12/2015,3:05:00 AM,6.204
6/12/2015,3:35:00 AM,6.153
6/12/2015,4:05:00 AM,6.102
6/12/2015,4:35:00 AM,6.051
6/12/2015,5:05:00 AM,6
