"agency_cd","site_no","Date","max_temp","max_temp_flag","min_temp","min_temp_flag","mean_temp","mean_temp_flag"
"USGS",15258000,2006-07-29,9.5,"A",6,"A",8,"A"
"USGS",15258000,2006-07-30,9.5,"A",8,"A",8.5,"A"
"USGS",15258000,2006-07-31,10,"A",7,"A",8.5,"A"
"USGS",15258000,2006-08-01,11,"A",7,"A",9,"A"
"USGS",15258000,2006-08-02,11,"A",10.5,"A",10.5,"A"
"USGS",15258000,2006-08-03,11,"A",10,"A",10.5,"A"
"USGS",15258000,2006-08-04,10.5,"A",10,"A",10.5,"A"
"USGS",15258000,2006-08-05,10.5,"A",8.5,"A",10,"A"
"USGS",15258000,2006-08-06,9.5,"A",8,"A",9,"A"
"USGS",15258000,2006-08-07,10,"A",7.5,"A",9,"A"
"USGS",15258000,2006-08-08,9.5,"A",7.5,"A",8.5,"A"
"USGS",15258000,2006-08-09,10.5,"A",8.5,"A",9.5,"A"
"USGS",15258000,2006-08-10,11,"A",9.5,"A",10.5,"A"
"USGS",15258000,2006-08-11,11,"A",10,"A",10.5,"A"
"USGS",15258000,2006-08-12,11,"A",9.5,"A",10.5,"A"
"USGS",15258000,2006-08-13,11.5,"A",9,"A",10.5,"A"
"USGS",15258000,2006-08-14,11.5,"A",9,"A",10,"A"
"USGS",15258000,2006-08-15,11,"A",10,"A",10.5,"A"
"USGS",15258000,2006-08-16,11,"A",10,"A",10.5,"A"
"USGS",15258000,2006-08-17,11,"A",9.5,"A",10.5,"A"
"USGS",15258000,2006-08-18,11,"A",10,"A",10.5,"A"
"USGS",15258000,2006-08-19,11,"A",10,"A",10.5,"A"
"USGS",15258000,2006-08-20,11,"A",10,"A",10.5,"A"
"USGS",15258000,2006-08-21,10.5,"A",8.5,"A",9.5,"A"
"USGS",15258000,2006-08-22,10.5,"A",9,"A",10,"A"
"USGS",15258000,2006-08-23,10.5,"A",9,"A",9.5,"A"
"USGS",15258000,2006-08-24,10.5,"A",9,"A",10,"A"
"USGS",15258000,2006-08-25,10,"A",7.5,"A",8.5,"A"
"USGS",15258000,2006-08-26,10,"A",8,"A",9.5,"A"
"USGS",15258000,2006-08-27,10,"A",8,"A",9,"A"
"USGS",15258000,2006-08-28,9.5,"A",8,"A",8.5,"A"
"USGS",15258000,2006-08-29,9,"A",7.5,"A",8.5,"A"
"USGS",15258000,2006-08-30,10.5,"A",8,"A",9.5,"A"
"USGS",15258000,2006-08-31,10,"A",9,"A",10,"A"
"USGS",15258000,2006-09-01,10,"A",8.5,"A",9.5,"A"
"USGS",15258000,2006-09-02,10,"A",8.5,"A",9.5,"A"
"USGS",15258000,2006-09-03,10,"A",8.5,"A",9.5,"A"
"USGS",15258000,2006-09-04,10,"A",9,"A",9.5,"A"
"USGS",15258000,2006-09-05,10,"A",9.5,"A",9.5,"A"
"USGS",15258000,2006-09-06,10,"A",8.5,"A",9.5,"A"
"USGS",15258000,2006-09-07,10,"A",8.5,"A",9.5,"A"
"USGS",15258000,2006-09-08,10,"A",9,"A",9.5,"A"
"USGS",15258000,2006-09-09,10,"A",9,"A",9.5,"A"
"USGS",15258000,2006-09-10,10,"A",9,"A",9.5,"A"
"USGS",15258000,2006-09-11,10,"A",8.5,"A",9,"A"
"USGS",15258000,2006-09-12,9.5,"A",8,"A",9,"A"
"USGS",15258000,2006-09-13,9.5,"A",8,"A",9,"A"
"USGS",15258000,2006-09-14,10,"A",8.5,"A",9.5,"A"
"USGS",15258000,2006-09-15,9.5,"A",8.5,"A",9,"A"
"USGS",15258000,2006-09-16,9.5,"A",8.5,"A",9,"A"
"USGS",15258000,2006-09-17,9.5,"A",8.5,"A",9,"A"
"USGS",15258000,2006-09-18,9.5,"A",8,"A",9,"A"
"USGS",15258000,2006-09-19,9,"A",8.5,"A",9,"A"
"USGS",15258000,2006-09-20,9,"A",8.5,"A",8.5,"A"
"USGS",15258000,2006-09-21,9,"A",8.5,"A",8.5,"A"
"USGS",15258000,2006-09-22,9,"A",8,"A",8.5,"A"
"USGS",15258000,2006-09-23,9,"A",8,"A",8.5,"A"
"USGS",15258000,2006-09-24,9,"A",7.5,"A",8.5,"A"
"USGS",15258000,2006-09-25,9,"A",7.5,"A",8,"A"
"USGS",15258000,2006-09-26,8.5,"A",8,"A",8.5,"A"
"USGS",15258000,2006-09-27,8.5,"A",8,"A",8,"A"
"USGS",15258000,2006-09-28,8.5,"A",7.5,"A",8,"A"
"USGS",15258000,2006-09-29,8.5,"A",7.5,"A",8,"A"
"USGS",15258000,2006-09-30,8,"A",7.5,"A",7.5,"A"
"USGS",15258000,2006-10-01,8,"A",7.5,"A",7.5,"A"
"USGS",15258000,2006-10-02,8,"A",7,"A",7.5,"A"
"USGS",15258000,2006-10-03,8,"A",7,"A",7.5,"A"
"USGS",15258000,2006-10-04,8,"A",7,"A",7.5,"A"
"USGS",15258000,2006-10-05,8,"A",7,"A",7.5,"A"
"USGS",15258000,2006-10-06,7.5,"A",7,"A",7.5,"A"
"USGS",15258000,2006-10-07,7.5,"A",7,"A",7.5,"A"
"USGS",15258000,2006-10-08,7.5,"A",7,"A",7,"A"
"USGS",15258000,2006-10-09,7.5,"A",7,"A",7.5,"A"
"USGS",15258000,2006-10-10,7.5,"A",7,"A",7,"A"
"USGS",15258000,2006-10-11,7.5,"A",7,"A",7,"A"
"USGS",15258000,2006-10-12,7.5,"A",7,"A",7,"A"
"USGS",15258000,2006-10-13,7.5,"A",6.5,"A",7,"A"
"USGS",15258000,2006-10-14,7,"A",6.5,"A",7,"A"
"USGS",15258000,2006-10-15,7,"A",6.5,"A",7,"A"
"USGS",15258000,2006-10-16,7,"A",6.5,"A",6.5,"A"
"USGS",15258000,2006-10-17,7,"A",6,"A",6.5,"A"
"USGS",15258000,2006-10-18,7,"A",6,"A",6.5,"A"
"USGS",15258000,2006-10-19,7,"A",6,"A",6.5,"A"
"USGS",15258000,2006-10-20,7,"A",6,"A",6.5,"A"
"USGS",15258000,2006-10-21,7,"A",6,"A",6.5,"A"
"USGS",15258000,2006-10-22,6.5,"A",6,"A",6.5,"A"
"USGS",15258000,2006-10-23,6.5,"A",6,"A",6,"A"
"USGS",15258000,2006-10-24,6.5,"A",5.5,"A",6,"A"
"USGS",15258000,2006-10-25,6.5,"A",5.5,"A",6,"A"
"USGS",15258000,2006-10-26,6,"A",5.5,"A",6,"A"
"USGS",15258000,2006-10-27,6,"A",5.5,"A",5.5,"A"
"USGS",15258000,2006-10-28,6,"A",5,"A",5.5,"A"
"USGS",15258000,2006-10-29,6,"A",5,"A",5.5,"A"
"USGS",15258000,2006-10-30,6,"A",5,"A",5.5,"A"
"USGS",15258000,2006-10-31,5.5,"A",4.5,"A",5,"A"
"USGS",15258000,2006-11-01,5.5,"A",4.5,"A",5,"A"
"USGS",15258000,2006-11-02,5.5,"A",4.5,"A",5,"A"
"USGS",15258000,2006-11-03,5,"A",4,"A",4.5,"A"
"USGS",15258000,2006-11-04,5,"A",4,"A",4.5,"A"
"USGS",15258000,2006-11-05,4.5,"A",3.5,"A",4,"A"
"USGS",15258000,2006-11-06,4.5,"A",3.5,"A",4,"A"
"USGS",15258000,2006-11-07,4,"A",3.5,"A",4,"A"
"USGS",15258000,2006-11-08,4,"A",3.5,"A",4,"A"
"USGS",15258000,2006-11-09,4,"A",3,"A",3.5,"A"
"USGS",15258000,2006-11-10,4,"A",3,"A",3.5,"A"
"USGS",15258000,2006-11-11,4,"A",3,"A",3.5,"A"
"USGS",15258000,2006-11-12,3.5,"A",3,"A",3.5,"A"
"USGS",15258000,2006-11-13,3.5,"A",2.5,"A",3,"A"
"USGS",15258000,2006-11-14,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-11-15,2.5,"A",2,"A",2,"A"
"USGS",15258000,2006-11-16,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-11-17,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-11-18,3,"A",2.5,"A",3,"A"
"USGS",15258000,2006-11-19,3.5,"A",2.5,"A",3,"A"
"USGS",15258000,2006-11-20,3.5,"A",2.5,"A",3,"A"
"USGS",15258000,2006-11-21,3.5,"A",2.5,"A",3,"A"
"USGS",15258000,2006-11-22,3.5,"A",3,"A",3,"A"
"USGS",15258000,2006-11-23,3.5,"A",2.5,"A",3,"A"
"USGS",15258000,2006-11-24,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-11-25,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2006-11-26,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2006-11-27,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2006-11-28,2.5,"A",2,"A",2,"A"
"USGS",15258000,2006-11-29,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2006-11-30,3,"A",1.5,"A",2,"A"
"USGS",15258000,2006-12-01,2.5,"A",2,"A",2,"A"
"USGS",15258000,2006-12-02,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2006-12-03,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-04,3,"A",1.5,"A",2.5,"A"
"USGS",15258000,2006-12-05,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2006-12-06,2.5,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-07,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-08,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-09,3,"A",1.5,"A",2.5,"A"
"USGS",15258000,2006-12-10,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-11,3.5,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-12,3,"A",1.5,"A",2.5,"A"
"USGS",15258000,2006-12-13,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-14,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-15,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-16,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-17,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-18,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-19,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-20,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-21,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-22,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-23,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-24,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-25,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-26,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-27,3,"A",2,"A",2.5,"A"
"USGS",15258000,2006-12-28,3,"A",1.5,"A",2.5,"A"
"USGS",15258000,2006-12-29,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2006-12-30,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2006-12-31,2.5,"A",1,"A",2,"A"
"USGS",15258000,2007-01-01,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2007-01-02,2.5,"A",1,"A",1.5,"A"
"USGS",15258000,2007-01-03,2.5,"A",1,"A",1.5,"A"
"USGS",15258000,2007-01-04,2,"A",1,"A",1.5,"A"
"USGS",15258000,2007-01-05,2,"A",1,"A",1.5,"A"
"USGS",15258000,2007-01-06,2.5,"A",1,"A",1.5,"A"
"USGS",15258000,2007-01-07,2,"A",1,"A",1.5,"A"
"USGS",15258000,2007-01-08,2,"A",1,"A",1.5,"A"
"USGS",15258000,2007-01-09,2,"A",0.5,"A",1.5,"A"
"USGS",15258000,2007-01-10,1.5,"A",0.5,"A",1,"A"
"USGS",15258000,2007-01-11,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-12,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-13,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-14,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-15,0.5,"A",0,"A",0,"A"
"USGS",15258000,2007-01-16,0.5,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-17,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-18,0.5,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-19,0.5,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-20,0.5,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-21,0.5,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-22,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-23,0.5,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-24,0.5,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-25,0.5,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-26,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-27,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-28,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-29,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-30,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-01-31,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-01,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-02,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-03,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-04,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-05,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-06,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-07,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-08,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-09,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-10,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-11,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-12,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-13,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-14,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-15,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-16,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-17,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-18,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-19,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-20,1,"A",0,"A",0,"A"
"USGS",15258000,2007-02-21,0.5,"A",0,"A",0,"A"
"USGS",15258000,2007-02-22,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-23,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-24,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-25,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-26,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-27,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-02-28,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-03-01,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-03-02,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-03-03,1,"A",0.5,"A",0.5,"A"
"USGS",15258000,2007-03-04,1.5,"A",0,"A",0.5,"A"
"USGS",15258000,2007-03-05,1.5,"A",0,"A",0.5,"A"
"USGS",15258000,2007-03-06,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-03-07,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-03-08,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-03-09,1.5,"A",0,"A",0.5,"A"
"USGS",15258000,2007-03-10,1.5,"A",0,"A",0.5,"A"
"USGS",15258000,2007-03-11,1.5,"A",0,"A",0.5,"A"
"USGS",15258000,2007-03-12,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-03-13,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-03-14,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-03-15,1.5,"A",0,"A",0.5,"A"
"USGS",15258000,2007-03-16,1,"A",0,"A",0.5,"A"
"USGS",15258000,2007-03-17,1.5,"A",0.5,"A",1,"A"
"USGS",15258000,2007-03-18,1.5,"A",0.5,"A",1,"A"
"USGS",15258000,2007-03-19,1.5,"A",0.5,"A",1,"A"
"USGS",15258000,2007-03-20,1.5,"A",0.5,"A",1,"A"
"USGS",15258000,2007-03-21,1.5,"A",0.5,"A",1,"A"
"USGS",15258000,2007-03-22,1.5,"A",0.5,"A",1,"A"
"USGS",15258000,2007-03-23,1.5,"A",0.5,"A",1,"A"
"USGS",15258000,2007-03-24,1.5,"A",0.5,"A",1,"A"
"USGS",15258000,2007-03-25,1.5,"A",0.5,"A",1,"A"
"USGS",15258000,2007-03-26,1.5,"A",0.5,"A",1,"A"
"USGS",15258000,2007-03-27,2,"A",0.5,"A",1,"A"
"USGS",15258000,2007-03-28,2,"A",0,"A",1,"A"
"USGS",15258000,2007-03-29,2,"A",0.5,"A",1,"A"
"USGS",15258000,2007-03-30,2.5,"A",0,"A",1,"A"
"USGS",15258000,2007-03-31,2.5,"A",0.5,"A",1.5,"A"
"USGS",15258000,2007-04-01,2.5,"A",0.5,"A",1.5,"A"
"USGS",15258000,2007-04-02,2.5,"A",0.5,"A",1.5,"A"
"USGS",15258000,2007-04-03,2,"A",1,"A",1.5,"A"
"USGS",15258000,2007-04-04,2,"A",0.5,"A",1.5,"A"
"USGS",15258000,2007-04-05,2,"A",1,"A",1.5,"A"
"USGS",15258000,2007-04-06,2,"A",1,"A",1.5,"A"
"USGS",15258000,2007-04-07,2,"A",1,"A",1.5,"A"
"USGS",15258000,2007-04-08,2,"A",1,"A",1.5,"A"
"USGS",15258000,2007-04-09,2.5,"A",1,"A",1.5,"A"
"USGS",15258000,2007-04-10,2.5,"A",1,"A",1.5,"A"
"USGS",15258000,2007-04-11,2.5,"A",1,"A",1.5,"A"
"USGS",15258000,2007-04-12,2.5,"A",1,"A",1.5,"A"
"USGS",15258000,2007-04-13,2.5,"A",1,"A",1.5,"A"
"USGS",15258000,2007-04-14,2.5,"A",1,"A",1.5,"A"
"USGS",15258000,2007-04-15,2.5,"A",1,"A",2,"A"
"USGS",15258000,2007-04-16,3,"A",1,"A",2,"A"
"USGS",15258000,2007-04-17,3,"A",1,"A",2,"A"
"USGS",15258000,2007-04-18,3,"A",1,"A",2,"A"
"USGS",15258000,2007-04-19,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2007-04-20,3,"A",1.5,"A",2,"A"
"USGS",15258000,2007-04-21,3,"A",1.5,"A",2,"A"
"USGS",15258000,2007-04-22,3.5,"A",1.5,"A",2,"A"
"USGS",15258000,2007-04-23,3,"A",1.5,"A",2,"A"
"USGS",15258000,2007-04-24,3,"A",1.5,"A",2,"A"
"USGS",15258000,2007-04-25,2.5,"A",1.5,"A",2,"A"
"USGS",15258000,2007-04-26,3,"A",1.5,"A",2,"A"
"USGS",15258000,2007-04-27,3,"A",1.5,"A",2.5,"A"
"USGS",15258000,2007-04-28,3,"A",2,"A",2.5,"A"
"USGS",15258000,2007-04-29,3,"A",2,"A",2.5,"A"
"USGS",15258000,2007-04-30,3,"A",2,"A",2.5,"A"
"USGS",15258000,2007-05-01,3,"A",1.5,"A",2,"A"
"USGS",15258000,2007-05-02,3,"A",1.5,"A",2,"A"
"USGS",15258000,2007-05-03,3,"A",1.5,"A",2,"A"
"USGS",15258000,2007-05-04,3.5,"A",2,"A",2.5,"A"
"USGS",15258000,2007-05-05,3.5,"A",2,"A",2.5,"A"
"USGS",15258000,2007-05-06,3.5,"A",2.5,"A",3,"A"
"USGS",15258000,2007-05-07,3.5,"A",2.5,"A",3,"A"
"USGS",15258000,2007-05-08,4,"A",2.5,"A",3,"A"
"USGS",15258000,2007-05-09,4,"A",2.5,"A",3,"A"
"USGS",15258000,2007-05-10,4,"A",2.5,"A",3.5,"A"
"USGS",15258000,2007-05-11,4,"A",3,"A",3.5,"A"
"USGS",15258000,2007-05-12,4.5,"A",3,"A",3.5,"A"
"USGS",15258000,2007-05-13,4,"A",3,"A",3.5,"A"
"USGS",15258000,2007-05-14,4,"A",3,"A",3.5,"A"
"USGS",15258000,2007-05-15,4.5,"A",3,"A",3.5,"A"
"USGS",15258000,2007-05-16,4.5,"A",3.5,"A",4,"A"
"USGS",15258000,2007-05-17,5,"A",3.5,"A",4,"A"
"USGS",15258000,2007-05-18,4.5,"A",3.5,"A",4,"A"
"USGS",15258000,2007-05-19,5,"A",3.5,"A",4,"A"
"USGS",15258000,2007-05-20,5.5,"A",4,"A",4.5,"A"
"USGS",15258000,2007-05-21,6,"A",4,"A",5,"A"
"USGS",15258000,2007-05-22,6,"A",4.5,"A",5,"A"
"USGS",15258000,2007-05-23,5,"A",4,"A",4.5,"A"
"USGS",15258000,2007-05-24,5.5,"A",4,"A",4.5,"A"
"USGS",15258000,2007-05-25,5.5,"A",4,"A",4.5,"A"
"USGS",15258000,2007-05-26,5.5,"A",4,"A",5,"A"
"USGS",15258000,2007-05-27,5.5,"A",4.5,"A",4.5,"A"
"USGS",15258000,2007-05-28,5.5,"A",4.5,"A",5,"A"
"USGS",15258000,2007-05-29,5.5,"A",4.5,"A",5,"A"
"USGS",15258000,2007-05-30,5.5,"A",4.5,"A",5,"A"
"USGS",15258000,2007-05-31,5,"A",4,"A",4.5,"A"
"USGS",15258000,2007-06-01,5,"A",4,"A",4.5,"A"
"USGS",15258000,2007-06-02,5,"A",4,"A",4.5,"A"
"USGS",15258000,2007-06-03,5.5,"A",4,"A",5,"A"
"USGS",15258000,2007-06-04,6,"A",4,"A",5,"A"
"USGS",15258000,2007-06-05,5.5,"A",4.5,"A",5,"A"
"USGS",15258000,2007-06-06,5.5,"A",4.5,"A",5,"A"
"USGS",15258000,2007-06-07,5.5,"A",4.5,"A",5,"A"
"USGS",15258000,2007-06-08,5.5,"A",4,"A",5,"A"
"USGS",15258000,2007-06-09,5.5,"A",4.5,"A",5,"A"
"USGS",15258000,2007-06-10,5.5,"A",4,"A",5,"A"
"USGS",15258000,2007-06-11,7,"A",4.5,"A",5.5,"A"
"USGS",15258000,2007-06-12,6.5,"A",5.5,"A",6,"A"
"USGS",15258000,2007-06-13,6.5,"A",5,"A",5.5,"A"
"USGS",15258000,2007-06-14,6,"A",4.5,"A",5,"A"
"USGS",15258000,2007-06-15,5.5,"A",4.5,"A",5,"A"
"USGS",15258000,2007-06-16,6.5,"A",4.5,"A",5,"A"
"USGS",15258000,2007-06-17,9,"A",6,"A",7.5,"A"
"USGS",15258000,2007-06-18,8.5,"A",5.5,"A",7.5,"A"
"USGS",15258000,2007-06-19,8.5,"A",5,"A",6.5,"A"
"USGS",15258000,2007-06-20,7,"A",5,"A",6,"A"
"USGS",15258000,2007-06-21,9,"A",5,"A",6.5,"A"
"USGS",15258000,2007-06-22,10,"A",8.5,"A",9,"A"
"USGS",15258000,2007-06-23,10,"A",8.5,"A",9,"A"
"USGS",15258000,2007-06-24,9.5,"A",8,"A",8.5,"A"
"USGS",15258000,2007-06-25,9,"A",7.5,"A",8.5,"A"
"USGS",15258000,2007-06-26,9,"A",6,"A",7.5,"A"
"USGS",15258000,2007-06-27,7,"A",5.5,"A",6.5,"A"
"USGS",15258000,2007-06-28,6.5,"A",5.5,"A",6,"A"
"USGS",15258000,2007-06-29,6.5,"A",5,"A",5.5,"A"
"USGS",15258000,2007-06-30,6.5,"A",4.5,"A",5.5,"A"
"USGS",15258000,2007-07-01,7,"A",4.5,"A",6,"A"
"USGS",15258000,2007-07-02,8,"A",5,"A",6.5,"A"
"USGS",15258000,2007-07-03,9,"A",7,"A",8,"A"
"USGS",15258000,2007-07-04,10,"A",7,"A",8.5,"A"
"USGS",15258000,2007-07-05,10,"A",9,"A",9.5,"A"
"USGS",15258000,2007-07-06,10,"A",8,"A",9.5,"A"
"USGS",15258000,2007-07-07,11,"A",8.5,"A",10,"A"
"USGS",15258000,2007-07-08,11,"A",7.5,"A",8.5,"A"
"USGS",15258000,2007-07-09,11.5,"A",10.5,"A",11,"A"
"USGS",15258000,2007-07-10,11,"A",10,"A",10.5,"A"
"USGS",15258000,2007-07-11,11,"A",10,"A",10.5,"A"
"USGS",15258000,2007-07-12,11,"A",9.5,"A",10.5,"A"
"USGS",15258000,2007-07-13,11,"A",9.5,"A",10.5,"A"
"USGS",15258000,2007-07-14,10,"A",8.5,"A",9.5,"A"
"USGS",15258000,2007-07-15,10,"A",6,"A",8.5,"A"
"USGS",15258000,2007-07-16,7.5,"A",5,"A",6,"A"
"USGS",15258000,2007-07-17,10.5,"A",5,"A",7.5,"A"
"USGS",15258000,2007-07-18,11,"A",9,"A",10,"A"
"USGS",15258000,2007-07-19,11,"A",8.5,"A",10,"A"
"USGS",15258000,2007-07-20,11,"A",8.5,"A",9.5,"A"
"USGS",15258000,2007-07-21,12.5,"A",8,"A",9.5,"A"
"USGS",15258000,2007-07-22,12,"A",10.5,"A",11.5,"A"
"USGS",15258000,2007-07-23,11.5,"A",10.5,"A",11,"A"
"USGS",15258000,2007-07-24,11.5,"A",10.5,"A",11,"A"
"USGS",15258000,2007-07-25,11.5,"A",10.5,"A",11,"A"
"USGS",15258000,2007-07-26,11,"A",10,"A",10.5,"A"
"USGS",15258000,2007-07-27,10.5,"A",9,"A",10,"A"
"USGS",15258000,2007-07-28,10.5,"A",9,"A",9.5,"A"
"USGS",15258000,2007-07-29,11,"A",8.5,"A",9.5,"A"
"USGS",15258000,2007-07-30,12,"A",10,"A",11.5,"A"
"USGS",15258000,2007-07-31,13,"A",11.5,"A",12,"A"
"USGS",15258000,2007-08-01,13,"A",12,"A",12.5,"A"
"USGS",15258000,2007-08-02,13,"A",12,"A",12.5,"A"
"USGS",15258000,2007-08-03,13,"A",12,"A",12,"A"
"USGS",15258000,2007-08-04,12.5,"A",11.5,"A",12,"A"
"USGS",15258000,2007-08-05,12,"A",11.5,"A",11.5,"A"
"USGS",15258000,2007-08-06,12,"A",10,"A",11,"A"
"USGS",15258000,2007-08-07,10.5,"A",8.5,"A",9.5,"A"
"USGS",15258000,2007-08-08,9.5,"A",7.5,"A",9,"A"
"USGS",15258000,2007-08-09,12,"A",8.5,"A",10.5,"A"
"USGS",15258000,2007-08-10,12,"A",9.5,"A",11,"A"
"USGS",15258000,2007-08-11,11,"A",7.5,"A",9.5,"A"
"USGS",15258000,2007-08-12,9.5,"A",7,"A",8.5,"A"
"USGS",15258000,2007-08-13,13,"A",8,"A",9.5,"A"
"USGS",15258000,2007-08-14,13.5,"A",11.5,"A",12.5,"A"
"USGS",15258000,2007-08-15,13.5,"A",11.5,"A",12.5,"A"
"USGS",15258000,2007-08-16,13,"A",9,"A",11.5,"A"
"USGS",15258000,2007-08-17,13,"A",11.5,"A",12.5,"A"
"USGS",15258000,2007-08-18,13,"A",12.5,"A",13,"A"
"USGS",15258000,2007-08-19,13,"A",12,"A",12.5,"A"
"USGS",15258000,2007-08-20,12.5,"A",12,"A",12.5,"A"
"USGS",15258000,2007-08-21,12.5,"A",11.5,"A",12,"A"
"USGS",15258000,2007-08-22,12.5,"A",11.5,"A",12,"A"
"USGS",15258000,2007-08-23,12,"A",11.5,"A",12,"A"
"USGS",15258000,2007-08-24,12,"A",11,"A",11.5,"A"
"USGS",15258000,2007-08-25,11.5,"A",10,"A",11,"A"
"USGS",15258000,2007-08-26,12.5,"A",11,"A",11.5,"A"
"USGS",15258000,2007-08-27,12.5,"A",11.5,"A",12,"A"
"USGS",15258000,2007-08-28,12.5,"A",11,"A",11.5,"A"
"USGS",15258000,2007-08-29,12,"A",9,"A",10.5,"A"
"USGS",15258000,2007-08-30,12.5,"A",9.5,"A",11,"A"
"USGS",15258000,2007-08-31,12,"A",10.5,"A",11,"A"
