Hydrolab MS5 46440,,,,,,,,,,,,,,,
7/18/2016,21:45:00,,10.5,,10.99,,90.9,,8.04,,0,,11.8,,117.6
7/18/2016,22:00:00,,10.42,,10.94,,90.6,,8.03,,0,,11.8,,116.9
7/18/2016,22:15:00,,10.42,,10.91,,90.9,,8.04,,0,,11.8,,116.5
7/18/2016,22:30:00,,10.49,,10.93,,90.6,,8.03,,0,,11.8,,117
7/18/2016,22:45:00,,10.65,,10.85,,90.1,,8.02,,0,,11.8,,116.5
7/18/2016,23:00:00,,10.77,,10.82,,89.8,,8.01,,0.2,,11.8,,116.6
7/18/2016,23:15:00,,10.84,,10.82,,89.8,,7.99,,0,,11.8,,116.7
7/18/2016,23:30:00,,10.88,,10.81,,89.6,,7.98,,0.4,,11.8,,116.8
7/18/2016,23:45:00,,10.86,,10.79,,89.4,,7.96,,0.2,,11.8,,116.5
7/19/2016,0:00:00,,10.83,,10.77,,89.4,,7.96,,0.7,,11.8,,116.2
7/19/2016,0:15:00,,10.85,,10.82,,89.2,,7.95,,0.3,,11.8,,116.7
7/19/2016,0:30:00,,10.9,,10.79,,89.2,,7.94,,1.1,,11.8,,116.6
7/19/2016,0:45:00,,10.94,,10.76,,89.1,,7.94,,1.4,,11.8,,116.4
7/19/2016,1:00:00,,10.96,,10.74,,88.9,,7.93,,2.3,,11.8,,116.2
7/19/2016,1:15:00,,11,,10.75,,88.7,,7.92,,0.8,,11.8,,116.4
7/19/2016,1:30:00,,11.05,,10.71,,88.7,,7.92,,1.7,,11.8,,116.1
7/19/2016,1:45:00,,11.11,,10.69,,88.5,,7.92,,1.6,,11.8,,116
7/19/2016,2:00:00,,11.15,,10.7,,88.5,,7.92,,1.7,,11.8,,116.3
7/19/2016,2:15:00,,11.14,,10.71,,88.5,,7.92,,0.8,,11.8,,116.4
7/19/2016,2:30:00,,11.13,,10.7,,88.5,,7.93,,1.4,,11.8,,116.2
7/19/2016,2:45:00,,11.14,,10.69,,88.4,,7.92,,1.1,,11.8,,116.1
7/19/2016,3:00:00,,11.15,,10.71,,88.4,,7.92,,2.1,,11.7,,116.4
7/19/2016,3:15:00,,11.15,,10.7,,88.5,,7.91,,1.9,,11.7,,116.3
7/19/2016,3:30:00,,11.18,,10.7,,88.4,,7.92,,1.9,,11.7,,116.4
7/19/2016,3:45:00,,11.25,,10.67,,88.2,,7.91,,2.3,,11.8,,116.2
7/19/2016,4:00:00,,11.33,,10.66,,88.5,,7.91,,2.2,,11.8,,116.3
7/19/2016,4:15:00,,11.4,,10.62,,88.2,,7.91,,2.5,,11.7,,116.1
7/19/2016,4:30:00,,11.47,,10.61,,88.4,,7.91,,1.9,,11.8,,116.1
7/19/2016,4:45:00,,11.55,,10.58,,88.2,,7.91,,1.9,,11.8,,116.1
7/19/2016,5:00:00,,11.62,,10.56,,88.1,,7.91,,1.7,,11.8,,116
7/19/2016,5:15:00,,11.69,,10.57,,88.2,,7.91,,2,,11.8,,116.3
7/19/2016,5:30:00,,11.79,,10.51,,88.2,,7.91,,2.1,,11.8,,115.9
7/19/2016,5:45:00,,11.86,,10.53,,88.3,,7.91,,2.4,,11.8,,116.3
7/19/2016,6:00:00,,11.92,,10.52,,88.3,,7.91,,2.1,,11.8,,116.4
7/19/2016,6:15:00,,11.94,,10.49,,88.1,,7.91,,1.8,,11.8,,116.2
7/19/2016,6:30:00,,11.96,,10.49,,88.1,,7.91,,2.2,,11.8,,116.1
7/19/2016,6:45:00,,11.99,,10.46,,88.1,,7.9,,2.3,,11.8,,115.9
7/19/2016,7:00:00,,12.02,,10.48,,88,,7.92,,2.9,,11.8,,116.2
7/19/2016,7:15:00,,12.03,,10.51,,88.1,,7.93,,2.2,,11.8,,116.6
7/19/2016,7:30:00,,12.04,,10.48,,88.2,,7.92,,2.4,,11.8,,116.3
7/19/2016,7:45:00,,12.05,,10.5,,88.1,,7.93,,1.6,,11.8,,116.5
7/19/2016,8:00:00,,12.07,,10.51,,88.2,,7.94,,2.3,,11.8,,116.7
7/19/2016,8:15:00,,12.09,,10.47,,88.1,,7.94,,2,,11.8,,116.3
7/19/2016,8:30:00,,12.11,,10.46,,88.3,,7.94,,3,,11.8,,116.2
7/19/2016,8:45:00,,12.12,,10.5,,88.1,,7.94,,3,,11.8,,116.7
7/19/2016,9:00:00,,12.15,,10.47,,88.1,,7.94,,2.8,,11.8,,116.5
7/19/2016,9:15:00,,12.17,,10.49,,88,,7.95,,2.5,,11.8,,116.7
7/19/2016,9:30:00,,12.2,,10.46,,88,,7.97,,2.3,,11.8,,116.5
7/19/2016,9:45:00,,12.24,,10.47,,88.3,,7.97,,2.5,,11.8,,116.7
7/19/2016,10:00:00,,12.27,,10.5,,88.4,,7.98,,2.2,,11.8,,117
7/19/2016,10:15:00,,12.3,,10.51,,88.2,,7.99,,2.5,,11.8,,117.3
7/19/2016,10:30:00,,12.33,,10.5,,88.2,,8,,1.7,,11.8,,117.3
7/19/2016,10:45:00,,12.36,,10.47,,88.2,,8.01,,4.1,,11.8,,117
7/19/2016,11:00:00,,12.41,,10.47,,88,,8.01,,3.3,,11.8,,117.2
7/19/2016,11:15:00,,12.49,,10.45,,88,,8.02,,2.8,,11.8,,117.1
7/19/2016,11:30:00,,12.56,,10.44,,88,,8.04,,2.1,,11.8,,117.2
7/19/2016,11:45:00,,12.63,,10.46,,88,,8.04,,3.6,,11.8,,117.7
7/19/2016,12:00:00,,12.7,,10.44,,88.1,,8.05,,2.5,,11.8,,117.6
7/19/2016,12:15:00,,12.77,,10.4,,88.2,,8.06,,2.7,,11.8,,117.3
7/19/2016,12:30:00,,12.84,,10.42,,87.9,,8.07,,1.9,,11.8,,117.7
7/19/2016,12:45:00,,12.91,,10.36,,88.2,,8.07,,3,,11.8,,117.2
7/19/2016,13:00:00,,12.98,,10.39,,88.1,,8.08,,3.4,,11.8,,117.8
7/19/2016,13:15:00,,13.04,,10.37,,88.2,,8.08,,2.6,,11.8,,117.6
7/19/2016,13:30:00,,13.09,,10.36,,88.2,,8.09,,3.2,,11.8,,117.7
7/19/2016,13:45:00,,13.16,,10.37,,88.1,,8.1,,3.1,,11.8,,117.9
7/19/2016,14:00:00,,13.19,,10.33,,88.1,,8.1,,3.4,,11.8,,117.6
7/19/2016,14:15:00,,13.23,,10.35,,88,,8.1,,3.2,,11.8,,118
7/19/2016,14:30:00,,13.27,,10.36,,88.2,,8.11,,3.5,,11.8,,118.2
7/19/2016,14:45:00,,13.3,,10.33,,88,,8.1,,3.1,,11.8,,118
7/19/2016,15:00:00,,13.29,,10.34,,88.3,,8.11,,3.1,,11.8,,118
7/19/2016,15:15:00,,13.32,,10.29,,88,,8.11,,2.9,,11.8,,117.5
7/19/2016,15:30:00,,13.32,,10.28,,88,,8.11,,3.9,,11.8,,117.4
7/19/2016,15:45:00,,13.29,,10.34,,88.1,,8.11,,2.7,,11.8,,118
7/19/2016,16:00:00,,13.2,,10.36,,88.4,,8.11,,3.3,,11.8,,118
7/19/2016,16:15:00,,13.09,,10.4,,88.2,,8.11,,2.8,,11.8,,118.2
7/19/2016,16:30:00,,12.99,,10.39,,88.3,,8.12,,2.3,,11.8,,117.7
7/19/2016,16:45:00,,12.91,,10.42,,88.3,,8.11,,3,,11.8,,117.9
7/19/2016,17:00:00,,12.88,,10.43,,88.5,,8.11,,2.3,,11.8,,117.9
7/19/2016,17:15:00,,12.83,,10.4,,88.4,,8.11,,2,,11.8,,117.5
7/19/2016,17:30:00,,12.84,,10.4,,88.3,,8.1,,2.4,,11.8,,117.5
7/19/2016,17:45:00,,12.78,,10.44,,88.4,,8.11,,2.8,,11.8,,117.8
7/19/2016,18:00:00,,12.67,,10.46,,88.6,,8.11,,3.1,,11.8,,117.7
7/19/2016,18:15:00,,12.61,,10.47,,88.4,,8.11,,1.9,,11.8,,117.7
7/19/2016,18:30:00,,12.54,,10.46,,88.7,,8.1,,2.6,,11.8,,117.4
7/19/2016,18:45:00,,12.41,,10.52,,88.4,,8.1,,1.7,,11.8,,117.7
7/19/2016,19:00:00,,12.26,,10.54,,88.6,,8.09,,2.5,,11.8,,117.5
7/19/2016,19:15:00,,12.12,,10.56,,88.4,,8.09,,2.3,,11.8,,117.4
7/19/2016,19:30:00,,11.98,,10.59,,88.4,,8.08,,2.8,,11.8,,117.3
7/19/2016,19:45:00,,11.82,,10.59,,88.7,,8.07,,1.6,,11.8,,116.9
7/19/2016,20:00:00,,11.68,,10.67,,88.6,,8.07,,1.9,,11.8,,117.4
7/19/2016,20:15:00,,11.55,,10.69,,88.6,,8.06,,2.2,,11.8,,117.2
7/19/2016,20:30:00,,11.49,,10.68,,88.6,,8.06,,2.2,,11.8,,117
7/19/2016,20:45:00,,11.46,,10.69,,88.8,,8.05,,2.5,,11.8,,117.1
7/19/2016,21:00:00,,11.47,,10.64,,88.8,,8.05,,1.6,,11.8,,116.5
7/19/2016,21:15:00,,11.49,,10.67,,88.7,,8.04,,2.1,,11.8,,116.9
7/19/2016,21:30:00,,11.51,,10.66,,88.5,,8.05,,2.8,,11.8,,116.9
7/19/2016,21:45:00,,11.56,,10.62,,88.3,,8.03,,2.8,,11.8,,116.5
7/19/2016,22:00:00,,11.62,,10.6,,88.2,,8.02,,3.1,,11.8,,116.4
7/19/2016,22:15:00,,11.68,,10.57,,88.2,,8.01,,2.5,,11.8,,116.2
7/19/2016,22:30:00,,11.69,,10.55,,88.2,,8,,2.7,,11.8,,116.1
7/19/2016,22:45:00,,11.69,,10.56,,88.1,,8,,2.6,,11.8,,116.2
7/19/2016,23:00:00,,11.7,,10.59,,88.1,,7.98,,2.8,,11.8,,116.5
7/19/2016,23:15:00,,11.72,,10.58,,88.3,,7.98,,3.1,,11.8,,116.5
7/19/2016,23:30:00,,11.73,,10.54,,88.1,,7.96,,3.1,,11.8,,116.1
7/19/2016,23:45:00,,11.78,,10.55,,88.2,,7.96,,2.7,,11.8,,116.3
7/20/2016,0:00:00,,11.83,,10.53,,88,,7.96,,3,,11.8,,116.2
7/20/2016,0:15:00,,11.85,,10.52,,88,,7.94,,3.3,,11.8,,116.1
7/20/2016,0:30:00,,11.82,,10.49,,88,,7.94,,3.3,,11.8,,115.8
7/20/2016,0:45:00,,11.81,,10.5,,88,,7.93,,6.2,,11.8,,115.9
7/20/2016,1:00:00,,11.83,,10.53,,88.1,,7.94,,5.8,,11.8,,116.2
7/20/2016,1:15:00,,11.85,,10.5,,87.9,,7.92,,5.1,,11.8,,116
7/20/2016,1:30:00,,11.88,,10.49,,87.9,,7.92,,4.1,,11.8,,116
7/20/2016,1:45:00,,11.92,,10.43,,87.8,,7.91,,6.1,,11.8,,115.4
7/20/2016,2:00:00,,11.93,,10.52,,87.8,,7.92,,4.9,,11.8,,116.5
7/20/2016,2:15:00,,11.95,,10.49,,87.8,,7.92,,5.5,,11.8,,116.1
7/20/2016,2:30:00,,11.99,,10.48,,88,,7.91,,5.3,,11.8,,116.1
7/20/2016,2:45:00,,12.04,,10.45,,87.8,,7.91,,5.7,,11.8,,116
7/20/2016,3:00:00,,12.1,,10.44,,87.9,,7.9,,4.9,,11.8,,116
7/20/2016,3:15:00,,12.12,,10.44,,87.6,,7.91,,7.4,,11.8,,116
7/20/2016,3:30:00,,12.14,,10.43,,87.9,,7.9,,6.4,,11.8,,116
7/20/2016,3:45:00,,12.18,,10.4,,87.6,,7.9,,6.5,,11.8,,115.8
7/20/2016,4:00:00,,12.23,,10.44,,87.6,,7.9,,8.2,,11.8,,116.3
7/20/2016,4:15:00,,12.26,,10.42,,87.6,,7.9,,6.1,,11.8,,116.1
7/20/2016,4:30:00,,12.3,,10.37,,87.6,,7.91,,6.7,,11.8,,115.8
7/20/2016,4:45:00,,12.34,,10.4,,87.5,,7.91,,7,,11.8,,116.2
7/20/2016,5:00:00,,12.39,,10.36,,87.8,,7.91,,7,,11.8,,115.9
7/20/2016,5:15:00,,12.43,,10.33,,87.7,,7.91,,6.4,,11.8,,115.6
7/20/2016,5:30:00,,12.46,,10.38,,87.3,,7.91,,7.1,,11.8,,116.2
7/20/2016,5:45:00,,12.49,,10.35,,87.7,,7.91,,6.6,,11.8,,116
7/20/2016,6:00:00,,12.5,,10.37,,87.6,,7.92,,6.4,,11.8,,116.2
7/20/2016,6:15:00,,12.5,,10.35,,87.6,,7.91,,5.7,,11.8,,116
7/20/2016,6:30:00,,12.51,,10.36,,87.5,,7.93,,7,,11.8,,116.2
7/20/2016,6:45:00,,12.53,,10.35,,87.8,,7.92,,6.4,,11.8,,116.1
7/20/2016,7:00:00,,12.55,,10.33,,87.6,,7.92,,5,,11.8,,115.9
7/20/2016,7:15:00,,12.58,,10.36,,87.7,,7.92,,5.9,,11.8,,116.3
7/20/2016,7:30:00,,12.58,,10.35,,87.6,,7.93,,6.4,,11.8,,116.3
7/20/2016,7:45:00,,12.58,,10.37,,87.8,,7.94,,7.3,,11.8,,116.4
7/20/2016,8:00:00,,12.58,,10.36,,87.6,,7.94,,6.4,,11.8,,116.4
7/20/2016,8:15:00,,12.58,,10.37,,87.5,,7.95,,5.6,,11.8,,116.5
7/20/2016,8:30:00,,12.59,,10.35,,87.6,,7.94,,7.5,,11.8,,116.3
7/20/2016,8:45:00,,12.58,,10.33,,87.5,,7.95,,6.6,,11.8,,116
7/20/2016,9:00:00,,12.57,,10.41,,87.6,,7.95,,6.4,,11.8,,116.8
7/20/2016,9:15:00,,12.59,,10.36,,87.7,,7.95,,6.4,,11.8,,116.4
7/20/2016,9:30:00,,12.61,,10.38,,87.5,,7.96,,5.3,,11.8,,116.6
7/20/2016,9:45:00,,12.64,,10.37,,87.7,,7.97,,6.8,,11.8,,116.7
7/20/2016,10:00:00,,12.68,,10.34,,87.6,,7.98,,5.1,,11.8,,116.3
7/20/2016,10:15:00,,12.71,,10.4,,87.6,,8,,7.2,,11.8,,117.2
7/20/2016,10:30:00,,12.74,,10.37,,87.6,,8.01,,5.8,,11.8,,116.9
7/20/2016,10:45:00,,12.76,,10.38,,87.7,,8.02,,5.6,,11.8,,117.1
7/20/2016,11:00:00,,12.8,,10.39,,87.5,,8.02,,5.6,,11.9,,117.3
7/20/2016,11:15:00,,12.85,,10.38,,87.7,,8.03,,5.2,,11.8,,117.3
7/20/2016,11:30:00,,12.91,,10.34,,87.7,,8.05,,6.3,,11.8,,117
7/20/2016,11:45:00,,12.97,,10.37,,87.7,,8.05,,5.6,,11.9,,117.5
7/20/2016,12:00:00,,13.04,,10.36,,87.4,,8.06,,5.3,,11.9,,117.5
7/20/2016,12:15:00,,13.12,,10.39,,87.7,,8.07,,5.8,,11.9,,118.1
7/20/2016,12:30:00,,13.2,,10.36,,87.5,,8.07,,4.7,,11.9,,118
7/20/2016,12:45:00,,13.28,,10.34,,87.5,,8.08,,5.6,,11.9,,118
7/20/2016,13:00:00,,13.35,,10.32,,87.5,,8.09,,6.1,,11.9,,117.9
7/20/2016,13:15:00,,13.42,,10.29,,87.8,,8.09,,5.7,,11.9,,117.7
7/20/2016,13:30:00,,13.47,,10.29,,87.8,,8.11,,5.4,,11.9,,117.9
7/20/2016,13:45:00,,13.53,,10.27,,87.5,,8.12,,5.9,,11.9,,117.9
7/20/2016,14:00:00,,13.56,,10.28,,87.8,,8.11,,5,,11.9,,118
7/20/2016,14:15:00,,13.59,,10.27,,87.8,,8.11,,5.2,,11.9,,118
7/20/2016,14:30:00,,13.62,,10.28,,87.9,,8.12,,4.8,,11.9,,118.2
7/20/2016,14:45:00,,13.65,,10.25,,87.8,,8.12,,5.8,,11.9,,117.9
7/20/2016,15:00:00,,13.68,,10.29,,87.7,,8.12,,5.6,,11.9,,118.4
7/20/2016,15:15:00,,13.71,,10.22,,87.7,,8.12,,5,,11.9,,117.7
7/20/2016,15:30:00,,13.72,,10.23,,87.7,,8.11,,4.7,,11.9,,117.8
7/20/2016,15:45:00,,13.74,,10.24,,87.7,,8.12,,5.9,,11.9,,118
7/20/2016,16:00:00,,13.72,,10.26,,87.7,,8.11,,5.6,,11.9,,118.2
7/20/2016,16:15:00,,13.68,,10.24,,87.9,,8.12,,4.7,,12,,117.9
7/20/2016,16:30:00,,13.65,,10.27,,87.7,,8.12,,5.6,,11.9,,118.2
7/20/2016,16:45:00,,13.64,,10.3,,87.9,,8.11,,5.2,,11.9,,118.5
7/20/2016,17:00:00,,13.64,,10.29,,87.8,,8.12,,4.9,,12,,118.4
7/20/2016,17:15:00,,13.64,,10.26,,87.7,,8.12,,4.7,,12,,118
7/20/2016,17:30:00,,13.59,,10.26,,87.8,,8.12,,4.7,,11.9,,117.9
7/20/2016,17:45:00,,13.51,,10.28,,87.9,,8.12,,4.3,,11.9,,117.9
7/20/2016,18:00:00,,13.46,,10.27,,87.7,,8.11,,3.9,,11.9,,117.6
7/20/2016,18:15:00,,13.42,,10.29,,87.9,,8.11,,4.6,,11.9,,117.8
7/20/2016,18:30:00,,13.39,,10.31,,87.9,,8.11,,4.9,,11.9,,117.9
7/20/2016,18:45:00,,13.37,,10.31,,88,,8.11,,4.4,,11.9,,117.9
7/20/2016,19:00:00,,13.37,,10.31,,87.8,,8.1,,4.9,,11.9,,117.9
7/20/2016,19:15:00,,13.4,,10.26,,87.8,,8.11,,4.6,,11.9,,117.4
7/20/2016,19:30:00,,13.47,,10.25,,87.7,,8.1,,4.3,,11.9,,117.4
7/20/2016,19:45:00,,13.57,,10.25,,87.8,,8.1,,5,,11.9,,117.8
7/20/2016,20:00:00,,13.66,,10.22,,87.9,,8.09,,6.1,,11.9,,117.5
7/20/2016,20:15:00,,13.66,,10.18,,87.7,,8.1,,5.3,,12,,117.2
7/20/2016,20:30:00,,13.61,,10.2,,87.7,,8.09,,4.1,,12,,117.3
7/20/2016,20:45:00,,13.51,,10.2,,87.8,,8.08,,4.3,,11.9,,117
7/20/2016,21:00:00,,13.47,,10.24,,87.6,,8.08,,4.8,,11.9,,117.3
7/20/2016,21:15:00,,13.45,,10.23,,87.9,,8.07,,5.3,,11.9,,117.2
7/20/2016,21:30:00,,13.4,,10.21,,87.6,,8.07,,6,,12,,116.8
7/20/2016,21:45:00,,13.36,,10.21,,87.7,,8.06,,5.7,,11.9,,116.7
7/20/2016,22:00:00,,13.28,,10.23,,87.5,,8.07,,6.7,,12,,116.7
7/20/2016,22:15:00,,13.21,,10.27,,87.5,,8.05,,6.5,,11.9,,116.9
7/20/2016,22:30:00,,13.12,,10.27,,87.5,,8.05,,6.2,,11.9,,116.8
7/20/2016,22:45:00,,13.04,,10.26,,87.7,,8.04,,6.5,,11.9,,116.4
7/20/2016,23:00:00,,12.98,,10.29,,87.5,,8.04,,6.1,,11.9,,116.6
7/20/2016,23:15:00,,12.93,,10.28,,87.5,,8.03,,5.7,,11.9,,116.4
7/20/2016,23:30:00,,12.91,,10.29,,87.8,,8.03,,5.3,,11.9,,116.4
7/20/2016,23:45:00,,12.91,,10.28,,87.5,,8.02,,7,,11.9,,116.3
7/21/2016,0:00:00,,12.94,,10.26,,87.4,,8.01,,6.4,,11.9,,116.1
7/21/2016,0:15:00,,12.95,,10.3,,87.3,,8.01,,7,,11.9,,116.6
7/21/2016,0:30:00,,12.96,,10.29,,87.4,,8.01,,7.4,,11.9,,116.6
7/21/2016,0:45:00,,12.96,,10.25,,87.5,,8,,8,,11.9,,116.1
7/21/2016,1:00:00,,12.96,,10.24,,87.6,,8,,7,,11.9,,116
7/21/2016,1:15:00,,12.96,,10.2,,87.3,,8,,8.7,,11.9,,115.5
7/21/2016,1:30:00,,12.94,,10.27,,87.5,,8,,7.8,,11.9,,116.3
7/21/2016,1:45:00,,12.9,,10.28,,87.5,,7.99,,8.3,,11.9,,116.3
7/21/2016,2:00:00,,12.87,,10.27,,87.4,,7.99,,7.5,,11.9,,116.1
7/21/2016,2:15:00,,12.84,,10.28,,87.3,,7.99,,7.8,,11.9,,116.1
7/21/2016,2:30:00,,12.85,,10.26,,87.2,,8,,7.5,,11.9,,115.9
7/21/2016,2:45:00,,12.89,,10.27,,87.4,,7.99,,7.7,,11.9,,116.1
7/21/2016,3:00:00,,12.92,,10.26,,87.4,,7.99,,7.3,,11.9,,116.1
7/21/2016,3:15:00,,12.91,,10.24,,87.4,,7.99,,8.3,,11.9,,115.8
7/21/2016,3:30:00,,12.86,,10.27,,87.2,,7.98,,8.4,,11.9,,116
7/21/2016,3:45:00,,12.81,,10.27,,87.3,,7.98,,9,,11.9,,115.9
7/21/2016,4:00:00,,12.77,,10.3,,87.2,,7.98,,7.7,,11.9,,116.1
7/21/2016,4:15:00,,12.75,,10.26,,87.4,,7.99,,9.4,,11.9,,115.7
7/21/2016,4:30:00,,12.73,,10.32,,87.4,,7.98,,8.3,,11.9,,116.3
7/21/2016,4:45:00,,12.72,,10.31,,87,,7.99,,7.2,,11.9,,116.2
7/21/2016,5:00:00,,12.73,,10.29,,86.9,,7.98,,9.3,,11.9,,116
7/21/2016,5:15:00,,12.72,,10.28,,87,,7.98,,8.4,,11.9,,115.9
7/21/2016,5:30:00,,12.7,,10.3,,87.1,,7.98,,9.9,,11.9,,116
7/21/2016,5:45:00,,12.7,,10.27,,86.9,,7.97,,7.5,,11.9,,115.6
7/21/2016,6:00:00,,12.72,,10.29,,86.9,,7.97,,8.2,,11.9,,116
7/21/2016,6:15:00,,12.75,,10.28,,87.1,,7.97,,8.2,,11.9,,115.9
7/21/2016,6:30:00,,12.78,,10.28,,87,,7.96,,7.6,,11.9,,116
7/21/2016,6:45:00,,12.81,,10.29,,86.8,,7.97,,8.6,,11.9,,116.1
7/21/2016,7:00:00,,12.83,,10.27,,87.1,,7.97,,8.2,,11.9,,116
7/21/2016,7:15:00,,12.84,,10.28,,86.8,,7.96,,8,,11.9,,116.1
7/21/2016,7:30:00,,12.85,,10.25,,86.9,,7.97,,8.7,,11.9,,115.8
7/21/2016,7:45:00,,12.87,,10.27,,86.9,,7.97,,9.6,,11.9,,116.1
7/21/2016,8:00:00,,12.88,,10.27,,87,,7.97,,10.5,,11.9,,116.1
7/21/2016,8:15:00,,12.9,,10.23,,86.7,,7.97,,8.3,,11.9,,115.7
7/21/2016,8:30:00,,12.93,,10.27,,86.8,,7.97,,9.2,,11.9,,116.2
7/21/2016,8:45:00,,12.96,,10.27,,86.8,,7.98,,9.2,,11.9,,116.4
7/21/2016,9:00:00,,13,,10.23,,86.7,,7.98,,8.3,,11.9,,116
7/21/2016,9:15:00,,13.05,,10.25,,86.9,,8,,9.8,,11.9,,116.4
7/21/2016,9:30:00,,13.09,,10.23,,86.8,,7.99,,8.7,,11.9,,116.2
7/21/2016,9:45:00,,13.13,,10.23,,86.6,,7.99,,10,,11.9,,116.3
7/21/2016,10:00:00,,13.16,,10.2,,86.6,,8.01,,10.1,,11.9,,116
