Hydrolab MS5 45211,,,,,,,,,,,,,,,
5/28/2016,9:30:00,,9.63,,11.22,,138.9,,8.05,,0,,11.8,,118
5/28/2016,9:45:00,,9.63,,11.25,,138.9,,8.06,,0,,11.8,,118.3
5/28/2016,10:00:00,,9.61,,11.23,,139.2,,8.06,,2.9,,11.8,,118.1
5/28/2016,10:15:00,,9.6,,11.25,,138.9,,8.07,,0,,11.8,,118.3
5/28/2016,10:30:00,,9.59,,11.26,,139.1,,8.06,,0,,11.8,,118.4
5/28/2016,10:45:00,,9.65,,11.29,,139.1,,8.07,,0,,11.8,,118.9
5/28/2016,11:00:00,,9.75,,11.21,,139.2,,8.07,,0,,11.8,,118.3
5/28/2016,11:15:00,,9.79,,11.18,,138.9,,8.07,,0,,11.8,,118.1
5/28/2016,11:30:00,,9.86,,11.18,,138.9,,8.07,,0,,11.8,,118.2
5/28/2016,11:45:00,,9.93,,11.22,,139,,8.07,,0,,11.8,,118.9
5/28/2016,12:00:00,,9.95,,11.18,,139.3,,8.08,,0,,11.8,,118.5
5/28/2016,12:15:00,,9.94,,11.2,,139.1,,8.08,,0,,11.8,,118.7
5/28/2016,12:30:00,,9.91,,11.16,,139.1,,8.08,,0,,11.8,,118.2
5/28/2016,12:45:00,,9.91,,11.18,,139.2,,8.09,,0,,11.8,,118.4
5/28/2016,13:00:00,,9.88,,11.17,,139.1,,8.09,,0,,11.8,,118.2
5/28/2016,13:15:00,,9.89,,11.17,,139.2,,8.09,,0,,11.8,,118.2
5/28/2016,13:30:00,,9.98,,11.17,,139.3,,8.1,,0,,11.8,,118.5
5/28/2016,13:45:00,,10.09,,11.08,,139.2,,8.09,,0,,11.8,,117.8
5/28/2016,14:00:00,,10.21,,11.07,,139.3,,8.1,,0,,11.8,,118.1
5/28/2016,14:15:00,,10.38,,11.06,,139.1,,8.1,,0,,11.8,,118.5
5/28/2016,14:30:00,,10.58,,11.02,,139.3,,8.1,,0,,11.8,,118.6
5/28/2016,14:45:00,,10.82,,10.94,,139.5,,8.1,,0,,11.8,,118.4
5/28/2016,15:00:00,,10.94,,10.94,,139.2,,8.1,,0,,11.9,,118.7
5/28/2016,15:15:00,,10.9,,10.93,,139.2,,8.09,,0,,11.9,,118.5
5/28/2016,15:30:00,,10.88,,10.94,,139.2,,8.09,,0,,11.8,,118.5
5/28/2016,15:45:00,,10.76,,10.94,,139.5,,8.09,,0,,11.9,,118.3
5/28/2016,16:00:00,,10.89,,10.97,,139.3,,8.08,,0,,11.9,,118.9
5/28/2016,16:15:00,,10.93,,10.92,,139.3,,8.09,,0,,11.9,,118.4
5/28/2016,16:30:00,,10.93,,10.9,,139.3,,8.09,,0,,11.9,,118.2
5/28/2016,16:45:00,,10.89,,10.92,,139.4,,8.09,,0,,11.9,,118.3
5/28/2016,17:00:00,,10.87,,10.93,,139.4,,8.09,,0,,11.9,,118.5
5/28/2016,17:15:00,,10.76,,10.96,,139.3,,8.1,,0,,11.9,,118.4
5/28/2016,17:30:00,,10.76,,10.96,,139.3,,8.1,,0,,11.9,,118.5
5/28/2016,17:45:00,,10.7,,10.95,,139.2,,8.09,,0,,11.9,,118.1
5/28/2016,18:00:00,,10.55,,11.01,,139.4,,8.09,,0,,11.9,,118.4
5/28/2016,18:15:00,,10.44,,11.02,,139.3,,8.08,,0,,11.9,,118.2
5/28/2016,18:30:00,,10.39,,11.03,,139.4,,8.08,,0,,11.9,,118.1
5/28/2016,18:45:00,,10.31,,11.01,,139.2,,8.08,,0,,11.9,,117.7
5/28/2016,19:00:00,,10.26,,11.03,,139.1,,8.08,,0,,11.8,,117.8
5/28/2016,19:15:00,,10.24,,11.02,,139.4,,8.08,,0,,11.9,,117.7
5/28/2016,19:30:00,,10.21,,11.03,,139.1,,8.07,,0,,11.8,,117.6
5/28/2016,19:45:00,,10.15,,11.07,,139.3,,8.06,,0,,11.9,,118
5/28/2016,20:00:00,,10.11,,11.02,,139.4,,8.06,,0,,11.9,,117.3
5/28/2016,20:15:00,,10.04,,11.06,,139.2,,8.06,,0,,11.9,,117.5
5/28/2016,20:30:00,,10.03,,11.04,,139.2,,8.06,,0,,11.9,,117.3
5/28/2016,20:45:00,,10.03,,11.06,,139.4,,8.05,,0,,11.9,,117.5
5/28/2016,21:00:00,,10,,11.07,,139.1,,8.05,,0,,11.9,,117.5
5/28/2016,21:15:00,,9.94,,11.08,,139,,8.05,,0,,11.9,,117.5
5/28/2016,21:30:00,,9.89,,11.08,,139,,8.04,,0,,11.8,,117.3
5/28/2016,21:45:00,,9.83,,11.06,,139.3,,8.04,,0,,11.9,,116.9
5/28/2016,22:00:00,,9.75,,11.1,,139.3,,8.03,,0,,11.9,,117.1
5/28/2016,22:15:00,,9.63,,11.13,,139,,8.01,,0,,11.8,,117.1
5/28/2016,22:30:00,,9.49,,11.17,,139.2,,8.01,,0,,11.8,,117.2
5/28/2016,22:45:00,,9.36,,11.23,,139.3,,8,,0,,11.8,,117.4
5/28/2016,23:00:00,,9.23,,11.25,,139.1,,8,,0,,11.8,,117.3
5/28/2016,23:15:00,,9.12,,11.26,,139.3,,8,,0,,11.8,,117.1
5/28/2016,23:30:00,,9.07,,11.29,,139,,7.99,,0,,11.8,,117.2
5/28/2016,23:45:00,,9.04,,11.31,,139.3,,7.99,,0,,11.8,,117.3
5/29/2016,0:00:00,,8.99,,11.31,,139.3,,7.99,,0,,11.8,,117.1
5/29/2016,0:15:00,,8.94,,11.29,,139.1,,7.99,,0,,11.8,,116.9
5/29/2016,0:30:00,,8.9,,11.32,,139,,7.99,,0,,11.8,,117.1
5/29/2016,0:45:00,,8.87,,11.31,,139.3,,7.99,,0,,11.8,,116.9
5/29/2016,1:00:00,,8.85,,11.33,,139.2,,7.99,,0,,11.8,,116.9
5/29/2016,1:15:00,,8.85,,11.35,,139.1,,7.99,,0,,11.8,,117.2
5/29/2016,1:30:00,,8.85,,11.34,,139.1,,7.98,,0,,11.8,,117.1
5/29/2016,1:45:00,,8.83,,11.31,,139.3,,7.98,,0,,11.8,,116.8
5/29/2016,2:00:00,,8.81,,11.32,,139.2,,7.98,,0,,11.8,,116.8
5/29/2016,2:15:00,,8.81,,11.34,,139.2,,7.99,,0,,11.8,,117
5/29/2016,2:30:00,,8.81,,11.32,,139.4,,7.98,,0,,11.8,,116.8
5/29/2016,2:45:00,,8.8,,11.34,,138.9,,7.98,,0,,11.8,,117
5/29/2016,3:00:00,,8.78,,11.33,,139.3,,7.98,,0,,11.8,,116.8
5/29/2016,3:15:00,,8.73,,11.38,,139.2,,7.99,,0,,11.8,,117.2
5/29/2016,3:30:00,,8.67,,11.34,,139.1,,7.97,,0,,11.8,,116.6
5/29/2016,3:45:00,,8.62,,11.35,,139,,7.98,,0,,11.8,,116.6
5/29/2016,4:00:00,,8.59,,11.4,,139.3,,7.98,,0,,11.8,,117
5/29/2016,4:15:00,,8.55,,11.41,,139.2,,7.98,,0,,11.8,,117
5/29/2016,4:30:00,,8.52,,11.41,,139,,7.98,,0,,11.8,,116.9
5/29/2016,4:45:00,,8.59,,11.38,,139.1,,7.98,,0,,11.8,,116.8
5/29/2016,5:00:00,,8.7,,11.36,,139,,7.98,,0,,11.8,,116.8
5/29/2016,5:15:00,,8.76,,11.35,,139,,7.98,,0,,11.8,,117
5/29/2016,5:30:00,,8.82,,11.36,,139.1,,7.98,,0,,11.8,,117.2
5/29/2016,5:45:00,,8.94,,11.27,,139.3,,7.98,,0,,11.8,,116.7
5/29/2016,6:00:00,,9.09,,11.23,,139,,7.99,,0,,11.8,,116.6
5/29/2016,6:15:00,,9.21,,11.24,,139.3,,7.97,,0,,11.8,,117.1
5/29/2016,6:30:00,,9.26,,11.2,,139.3,,7.98,,0,,11.8,,116.8
5/29/2016,6:45:00,,9.28,,11.21,,139,,7.99,,0,,11.8,,117
5/29/2016,7:00:00,,9.36,,11.18,,139.1,,8,,0,,11.9,,116.9
5/29/2016,7:15:00,,9.45,,11.2,,139.2,,8,,0,,11.9,,117.3
5/29/2016,7:30:00,,9.55,,11.15,,139.1,,8.01,,0.6,,11.9,,117.1
5/29/2016,7:45:00,,9.63,,11.15,,139.3,,8.02,,1.1,,11.9,,117.3
5/29/2016,8:00:00,,9.71,,11.14,,139.4,,8.02,,0,,11.9,,117.5
5/29/2016,8:15:00,,9.76,,11.11,,139.1,,8.03,,0,,11.9,,117.3
5/29/2016,8:30:00,,9.79,,11.13,,139.2,,8.03,,0,,11.9,,117.6
5/29/2016,8:45:00,,9.82,,11.13,,139,,8.04,,0,,11.9,,117.6
5/29/2016,9:00:00,,9.87,,11.1,,139.3,,8.04,,0,,11.9,,117.5
5/29/2016,9:15:00,,9.88,,11.1,,139,,8.04,,0,,11.9,,117.5
5/29/2016,9:30:00,,9.89,,11.15,,139.1,,8.04,,0,,11.9,,118.1
5/29/2016,9:45:00,,9.89,,11.1,,139.1,,8.04,,0,,11.9,,117.5
5/29/2016,10:00:00,,9.87,,11.14,,139,,8.04,,0,,11.9,,117.9
5/29/2016,10:15:00,,9.85,,11.12,,139.1,,8.06,,0,,11.9,,117.7
5/29/2016,10:30:00,,9.85,,11.15,,139,,8.06,,0,,11.9,,117.9
5/29/2016,10:45:00,,9.91,,11.11,,139,,8.07,,0,,11.9,,117.7
5/29/2016,11:00:00,,9.93,,11.15,,139,,8.08,,0,,11.9,,118.2
5/29/2016,11:15:00,,10.01,,11.09,,138.9,,8.08,,0,,11.9,,117.7
5/29/2016,11:30:00,,10.11,,11.08,,139.1,,8.09,,0,,11.9,,117.9
5/29/2016,11:45:00,,10.19,,11.02,,139.1,,8.09,,0,,11.9,,117.5
5/29/2016,12:00:00,,10.29,,10.99,,139.1,,8.1,,0,,11.9,,117.5
5/29/2016,12:15:00,,10.41,,10.98,,138.8,,8.09,,0,,11.9,,117.6
5/29/2016,12:30:00,,10.44,,11.02,,139.1,,8.08,,0.5,,11.9,,118.1
5/29/2016,12:45:00,,10.49,,11,,139.3,,8.09,,0,,11.9,,118.1
5/29/2016,13:00:00,,10.58,,10.94,,138.9,,8.09,,0,,11.9,,117.7
5/29/2016,13:15:00,,10.59,,10.97,,139.2,,8.09,,0,,11.9,,118.1
5/29/2016,13:30:00,,10.62,,10.96,,139.1,,8.1,,0,,12,,118
5/29/2016,13:45:00,,10.64,,10.93,,139,,8.09,,0,,11.9,,117.8
5/29/2016,14:00:00,,10.61,,10.89,,139.2,,8.09,,0,,12,,117.3
5/29/2016,14:15:00,,10.61,,10.9,,139.2,,8.08,,0,,11.9,,117.4
5/29/2016,14:30:00,,10.65,,10.95,,139.1,,8.08,,0,,12,,118
5/29/2016,14:45:00,,10.65,,10.94,,138.9,,8.09,,0,,12,,117.9
5/29/2016,15:00:00,,10.65,,10.95,,139.1,,8.08,,0,,11.9,,118
5/29/2016,15:15:00,,10.68,,10.91,,139.3,,8.08,,0,,12,,117.7
5/29/2016,15:30:00,,10.73,,10.85,,138.9,,8.07,,0,,12,,117.1
5/29/2016,15:45:00,,10.77,,10.85,,139.3,,8.08,,0,,12,,117.3
5/29/2016,16:00:00,,10.81,,10.89,,139.1,,8.07,,0,,12,,117.8
5/29/2016,16:15:00,,10.84,,10.86,,139.3,,8.07,,0,,12,,117.5
5/29/2016,16:30:00,,10.86,,10.87,,139.1,,8.07,,0,,12,,117.8
5/29/2016,16:45:00,,10.89,,10.85,,139.3,,8.06,,0.2,,12,,117.6
5/29/2016,17:00:00,,10.92,,10.85,,139.3,,8.09,,0.8,,12,,117.6
5/29/2016,17:15:00,,10.96,,10.83,,139,,8.08,,0,,12,,117.6
5/29/2016,17:30:00,,11,,10.85,,139.1,,8.08,,0,,12,,117.9
5/29/2016,17:45:00,,11.02,,10.81,,139.3,,8.09,,0,,12,,117.5
5/29/2016,18:00:00,,11.04,,10.81,,139.2,,8.09,,0,,12,,117.6
5/29/2016,18:15:00,,11.06,,10.85,,139,,8.09,,0,,12,,118.1
5/29/2016,18:30:00,,11.05,,10.8,,139,,8.09,,0,,12,,117.5
5/29/2016,18:45:00,,11.05,,10.79,,139,,8.08,,0,,12,,117.3
5/29/2016,19:00:00,,11.04,,10.8,,139,,8.07,,0,,12,,117.5
5/29/2016,19:15:00,,11.04,,10.8,,139,,8.07,,0,,12,,117.4
5/29/2016,19:30:00,,11.03,,10.79,,139,,8.06,,0,,12,,117.3
5/29/2016,19:45:00,,11.01,,10.82,,139,,8.06,,0,,12,,117.6
5/29/2016,20:00:00,,11.01,,10.8,,138.9,,8.06,,0,,12,,117.4
5/29/2016,20:15:00,,11.02,,10.8,,139.3,,8.06,,0,,12,,117.5
5/29/2016,20:30:00,,11.02,,10.82,,139,,8.07,,0,,12,,117.6
5/29/2016,20:45:00,,11.03,,10.76,,139,,8.06,,0,,12,,117
5/29/2016,21:00:00,,11.01,,10.83,,139,,8.06,,0,,12,,117.7
5/29/2016,21:15:00,,10.98,,10.78,,138.9,,8.05,,0,,12,,117.1
5/29/2016,21:30:00,,10.94,,10.8,,139.2,,8.04,,0,,12,,117.2
5/29/2016,21:45:00,,10.89,,10.78,,139.2,,8.03,,0,,12,,116.9
5/29/2016,22:00:00,,10.86,,10.84,,138.9,,8.03,,0,,12,,117.4
5/29/2016,22:15:00,,10.83,,10.83,,139.1,,8.03,,0,,12,,117.2
5/29/2016,22:30:00,,10.81,,10.82,,138.9,,8.02,,0,,12,,117.1
5/29/2016,22:45:00,,10.78,,10.79,,139.2,,8.01,,0,,12,,116.7
5/29/2016,23:00:00,,10.75,,10.81,,139,,8.01,,0,,12,,116.8
5/29/2016,23:15:00,,10.72,,10.81,,139.2,,8.01,,0,,12,,116.7
5/29/2016,23:30:00,,10.69,,10.83,,139,,8.02,,0,,12,,116.8
5/29/2016,23:45:00,,10.64,,10.84,,138.8,,8.01,,0,,12,,116.8
5/30/2016,0:00:00,,10.59,,10.85,,139,,8,,0,,12,,116.8
5/30/2016,0:15:00,,10.5,,10.88,,138.9,,8,,0,,12,,116.8
5/30/2016,0:30:00,,10.39,,10.86,,139,,7.99,,0.2,,12,,116.4
5/30/2016,0:45:00,,10.27,,10.97,,139,,7.99,,0,,12,,117.2
5/30/2016,1:00:00,,10.15,,10.97,,139.1,,8,,0,,12,,116.9
5/30/2016,1:15:00,,10.03,,11.01,,139,,7.99,,0.5,,12,,117
5/30/2016,1:30:00,,9.94,,11.05,,139.1,,8,,0,,12,,117.2
5/30/2016,1:45:00,,9.88,,11.05,,138.9,,7.99,,0,,12,,116.9
5/30/2016,2:00:00,,9.83,,11.06,,139.2,,7.99,,0,,12,,117
5/30/2016,2:15:00,,9.78,,11.09,,138.9,,7.99,,0,,12,,117
5/30/2016,2:30:00,,9.71,,11.11,,138.9,,7.99,,0,,12,,117.2
5/30/2016,2:45:00,,9.63,,11.14,,138.8,,7.99,,0,,11.9,,117.2
5/30/2016,3:00:00,,9.54,,11.11,,138.9,,7.99,,0,,12,,116.6
5/30/2016,3:15:00,,9.45,,11.16,,139,,7.99,,0,,11.9,,116.9
5/30/2016,3:30:00,,9.36,,11.21,,139.2,,7.99,,0,,11.9,,117.1
5/30/2016,3:45:00,,9.31,,11.22,,139,,7.98,,0,,12,,117.2
5/30/2016,4:00:00,,9.29,,11.21,,138.9,,7.98,,0,,11.9,,117
5/30/2016,4:15:00,,9.28,,11.22,,139.3,,7.99,,0,,11.9,,117
5/30/2016,4:30:00,,9.3,,11.2,,139.3,,7.99,,0,,11.9,,116.8
5/30/2016,4:45:00,,9.32,,11.23,,138.9,,7.99,,0,,11.9,,117.3
5/30/2016,5:00:00,,9.33,,11.22,,138.9,,7.98,,0,,11.9,,117.2
5/30/2016,5:15:00,,9.39,,11.2,,139.2,,7.99,,0,,11.9,,117.1
5/30/2016,5:30:00,,9.45,,11.16,,139.2,,7.99,,0,,11.9,,116.9
5/30/2016,5:45:00,,9.5,,11.18,,139,,8,,0,,11.9,,117.3
5/30/2016,6:00:00,,9.55,,11.17,,139.3,,8.01,,0,,11.9,,117.3
5/30/2016,6:15:00,,9.59,,11.19,,138.8,,8.01,,0,,12,,117.6
5/30/2016,6:30:00,,9.61,,11.2,,139.2,,8.02,,0,,12,,117.8
5/30/2016,6:45:00,,9.63,,11.19,,139.2,,8.02,,0,,12,,117.8
5/30/2016,7:00:00,,9.62,,11.24,,139,,8.03,,0,,12,,118.3
5/30/2016,7:15:00,,9.62,,11.22,,138.9,,8.04,,0,,12,,118
5/30/2016,7:30:00,,9.64,,11.2,,139.2,,8.04,,0,,12,,117.9
5/30/2016,7:45:00,,9.67,,11.17,,138.9,,8.05,,0,,12,,117.6
5/30/2016,8:00:00,,9.68,,11.2,,138.9,,8.06,,0,,12,,118
5/30/2016,8:15:00,,9.69,,11.21,,139.2,,8.06,,0,,12,,118.2
5/30/2016,8:30:00,,9.71,,11.2,,139.2,,8.06,,0,,12,,118
5/30/2016,8:45:00,,9.73,,11.2,,139.2,,8.06,,0,,12,,118.1
5/30/2016,9:00:00,,9.74,,11.21,,139,,8.07,,0,,12,,118.3
5/30/2016,9:15:00,,9.76,,11.17,,139.2,,8.07,,0,,11.9,,117.9
5/30/2016,9:30:00,,9.78,,11.2,,139.2,,8.07,,0,,11.9,,118.3
5/30/2016,9:45:00,,9.81,,11.21,,138.9,,8.07,,0,,12,,118.4
5/30/2016,10:00:00,,9.85,,11.18,,138.9,,8.09,,0,,12,,118.3
5/30/2016,10:15:00,,9.88,,11.2,,139,,8.09,,0,,11.9,,118.5
5/30/2016,10:30:00,,9.88,,11.19,,139.1,,8.09,,0,,12,,118.4
5/30/2016,10:45:00,,9.89,,11.21,,138.9,,8.09,,0,,12,,118.7
5/30/2016,11:00:00,,9.9,,11.21,,139.1,,8.09,,0,,12,,118.7
5/30/2016,11:15:00,,9.91,,11.2,,139.2,,8.08,,0,,12,,118.6
5/30/2016,11:30:00,,9.91,,11.22,,139.1,,8.09,,0,,12,,118.8
5/30/2016,11:45:00,,9.9,,11.2,,139.1,,8.08,,0,,12,,118.5
5/30/2016,12:00:00,,9.85,,11.24,,139,,8.09,,0,,12,,118.9
5/30/2016,12:15:00,,9.77,,11.24,,139.1,,8.09,,0,,12,,118.7
5/30/2016,12:30:00,,9.69,,11.31,,139.2,,8.08,,0.7,,12,,119.2
5/30/2016,12:45:00,,9.7,,11.23,,139.1,,8.08,,0,,12,,118.3
5/30/2016,13:00:00,,9.74,,11.28,,139.1,,8.09,,0,,11.9,,119
5/30/2016,13:15:00,,9.88,,11.25,,139.3,,8.09,,0,,12,,119
5/30/2016,13:30:00,,9.99,,11.17,,139.1,,8.09,,0,,12,,118.5
5/30/2016,13:45:00,,10.13,,11.21,,139.2,,8.09,,0,,12,,119.3
