Hydrolab MS5 46440,,,,,,,,,,,,,,,
Log File Name : Ptarmigan_081116_082616,,,,,,,,,,,,,,,
Setup Date (MMDDYY) : 080916,,,,,,,,,,,,,,,
Setup Time (HHMMSS) : 144608,,,,,,,,,,,,,,,
Starting Date (MMDDYY) : 081116,,,,,,,,,,,,,,,
Starting Time (HHMMSS) : 080000,,,,,,,,,,,,,,,
Stopping Date (MMDDYY) : 082616,,,,,,,,,,,,,,,
Stopping Time (HHMMSS) : 235959,,,,,,,,,,,,,,,
Interval (HHMMSS) : 001500,,,,,,,,,,,,,,,
Sensor warmup (HHMMSS) : 000100,,,,,,,,,,,,,,,
Circltr warmup (HHMMSS) : 000100,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
Date,Time,,Temp,,LDO,,SpCond,,pH,,TurbSC,,IBatt,,LDO%
MMDDYY,HHMMSS,,øC,,mg/l,,æS/cm,,Units,,NTU,,Volts,,Sat
,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 081116 095903,,,,,,,,,,,,,,,
Late probe turn on at 081116 095903,,,,,,,,,,,,,,,
8/13/2016,18:00:00,,11.98,,10.48,,96.4,,7.95,,5.8,,11.6,,116.1
8/13/2016,18:15:00,,11.96,,10.48,,96.4,,7.95,,5.7,,11.6,,116.1
8/13/2016,18:30:00,,11.92,,10.55,,96.6,,7.95,,5.9,,11.6,,116.7
8/13/2016,18:45:00,,11.85,,10.53,,96.4,,7.95,,8,,11.6,,116.4
8/13/2016,19:00:00,,11.78,,10.52,,96.5,,7.95,,6.2,,11.6,,116
8/13/2016,19:15:00,,11.71,,10.59,,96.4,,7.94,,6.6,,11.6,,116.6
8/13/2016,19:30:00,,11.64,,10.53,,96.2,,7.94,,6.6,,11.6,,115.8
8/13/2016,19:45:00,,11.58,,10.52,,96.6,,7.95,,6.7,,11.6,,115.5
8/13/2016,20:00:00,,11.52,,10.53,,96.5,,7.94,,6.8,,11.6,,115.4
8/13/2016,20:15:00,,11.47,,10.54,,96.7,,7.92,,7.2,,11.6,,115.3
8/13/2016,20:30:00,,11.44,,10.52,,96.7,,7.91,,6.7,,11.6,,115.1
8/13/2016,20:45:00,,11.43,,10.53,,96.4,,7.91,,7,,11.6,,115.2
8/13/2016,21:00:00,,11.4,,10.52,,96.2,,7.89,,6.8,,11.6,,114.9
8/13/2016,21:15:00,,11.42,,10.52,,96.4,,7.88,,6.9,,11.6,,115.1
8/13/2016,21:30:00,,11.45,,10.51,,96.6,,7.87,,8.8,,11.6,,115
8/13/2016,21:45:00,,11.44,,10.46,,96.5,,7.86,,7.4,,11.6,,114.4
8/13/2016,22:00:00,,11.43,,10.5,,96.6,,7.85,,6.5,,11.6,,114.9
8/13/2016,22:15:00,,11.43,,10.46,,96.5,,7.85,,7.2,,11.6,,114.4
8/13/2016,22:30:00,,11.43,,10.49,,96.3,,7.85,,6.5,,11.6,,114.8
8/13/2016,22:45:00,,11.45,,10.51,,96.1,,7.85,,7,,11.6,,115
8/13/2016,23:00:00,,11.48,,10.45,,96.4,,7.85,,6.3,,11.6,,114.4
8/13/2016,23:15:00,,11.52,,10.45,,96.3,,7.83,,6.6,,11.6,,114.5
8/13/2016,23:30:00,,11.55,,10.44,,96.2,,7.84,,6.1,,11.6,,114.5
8/13/2016,23:45:00,,11.58,,10.4,,96.4,,7.84,,6.2,,11.6,,114.2
8/14/2016,0:00:00,,11.61,,10.45,,96.3,,7.82,,6.7,,11.6,,114.8
8/14/2016,0:15:00,,11.63,,10.45,,96.4,,7.82,,6.2,,11.6,,114.8
8/14/2016,0:30:00,,11.64,,10.42,,96.1,,7.82,,6.4,,11.6,,114.5
8/14/2016,0:45:00,,11.66,,10.43,,96,,7.81,,7.6,,11.6,,114.6
8/14/2016,1:00:00,,11.69,,10.41,,96.3,,7.81,,6,,11.6,,114.5
8/14/2016,1:15:00,,11.72,,10.4,,96.3,,7.82,,5.4,,11.6,,114.5
8/14/2016,1:30:00,,11.76,,10.41,,96.1,,7.81,,5.3,,11.6,,114.8
8/14/2016,1:45:00,,11.76,,10.38,,96.2,,7.81,,6.9,,11.6,,114.4
8/14/2016,2:00:00,,11.76,,10.37,,96.3,,7.81,,6.6,,11.6,,114.3
8/14/2016,2:15:00,,11.75,,10.41,,96.4,,7.81,,6.8,,11.7,,114.7
8/14/2016,2:30:00,,11.75,,10.41,,96.2,,7.82,,5.1,,11.6,,114.7
8/14/2016,2:45:00,,11.75,,10.33,,96.1,,7.82,,5.4,,11.6,,113.8
8/14/2016,3:00:00,,11.76,,10.36,,96,,7.83,,5.3,,11.6,,114.2
8/14/2016,3:15:00,,11.77,,10.42,,96.1,,7.82,,5.3,,11.6,,114.9
8/14/2016,3:30:00,,11.78,,10.38,,96.1,,7.83,,5.6,,11.6,,114.4
8/14/2016,3:45:00,,11.78,,10.33,,94.7,,7.83,,6.8,,11.6,,113.9
8/14/2016,4:00:00,,11.76,,10.36,,96.1,,7.82,,5.1,,11.6,,114.2
8/14/2016,4:15:00,,11.72,,10.34,,96.1,,7.82,,5.5,,11.6,,113.9
8/14/2016,4:30:00,,11.66,,10.39,,95.9,,7.82,,5.5,,11.6,,114.3
8/14/2016,4:45:00,,11.6,,10.38,,95.8,,7.81,,6.1,,11.6,,114
8/14/2016,5:00:00,,11.56,,10.43,,96,,7.82,,6.2,,11.6,,114.5
8/14/2016,5:15:00,,11.52,,10.42,,96,,7.81,,5.7,,11.6,,114.3
8/14/2016,5:30:00,,11.49,,10.42,,96.1,,7.81,,5.9,,11.6,,114.1
8/14/2016,5:45:00,,11.48,,10.45,,95.9,,7.81,,5.8,,11.6,,114.5
8/14/2016,6:00:00,,11.49,,10.45,,95.8,,7.81,,5.9,,11.6,,114.5
8/14/2016,6:15:00,,11.51,,10.43,,96.2,,7.81,,6,,11.6,,114.3
8/14/2016,6:30:00,,11.52,,10.44,,96.4,,7.81,,6.3,,11.6,,114.5
8/14/2016,6:45:00,,11.54,,10.43,,96.1,,7.8,,6,,11.6,,114.4
8/14/2016,7:00:00,,11.54,,10.4,,96.1,,7.8,,6.4,,11.6,,114.1
8/14/2016,7:15:00,,11.52,,10.41,,96.2,,7.8,,6.6,,11.6,,114.1
8/14/2016,7:30:00,,11.48,,10.49,,96.3,,7.8,,8.7,,11.6,,114.9
8/14/2016,7:45:00,,11.45,,10.46,,96.3,,7.79,,7.5,,11.6,,114.4
8/14/2016,8:00:00,,11.45,,10.42,,96.1,,7.8,,8.5,,11.6,,114
8/14/2016,8:15:00,,11.44,,10.48,,95.5,,7.8,,6.6,,11.6,,114.6
8/14/2016,8:30:00,,11.45,,10.45,,96.1,,7.79,,6.1,,11.6,,114.3
8/14/2016,8:45:00,,11.47,,10.47,,96.1,,7.8,,6.4,,11.6,,114.6
8/14/2016,9:00:00,,11.5,,10.45,,96,,7.8,,6.5,,11.6,,114.5
8/14/2016,9:15:00,,11.52,,10.48,,96,,7.79,,6.2,,11.6,,114.8
8/14/2016,9:30:00,,11.54,,10.45,,95.8,,7.82,,7,,11.6,,114.6
8/14/2016,9:45:00,,11.57,,10.45,,95.8,,7.82,,7.5,,11.6,,114.7
8/14/2016,10:00:00,,11.6,,10.51,,96,,7.82,,6.1,,11.6,,115.4
8/14/2016,10:15:00,,11.62,,10.48,,96.1,,7.84,,6.1,,11.6,,115.1
8/14/2016,10:30:00,,11.62,,10.48,,96.1,,7.84,,5.9,,11.6,,115.1
8/14/2016,10:45:00,,11.64,,10.47,,95.8,,7.86,,5.7,,11.6,,115.1
8/14/2016,11:00:00,,11.65,,10.48,,95.7,,7.86,,7.5,,11.6,,115.2
8/14/2016,11:15:00,,11.67,,10.43,,95.7,,7.87,,6.1,,11.6,,114.7
8/14/2016,11:30:00,,11.69,,10.47,,95.6,,7.87,,5.7,,11.6,,115.2
8/14/2016,11:45:00,,11.71,,10.47,,95.7,,7.88,,7.2,,11.6,,115.3
8/14/2016,12:00:00,,11.72,,10.47,,95.6,,7.89,,6.1,,11.6,,115.3
8/14/2016,12:15:00,,11.74,,10.47,,95.8,,7.89,,5.7,,11.6,,115.3
8/14/2016,12:30:00,,11.76,,10.51,,95.8,,7.9,,5.7,,11.6,,115.9
8/14/2016,12:45:00,,11.8,,10.52,,95.7,,7.9,,5.2,,11.6,,116
8/14/2016,13:00:00,,11.82,,10.52,,96,,7.92,,6.5,,11.6,,116.1
8/14/2016,13:15:00,,11.85,,10.48,,96,,7.92,,5.2,,11.6,,115.7
8/14/2016,13:30:00,,11.86,,10.47,,95.9,,7.91,,6.5,,11.6,,115.6
8/14/2016,13:45:00,,11.88,,10.43,,96,,7.92,,5.4,,11.6,,115.3
8/14/2016,14:00:00,,11.89,,10.49,,96.1,,7.92,,5.7,,11.6,,115.9
8/14/2016,14:15:00,,11.88,,10.47,,96,,7.91,,5.5,,11.6,,115.7
8/14/2016,14:30:00,,11.89,,10.51,,96.1,,7.93,,6.3,,11.6,,116.2
8/14/2016,14:45:00,,11.9,,10.48,,96.1,,7.93,,6.3,,11.6,,115.9
8/14/2016,15:00:00,,11.92,,10.46,,95.9,,7.93,,5.9,,11.6,,115.7
8/14/2016,15:15:00,,11.98,,10.5,,93.7,,7.94,,6.4,,11.6,,116.4
8/14/2016,15:30:00,,12.01,,10.47,,96.1,,7.95,,5.7,,11.6,,116.1
8/14/2016,15:45:00,,12.03,,10.44,,96,,7.93,,5.6,,11.6,,115.9
8/14/2016,16:00:00,,12.06,,10.44,,96,,7.95,,5.6,,11.6,,115.8
8/14/2016,16:15:00,,12.08,,10.47,,95.8,,7.96,,5.5,,11.6,,116.3
8/14/2016,16:30:00,,12.1,,10.42,,95.7,,7.95,,5.5,,11.6,,115.8
8/14/2016,16:45:00,,12.1,,10.42,,96,,7.95,,6.9,,11.7,,115.8
8/14/2016,17:00:00,,12.09,,10.45,,95.8,,7.95,,5.7,,11.6,,116
8/14/2016,17:15:00,,12.07,,10.44,,96,,7.93,,5.1,,11.6,,115.8
8/14/2016,17:30:00,,12.07,,10.46,,96.1,,7.95,,5.6,,11.6,,116.1
8/14/2016,17:45:00,,12.06,,10.46,,96.1,,7.94,,5.3,,11.6,,116.1
8/14/2016,18:00:00,,12.04,,10.47,,95.9,,7.95,,5.5,,11.6,,116.1
8/14/2016,18:15:00,,12.01,,10.47,,96.3,,7.94,,5.6,,11.6,,116.1
8/14/2016,18:30:00,,11.97,,10.48,,96.4,,7.94,,5.5,,11.6,,116.1
8/14/2016,18:45:00,,11.91,,10.53,,96.4,,7.94,,6.1,,11.6,,116.4
8/14/2016,19:00:00,,11.87,,10.53,,96.1,,7.95,,5.6,,11.6,,116.4
8/14/2016,19:15:00,,11.85,,10.48,,96.2,,7.95,,6.2,,11.6,,115.8
8/14/2016,19:30:00,,11.83,,10.49,,96.3,,7.95,,6.9,,11.6,,115.8
8/14/2016,19:45:00,,11.79,,10.47,,96.3,,7.95,,6.1,,11.6,,115.4
8/14/2016,20:00:00,,11.74,,10.5,,96.3,,7.94,,6.7,,11.6,,115.7
8/14/2016,20:15:00,,11.71,,10.49,,96.3,,7.92,,6.4,,11.6,,115.5
8/14/2016,20:30:00,,11.68,,10.48,,96.7,,7.92,,6.8,,11.6,,115.3
8/14/2016,20:45:00,,11.66,,10.54,,96.6,,7.92,,5.4,,11.6,,115.9
8/14/2016,21:00:00,,11.62,,10.5,,96.7,,7.9,,6.1,,11.6,,115.3
8/14/2016,21:15:00,,11.56,,10.55,,96.8,,7.91,,5.6,,11.6,,115.8
8/14/2016,21:30:00,,11.5,,10.51,,96.7,,7.89,,6,,11.6,,115.2
8/14/2016,21:45:00,,11.43,,10.51,,97,,7.88,,5.7,,11.6,,114.9
8/14/2016,22:00:00,,11.37,,10.52,,96.7,,7.87,,8.7,,11.6,,114.9
8/14/2016,22:15:00,,11.35,,10.56,,96.8,,7.87,,5.8,,11.6,,115.3
8/14/2016,22:30:00,,11.33,,10.5,,96.7,,7.86,,5.7,,11.6,,114.6
8/14/2016,22:45:00,,11.31,,10.54,,96.8,,7.86,,6.4,,11.6,,115
8/14/2016,23:00:00,,11.32,,10.53,,96.7,,7.86,,5.9,,11.6,,114.9
8/14/2016,23:15:00,,11.33,,10.52,,96.7,,7.85,,5.7,,11.6,,114.8
8/14/2016,23:30:00,,11.36,,10.48,,96.7,,7.85,,5.8,,11.6,,114.4
8/14/2016,23:45:00,,11.41,,10.48,,96.6,,7.84,,6.9,,11.6,,114.6
8/15/2016,0:00:00,,11.46,,10.48,,96.8,,7.83,,5.6,,11.6,,114.7
8/15/2016,0:15:00,,11.52,,10.46,,96.4,,7.84,,6.6,,11.6,,114.6
8/15/2016,0:30:00,,11.58,,10.48,,96.6,,7.84,,5.5,,11.6,,115.1
8/15/2016,0:45:00,,11.63,,10.45,,96.5,,7.83,,5.7,,11.6,,114.9
8/15/2016,1:00:00,,11.68,,10.42,,96.5,,7.84,,4.9,,11.6,,114.6
8/15/2016,1:15:00,,11.7,,10.43,,96.2,,7.84,,6.4,,11.6,,114.8
8/15/2016,1:30:00,,11.7,,10.43,,96.4,,7.83,,5.3,,11.6,,114.7
8/15/2016,1:45:00,,11.7,,10.46,,96.2,,7.83,,5.7,,11.6,,115.2
8/15/2016,2:00:00,,11.67,,10.45,,96.3,,7.82,,5.4,,11.6,,115
8/15/2016,2:15:00,,11.64,,10.44,,96.5,,7.83,,5.1,,11.6,,114.7
8/15/2016,2:30:00,,11.6,,10.49,,96.3,,7.83,,5.4,,11.6,,115.2
8/15/2016,2:45:00,,11.55,,10.48,,96.6,,7.82,,5.5,,11.6,,115
8/15/2016,3:00:00,,11.5,,10.49,,96.6,,7.83,,7.2,,11.6,,115
8/15/2016,3:15:00,,11.46,,10.54,,96.6,,7.84,,5.6,,11.6,,115.4
8/15/2016,3:30:00,,11.42,,10.51,,96.4,,7.83,,6.2,,11.6,,115
8/15/2016,3:45:00,,11.39,,10.51,,96.4,,7.83,,5.8,,11.6,,114.9
8/15/2016,4:00:00,,11.35,,10.51,,96.6,,7.81,,5.7,,11.6,,114.7
8/15/2016,4:15:00,,11.32,,10.55,,96.6,,7.82,,6.1,,11.6,,115.1
8/15/2016,4:30:00,,11.31,,10.51,,96.3,,7.82,,5.9,,11.6,,114.7
8/15/2016,4:45:00,,11.32,,10.58,,96.5,,7.81,,6.2,,11.6,,115.4
8/15/2016,5:00:00,,11.32,,10.52,,96.5,,7.82,,5.9,,11.6,,114.8
8/15/2016,5:15:00,,11.3,,10.54,,96.2,,7.81,,6.6,,11.6,,114.9
8/15/2016,5:30:00,,11.29,,10.5,,96.6,,7.81,,6.5,,11.6,,114.5
8/15/2016,5:45:00,,11.28,,10.52,,96.3,,7.81,,6,,11.6,,114.7
8/15/2016,6:00:00,,11.28,,10.53,,96.3,,7.8,,6,,11.6,,114.8
8/15/2016,6:15:00,,11.26,,10.55,,96.4,,7.81,,6.1,,11.6,,115
8/15/2016,6:30:00,,11.25,,10.58,,96.5,,7.81,,6,,11.6,,115.2
8/15/2016,6:45:00,,11.24,,10.56,,96.5,,7.81,,6.3,,11.6,,115
8/15/2016,7:00:00,,11.23,,10.5,,96.6,,7.81,,5.9,,11.6,,114.4
8/15/2016,7:15:00,,11.24,,10.48,,96.6,,7.81,,6.9,,11.6,,114.1
8/15/2016,7:30:00,,11.24,,10.54,,96.3,,7.81,,6.3,,11.5,,114.8
8/15/2016,7:45:00,,11.22,,10.58,,96.6,,7.81,,6.6,,11.6,,115.2
8/15/2016,8:00:00,,11.21,,10.58,,96.7,,7.82,,6.2,,11.6,,115.1
8/15/2016,8:15:00,,11.22,,10.58,,94.9,,7.82,,6.7,,11.6,,115.2
8/15/2016,8:30:00,,11.25,,10.57,,96.4,,7.81,,6,,11.6,,115.1
8/15/2016,8:45:00,,11.29,,10.54,,96.5,,7.82,,6,,11.5,,115
8/15/2016,9:00:00,,11.33,,10.54,,96.4,,7.82,,5.4,,11.6,,115
8/15/2016,9:15:00,,11.37,,10.56,,96.2,,7.82,,5.7,,11.6,,115.3
8/15/2016,9:30:00,,11.39,,10.55,,96.4,,7.82,,5.6,,11.5,,115.3
8/15/2016,9:45:00,,11.42,,10.55,,96.4,,7.83,,5.6,,11.6,,115.3
8/15/2016,10:00:00,,11.44,,10.58,,96,,7.83,,5.5,,11.6,,115.8
8/15/2016,10:15:00,,11.45,,10.58,,96.3,,7.84,,7.3,,11.6,,115.8
8/15/2016,10:30:00,,11.46,,10.57,,95.9,,7.84,,5.3,,11.6,,115.7
8/15/2016,10:45:00,,11.47,,10.56,,96.1,,7.85,,5.3,,11.6,,115.6
8/15/2016,11:00:00,,11.48,,10.55,,96,,7.85,,7.6,,11.6,,115.6
8/15/2016,11:15:00,,11.48,,10.59,,96.3,,7.86,,5.6,,11.6,,116
8/15/2016,11:30:00,,11.47,,10.58,,96.1,,7.88,,5.4,,11.6,,115.8
8/15/2016,11:45:00,,11.47,,10.6,,96,,7.87,,5.4,,11.6,,116.1
8/15/2016,12:00:00,,11.48,,10.57,,96.3,,7.87,,5.7,,11.6,,115.8
8/15/2016,12:15:00,,11.5,,10.62,,96.3,,7.89,,6.4,,11.6,,116.3
8/15/2016,12:30:00,,11.52,,10.61,,96.1,,7.89,,5.2,,11.6,,116.3
8/15/2016,12:45:00,,11.54,,10.6,,96.1,,7.88,,4.9,,11.6,,116.3
8/15/2016,13:00:00,,11.55,,10.58,,96.4,,7.9,,6.1,,11.6,,116.1
8/15/2016,13:15:00,,11.6,,10.6,,96.2,,7.9,,5.5,,11.6,,116.4
8/15/2016,13:30:00,,11.65,,10.62,,96,,7.91,,5,,11.6,,116.8
8/15/2016,13:45:00,,11.68,,10.56,,96,,7.92,,4.9,,11.6,,116.2
8/15/2016,14:00:00,,11.7,,10.59,,95.7,,7.92,,5.7,,11.6,,116.5
8/15/2016,14:15:00,,11.71,,10.63,,96.2,,7.93,,5.2,,11.6,,117
8/15/2016,14:30:00,,11.72,,10.59,,96.3,,7.92,,7.2,,11.6,,116.6
8/15/2016,14:45:00,,11.73,,10.58,,96.2,,7.93,,5.3,,11.6,,116.5
8/15/2016,15:00:00,,11.75,,10.57,,96,,7.93,,5.2,,11.6,,116.5
8/15/2016,15:15:00,,11.76,,10.63,,96.1,,7.93,,6.5,,11.6,,117.1
8/15/2016,15:30:00,,11.77,,10.57,,96.3,,7.95,,5.1,,11.6,,116.5
8/15/2016,15:45:00,,11.8,,10.6,,96.1,,7.94,,5.1,,11.6,,116.9
8/15/2016,16:00:00,,11.83,,10.57,,96.3,,7.94,,5.3,,11.6,,116.7
8/15/2016,16:15:00,,11.85,,10.55,,96,,7.93,,5.1,,11.6,,116.5
8/15/2016,16:30:00,,11.87,,10.54,,96.3,,7.94,,4.7,,11.6,,116.4
8/15/2016,16:45:00,,11.89,,10.53,,96.1,,7.93,,5.1,,11.6,,116.4
8/15/2016,17:00:00,,11.91,,10.51,,96.3,,7.93,,4.5,,11.6,,116.3
8/15/2016,17:15:00,,11.96,,10.56,,96.3,,7.93,,4.7,,11.6,,116.9
8/15/2016,17:30:00,,12.01,,10.48,,96.2,,7.94,,4.7,,11.6,,116.1
8/15/2016,17:45:00,,12.06,,10.48,,96.2,,7.93,,3.9,,11.6,,116.3
8/15/2016,18:00:00,,12.08,,10.46,,96.2,,7.94,,3.9,,11.6,,116.2
8/15/2016,18:15:00,,12.07,,10.48,,96,,7.92,,3.9,,11.6,,116.4
8/15/2016,18:30:00,,12.06,,10.51,,96.2,,7.92,,4.7,,11.6,,116.6
8/15/2016,18:45:00,,12.07,,10.48,,96.2,,7.94,,4,,11.6,,116.4
8/15/2016,19:00:00,,12.11,,10.5,,96.2,,7.93,,3.9,,11.6,,116.7
8/15/2016,19:15:00,,12.16,,10.51,,96.2,,7.93,,3.9,,11.6,,116.9
8/15/2016,19:30:00,,12.2,,10.44,,96.3,,7.93,,3.5,,11.6,,116.2
8/15/2016,19:45:00,,12.23,,10.46,,95.9,,7.93,,4,,11.6,,116.5
8/15/2016,20:00:00,,12.25,,10.45,,96,,7.93,,4.9,,11.6,,116.5
8/15/2016,20:15:00,,12.24,,10.47,,96,,7.93,,3.8,,11.6,,116.7
8/15/2016,20:30:00,,12.2,,10.44,,96,,7.91,,4.1,,11.6,,116.2
8/15/2016,20:45:00,,12.16,,10.45,,96.2,,7.92,,4.1,,11.6,,116.3
8/15/2016,21:00:00,,12.13,,10.45,,95.9,,7.91,,4.4,,11.6,,116.2
8/15/2016,21:15:00,,12.12,,10.45,,96.1,,7.9,,4.1,,11.6,,116.2
8/15/2016,21:30:00,,12.12,,10.43,,95.9,,7.89,,3.8,,11.6,,115.9
8/15/2016,21:45:00,,12.12,,10.39,,96.2,,7.89,,4,,11.6,,115.5
8/15/2016,22:00:00,,12.13,,10.46,,96,,7.87,,3.6,,11.6,,116.2
8/15/2016,22:15:00,,12.14,,10.44,,95.9,,7.87,,3.7,,11.6,,116.1
8/15/2016,22:30:00,,12.15,,10.41,,96,,7.86,,3.6,,11.6,,115.8
8/15/2016,22:45:00,,12.17,,10.4,,95.9,,7.86,,7.9,,11.6,,115.7
8/15/2016,23:00:00,,12.19,,10.38,,96.2,,7.85,,3.5,,11.6,,115.6
8/15/2016,23:15:00,,12.22,,10.41,,96.2,,7.84,,3.4,,11.6,,116
8/15/2016,23:30:00,,12.24,,10.4,,95.9,,7.84,,3.4,,11.6,,115.8
8/15/2016,23:45:00,,12.27,,10.41,,95.9,,7.83,,3.1,,11.6,,116.1
8/16/2016,0:00:00,,12.29,,10.39,,96.2,,7.83,,3.1,,11.6,,115.9
8/16/2016,0:15:00,,12.31,,10.36,,96.3,,7.82,,3.2,,11.6,,115.6
8/16/2016,0:30:00,,12.34,,10.39,,96.2,,7.82,,2.9,,11.6,,116
8/16/2016,0:45:00,,12.37,,10.35,,95.9,,7.82,,3.9,,11.6,,115.7
8/16/2016,1:00:00,,12.39,,10.4,,96.2,,7.82,,3.2,,11.6,,116.3
8/16/2016,1:15:00,,12.41,,10.29,,96.2,,7.81,,2.9,,11.6,,115.1
8/16/2016,1:30:00,,12.44,,10.37,,96.2,,7.81,,3.1,,11.6,,116.1
8/16/2016,1:45:00,,12.45,,10.35,,95.9,,7.81,,3.1,,11.6,,115.9
8/16/2016,2:00:00,,12.45,,10.36,,96.2,,7.81,,2.4,,11.6,,116
8/16/2016,2:15:00,,12.44,,10.34,,96,,7.81,,3.2,,11.6,,115.7
8/16/2016,2:30:00,,12.45,,10.32,,95.7,,7.81,,2.9,,11.6,,115.5
8/16/2016,2:45:00,,12.47,,10.32,,96,,7.81,,3.2,,11.6,,115.6
8/16/2016,3:00:00,,12.5,,10.3,,96,,7.8,,2.7,,11.6,,115.5
8/16/2016,3:15:00,,12.53,,10.31,,96.2,,7.8,,2.7,,11.6,,115.6
8/16/2016,3:30:00,,12.54,,10.36,,95.9,,7.8,,2.6,,11.6,,116.2
8/16/2016,3:45:00,,12.54,,10.3,,96.3,,7.79,,2.2,,11.6,,115.6
8/16/2016,4:00:00,,12.53,,10.27,,96,,7.79,,2.2,,11.6,,115.2
8/16/2016,4:15:00,,12.48,,10.34,,96.2,,7.79,,2.7,,11.6,,115.9
8/16/2016,4:30:00,,12.42,,10.36,,96.3,,7.78,,2.8,,11.6,,115.9
8/16/2016,4:45:00,,12.34,,10.4,,96.4,,7.8,,2.6,,11.6,,116.1
8/16/2016,5:00:00,,12.28,,10.43,,96.1,,7.78,,4.6,,11.6,,116.3
8/16/2016,5:15:00,,12.24,,10.44,,95.6,,7.78,,3,,11.6,,116.3
8/16/2016,5:30:00,,12.24,,10.39,,96,,7.78,,2.8,,11.6,,115.7
8/16/2016,5:45:00,,12.25,,10.44,,96.3,,7.77,,3.6,,11.6,,116.4
8/16/2016,6:00:00,,12.25,,10.43,,96.1,,7.77,,2.9,,11.6,,116.2
8/16/2016,6:15:00,,12.24,,10.47,,96.4,,7.77,,3,,11.6,,116.7
8/16/2016,6:30:00,,12.23,,10.42,,96,,7.78,,3.1,,11.5,,116.1
8/16/2016,6:45:00,,12.19,,10.45,,96.1,,7.77,,3,,11.6,,116.4
8/16/2016,7:00:00,,12.15,,10.47,,95.9,,7.77,,3.8,,11.6,,116.4
8/16/2016,7:15:00,,12.13,,10.43,,96.3,,7.77,,3.6,,11.6,,115.9
8/16/2016,7:30:00,,12.13,,10.44,,96.3,,7.78,,3.4,,11.6,,116
8/16/2016,7:45:00,,12.13,,10.44,,96.3,,7.77,,2.8,,11.6,,116.1
8/16/2016,8:00:00,,12.13,,10.44,,96.3,,7.78,,2.9,,11.6,,116
8/16/2016,8:15:00,,12.11,,10.43,,94,,7.77,,2.9,,11.6,,115.9
8/16/2016,8:30:00,,12.1,,10.49,,96.3,,7.77,,3.3,,11.6,,116.5
8/16/2016,8:45:00,,12.08,,10.5,,96.3,,7.77,,2.9,,11.5,,116.6
8/16/2016,9:00:00,,12.07,,10.52,,96,,7.78,,3.4,,11.6,,116.8
8/16/2016,9:15:00,,12.06,,10.5,,95.9,,7.79,,4,,11.5,,116.5
8/16/2016,9:30:00,,12.05,,10.51,,96.2,,7.79,,3.3,,11.6,,116.6
8/16/2016,9:45:00,,12.05,,10.53,,96.2,,7.79,,3.5,,11.6,,116.8
8/16/2016,10:00:00,,12.07,,10.55,,96,,7.81,,2.8,,11.5,,117.1
8/16/2016,10:15:00,,12.1,,10.55,,96.2,,7.82,,2.7,,11.5,,117.2
8/16/2016,10:30:00,,12.14,,10.57,,96,,7.84,,2.7,,11.6,,117.6
8/16/2016,10:45:00,,12.18,,10.55,,96,,7.86,,2.7,,11.6,,117.4
8/16/2016,11:00:00,,12.23,,10.58,,96,,7.87,,6,,11.5,,117.8
8/16/2016,11:15:00,,12.26,,10.54,,96.2,,7.89,,4.9,,11.6,,117.6
8/16/2016,11:30:00,,12.3,,10.55,,96,,7.89,,3.1,,11.6,,117.7
8/16/2016,11:45:00,,12.34,,10.56,,96.1,,7.89,,3,,11.6,,117.9
8/16/2016,12:00:00,,12.38,,10.53,,96.3,,7.9,,3,,11.5,,117.7
8/16/2016,12:15:00,,12.42,,10.46,,96.4,,7.91,,2.9,,11.6,,117.1
8/16/2016,12:30:00,,12.45,,10.53,,96.2,,7.9,,4.7,,11.6,,117.9
8/16/2016,12:45:00,,12.5,,10.54,,96.4,,7.93,,3.9,,11.6,,118.1
8/16/2016,13:00:00,,12.56,,10.54,,96,,7.94,,3.6,,11.6,,118.3
8/16/2016,13:15:00,,12.62,,10.47,,96.5,,7.95,,4.1,,11.6,,117.7
8/16/2016,13:30:00,,12.69,,10.5,,96.3,,7.95,,4.3,,11.6,,118.2
8/16/2016,13:45:00,,12.73,,10.53,,96.2,,7.95,,3.9,,11.6,,118.6
8/16/2016,14:00:00,,12.74,,10.46,,96.4,,7.95,,3.4,,11.6,,117.9
8/16/2016,14:15:00,,12.75,,10.47,,96.4,,7.95,,3.7,,11.6,,118.1
8/16/2016,14:30:00,,12.79,,10.5,,96.3,,7.95,,4.5,,11.6,,118.5
8/16/2016,14:45:00,,12.84,,10.5,,96.5,,7.94,,5.1,,11.6,,118.7
8/16/2016,15:00:00,,12.83,,10.45,,96.5,,7.96,,4.3,,11.6,,118
8/16/2016,15:15:00,,12.82,,10.51,,96.5,,7.96,,4.7,,11.6,,118.7
8/16/2016,15:30:00,,12.81,,10.44,,96.5,,7.95,,4.3,,11.6,,117.8
8/16/2016,15:45:00,,12.8,,10.45,,96.4,,7.95,,4,,11.6,,117.9
8/16/2016,16:00:00,,12.79,,10.48,,96.3,,7.96,,4,,11.6,,118.3
8/16/2016,16:15:00,,12.79,,10.48,,96.5,,7.95,,3.6,,11.6,,118.2
8/16/2016,16:30:00,,12.77,,10.47,,96.5,,7.95,,3.8,,11.6,,118.1
