HYDROLAB MS5 64822,,,,,,,,,,,,,,,,,
5/12/2016,15:30:00,,7.99,,7.86,,0.06,,0,,118.4,,11.69,,11.4,,135.7
5/12/2016,15:45:00,,7.99,,7.87,,0.06,,0,,119.1,,11.76,,11.4,,135.4
5/12/2016,16:00:00,,7.99,,7.88,,0.06,,0,,118.5,,11.7,,11.4,,135.4
5/12/2016,16:15:00,,7.99,,7.89,,0.06,,0,,118.9,,11.74,,11.5,,135.7
5/12/2016,16:30:00,,7.97,,7.9,,0.06,,0,,119,,11.75,,11.5,,135.5
5/12/2016,16:45:00,,7.94,,7.89,,0.06,,0,,118.9,,11.75,,11.5,,135.4
5/12/2016,17:00:00,,7.9,,7.91,,0.06,,0,,118.5,,11.73,,11.4,,135.6
5/12/2016,17:15:00,,7.85,,7.9,,0.06,,0,,118.8,,11.77,,11.5,,135.5
5/12/2016,17:30:00,,7.79,,7.91,,0.06,,0,,118.7,,11.78,,11.5,,135.4
5/12/2016,17:45:00,,7.75,,7.92,,0.06,,0,,118.6,,11.78,,11.4,,135.7
5/12/2016,18:00:00,,7.71,,7.92,,0.06,,0,,118.1,,11.75,,11.4,,135.4
5/12/2016,18:15:00,,7.65,,7.9,,0.06,,0,,118.6,,11.81,,11.5,,135.6
5/12/2016,18:30:00,,7.57,,7.93,,0.06,,0,,117.8,,11.75,,11.4,,135.3
5/12/2016,18:45:00,,7.48,,7.93,,0.06,,0,,118,,11.8,,11.5,,135.4
5/12/2016,19:00:00,,7.4,,7.91,,0.06,,0,,118.2,,11.85,,11.5,,135.6
5/12/2016,19:15:00,,7.31,,7.92,,0.06,,0,,117.7,,11.82,,11.5,,135.7
5/12/2016,19:30:00,,7.23,,7.9,,0.06,,0,,117.7,,11.84,,11.5,,135.5
5/12/2016,19:45:00,,7.14,,7.92,,0.06,,0,,117.6,,11.86,,11.5,,135.5
5/12/2016,20:00:00,,7.06,,7.91,,0.06,,0,,117.8,,11.9,,11.4,,135.2
5/12/2016,20:15:00,,6.99,,7.91,,0.06,,0,,117.5,,11.89,,11.5,,135.2
5/12/2016,20:30:00,,6.93,,7.93,,0.06,,0,,117.6,,11.92,,11.5,,135.4
5/12/2016,20:45:00,,6.88,,7.9,,0.06,,0,,117.4,,11.92,,11.4,,135
5/12/2016,21:00:00,,6.82,,7.91,,0.06,,0,,116.9,,11.88,,11.4,,135.3
5/12/2016,21:15:00,,6.75,,7.91,,0.06,,0,,117.2,,11.94,,11.4,,135.3
5/12/2016,21:30:00,,6.69,,7.9,,0.06,,0,,117.7,,12,,11.4,,135
5/12/2016,21:45:00,,6.62,,7.9,,0.06,,0,,116.9,,11.94,,11.4,,135.2
5/12/2016,22:00:00,,6.58,,7.89,,0.06,,0,,117,,11.96,,11.5,,135.2
5/12/2016,22:15:00,,6.57,,7.87,,0.06,,0,,117,,11.97,,11.4,,135
5/12/2016,22:30:00,,6.58,,7.87,,0.06,,0,,116.9,,11.95,,11.4,,134.9
5/12/2016,22:45:00,,6.63,,7.87,,0.06,,0,,116.9,,11.94,,11.4,,135.3
5/12/2016,23:00:00,,6.69,,7.88,,0.06,,0,,116.5,,11.88,,11.4,,135.2
5/12/2016,23:15:00,,6.72,,7.86,,0.06,,0,,116.3,,11.85,,11.4,,135.2
5/12/2016,23:30:00,,6.72,,7.87,,0.06,,0,,116.2,,11.84,,11.4,,135.3
5/12/2016,23:45:00,,6.7,,7.88,,0.06,,0,,116.7,,11.9,,11.4,,135
5/13/2016,0:00:00,,6.65,,7.86,,0.06,,0,,116.5,,11.89,,11.4,,135.3
5/13/2016,0:15:00,,6.6,,7.86,,0.06,,0,,116.5,,11.91,,11.4,,135.2
5/13/2016,0:30:00,,6.54,,7.87,,0.06,,0,,116.5,,11.93,,11.4,,135.3
5/13/2016,0:45:00,,6.5,,7.87,,0.06,,0,,116.3,,11.92,,11.4,,135.2
5/13/2016,1:00:00,,6.46,,7.87,,0.06,,0,,116.6,,11.96,,11.4,,135
5/13/2016,1:15:00,,6.41,,7.87,,0.06,,0,,116.6,,11.98,,11.4,,135
5/13/2016,1:30:00,,6.38,,7.88,,0.06,,0,,116.9,,12.01,,11.4,,135
5/13/2016,1:45:00,,6.34,,7.87,,0.06,,0,,116.3,,11.96,,11.5,,135.1
5/13/2016,2:00:00,,6.31,,7.87,,0.06,,0,,116.9,,12.04,,11.4,,135
5/13/2016,2:15:00,,6.28,,7.87,,0.06,,0,,116.8,,12.04,,11.4,,135.1
5/13/2016,2:30:00,,6.26,,7.88,,0.06,,0,,116.7,,12.03,,11.5,,134.8
5/13/2016,2:45:00,,6.25,,7.88,,0.06,,0,,116.2,,11.98,,11.5,,135
5/13/2016,3:00:00,,6.24,,7.87,,0.06,,0,,116.8,,12.05,,11.5,,134.7
5/13/2016,3:15:00,,6.23,,7.87,,0.06,,0,,116.8,,12.05,,11.5,,134.8
5/13/2016,3:30:00,,6.22,,7.87,,0.06,,0,,116.5,,12.02,,11.5,,134.9
5/13/2016,3:45:00,,6.2,,7.87,,0.06,,0,,116.4,,12.02,,11.4,,134.9
5/13/2016,4:00:00,,6.18,,7.87,,0.06,,0,,116.1,,12,,11.4,,135
5/13/2016,4:15:00,,6.14,,7.88,,0.06,,0,,116.3,,12.03,,11.4,,135
5/13/2016,4:30:00,,6.1,,7.88,,0.06,,0,,116.3,,12.03,,11.4,,135
5/13/2016,4:45:00,,6.07,,7.88,,0.06,,0,,116.7,,12.09,,11.4,,134.8
5/13/2016,5:00:00,,6.05,,7.88,,0.06,,0,,116.9,,12.12,,11.4,,134.8
5/13/2016,5:15:00,,6.03,,7.88,,0.06,,0,,116.4,,12.08,,11.4,,135
5/13/2016,5:30:00,,6.01,,7.87,,0.06,,0,,116.4,,12.07,,11.5,,134.9
5/13/2016,5:45:00,,5.97,,7.89,,0.06,,0,,116.8,,12.13,,11.5,,135.1
5/13/2016,6:00:00,,5.94,,7.89,,0.06,,0,,116.6,,12.12,,11.4,,135.2
5/13/2016,6:15:00,,5.9,,7.88,,0.06,,0,,117.1,,12.18,,11.5,,135.1
5/13/2016,6:30:00,,5.87,,7.9,,0.06,,0,,117,,12.18,,11.4,,134.8
5/13/2016,6:45:00,,5.86,,7.91,,0.06,,0,,116.7,,12.15,,11.4,,134.8
5/13/2016,7:00:00,,5.84,,7.92,,0.06,,0,,117.2,,12.21,,11.4,,135.1
5/13/2016,7:15:00,,5.85,,7.92,,0.06,,0,,117,,12.19,,11.5,,135
5/13/2016,7:30:00,,5.86,,7.92,,0.06,,0,,117.3,,12.22,,11.5,,134.8
5/13/2016,7:45:00,,5.88,,7.92,,0.06,,0,,117,,12.18,,11.5,,134.8
5/13/2016,8:00:00,,5.92,,7.91,,0.06,,0,,117.1,,12.18,,11.4,,134.7
5/13/2016,8:15:00,,5.97,,7.91,,0.06,,0,,116.7,,12.12,,11.4,,134.9
5/13/2016,8:30:00,,6.02,,7.94,,0.06,,0,,117.4,,12.17,,11.5,,135
5/13/2016,8:45:00,,6.08,,7.94,,0.06,,0,,117.8,,12.2,,11.5,,134.9
5/13/2016,9:00:00,,6.14,,7.96,,0.06,,0,,117.6,,12.16,,11.5,,134.9
5/13/2016,9:15:00,,6.21,,7.96,,0.06,,0,,117.3,,12.11,,11.5,,135.1
5/13/2016,9:30:00,,6.27,,7.96,,0.06,,0,,118.1,,12.18,,11.5,,135.1
5/13/2016,9:45:00,,6.34,,7.97,,0.06,,0,,117.9,,12.13,,11.5,,135
5/13/2016,10:00:00,,6.42,,7.96,,0.06,,0,,117.6,,12.07,,11.5,,135
5/13/2016,10:15:00,,6.51,,7.96,,0.06,,0,,118.1,,12.1,,11.5,,135.2
5/13/2016,10:30:00,,6.62,,7.97,,0.06,,0,,117.9,,12.04,,11.6,,135.1
5/13/2016,10:45:00,,6.73,,7.97,,0.06,,0,,118.1,,12.03,,11.5,,135.2
5/13/2016,11:00:00,,6.83,,7.98,,0.06,,0,,118.2,,12.01,,11.6,,135.1
5/13/2016,11:15:00,,6.94,,7.98,,0.06,,0,,118.2,,11.98,,11.6,,135.1
5/13/2016,11:30:00,,7.05,,8,,0.06,,0,,118.5,,11.98,,11.6,,135.1
5/13/2016,11:45:00,,7.17,,7.97,,0.06,,0,,118.2,,11.91,,11.6,,135.1
5/13/2016,12:00:00,,7.29,,7.99,,0.06,,0,,118.7,,11.92,,11.6,,135.5
5/13/2016,12:15:00,,7.43,,8,,0.06,,0,,118.4,,11.86,,11.6,,135.2
5/13/2016,12:30:00,,7.58,,8,,0.06,,0,,118.6,,11.83,,11.6,,135.6
5/13/2016,12:45:00,,7.71,,8,,0.06,,0,,119.1,,11.84,,11.6,,135.6
5/13/2016,13:00:00,,7.83,,8.01,,0.06,,1,,118.4,,11.74,,11.6,,135.3
5/13/2016,13:15:00,,7.91,,8,,0.06,,0,,118.6,,11.74,,11.6,,135.6
5/13/2016,13:30:00,,8,,7.99,,0.06,,0,,118.8,,11.72,,11.7,,135.4
5/13/2016,13:45:00,,8.11,,8.02,,0.06,,0,,118.8,,11.7,,11.7,,135.7
5/13/2016,14:00:00,,8.22,,8.01,,0.06,,0,,118.6,,11.65,,11.7,,135.6
5/13/2016,14:15:00,,8.36,,7.99,,0.06,,0,,118.8,,11.63,,11.7,,135.7
5/13/2016,14:30:00,,8.49,,7.99,,0.06,,0,,118.5,,11.56,,11.7,,136
5/13/2016,14:45:00,,8.62,,8,,0.06,,0,,118.4,,11.51,,11.7,,136
5/13/2016,15:00:00,,8.76,,8,,0.06,,0,,118.3,,11.46,,11.7,,136
5/13/2016,15:15:00,,8.9,,7.99,,0.06,,0,,118.3,,11.42,,11.7,,136
5/13/2016,15:30:00,,9.02,,8.03,,0.06,,0,,118.7,,11.43,,11.7,,136
5/13/2016,15:45:00,,9.11,,8.02,,0.06,,0,,118.3,,11.37,,11.7,,136.4
5/13/2016,16:00:00,,9.19,,7.98,,0.06,,0,,118.1,,11.33,,11.7,,136.1
5/13/2016,16:15:00,,9.27,,8.01,,0.06,,0,,118.3,,11.33,,11.7,,136.2
5/13/2016,16:30:00,,9.34,,8.02,,0.06,,0,,117.6,,11.24,,11.7,,136.5
5/13/2016,16:45:00,,9.4,,8,,0.06,,0,,118.1,,11.27,,11.7,,136.1
5/13/2016,17:00:00,,9.46,,8.01,,0.06,,0,,118,,11.25,,11.7,,136.3
5/13/2016,17:15:00,,9.53,,8.01,,0.06,,0,,117.9,,11.21,,11.7,,136.2
5/13/2016,17:30:00,,9.6,,8.02,,0.06,,0,,117.6,,11.17,,11.7,,136.4
5/13/2016,17:45:00,,9.64,,8.01,,0.06,,0,,118,,11.2,,11.7,,136.5
5/13/2016,18:00:00,,9.63,,8.01,,0.06,,0,,117.6,,11.16,,11.7,,136.5
5/13/2016,18:15:00,,9.62,,8.01,,0.06,,0,,117.9,,11.19,,11.8,,136.8
5/13/2016,18:30:00,,9.63,,7.99,,0.06,,0,,116.9,,11.09,,11.8,,136.6
5/13/2016,18:45:00,,9.68,,8,,0.06,,0,,117.4,,11.13,,11.7,,136.6
5/13/2016,19:00:00,,9.69,,8.01,,0.06,,0,,117,,11.09,,11.8,,136.7
5/13/2016,19:15:00,,9.64,,7.99,,0.06,,0,,116.7,,11.07,,11.8,,136.7
5/13/2016,19:30:00,,9.56,,8,,0.06,,0,,116.9,,11.11,,11.8,,136.6
5/13/2016,19:45:00,,9.49,,7.98,,0.06,,0,,117.2,,11.16,,11.8,,136.5
5/13/2016,20:00:00,,9.45,,7.98,,0.06,,0,,116.6,,11.11,,11.8,,136.5
5/13/2016,20:15:00,,9.47,,7.99,,0.06,,0,,116.6,,11.11,,11.8,,136.6
5/13/2016,20:30:00,,9.5,,7.97,,0.06,,0,,116.6,,11.1,,11.8,,136.8
5/13/2016,20:45:00,,9.48,,7.97,,0.06,,0,,116.6,,11.1,,11.8,,136.7
5/13/2016,21:00:00,,9.36,,7.94,,0.06,,0,,116.6,,11.14,,11.8,,136.7
5/13/2016,21:15:00,,9.28,,7.95,,0.06,,0,,116.3,,11.13,,11.7,,136.3
5/13/2016,21:30:00,,9.28,,7.94,,0.06,,0,,116.3,,11.13,,11.8,,136.6
5/13/2016,21:45:00,,9.29,,7.95,,0.06,,0,,116.3,,11.13,,11.8,,136.3
5/13/2016,22:00:00,,9.26,,7.92,,0.06,,0,,116,,11.11,,11.8,,136.4
5/13/2016,22:15:00,,9.2,,7.92,,0.06,,0,,116.3,,11.15,,11.8,,136.2
5/13/2016,22:30:00,,9.14,,7.92,,0.06,,0,,115.9,,11.13,,11.8,,136.3
5/13/2016,22:45:00,,9.08,,7.92,,0.06,,0,,115.8,,11.13,,11.8,,136.4
5/13/2016,23:00:00,,9.01,,7.92,,0.06,,0,,115.9,,11.16,,11.7,,136.1
5/13/2016,23:15:00,,8.91,,7.91,,0.06,,0,,115.9,,11.19,,11.8,,136.3
5/13/2016,23:30:00,,8.81,,7.92,,0.06,,0,,116,,11.23,,11.7,,136.3
5/13/2016,23:45:00,,8.75,,7.9,,0.06,,0,,115.6,,11.2,,11.8,,136.3
5/14/2016,0:00:00,,8.69,,7.92,,0.06,,0,,115.8,,11.24,,11.7,,136.2
5/14/2016,0:15:00,,8.64,,7.9,,0.06,,0,,115.4,,11.22,,11.7,,136.2
5/14/2016,0:30:00,,8.58,,7.93,,0.06,,0,,115.6,,11.25,,11.7,,136.1
5/14/2016,0:45:00,,8.55,,7.92,,0.06,,0,,115.8,,11.28,,11.7,,136.2
5/14/2016,1:00:00,,8.53,,7.91,,0.06,,0,,115.4,,11.25,,11.7,,135.8
5/14/2016,1:15:00,,8.53,,7.91,,0.06,,0,,115.4,,11.25,,11.7,,136
5/14/2016,1:30:00,,8.54,,7.9,,0.06,,0,,115.9,,11.29,,11.7,,136.1
5/14/2016,1:45:00,,8.52,,7.9,,0.06,,0,,115.7,,11.28,,11.7,,135.9
5/14/2016,2:00:00,,8.49,,7.89,,0.06,,0,,115.5,,11.27,,11.7,,136.2
5/14/2016,2:15:00,,8.46,,7.92,,0.06,,0,,115.2,,11.25,,11.7,,136.1
5/14/2016,2:30:00,,8.44,,7.92,,0.06,,0,,115.4,,11.27,,11.7,,136
5/14/2016,2:45:00,,8.39,,7.91,,0.06,,0,,116,,11.34,,11.7,,135.8
5/14/2016,3:00:00,,8.33,,7.91,,0.06,,0,,115.9,,11.35,,11.7,,136.1
5/14/2016,3:15:00,,8.28,,7.9,,0.06,,0,,115.9,,11.36,,11.7,,136
5/14/2016,3:30:00,,8.22,,7.92,,0.06,,0,,115.5,,11.34,,11.7,,135.9
5/14/2016,3:45:00,,8.15,,7.92,,0.06,,0,,115.6,,11.37,,11.7,,135.8
5/14/2016,4:00:00,,8.08,,7.89,,0.06,,0,,115.7,,11.4,,11.7,,136
5/14/2016,4:15:00,,8,,7.9,,0.06,,0,,115.4,,11.39,,11.7,,135.8
5/14/2016,4:30:00,,7.93,,7.92,,0.06,,0,,115.5,,11.43,,11.7,,135.7
5/14/2016,4:45:00,,7.87,,7.91,,0.06,,0,,115.4,,11.42,,11.7,,135.8
5/14/2016,5:00:00,,7.83,,7.92,,0.06,,0,,115.6,,11.45,,11.7,,135.9
5/14/2016,5:15:00,,7.78,,7.93,,0.06,,0,,115.4,,11.46,,11.7,,135.7
5/14/2016,5:30:00,,7.74,,7.94,,0.06,,0,,115.7,,11.49,,11.7,,135.8
5/14/2016,5:45:00,,7.72,,7.92,,0.06,,0,,115.8,,11.51,,11.7,,135.8
5/14/2016,6:00:00,,7.71,,7.95,,0.06,,0,,115.9,,11.53,,11.7,,135.8
5/14/2016,6:15:00,,7.68,,7.91,,0.06,,0,,115.7,,11.51,,11.7,,135.9
5/14/2016,6:30:00,,7.64,,7.94,,0.06,,0,,115.6,,11.51,,11.7,,136.1
5/14/2016,6:45:00,,7.64,,7.93,,0.06,,0,,115.9,,11.55,,11.7,,135.7
5/14/2016,7:00:00,,7.64,,7.96,,0.06,,0,,116.3,,11.58,,11.7,,136
5/14/2016,7:15:00,,7.64,,7.97,,0.06,,0,,116,,11.56,,11.7,,135.7
5/14/2016,7:30:00,,7.64,,7.98,,0.06,,0,,116.3,,11.58,,11.7,,135.9
5/14/2016,7:45:00,,7.65,,7.97,,0.06,,0,,116.3,,11.58,,11.7,,135.9
5/14/2016,8:00:00,,7.65,,7.97,,0.06,,0,,116.1,,11.57,,11.7,,135.7
5/14/2016,8:15:00,,7.67,,7.98,,0.06,,0,,116.5,,11.6,,11.7,,135.8
5/14/2016,8:30:00,,7.7,,7.96,,0.06,,0,,116.4,,11.57,,11.7,,136
5/14/2016,8:45:00,,7.72,,8,,0.06,,0,,116.3,,11.56,,11.7,,136
5/14/2016,9:00:00,,7.74,,8.01,,0.06,,0,,116.6,,11.59,,11.7,,136.1
5/14/2016,9:15:00,,7.78,,7.98,,0.06,,0,,116.8,,11.59,,11.7,,135.9
5/14/2016,9:30:00,,7.86,,7.95,,0.06,,0,,116.5,,11.54,,11.7,,135.8
5/14/2016,9:45:00,,7.96,,7.98,,0.06,,0,,116.8,,11.54,,11.7,,135.8
5/14/2016,10:00:00,,8.06,,8,,0.06,,0,,116.9,,11.52,,11.7,,136.2
5/14/2016,10:15:00,,8.22,,7.99,,0.06,,0,,116.8,,11.47,,11.7,,136.3
5/14/2016,10:30:00,,8.42,,7.99,,0.06,,0,,117.1,,11.45,,11.7,,136.1
5/14/2016,10:45:00,,8.62,,8.03,,0.06,,0,,117.3,,11.4,,11.8,,136.1
5/14/2016,11:00:00,,8.81,,8.03,,0.06,,0,,117.4,,11.36,,11.7,,136.5
5/14/2016,11:15:00,,8.98,,8.02,,0.06,,0,,117.1,,11.29,,11.8,,136.5
5/14/2016,11:30:00,,9.09,,8.02,,0.06,,0,,117.1,,11.26,,11.8,,136.5
5/14/2016,11:45:00,,9.2,,8.02,,0.06,,0,,117.2,,11.24,,11.7,,136.6
5/14/2016,12:00:00,,9.31,,8.03,,0.06,,0,,117.8,,11.27,,11.8,,136.4
5/14/2016,12:15:00,,9.44,,8.04,,0.06,,0,,117.5,,11.2,,11.8,,136.8
5/14/2016,12:30:00,,9.61,,8.04,,0.06,,0,,117,,11.11,,11.8,,136.9
5/14/2016,12:45:00,,9.75,,8.05,,0.06,,0,,117.4,,11.11,,11.8,,136.6
5/14/2016,13:00:00,,9.86,,8.04,,0.06,,0,,117.8,,11.12,,11.8,,136.7
5/14/2016,13:15:00,,9.93,,8.04,,0.06,,0,,117.5,,11.07,,11.8,,136.9
5/14/2016,13:30:00,,9.99,,8.07,,0.06,,0,,117.5,,11.05,,11.8,,136.9
5/14/2016,13:45:00,,10.08,,8.05,,0.06,,0,,117.6,,11.04,,11.8,,136.7
5/14/2016,14:00:00,,10.18,,8.05,,0.06,,0,,118,,11.05,,11.8,,137.2
5/14/2016,14:15:00,,10.24,,8.04,,0.06,,0,,117.2,,10.96,,11.8,,137.2
5/14/2016,14:30:00,,10.31,,8.03,,0.06,,0,,117.6,,10.98,,11.8,,137.3
5/14/2016,14:45:00,,10.36,,8.04,,0.06,,0,,117.3,,10.94,,11.8,,137.2
5/14/2016,15:00:00,,10.45,,8.03,,0.06,,0,,117.3,,10.92,,11.8,,137.1
5/14/2016,15:15:00,,10.55,,8.04,,0.06,,0,,117.4,,10.9,,11.8,,137.2
5/14/2016,15:30:00,,10.61,,8.05,,0.06,,0,,117.3,,10.88,,11.8,,137.1
5/14/2016,15:45:00,,10.62,,8.05,,0.06,,0,,117.6,,10.9,,11.8,,137.4
5/14/2016,16:00:00,,10.62,,8.06,,0.06,,0,,117.2,,10.86,,11.8,,137.3
5/14/2016,16:15:00,,10.6,,8.06,,0.06,,0,,117.1,,10.86,,11.8,,137.4
5/14/2016,16:30:00,,10.6,,8.06,,0.06,,0,,117,,10.85,,11.8,,137.2
5/14/2016,16:45:00,,10.59,,8.06,,0.06,,0,,117.4,,10.89,,11.8,,137.3
5/14/2016,17:00:00,,10.57,,8.04,,0.06,,0,,116.8,,10.84,,11.8,,137.2
5/14/2016,17:15:00,,10.58,,8.03,,0.06,,0,,116.8,,10.84,,11.8,,137.2
5/14/2016,17:30:00,,10.61,,8.05,,0.06,,0,,117.2,,10.86,,11.8,,137.1
5/14/2016,17:45:00,,10.72,,8.05,,0.06,,0,,116.8,,10.8,,11.8,,137.5
5/14/2016,18:00:00,,10.83,,8.05,,0.06,,0,,116.4,,10.74,,11.8,,137.3
5/14/2016,18:15:00,,10.9,,8.05,,0.06,,0,,116.9,,10.77,,11.8,,137.5
5/14/2016,18:30:00,,10.94,,8.05,,0.06,,0,,116.6,,10.73,,11.8,,137.4
5/14/2016,18:45:00,,10.96,,8.05,,0.06,,0,,115.9,,10.66,,11.8,,137.6
5/14/2016,19:00:00,,10.99,,8.06,,0.06,,0,,116.5,,10.71,,11.8,,137.6
5/14/2016,19:15:00,,11,,8.05,,0.06,,0,,116.3,,10.68,,11.8,,137.4
5/14/2016,19:30:00,,10.99,,8.03,,0.06,,0,,116.5,,10.71,,11.8,,137.4
5/14/2016,19:45:00,,10.98,,8.02,,0.06,,0,,116.3,,10.69,,11.8,,137.5
5/14/2016,20:00:00,,10.98,,8.02,,0.06,,0,,116.3,,10.69,,11.8,,137.4
5/14/2016,20:15:00,,10.96,,8.02,,0.06,,0,,116.2,,10.69,,11.8,,137.5
5/14/2016,20:30:00,,10.93,,8.02,,0.06,,0,,115.9,,10.66,,11.8,,137.5
5/14/2016,20:45:00,,10.89,,8,,0.06,,0,,115.8,,10.67,,11.8,,137.3
5/14/2016,21:00:00,,10.82,,8,,0.06,,0,,115.9,,10.69,,11.8,,137.4
5/14/2016,21:15:00,,10.73,,7.97,,0.06,,0,,115.8,,10.71,,11.8,,137.1
5/14/2016,21:30:00,,10.64,,7.99,,0.06,,0,,115.8,,10.73,,11.8,,137.3
5/14/2016,21:45:00,,10.57,,7.97,,0.06,,0,,116.1,,10.77,,11.8,,137.2
5/14/2016,22:00:00,,10.49,,7.97,,0.06,,0,,115.3,,10.72,,11.8,,137.3
5/14/2016,22:15:00,,10.42,,7.97,,0.06,,0,,115.2,,10.73,,11.8,,137.1
5/14/2016,22:30:00,,10.36,,7.94,,0.06,,0,,115.3,,10.75,,11.8,,137.3
5/14/2016,22:45:00,,10.34,,7.96,,0.06,,0,,115.5,,10.77,,11.8,,137.1
5/14/2016,23:00:00,,10.33,,7.95,,0.06,,0,,114.7,,10.71,,11.8,,137
5/14/2016,23:15:00,,10.3,,7.94,,0.06,,0,,114.9,,10.74,,11.8,,137.3
5/14/2016,23:30:00,,10.27,,7.92,,0.06,,0,,115.1,,10.76,,11.8,,137.2
5/14/2016,23:45:00,,10.21,,7.93,,0.06,,0,,114.8,,10.74,,11.8,,137
5/15/2016,0:00:00,,10.14,,7.91,,0.06,,0,,115,,10.78,,11.8,,137
5/15/2016,0:15:00,,10.09,,7.92,,0.06,,0,,114.8,,10.78,,11.8,,136.9
5/15/2016,0:30:00,,10.04,,7.93,,0.06,,0,,114.9,,10.79,,11.8,,137.1
5/15/2016,0:45:00,,9.98,,7.94,,0.06,,0,,115.1,,10.83,,11.8,,137
5/15/2016,1:00:00,,9.92,,7.92,,0.06,,0,,114.9,,10.83,,11.8,,137
5/15/2016,1:15:00,,9.86,,7.93,,0.06,,0,,115.3,,10.88,,11.8,,136.8
5/15/2016,1:30:00,,9.81,,7.94,,0.06,,0,,115.1,,10.88,,11.8,,136.9
5/15/2016,1:45:00,,9.77,,7.92,,0.06,,0,,115.3,,10.91,,11.8,,136.9
5/15/2016,2:00:00,,9.73,,7.92,,0.06,,0,,115,,10.89,,11.8,,137.2
5/15/2016,2:15:00,,9.7,,7.93,,0.06,,0,,114.7,,10.87,,11.8,,136.8
5/15/2016,2:30:00,,9.67,,7.95,,0.06,,0,,115.1,,10.91,,11.8,,137.2
5/15/2016,2:45:00,,9.64,,7.91,,0.06,,0,,114.8,,10.89,,11.8,,137.1
5/15/2016,3:00:00,,9.6,,7.94,,0.06,,0,,114.9,,10.91,,11.8,,136.9
5/15/2016,3:15:00,,9.54,,7.92,,0.06,,0,,114.9,,10.93,,11.8,,136.9
