Hydrolab MS5 47420,,,,,,,,,,,,,,,
8/17/2016,6:15:00,,10.76,,96.9,,8.02,,11.6,,16.7,,115.1,,10.58
8/17/2016,6:30:00,,10.74,,97,,8.01,,11.6,,16.9,,114.6,,10.54
8/17/2016,6:45:00,,10.73,,96.6,,8.02,,11.6,,20.4,,114.5,,10.53
8/17/2016,7:00:00,,10.71,,96.6,,8,,11.6,,16.8,,115.6,,10.64
8/17/2016,7:15:00,,10.7,,96.6,,8.01,,11.6,,16.8,,114.4,,10.54
8/17/2016,7:30:00,,10.69,,97,,7.98,,11.6,,16.8,,115.2,,10.61
8/17/2016,7:45:00,,10.69,,96.5,,8.02,,11.6,,17,,115.2,,10.61
8/17/2016,8:00:00,,10.7,,96.7,,8.01,,11.6,,16.9,,114.8,,10.57
8/17/2016,8:15:00,,10.71,,96.6,,8.01,,11.6,,16.3,,114.7,,10.56
8/17/2016,8:30:00,,10.72,,96.6,,7.98,,11.6,,16.7,,115.6,,10.64
8/17/2016,8:45:00,,10.73,,96.5,,7.99,,11.6,,16.4,,114.6,,10.54
8/17/2016,9:00:00,,10.75,,96.6,,8.02,,11.6,,16.4,,115.5,,10.62
8/17/2016,9:15:00,,10.77,,97,,8.03,,11.6,,16.5,,116.1,,10.67
8/17/2016,9:30:00,,10.79,,96.5,,8.05,,11.6,,16.4,,115.6,,10.62
8/17/2016,9:45:00,,10.82,,96.9,,8.07,,11.7,,16,,115.7,,10.62
8/17/2016,10:00:00,,10.85,,96.8,,8.05,,11.6,,16.2,,115.4,,10.59
8/17/2016,10:15:00,,10.87,,96.9,,8.07,,11.6,,15.8,,116.2,,10.65
8/17/2016,10:30:00,,10.88,,96.4,,8.08,,11.6,,16.7,,115.2,,10.56
8/17/2016,10:45:00,,10.88,,96.7,,8.09,,11.6,,16.6,,116.3,,10.67
8/17/2016,11:00:00,,10.9,,96.4,,8.06,,11.6,,16.2,,115.9,,10.62
8/17/2016,11:15:00,,10.93,,96.4,,8.1,,11.6,,16.7,,116.4,,10.66
8/17/2016,11:30:00,,10.96,,96.7,,8.13,,11.6,,16.2,,116.4,,10.65
8/17/2016,11:45:00,,10.96,,96.7,,8.09,,11.6,,16.5,,115.5,,10.57
8/17/2016,12:00:00,,10.97,,96.7,,8.12,,11.6,,16,,116.3,,10.64
8/17/2016,12:15:00,,10.97,,96.8,,8.1,,11.6,,16,,115.6,,10.57
8/17/2016,12:30:00,,10.97,,96.4,,8.09,,11.6,,15.9,,115.9,,10.61
8/17/2016,12:45:00,,10.97,,96.4,,8.1,,11.6,,15.8,,116.2,,10.63
8/17/2016,13:00:00,,10.97,,96.3,,8.12,,11.6,,15.9,,116.2,,10.63
8/17/2016,13:15:00,,10.99,,96.2,,8.1,,11.6,,15.5,,116.4,,10.64
8/17/2016,13:30:00,,11,,96.6,,8.14,,11.6,,16.6,,115.3,,10.54
8/17/2016,13:45:00,,11.01,,96.5,,8.13,,11.7,,16.3,,115.9,,10.6
8/17/2016,14:00:00,,11.01,,96.2,,8.12,,11.6,,16.2,,115.8,,10.58
8/17/2016,14:15:00,,11.01,,96.3,,8.1,,11.7,,18.1,,116.2,,10.62
8/17/2016,14:30:00,,10.99,,96.7,,8.11,,11.7,,15.8,,116,,10.6
8/17/2016,14:45:00,,10.98,,96.3,,8.13,,11.7,,15.5,,116,,10.61
8/17/2016,15:00:00,,10.96,,96.5,,8.11,,11.7,,15.8,,116.2,,10.63
8/17/2016,15:15:00,,10.95,,96.6,,8.11,,11.7,,15.3,,115.8,,10.6
8/17/2016,15:30:00,,10.96,,96.8,,8.11,,11.6,,15.8,,115.7,,10.59
8/17/2016,15:45:00,,10.96,,96.5,,8.12,,11.7,,15.7,,116,,10.61
8/17/2016,16:00:00,,10.95,,97,,8.12,,11.7,,15.3,,115.7,,10.59
8/17/2016,16:15:00,,10.95,,96.9,,8.12,,11.7,,16.1,,115.5,,10.58
8/17/2016,16:30:00,,10.94,,96,,8.08,,11.7,,15.9,,115.7,,10.59
8/17/2016,16:45:00,,10.93,,96.5,,8.11,,11.6,,15.5,,115.1,,10.54
8/17/2016,17:00:00,,10.93,,96.4,,8.1,,11.7,,15.5,,115.6,,10.59
8/17/2016,17:15:00,,10.93,,96.6,,8.11,,11.6,,15.2,,115.7,,10.59
8/17/2016,17:30:00,,10.94,,96.7,,8.1,,11.7,,15.3,,116,,10.62
8/17/2016,17:45:00,,10.93,,96.8,,8.09,,11.6,,15.4,,115.7,,10.59
8/17/2016,18:00:00,,10.93,,96.5,,8.1,,11.7,,15.4,,116.4,,10.66
8/17/2016,18:15:00,,10.94,,93.4,,8.13,,11.6,,16.9,,116,,10.62
8/17/2016,18:30:00,,10.92,,96.7,,8.1,,11.6,,15.6,,116.2,,10.64
8/17/2016,18:45:00,,10.91,,96.8,,8.1,,11.6,,15.7,,115.4,,10.58
8/17/2016,19:00:00,,10.89,,96.5,,8.11,,11.6,,15.8,,115.8,,10.61
8/17/2016,19:15:00,,10.87,,96.7,,8.11,,11.7,,16.1,,115.7,,10.61
8/17/2016,19:30:00,,10.85,,97,,8.09,,11.7,,21.9,,115.4,,10.59
8/17/2016,19:45:00,,10.83,,96.6,,8.08,,11.7,,16,,115.1,,10.56
8/17/2016,20:00:00,,10.82,,96.6,,8.06,,11.6,,16,,114.8,,10.54
8/17/2016,20:15:00,,10.82,,96.9,,8.08,,11.6,,15.8,,115.5,,10.6
8/17/2016,20:30:00,,10.82,,96.6,,8.07,,11.6,,15.6,,115.7,,10.62
8/17/2016,20:45:00,,10.83,,96.5,,8.07,,11.6,,16.1,,115.7,,10.62
8/17/2016,21:00:00,,10.84,,96.8,,8.06,,11.6,,15.9,,115.1,,10.56
8/17/2016,21:15:00,,10.85,,96.4,,8.09,,11.6,,15.8,,115.3,,10.58
8/17/2016,21:30:00,,10.88,,96.2,,8.06,,11.6,,15.2,,115.3,,10.57
8/17/2016,21:45:00,,10.92,,96.5,,8.06,,11.7,,15.7,,115.2,,10.55
8/17/2016,22:00:00,,10.95,,96.3,,8.05,,11.6,,15.8,,114.9,,10.51
8/17/2016,22:15:00,,10.95,,96.3,,8.08,,11.7,,15.8,,114.4,,10.47
8/17/2016,22:30:00,,10.94,,96.6,,8.07,,11.7,,15.7,,115.4,,10.56
8/17/2016,22:45:00,,10.91,,92.1,,8.08,,11.7,,16.2,,114.8,,10.52
8/17/2016,23:00:00,,10.89,,96.5,,8.07,,11.7,,16.1,,114.5,,10.5
8/17/2016,23:15:00,,10.87,,96.7,,8.06,,11.7,,23.5,,114.9,,10.54
8/17/2016,23:30:00,,10.86,,96.3,,8.04,,11.7,,16,,114.7,,10.52
8/17/2016,23:45:00,,10.85,,96.7,,8.05,,11.7,,15.8,,114.9,,10.54
8/18/2016,0:00:00,,10.86,,96.3,,8.05,,11.7,,14.9,,114.9,,10.54
8/18/2016,0:15:00,,10.86,,96.6,,8.05,,11.6,,15.4,,114.9,,10.54
8/18/2016,0:30:00,,10.86,,96.2,,8.03,,11.7,,15.3,,114.8,,10.53
8/18/2016,0:45:00,,10.85,,96.2,,8.06,,11.7,,20.4,,114.5,,10.51
8/18/2016,1:00:00,,10.83,,96.2,,8.04,,11.7,,15.7,,115.2,,10.57
8/18/2016,1:15:00,,10.82,,96.2,,8.04,,11.7,,15.3,,114.5,,10.51
8/18/2016,1:30:00,,10.8,,96.3,,8.03,,11.7,,15.6,,115.2,,10.58
8/18/2016,1:45:00,,10.79,,96.6,,8.05,,11.7,,15.6,,114.7,,10.54
8/18/2016,2:00:00,,10.79,,96.5,,8.03,,11.7,,15.7,,114.1,,10.48
8/18/2016,2:15:00,,10.79,,96.5,,8.01,,11.6,,15.6,,114.5,,10.52
8/18/2016,2:30:00,,10.78,,96.6,,8.04,,11.7,,15.7,,115,,10.57
8/18/2016,2:45:00,,10.76,,96.2,,8.04,,11.7,,15.9,,114.9,,10.56
8/18/2016,3:00:00,,10.75,,96.6,,8.02,,11.7,,16.6,,114.2,,10.5
8/18/2016,3:15:00,,10.74,,96.3,,8.01,,11.7,,15.7,,114.9,,10.57
8/18/2016,3:30:00,,10.74,,96.3,,8.02,,11.7,,16.2,,114.8,,10.56
8/18/2016,3:45:00,,10.74,,96.5,,8.02,,11.7,,16.1,,115.5,,10.63
8/18/2016,4:00:00,,10.74,,96.6,,8.02,,11.7,,15.6,,115.1,,10.59
8/18/2016,4:15:00,,10.74,,96.2,,8,,11.7,,15.4,,114.5,,10.53
8/18/2016,4:30:00,,10.75,,96.3,,8,,11.7,,16,,114.5,,10.53
8/18/2016,4:45:00,,10.74,,96.3,,8,,11.7,,15.2,,114.5,,10.53
8/18/2016,5:00:00,,10.74,,96.2,,8,,11.7,,15.2,,114.4,,10.52
8/18/2016,5:15:00,,10.74,,96.5,,7.98,,11.7,,15.3,,114.7,,10.55
8/18/2016,5:30:00,,10.75,,96.2,,8,,11.7,,14.6,,114.4,,10.52
8/18/2016,5:45:00,,10.77,,96.1,,8,,11.7,,15.2,,114.7,,10.55
8/18/2016,6:00:00,,10.79,,96.5,,8.03,,11.7,,14.8,,115.4,,10.61
8/18/2016,6:15:00,,10.79,,96.2,,8,,11.7,,14.5,,114.5,,10.52
8/18/2016,6:30:00,,10.79,,96.6,,8.01,,11.7,,14.9,,114.5,,10.52
8/18/2016,6:45:00,,10.78,,96.1,,8,,11.7,,15.1,,114.6,,10.53
8/18/2016,7:00:00,,10.77,,96.6,,8,,11.7,,15.1,,114.4,,10.51
8/18/2016,7:15:00,,10.77,,96.3,,8.01,,11.7,,14.8,,114.5,,10.53
8/18/2016,7:30:00,,10.76,,96.5,,8,,11.7,,14.4,,114.4,,10.52
8/18/2016,7:45:00,,10.75,,96.6,,7.96,,11.7,,14.4,,114.7,,10.55
8/18/2016,8:00:00,,10.75,,96.1,,8.01,,11.7,,15,,114.6,,10.54
8/18/2016,8:15:00,,10.75,,96.1,,8,,11.7,,14.3,,114.7,,10.55
8/18/2016,8:30:00,,10.76,,96.2,,8.01,,11.7,,14.3,,114.8,,10.56
8/18/2016,8:45:00,,10.76,,96.5,,8.02,,11.7,,19.9,,113.9,,10.47
8/18/2016,9:00:00,,10.77,,96.5,,8.01,,11.7,,14.3,,115.2,,10.59
8/18/2016,9:15:00,,10.78,,96.2,,8.01,,11.7,,14,,114.8,,10.55
8/18/2016,9:30:00,,10.79,,96.2,,8.01,,11.7,,14.3,,114.6,,10.53
8/18/2016,9:45:00,,10.79,,96.1,,8,,11.7,,14.2,,115.3,,10.59
8/18/2016,10:00:00,,10.82,,96.2,,8.01,,11.7,,14,,115.5,,10.6
8/18/2016,10:15:00,,10.84,,96.1,,8.05,,11.7,,14.2,,114.9,,10.54
8/18/2016,10:30:00,,10.88,,96.5,,8.06,,11.7,,14,,115.7,,10.61
8/18/2016,10:45:00,,10.92,,96.1,,8.07,,11.7,,14.1,,115.6,,10.59
8/18/2016,11:00:00,,10.96,,96.1,,8.08,,11.7,,13.9,,114.8,,10.5
8/18/2016,11:15:00,,11.01,,96.2,,8.09,,11.7,,14.1,,115.9,,10.59
8/18/2016,11:30:00,,11.06,,96.6,,8.09,,11.7,,14.2,,115.4,,10.54
8/18/2016,11:45:00,,11.1,,96.5,,8.09,,11.7,,14.4,,115.9,,10.57
8/18/2016,12:00:00,,11.14,,96.3,,8.13,,11.7,,14.3,,115.8,,10.55
8/18/2016,12:15:00,,11.17,,96.6,,8.14,,11.7,,15,,115.6,,10.53
8/18/2016,12:30:00,,11.22,,96.4,,8.14,,11.7,,14.3,,116.2,,10.57
8/18/2016,12:45:00,,11.28,,93.6,,8.14,,11.7,,13.6,,115.9,,10.53
8/18/2016,13:00:00,,11.32,,96.4,,8.17,,11.7,,13.8,,116.3,,10.56
8/18/2016,13:15:00,,11.33,,96.2,,8.13,,11.7,,14.4,,115.7,,10.5
8/18/2016,13:30:00,,11.34,,96.4,,8.14,,11.7,,14.2,,116,,10.52
8/18/2016,13:45:00,,11.39,,96.5,,8.15,,11.7,,14.1,,116.2,,10.53
8/18/2016,14:00:00,,11.41,,96.7,,8.14,,11.7,,14.4,,115.8,,10.49
8/18/2016,14:15:00,,11.41,,96.4,,8.15,,11.7,,21.7,,116.2,,10.52
8/18/2016,14:30:00,,11.4,,96.8,,8.14,,11.7,,15.1,,116,,10.51
8/18/2016,14:45:00,,11.39,,96.5,,8.15,,11.7,,15.1,,116.4,,10.55
8/18/2016,15:00:00,,11.41,,96.6,,8.16,,11.7,,15.3,,116.6,,10.56
8/18/2016,15:15:00,,11.43,,96.8,,8.16,,11.7,,15.8,,115.7,,10.47
8/18/2016,15:30:00,,11.51,,96.7,,8.16,,11.7,,14,,116.4,,10.52
8/18/2016,15:45:00,,11.52,,96.6,,8.18,,11.7,,14.9,,116.8,,10.55
8/18/2016,16:00:00,,11.59,,96.5,,8.16,,11.7,,14.6,,116.6,,10.51
8/18/2016,16:15:00,,11.65,,96.9,,8.14,,11.7,,14.2,,116.3,,10.48
8/18/2016,16:30:00,,11.65,,97,,8.17,,11.7,,14.7,,116.2,,10.46
8/18/2016,16:45:00,,11.64,,96.7,,8.15,,11.7,,14.8,,116.2,,10.47
8/18/2016,17:00:00,,11.65,,97,,8.14,,11.7,,14.6,,116.4,,10.48
8/18/2016,17:15:00,,11.64,,96.9,,8.19,,11.7,,13.8,,116,,10.45
8/18/2016,17:30:00,,11.65,,96.6,,8.15,,11.7,,13.8,,115.9,,10.44
8/18/2016,17:45:00,,11.64,,97,,8.13,,11.7,,14.2,,115.9,,10.44
8/18/2016,18:00:00,,11.65,,97,,8.14,,11.7,,14.4,,115.8,,10.42
8/18/2016,18:15:00,,11.7,,97,,8.12,,11.7,,14.2,,115.7,,10.41
8/18/2016,18:30:00,,11.61,,96.6,,8.14,,11.7,,14,,115.4,,10.4
8/18/2016,18:45:00,,11.5,,96.6,,8.14,,11.7,,14,,115.7,,10.45
8/18/2016,19:00:00,,11.49,,96.6,,8.12,,11.7,,14.2,,115.6,,10.45
8/18/2016,19:15:00,,11.51,,96.7,,8.11,,11.7,,13.8,,115.6,,10.45
8/18/2016,19:30:00,,11.54,,97,,8.12,,11.7,,15,,115.6,,10.43
8/18/2016,19:45:00,,11.58,,96.5,,8.15,,11.7,,16,,115.8,,10.44
8/18/2016,20:00:00,,11.58,,96.8,,8.14,,11.7,,17.3,,116.1,,10.47
8/18/2016,20:15:00,,11.56,,96.4,,8.12,,11.7,,15.5,,115,,10.38
8/18/2016,20:30:00,,11.5,,96.9,,8.1,,11.7,,15.6,,115.6,,10.44
8/18/2016,20:45:00,,11.52,,97,,8.1,,11.7,,15,,115.8,,10.46
8/18/2016,21:00:00,,11.54,,96.9,,8.13,,11.7,,17.1,,115.5,,10.43
8/18/2016,21:15:00,,11.54,,96.8,,8.1,,11.7,,17.1,,115.1,,10.39
8/18/2016,21:30:00,,11.51,,97,,8.1,,11.7,,16.5,,114.9,,10.38
8/18/2016,21:45:00,,11.48,,96.6,,8.09,,11.7,,17.6,,114.3,,10.34
8/18/2016,22:00:00,,11.48,,97,,8.08,,11.7,,17.1,,114.8,,10.38
8/18/2016,22:15:00,,11.51,,97,,8.08,,11.7,,16.7,,114.8,,10.38
8/18/2016,22:30:00,,11.55,,96.6,,8.06,,11.7,,17.5,,114.8,,10.36
8/18/2016,22:45:00,,11.64,,97,,8.06,,11.7,,16.9,,114.9,,10.35
8/18/2016,23:00:00,,11.72,,97,,8.06,,11.7,,16.9,,114.8,,10.33
8/18/2016,23:15:00,,11.78,,97.1,,8.04,,11.7,,16.9,,114.6,,10.29
8/18/2016,23:30:00,,11.8,,96.8,,8.06,,11.8,,17.3,,114.1,,10.24
8/18/2016,23:45:00,,11.8,,97.1,,8.04,,11.7,,16.6,,114.6,,10.29
8/19/2016,0:00:00,,11.78,,96.8,,8.07,,11.7,,17.2,,114.9,,10.32
8/19/2016,0:15:00,,11.73,,96.8,,8.06,,11.8,,16.8,,114.9,,10.33
8/19/2016,0:30:00,,11.7,,96.8,,8.05,,11.7,,15,,114.8,,10.33
8/19/2016,0:45:00,,11.69,,97.2,,8.05,,11.8,,13.8,,114.4,,10.29
8/19/2016,1:00:00,,11.67,,97.2,,8.03,,11.7,,14.1,,114.7,,10.32
8/19/2016,1:15:00,,11.66,,97.2,,8.02,,11.7,,15.1,,114.3,,10.29
8/19/2016,1:30:00,,11.66,,97.2,,8.03,,11.7,,14.6,,114.6,,10.32
8/19/2016,1:45:00,,11.69,,97.2,,8.03,,11.7,,15.2,,115.1,,10.35
8/19/2016,2:00:00,,11.72,,97.3,,8.03,,11.7,,14.6,,114.6,,10.3
8/19/2016,2:15:00,,11.73,,97.2,,8.01,,11.7,,14.6,,113.8,,10.23
8/19/2016,2:30:00,,11.74,,96.9,,8.02,,11.7,,14.3,,114.4,,10.28
8/19/2016,2:45:00,,11.73,,96.9,,8.01,,11.7,,14.2,,114.4,,10.29
8/19/2016,3:00:00,,11.73,,96.9,,8.05,,11.7,,14.3,,114.5,,10.29
8/19/2016,3:15:00,,11.71,,97,,8.02,,11.7,,14.3,,114.5,,10.29
8/19/2016,3:30:00,,11.68,,97.3,,8.03,,11.7,,14,,114.1,,10.27
8/19/2016,3:45:00,,11.64,,97.4,,8.02,,11.7,,14,,114.5,,10.32
8/19/2016,4:00:00,,11.6,,97,,8.01,,11.7,,13.9,,114.7,,10.34
8/19/2016,4:15:00,,11.57,,97.4,,8.02,,11.7,,13.9,,115.2,,10.39
8/19/2016,4:30:00,,11.55,,97.4,,8,,11.8,,14.1,,114.9,,10.37
8/19/2016,4:45:00,,11.56,,97.6,,8,,11.7,,13.8,,115.1,,10.39
8/19/2016,5:00:00,,11.59,,97.5,,8,,11.8,,13.4,,114.6,,10.34
8/19/2016,5:15:00,,11.62,,97.1,,7.99,,11.7,,13.6,,113.9,,10.27
8/19/2016,5:30:00,,11.64,,97.5,,7.99,,11.7,,13.5,,114.7,,10.33
8/19/2016,5:45:00,,11.67,,97.6,,7.98,,11.7,,13.3,,114.4,,10.3
8/19/2016,6:00:00,,11.71,,97.3,,8,,11.8,,13.5,,114.9,,10.33
8/19/2016,6:15:00,,11.75,,97.3,,7.99,,11.7,,13.1,,114.7,,10.3
8/19/2016,6:30:00,,11.75,,97.3,,8.01,,11.7,,13,,114.1,,10.26
8/19/2016,6:45:00,,11.72,,97.7,,8,,11.8,,12.5,,114.5,,10.3
8/19/2016,7:00:00,,11.68,,97.3,,7.96,,11.7,,12.8,,114.5,,10.3
