HYDROLAB MS5 64819,,,,,,,,,,,,,,,,,,
Log File Name : Ptarmigan_071416_080616,,,,,,,,,,,,,,,,,,
Setup Date (MMDDYY) : 071116,,,,,,,,,,,,,,,,,,
Setup Time (HHMMSS) : 161047,,,,,,,,,,,,,,,,,,
Starting Date (MMDDYY) : 071416,,,,,,,,,,,,,,,,,,
Starting Time (HHMMSS) : 080000,,,,,,,,,,,,,,,,,,
Stopping Date (MMDDYY) : 080616,,,,,,,,,,,,,,,,,,
Stopping Time (HHMMSS) : 235959,,,,,,,,,,,,,,,,,,
Interval (HHMMSS) : 001500,,,,,,,,,,,,,,,,,,
Sensor warmup (HHMMSS) : 000030,,,,,,,,,,,,,,,,,,
Circltr warmup (HHMMSS) : 000030,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Date,Time,,Temp,,IBatt,,SpCond,,pH,,TurbSC,,LDO%,,LDO,,BP
,MMDDYY,HHMMSS,,øC,,Volts,,æS/cm,,Units,,NTU,,Sat,,mg/l,,mmHg
,,,,,,,,,,,,,,,,,,
7/15/2016 5:00,7/15/2016,5:00:00,,10.93,,11.8,,115.6,,7.75,,0,,118.6,,10.95,,637
7/15/2016 5:15,7/15/2016,5:15:00,,10.93,,11.8,,115.6,,7.75,,0,,119,,10.99,,637
7/15/2016 5:30,7/15/2016,5:30:00,,10.94,,11.8,,115.3,,7.75,,0,,118.6,,10.95,,637
7/15/2016 5:45,7/15/2016,5:45:00,,10.96,,11.8,,115.5,,7.75,,0,,118.8,,10.97,,637
7/15/2016 6:00,7/15/2016,6:00:00,,10.97,,11.8,,115.7,,7.75,,0,,118.8,,10.96,,637
7/15/2016 6:15,7/15/2016,6:15:00,,10.97,,11.8,,115.4,,7.77,,0,,118.4,,10.92,,637
7/15/2016 6:30,7/15/2016,6:30:00,,10.98,,11.8,,115.7,,7.76,,0,,118.6,,10.94,,637
7/15/2016 6:45,7/15/2016,6:45:00,,11.05,,11.8,,115.5,,7.77,,0,,118.7,,10.93,,637
7/15/2016 7:00,7/15/2016,7:00:00,,11.11,,11.8,,115.8,,7.78,,0,,119.4,,10.98,,637
7/15/2016 7:15,7/15/2016,7:15:00,,11.17,,11.8,,115.8,,7.79,,0,,119.2,,10.95,,637
