"Plot Title: DEEP-b"
"#","Date Time, GMT-08:00","Temp, °F (LGR S/N: 9913534, SEN S/N: 9913534)","Host Connected (LGR S/N: 9913534)"
1610,08/17/17 12:15:00 PM,50.092,
1611,08/17/17 12:30:00 PM,50.180,
1612,08/17/17 12:45:00 PM,50.488,
1613,08/17/17 01:00:00 PM,50.709,
1614,08/17/17 01:15:00 PM,50.841,
1615,08/17/17 01:30:00 PM,50.929,
1616,08/17/17 01:45:00 PM,51.413,
1617,08/17/17 02:00:00 PM,51.984,
1618,08/17/17 02:15:00 PM,52.423,
1619,08/17/17 02:30:00 PM,52.203,
1620,08/17/17 02:45:00 PM,53.035,
1621,08/17/17 03:00:00 PM,53.078,
1622,08/17/17 03:15:00 PM,53.865,
1623,08/17/17 03:30:00 PM,54.343,
1624,08/17/17 03:45:00 PM,54.648,
1625,08/17/17 04:00:00 PM,55.038,
1626,08/17/17 04:15:00 PM,55.515,
1627,08/17/17 04:30:00 PM,55.819,
1628,08/17/17 04:45:00 PM,55.647,
1629,08/17/17 05:00:00 PM,55.558,
1630,08/17/17 05:15:00 PM,55.906,
1631,08/17/17 05:30:00 PM,56.295,
1632,08/17/17 05:45:00 PM,56.383,
1633,08/17/17 06:00:00 PM,56.340,
1634,08/17/17 06:15:00 PM,56.340,
1635,08/17/17 06:30:00 PM,56.295,
1636,08/17/17 06:45:00 PM,56.035,
1637,08/17/17 07:00:00 PM,55.819,
1638,08/17/17 07:15:00 PM,55.558,
1639,08/17/17 07:30:00 PM,55.299,
1640,08/17/17 07:45:00 PM,54.952,
1641,08/17/17 08:00:00 PM,54.691,
1642,08/17/17 08:15:00 PM,54.430,
1643,08/17/17 08:30:00 PM,54.082,
1644,08/17/17 08:45:00 PM,53.865,
1645,08/17/17 09:00:00 PM,53.645,
1646,08/17/17 09:15:00 PM,53.472,
1647,08/17/17 09:30:00 PM,53.298,
1648,08/17/17 09:45:00 PM,53.121,
1649,08/17/17 10:00:00 PM,52.992,
1650,08/17/17 10:15:00 PM,52.903,
1651,08/17/17 10:30:00 PM,52.772,
1652,08/17/17 10:45:00 PM,52.641,
1653,08/17/17 11:00:00 PM,52.466,
1654,08/17/17 11:15:00 PM,52.246,
1655,08/17/17 11:30:00 PM,52.029,
1656,08/17/17 11:45:00 PM,51.809,
1657,08/18/17 12:00:00 AM,51.589,
1658,08/18/17 12:15:00 AM,51.413,
1659,08/18/17 12:30:00 AM,51.193,
1660,08/18/17 12:45:00 AM,51.017,
1661,08/18/17 01:00:00 AM,50.841,
1662,08/18/17 01:15:00 AM,50.621,
1663,08/18/17 01:30:00 AM,50.445,
1664,08/18/17 01:45:00 AM,50.223,
1665,08/18/17 02:00:00 AM,50.002,
1666,08/18/17 02:15:00 AM,49.782,
1667,08/18/17 02:30:00 AM,49.604,
1668,08/18/17 02:45:00 AM,49.428,
1669,08/18/17 03:00:00 AM,49.249,
1670,08/18/17 03:15:00 AM,49.073,
1671,08/18/17 03:30:00 AM,48.938,
1672,08/18/17 03:45:00 AM,48.762,
1673,08/18/17 04:00:00 AM,48.628,
1674,08/18/17 04:15:00 AM,48.493,
1675,08/18/17 04:30:00 AM,48.360,
1676,08/18/17 04:45:00 AM,48.227,
1677,08/18/17 05:00:00 AM,48.137,
1678,08/18/17 05:15:00 AM,48.004,
1679,08/18/17 05:30:00 AM,47.914,
1680,08/18/17 05:45:00 AM,47.871,
1681,08/18/17 06:00:00 AM,47.781,
1682,08/18/17 06:15:00 AM,47.647,
1683,08/18/17 06:30:00 AM,47.557,
1684,08/18/17 06:45:00 AM,47.467,
1685,08/18/17 07:00:00 AM,47.422,
1686,08/18/17 07:15:00 AM,47.334,
1687,08/18/17 07:30:00 AM,47.289,
1688,08/18/17 07:45:00 AM,47.199,
1689,08/18/17 08:00:00 AM,47.154,
1690,08/18/17 08:15:00 AM,47.109,
1691,08/18/17 08:30:00 AM,47.064,
1692,08/18/17 08:45:00 AM,47.064,
1693,08/18/17 09:00:00 AM,47.019,
1694,08/18/17 09:15:00 AM,47.019,
1695,08/18/17 09:30:00 AM,47.064,
1696,08/18/17 09:45:00 AM,47.109,
1697,08/18/17 10:00:00 AM,47.154,
1698,08/18/17 10:15:00 AM,47.199,
1699,08/18/17 10:30:00 AM,47.244,
1700,08/18/17 10:45:00 AM,47.289,
1701,08/18/17 11:00:00 AM,47.334,
1702,08/18/17 11:15:00 AM,47.377,
1703,08/18/17 11:30:00 AM,47.467,
1704,08/18/17 11:45:00 AM,47.647,
1705,08/18/17 12:00:00 PM,47.736,
1706,08/18/17 12:15:00 PM,47.871,
1707,08/18/17 12:30:00 PM,47.959,
1708,08/18/17 12:45:00 PM,48.049,
1709,08/18/17 01:00:00 PM,48.049,
1710,08/18/17 01:15:00 PM,48.094,
1711,08/18/17 01:30:00 PM,48.227,
1712,08/18/17 01:45:00 PM,48.272,
1713,08/18/17 02:00:00 PM,48.315,
1714,08/18/17 02:15:00 PM,48.360,
1715,08/18/17 02:30:00 PM,48.450,
1716,08/18/17 02:45:00 PM,48.538,
1717,08/18/17 03:00:00 PM,48.672,
1718,08/18/17 03:15:00 PM,48.672,
1719,08/18/17 03:30:00 PM,48.805,
1720,08/18/17 03:45:00 PM,49.073,
1721,08/18/17 04:00:00 PM,49.294,
1722,08/18/17 04:15:00 PM,49.516,
1723,08/18/17 04:30:00 PM,49.604,
1724,08/18/17 04:45:00 PM,49.782,
1725,08/18/17 05:00:00 PM,49.782,
1726,08/18/17 05:15:00 PM,49.870,
1727,08/18/17 05:30:00 PM,49.914,
1728,08/18/17 05:45:00 PM,49.914,
1729,08/18/17 06:00:00 PM,49.870,
1730,08/18/17 06:15:00 PM,49.825,
1731,08/18/17 06:30:00 PM,49.782,
1732,08/18/17 06:45:00 PM,49.737,
1733,08/18/17 07:00:00 PM,49.737,
1734,08/18/17 07:15:00 PM,49.737,
1735,08/18/17 07:30:00 PM,49.782,
1736,08/18/17 07:45:00 PM,49.782,
1737,08/18/17 08:00:00 PM,49.825,
1738,08/18/17 08:15:00 PM,49.825,
1739,08/18/17 08:30:00 PM,49.782,
1740,08/18/17 08:45:00 PM,49.737,
1741,08/18/17 09:00:00 PM,49.737,
1742,08/18/17 09:15:00 PM,49.737,
1743,08/18/17 09:30:00 PM,49.737,
1744,08/18/17 09:45:00 PM,49.737,
1745,08/18/17 10:00:00 PM,49.737,
1746,08/18/17 10:15:00 PM,49.692,
1747,08/18/17 10:30:00 PM,49.692,
1748,08/18/17 10:45:00 PM,49.649,
1749,08/18/17 11:00:00 PM,49.604,
1750,08/18/17 11:15:00 PM,49.604,
1751,08/18/17 11:30:00 PM,49.604,
1752,08/18/17 11:45:00 PM,49.561,
1753,08/19/17 12:00:00 AM,49.561,
1754,08/19/17 12:15:00 AM,49.561,
1755,08/19/17 12:30:00 AM,49.561,
1756,08/19/17 12:45:00 AM,49.516,
1757,08/19/17 01:00:00 AM,49.516,
1758,08/19/17 01:15:00 AM,49.471,
1759,08/19/17 01:30:00 AM,49.471,
1760,08/19/17 01:45:00 AM,49.428,
1761,08/19/17 02:00:00 AM,49.383,
1762,08/19/17 02:15:00 AM,49.338,
1763,08/19/17 02:30:00 AM,49.294,
1764,08/19/17 02:45:00 AM,49.249,
1765,08/19/17 03:00:00 AM,49.161,
1766,08/19/17 03:15:00 AM,49.116,
1767,08/19/17 03:30:00 AM,49.028,
1768,08/19/17 03:45:00 AM,48.938,
1769,08/19/17 04:00:00 AM,48.850,
1770,08/19/17 04:15:00 AM,48.805,
1771,08/19/17 04:30:00 AM,48.762,
1772,08/19/17 04:45:00 AM,48.717,
1773,08/19/17 05:00:00 AM,48.628,
1774,08/19/17 05:15:00 AM,48.583,
1775,08/19/17 05:30:00 AM,48.538,
1776,08/19/17 05:45:00 AM,48.493,
1777,08/19/17 06:00:00 AM,48.450,
1778,08/19/17 06:15:00 AM,48.405,
1779,08/19/17 06:30:00 AM,48.360,
1780,08/19/17 06:45:00 AM,48.315,
1781,08/19/17 07:00:00 AM,48.227,
1782,08/19/17 07:15:00 AM,48.182,
1783,08/19/17 07:30:00 AM,48.094,
1784,08/19/17 07:45:00 AM,48.049,
1785,08/19/17 08:00:00 AM,48.049,
1786,08/19/17 08:15:00 AM,48.049,
1787,08/19/17 08:30:00 AM,48.049,
1788,08/19/17 08:45:00 AM,48.049,
1789,08/19/17 09:00:00 AM,48.094,
1790,08/19/17 09:15:00 AM,48.182,
1791,08/19/17 09:30:00 AM,48.227,
1792,08/19/17 09:45:00 AM,48.315,
1793,08/19/17 10:00:00 AM,48.628,
1794,08/19/17 10:15:00 AM,48.583,
1795,08/19/17 10:30:00 AM,48.672,
1796,08/19/17 10:45:00 AM,48.895,
1797,08/19/17 11:00:00 AM,49.073,
1798,08/19/17 11:15:00 AM,49.294,
1799,08/19/17 11:30:00 AM,49.649,
1800,08/19/17 11:45:00 AM,50.268,
1801,08/19/17 12:00:00 PM,50.135,
1802,08/19/17 12:15:00 PM,50.268,
1803,08/19/17 12:30:00 PM,50.752,
1804,08/19/17 12:45:00 PM,51.458,
1805,08/19/17 01:00:00 PM,50.929,
1806,08/19/17 01:15:00 PM,51.458,
1807,08/19/17 01:30:00 PM,52.160,
1808,08/19/17 01:45:00 PM,52.860,
1809,08/19/17 02:00:00 PM,53.253,
1810,08/19/17 02:15:00 PM,53.733,
1811,08/19/17 02:30:00 PM,54.300,
1812,08/19/17 02:45:00 PM,54.473,
1813,08/19/17 03:00:00 PM,54.734,
1814,08/19/17 03:15:00 PM,55.081,
1815,08/19/17 03:30:00 PM,55.386,
1816,08/19/17 03:45:00 PM,55.776,
1817,08/19/17 04:00:00 PM,56.208,
1818,08/19/17 04:15:00 PM,56.469,
1819,08/19/17 04:30:00 PM,56.642,
1820,08/19/17 04:45:00 PM,56.772,
1821,08/19/17 05:00:00 PM,57.031,
1822,08/19/17 05:15:00 PM,57.204,
1823,08/19/17 05:30:00 PM,57.247,
1824,08/19/17 05:45:00 PM,57.204,
1825,08/19/17 06:00:00 PM,57.247,
1826,08/19/17 06:15:00 PM,57.247,
1827,08/19/17 06:30:00 PM,57.204,
1828,08/19/17 06:45:00 PM,57.031,
1829,08/19/17 07:00:00 PM,56.901,
1830,08/19/17 07:15:00 PM,56.728,
1831,08/19/17 07:30:00 PM,56.599,
1832,08/19/17 07:45:00 PM,56.512,
1833,08/19/17 08:00:00 PM,56.251,
1834,08/19/17 08:15:00 PM,56.035,
1835,08/19/17 08:30:00 PM,55.819,
1836,08/19/17 08:45:00 PM,55.647,
1837,08/19/17 09:00:00 PM,55.472,
1838,08/19/17 09:15:00 PM,55.342,
1839,08/19/17 09:30:00 PM,55.168,
1840,08/19/17 09:45:00 PM,54.995,
1841,08/19/17 10:00:00 PM,54.820,
1842,08/19/17 10:15:00 PM,54.648,
1843,08/19/17 10:30:00 PM,54.430,
1844,08/19/17 10:45:00 PM,54.255,
1845,08/19/17 11:00:00 PM,54.037,
1846,08/19/17 11:15:00 PM,53.865,
1847,08/19/17 11:30:00 PM,53.733,
1848,08/19/17 11:45:00 PM,53.602,
1849,08/20/17 12:00:00 AM,53.427,
1850,08/20/17 12:15:00 AM,53.253,
1851,08/20/17 12:30:00 AM,53.078,
1852,08/20/17 12:45:00 AM,52.860,
1853,08/20/17 01:00:00 AM,52.686,
1854,08/20/17 01:15:00 AM,52.509,
1855,08/20/17 01:30:00 AM,52.335,
1856,08/20/17 01:45:00 AM,52.160,
1857,08/20/17 02:00:00 AM,52.029,
1858,08/20/17 02:15:00 AM,51.895,
1859,08/20/17 02:30:00 AM,51.764,
1860,08/20/17 02:45:00 AM,51.678,
1861,08/20/17 03:00:00 AM,51.544,
1862,08/20/17 03:15:00 AM,51.458,
1863,08/20/17 03:30:00 AM,51.325,
1864,08/20/17 03:45:00 AM,51.237,
1865,08/20/17 04:00:00 AM,51.148,
1866,08/20/17 04:15:00 AM,51.062,
1867,08/20/17 04:30:00 AM,50.974,
1868,08/20/17 04:45:00 AM,50.886,
1869,08/20/17 05:00:00 AM,50.797,
1870,08/20/17 05:15:00 AM,50.752,
1871,08/20/17 05:30:00 AM,50.664,
1872,08/20/17 05:45:00 AM,50.621,
1873,08/20/17 06:00:00 AM,50.533,
1874,08/20/17 06:15:00 AM,50.488,
1875,08/20/17 06:30:00 AM,50.445,
1876,08/20/17 06:45:00 AM,50.400,
1877,08/20/17 07:00:00 AM,50.356,
1878,08/20/17 07:15:00 AM,50.311,
1879,08/20/17 07:30:00 AM,50.223,
1880,08/20/17 07:45:00 AM,50.180,
1881,08/20/17 08:00:00 AM,50.135,
1882,08/20/17 08:15:00 AM,50.135,
1883,08/20/17 08:30:00 AM,50.092,
1884,08/20/17 08:45:00 AM,50.047,
1885,08/20/17 09:00:00 AM,50.002,
1886,08/20/17 09:15:00 AM,50.047,
1887,08/20/17 09:30:00 AM,50.047,
1888,08/20/17 09:45:00 AM,50.092,
1889,08/20/17 10:00:00 AM,50.135,
1890,08/20/17 10:15:00 AM,50.135,
1891,08/20/17 10:30:00 AM,50.135,
1892,08/20/17 10:45:00 AM,50.180,
1893,08/20/17 11:00:00 AM,50.223,
1894,08/20/17 11:15:00 AM,50.223,
1895,08/20/17 11:30:00 AM,50.268,
1896,08/20/17 11:45:00 AM,50.311,
1897,08/20/17 12:00:00 PM,50.356,
1898,08/20/17 12:15:00 PM,50.400,
1899,08/20/17 12:30:00 PM,50.488,
1900,08/20/17 12:45:00 PM,50.533,
1901,08/20/17 01:00:00 PM,50.621,
1902,08/20/17 01:15:00 PM,50.709,
1903,08/20/17 01:30:00 PM,50.752,
1904,08/20/17 01:45:00 PM,50.841,
1905,08/20/17 02:00:00 PM,50.886,
1906,08/20/17 02:15:00 PM,50.974,
1907,08/20/17 02:30:00 PM,51.017,
1908,08/20/17 02:45:00 PM,51.062,
1909,08/20/17 03:00:00 PM,51.105,
1910,08/20/17 03:15:00 PM,51.148,
1911,08/20/17 03:30:00 PM,51.193,
1912,08/20/17 03:45:00 PM,51.193,
1913,08/20/17 04:00:00 PM,51.193,
1914,08/20/17 04:15:00 PM,51.237,
1915,08/20/17 04:30:00 PM,51.282,
1916,08/20/17 04:45:00 PM,51.325,
1917,08/20/17 05:00:00 PM,51.370,
1918,08/20/17 05:15:00 PM,51.370,
1919,08/20/17 05:30:00 PM,51.325,
1920,08/20/17 05:45:00 PM,51.325,
1921,08/20/17 06:00:00 PM,51.325,
1922,08/20/17 06:15:00 PM,51.325,
1923,08/20/17 06:30:00 PM,51.282,
1924,08/20/17 06:45:00 PM,51.282,
1925,08/20/17 07:00:00 PM,51.237,
1926,08/20/17 07:15:00 PM,51.193,
1927,08/20/17 07:30:00 PM,51.148,
1928,08/20/17 07:45:00 PM,51.148,
1929,08/20/17 08:00:00 PM,51.062,
1930,08/20/17 08:15:00 PM,51.017,
1931,08/20/17 08:30:00 PM,50.974,
1932,08/20/17 08:45:00 PM,50.886,
1933,08/20/17 09:00:00 PM,50.841,
1934,08/20/17 09:15:00 PM,50.797,
1935,08/20/17 09:30:00 PM,50.709,
1936,08/20/17 09:45:00 PM,50.664,
1937,08/20/17 10:00:00 PM,50.621,
1938,08/20/17 10:15:00 PM,50.576,
1939,08/20/17 10:30:00 PM,50.488,
1940,08/20/17 10:45:00 PM,50.445,
1941,08/20/17 11:00:00 PM,50.400,
1942,08/20/17 11:15:00 PM,50.356,
1943,08/20/17 11:30:00 PM,50.311,
1944,08/20/17 11:45:00 PM,50.268,
1945,08/21/17 12:00:00 AM,50.268,
1946,08/21/17 12:15:00 AM,50.223,
1947,08/21/17 12:30:00 AM,50.180,
1948,08/21/17 12:45:00 AM,50.135,
1949,08/21/17 01:00:00 AM,50.092,
1950,08/21/17 01:15:00 AM,50.047,
1951,08/21/17 01:30:00 AM,50.002,
1952,08/21/17 01:45:00 AM,49.959,
1953,08/21/17 02:00:00 AM,49.914,
1954,08/21/17 02:15:00 AM,49.914,
1955,08/21/17 02:30:00 AM,49.870,
1956,08/21/17 02:45:00 AM,49.825,
1957,08/21/17 03:00:00 AM,49.782,
1958,08/21/17 03:15:00 AM,49.737,
1959,08/21/17 03:30:00 AM,49.692,
1960,08/21/17 03:45:00 AM,49.649,
1961,08/21/17 04:00:00 AM,49.604,
1962,08/21/17 04:15:00 AM,49.561,
1963,08/21/17 04:30:00 AM,49.516,
1964,08/21/17 04:45:00 AM,49.471,
1965,08/21/17 05:00:00 AM,49.428,
1966,08/21/17 05:15:00 AM,49.383,
1967,08/21/17 05:30:00 AM,49.294,
1968,08/21/17 05:45:00 AM,49.249,
1969,08/21/17 06:00:00 AM,49.161,
1970,08/21/17 06:15:00 AM,49.116,
1971,08/21/17 06:30:00 AM,49.028,
1972,08/21/17 06:45:00 AM,48.983,
1973,08/21/17 07:00:00 AM,48.895,
1974,08/21/17 07:15:00 AM,48.850,
1975,08/21/17 07:30:00 AM,48.805,
1976,08/21/17 07:45:00 AM,48.762,
1977,08/21/17 08:00:00 AM,48.805,
1978,08/21/17 08:15:00 AM,48.805,
1979,08/21/17 08:30:00 AM,48.805,
1980,08/21/17 08:45:00 AM,48.805,
1981,08/21/17 09:00:00 AM,48.762,
1982,08/21/17 09:15:00 AM,48.717,
1983,08/21/17 09:30:00 AM,48.672,
1984,08/21/17 09:45:00 AM,48.672,
1985,08/21/17 10:00:00 AM,48.672,
1986,08/21/17 10:15:00 AM,48.762,
1987,08/21/17 10:30:00 AM,48.938,
1988,08/21/17 10:45:00 AM,49.116,
1989,08/21/17 11:00:00 AM,49.338,
1990,08/21/17 11:15:00 AM,49.561,
1991,08/21/17 11:30:00 AM,49.825,
1992,08/21/17 11:45:00 AM,49.959,
1993,08/21/17 12:00:00 PM,50.047,
1994,08/21/17 12:15:00 PM,50.092,
1995,08/21/17 12:30:00 PM,50.180,
1996,08/21/17 12:45:00 PM,50.223,
1997,08/21/17 01:00:00 PM,50.223,
1998,08/21/17 01:15:00 PM,50.180,
1999,08/21/17 01:30:00 PM,50.223,
2000,08/21/17 01:45:00 PM,50.400,
2001,08/21/17 02:00:00 PM,50.533,
2002,08/21/17 02:15:00 PM,50.664,
2003,08/21/17 02:30:00 PM,50.841,
2004,08/21/17 02:45:00 PM,51.017,
2005,08/21/17 03:00:00 PM,51.237,
2006,08/21/17 03:15:00 PM,51.325,
2007,08/21/17 03:30:00 PM,51.413,
2008,08/21/17 03:45:00 PM,51.370,
2009,08/21/17 04:00:00 PM,51.325,
2010,08/21/17 04:15:00 PM,51.325,
2011,08/21/17 04:30:00 PM,51.370,
2012,08/21/17 04:45:00 PM,51.413,
2013,08/21/17 05:00:00 PM,51.501,
2014,08/21/17 05:15:00 PM,51.544,
2015,08/21/17 05:30:00 PM,51.589,
2016,08/21/17 05:45:00 PM,51.633,
2017,08/21/17 06:00:00 PM,51.678,
2018,08/21/17 06:15:00 PM,51.721,
2019,08/21/17 06:30:00 PM,51.809,
2020,08/21/17 06:45:00 PM,51.895,
2021,08/21/17 07:00:00 PM,51.940,
2022,08/21/17 07:15:00 PM,51.940,
2023,08/21/17 07:30:00 PM,51.940,
2024,08/21/17 07:45:00 PM,51.940,
2025,08/21/17 08:00:00 PM,51.940,
2026,08/21/17 08:15:00 PM,51.895,
2027,08/21/17 08:30:00 PM,51.895,
2028,08/21/17 08:45:00 PM,51.852,
2029,08/21/17 09:00:00 PM,51.852,
2030,08/21/17 09:15:00 PM,51.809,
2031,08/21/17 09:30:00 PM,51.764,
2032,08/21/17 09:45:00 PM,51.764,
2033,08/21/17 10:00:00 PM,51.721,
2034,08/21/17 10:15:00 PM,51.633,
2035,08/21/17 10:30:00 PM,51.589,
2036,08/21/17 10:45:00 PM,51.544,
2037,08/21/17 11:00:00 PM,51.501,
2038,08/21/17 11:15:00 PM,51.458,
2039,08/21/17 11:30:00 PM,51.370,
2040,08/21/17 11:45:00 PM,51.325,
2041,08/22/17 12:00:00 AM,51.282,
2042,08/22/17 12:15:00 AM,51.237,
2043,08/22/17 12:30:00 AM,51.193,
2044,08/22/17 12:45:00 AM,51.148,
2045,08/22/17 01:00:00 AM,51.105,
2046,08/22/17 01:15:00 AM,51.017,
2047,08/22/17 01:30:00 AM,50.929,
2048,08/22/17 01:45:00 AM,50.886,
2049,08/22/17 02:00:00 AM,50.797,
2050,08/22/17 02:15:00 AM,50.752,
2051,08/22/17 02:30:00 AM,50.709,
2052,08/22/17 02:45:00 AM,50.709,
2053,08/22/17 03:00:00 AM,50.664,
2054,08/22/17 03:15:00 AM,50.621,
2055,08/22/17 03:30:00 AM,50.576,
2056,08/22/17 03:45:00 AM,50.533,
2057,08/22/17 04:00:00 AM,50.488,
2058,08/22/17 04:15:00 AM,50.445,
2059,08/22/17 04:30:00 AM,50.400,
2060,08/22/17 04:45:00 AM,50.356,
2061,08/22/17 05:00:00 AM,50.311,
2062,08/22/17 05:15:00 AM,50.268,
2063,08/22/17 05:30:00 AM,50.180,
2064,08/22/17 05:45:00 AM,50.135,
2065,08/22/17 06:00:00 AM,50.047,
2066,08/22/17 06:15:00 AM,50.002,
2067,08/22/17 06:30:00 AM,49.914,
2068,08/22/17 06:45:00 AM,49.870,
2069,08/22/17 07:00:00 AM,49.825,
2070,08/22/17 07:15:00 AM,49.782,
2071,08/22/17 07:30:00 AM,49.737,
2072,08/22/17 07:45:00 AM,49.737,
2073,08/22/17 08:00:00 AM,49.692,
2074,08/22/17 08:15:00 AM,49.692,
2075,08/22/17 08:30:00 AM,49.692,
2076,08/22/17 08:45:00 AM,49.692,
2077,08/22/17 09:00:00 AM,49.692,
2078,08/22/17 09:15:00 AM,49.782,
2079,08/22/17 09:30:00 AM,49.959,
2080,08/22/17 09:45:00 AM,50.092,
2081,08/22/17 10:00:00 AM,50.135,
2082,08/22/17 10:15:00 AM,50.180,
2083,08/22/17 10:30:00 AM,50.268,
2084,08/22/17 10:45:00 AM,50.400,
2085,08/22/17 11:00:00 AM,50.533,
2086,08/22/17 11:15:00 AM,50.709,
2087,08/22/17 11:30:00 AM,50.886,
2088,08/22/17 11:45:00 AM,50.974,
2089,08/22/17 12:00:00 PM,51.193,
2090,08/22/17 12:15:00 PM,51.413,
2091,08/22/17 12:30:00 PM,51.678,
2092,08/22/17 12:45:00 PM,51.984,
2093,08/22/17 01:00:00 PM,52.378,
2094,08/22/17 01:15:00 PM,52.772,
2095,08/22/17 01:30:00 PM,53.121,
2096,08/22/17 01:45:00 PM,53.515,
2097,08/22/17 02:00:00 PM,53.908,
2098,08/22/17 02:15:00 PM,54.343,
2099,08/22/17 02:30:00 PM,54.734,
2100,08/22/17 02:45:00 PM,55.125,
2101,08/22/17 03:00:00 PM,55.429,
2102,08/22/17 03:15:00 PM,55.690,
2103,08/22/17 03:30:00 PM,55.992,
2104,08/22/17 03:45:00 PM,56.208,
2105,08/22/17 04:00:00 PM,56.512,
2106,08/22/17 04:15:00 PM,56.772,
2107,08/22/17 04:30:00 PM,56.988,
2108,08/22/17 04:45:00 PM,57.204,
2109,08/22/17 05:00:00 PM,57.376,
2110,08/22/17 05:15:00 PM,57.549,
2111,08/22/17 05:30:00 PM,57.722,
2112,08/22/17 05:45:00 PM,57.807,
2113,08/22/17 06:00:00 PM,57.850,
2114,08/22/17 06:15:00 PM,57.807,
2115,08/22/17 06:30:00 PM,57.722,
2116,08/22/17 06:45:00 PM,57.592,
2117,08/22/17 07:00:00 PM,57.506,
2118,08/22/17 07:15:00 PM,57.420,
2119,08/22/17 07:30:00 PM,57.290,
2120,08/22/17 07:45:00 PM,57.160,
2121,08/22/17 08:00:00 PM,56.988,
2122,08/22/17 08:15:00 PM,56.858,
2123,08/22/17 08:30:00 PM,56.728,
2124,08/22/17 08:45:00 PM,56.642,
2125,08/22/17 09:00:00 PM,56.556,
2126,08/22/17 09:15:00 PM,56.469,
2127,08/22/17 09:30:00 PM,56.295,
2128,08/22/17 09:45:00 PM,56.165,
2129,08/22/17 10:00:00 PM,56.035,
2130,08/22/17 10:15:00 PM,55.819,
2131,08/22/17 10:30:00 PM,55.690,
2132,08/22/17 10:45:00 PM,55.472,
2133,08/22/17 11:00:00 PM,55.299,
2134,08/22/17 11:15:00 PM,55.081,
2135,08/22/17 11:30:00 PM,54.909,
2136,08/22/17 11:45:00 PM,54.691,
2137,08/23/17 12:00:00 AM,54.473,
2138,08/23/17 12:15:00 AM,54.255,
2139,08/23/17 12:30:00 AM,54.037,
2140,08/23/17 12:45:00 AM,53.820,
2141,08/23/17 01:00:00 AM,53.602,
2142,08/23/17 01:15:00 AM,53.427,
2143,08/23/17 01:30:00 AM,53.253,
2144,08/23/17 01:45:00 AM,53.078,
2145,08/23/17 02:00:00 AM,52.947,
2146,08/23/17 02:15:00 AM,52.772,
2147,08/23/17 02:30:00 AM,52.641,
2148,08/23/17 02:45:00 AM,52.509,
2149,08/23/17 03:00:00 AM,52.378,
2150,08/23/17 03:15:00 AM,52.246,
2151,08/23/17 03:30:00 AM,52.115,
2152,08/23/17 03:45:00 AM,51.940,
2153,08/23/17 04:00:00 AM,51.809,
2154,08/23/17 04:15:00 AM,51.633,
2155,08/23/17 04:30:00 AM,51.501,
2156,08/23/17 04:45:00 AM,51.325,
2157,08/23/17 05:00:00 AM,51.148,
2158,08/23/17 05:15:00 AM,51.017,
2159,08/23/17 05:30:00 AM,50.841,
2160,08/23/17 05:45:00 AM,50.709,
2161,08/23/17 06:00:00 AM,50.533,
2162,08/23/17 06:15:00 AM,50.400,
2163,08/23/17 06:30:00 AM,50.268,
2164,08/23/17 06:45:00 AM,50.180,
2165,08/23/17 07:00:00 AM,50.092,
2166,08/23/17 07:15:00 AM,50.002,
2167,08/23/17 07:30:00 AM,49.914,
2168,08/23/17 07:45:00 AM,49.870,
2169,08/23/17 08:00:00 AM,49.825,
2170,08/23/17 08:15:00 AM,49.825,
2171,08/23/17 08:30:00 AM,49.870,
2172,08/23/17 08:45:00 AM,49.914,
2173,08/23/17 09:00:00 AM,49.959,
2174,08/23/17 09:15:00 AM,50.002,
2175,08/23/17 09:30:00 AM,50.092,
2176,08/23/17 09:45:00 AM,50.180,
2177,08/23/17 10:00:00 AM,50.223,
2178,08/23/17 10:15:00 AM,50.311,
2179,08/23/17 10:30:00 AM,50.400,
2180,08/23/17 10:45:00 AM,50.488,
2181,08/23/17 11:00:00 AM,50.576,
2182,08/23/17 11:15:00 AM,50.664,
2183,08/23/17 11:30:00 AM,50.797,
2184,08/23/17 11:45:00 AM,50.886,
2185,08/23/17 12:00:00 PM,51.062,
2186,08/23/17 12:15:00 PM,51.193,
2187,08/23/17 12:30:00 PM,51.282,
2188,08/23/17 12:45:00 PM,51.370,
2189,08/23/17 01:00:00 PM,51.544,
2190,08/23/17 01:15:00 PM,51.633,
2191,08/23/17 01:30:00 PM,51.678,
2192,08/23/17 01:45:00 PM,51.852,
2193,08/23/17 02:00:00 PM,51.984,
2194,08/23/17 02:15:00 PM,52.072,
2195,08/23/17 02:30:00 PM,52.115,
2196,08/23/17 02:45:00 PM,52.160,
2197,08/23/17 03:00:00 PM,52.115,
2198,08/23/17 03:15:00 PM,52.115,
2199,08/23/17 03:30:00 PM,52.115,
2200,08/23/17 03:45:00 PM,52.115,
2201,08/23/17 04:00:00 PM,52.160,
2202,08/23/17 04:15:00 PM,52.160,
2203,08/23/17 04:30:00 PM,52.115,
2204,08/23/17 04:45:00 PM,52.115,
2205,08/23/17 05:00:00 PM,52.115,
2206,08/23/17 05:15:00 PM,52.115,
2207,08/23/17 05:30:00 PM,52.115,
2208,08/23/17 05:45:00 PM,52.072,
2209,08/23/17 06:00:00 PM,52.029,
2210,08/23/17 06:15:00 PM,51.984,
2211,08/23/17 06:30:00 PM,51.984,
2212,08/23/17 06:45:00 PM,51.940,
2213,08/23/17 07:00:00 PM,51.940,
2214,08/23/17 07:15:00 PM,51.895,
