sampleDate,sampleTime,Temperature
6/8/2015,4:03:00 PM,8.866
6/8/2015,4:33:00 PM,8.767
6/8/2015,5:03:00 PM,8.866
6/8/2015,5:33:00 PM,8.717
6/8/2015,6:03:00 PM,8.643
6/8/2015,6:33:00 PM,8.568
6/8/2015,7:03:00 PM,8.494
6/8/2015,7:33:00 PM,8.419
6/8/2015,8:03:00 PM,8.419
6/8/2015,8:33:00 PM,8.444
6/8/2015,9:03:00 PM,8.444
6/8/2015,9:33:00 PM,8.419
6/8/2015,10:03:00 PM,8.319
6/8/2015,10:33:00 PM,8.22
6/8/2015,11:03:00 PM,8.12
6/8/2015,11:33:00 PM,7.995
6/9/2015,12:03:00 AM,7.845
6/9/2015,12:33:00 AM,7.695
6/9/2015,1:03:00 AM,7.544
6/9/2015,1:33:00 AM,7.393
6/9/2015,2:03:00 AM,7.242
6/9/2015,2:33:00 AM,7.091
6/9/2015,3:03:00 AM,6.94
6/9/2015,3:33:00 AM,6.813
6/9/2015,4:03:00 AM,6.687
6/9/2015,4:33:00 AM,6.56
6/9/2015,5:03:00 AM,6.458
6/9/2015,5:33:00 AM,6.357
6/9/2015,6:03:00 AM,6.281
6/9/2015,6:33:00 AM,6.204
6/9/2015,7:03:00 AM,6.204
6/9/2015,7:33:00 AM,6.179
6/9/2015,8:03:00 AM,6.153
6/9/2015,8:33:00 AM,6.179
6/9/2015,9:03:00 AM,6.179
6/9/2015,9:33:00 AM,6.255
6/9/2015,10:03:00 AM,6.357
6/9/2015,10:33:00 AM,6.484
6/9/2015,11:03:00 AM,6.509
6/9/2015,11:33:00 AM,6.56
6/9/2015,12:03:00 PM,6.661
6/9/2015,12:33:00 PM,6.813
6/9/2015,1:03:00 PM,6.965
6/9/2015,1:33:00 PM,7.041
6/9/2015,2:03:00 PM,7.318
6/9/2015,2:33:00 PM,7.419
6/9/2015,3:03:00 PM,7.494
6/9/2015,3:33:00 PM,7.569
6/9/2015,4:03:00 PM,7.77
6/9/2015,4:33:00 PM,7.82
6/9/2015,5:03:00 PM,7.87
6/9/2015,5:33:00 PM,7.92
6/9/2015,6:03:00 PM,8.07
6/9/2015,6:33:00 PM,8.145
6/9/2015,7:03:00 PM,8.145
6/9/2015,7:33:00 PM,8.12
6/9/2015,8:03:00 PM,8.095
6/9/2015,8:33:00 PM,8.02
6/9/2015,9:03:00 PM,7.945
6/9/2015,9:33:00 PM,7.92
