sampleDate,sampleTime,Temperature
5/15/2015,1:41:17 PM,3.578
5/15/2015,2:41:17 PM,3.788
5/15/2015,3:41:17 PM,4.102
5/15/2015,4:41:17 PM,4.311
5/15/2015,5:41:17 PM,4.311
5/15/2015,6:41:17 PM,4.207
5/15/2015,7:41:17 PM,4.207
5/15/2015,8:41:17 PM,3.998
5/15/2015,9:41:17 PM,3.998
5/15/2015,10:41:17 PM,3.788
5/15/2015,11:41:17 PM,3.367
5/16/2015,12:41:17 AM,2.943
5/16/2015,1:41:17 AM,2.517
5/16/2015,2:41:17 AM,2.088
5/16/2015,3:41:17 AM,1.872
5/16/2015,4:41:17 AM,1.656
5/16/2015,5:41:17 AM,1.656
5/16/2015,6:41:17 AM,1.656
5/16/2015,7:41:17 AM,1.764
5/16/2015,8:41:17 AM,2.088
5/16/2015,9:41:17 AM,2.943
5/16/2015,10:41:17 AM,4.311
5/16/2015,11:41:17 AM,5.552
5/16/2015,12:41:17 PM,6.877
5/16/2015,1:41:17 PM,7.481
5/16/2015,2:41:17 PM,8.082
5/16/2015,3:41:17 PM,8.182
5/16/2015,4:41:17 PM,8.879
5/16/2015,5:41:17 PM,8.581
5/16/2015,6:41:17 PM,8.382
5/16/2015,7:41:17 PM,7.882
5/16/2015,8:41:17 PM,7.179
5/16/2015,9:41:17 PM,6.471
5/16/2015,10:41:17 PM,5.86
5/16/2015,11:41:17 PM,5.347
5/17/2015,12:41:17 AM,4.831
5/17/2015,1:41:17 AM,4.519
5/17/2015,2:41:17 AM,4.207
5/17/2015,3:41:17 AM,4.102
5/17/2015,4:41:17 AM,3.893
5/17/2015,5:41:17 AM,3.788
5/17/2015,6:41:17 AM,3.683
5/17/2015,7:41:17 AM,3.683
5/17/2015,8:41:17 AM,3.998
5/17/2015,9:41:17 AM,4.415
5/17/2015,10:41:17 AM,5.45
5/17/2015,11:41:17 AM,6.471
5/17/2015,12:41:17 PM,7.179
5/17/2015,1:41:17 PM,8.282
5/17/2015,2:41:17 PM,8.382
5/17/2015,3:41:17 PM,8.382
5/17/2015,4:41:17 PM,7.983
5/17/2015,5:41:17 PM,7.582
5/17/2015,6:41:17 PM,7.381
5/17/2015,7:41:17 PM,7.28
5/17/2015,8:41:17 PM,6.877
5/17/2015,9:41:17 PM,6.471
5/17/2015,10:41:17 PM,5.86
5/17/2015,11:41:17 PM,5.141
5/18/2015,12:41:17 AM,4.519
5/18/2015,1:41:17 AM,3.998
5/18/2015,2:41:17 AM,3.683
5/18/2015,3:41:17 AM,3.367
5/18/2015,4:41:17 AM,3.155
5/18/2015,5:41:17 AM,2.837
5/18/2015,6:41:17 AM,2.837
5/18/2015,7:41:17 AM,2.943
5/18/2015,8:41:17 AM,3.367
5/18/2015,9:41:17 AM,3.998
5/18/2015,10:41:17 AM,5.037
5/18/2015,11:41:17 AM,5.757
5/18/2015,12:41:17 PM,6.268
5/18/2015,1:41:17 PM,6.775
5/18/2015,2:41:17 PM,7.179
5/18/2015,3:41:17 PM,7.179
5/18/2015,4:41:17 PM,7.179
5/18/2015,5:41:17 PM,7.28
5/18/2015,6:41:17 PM,7.179
5/18/2015,7:41:17 PM,7.179
5/18/2015,8:41:17 PM,6.877
5/18/2015,9:41:17 PM,6.573
5/18/2015,10:41:17 PM,6.166
5/18/2015,11:41:17 PM,5.757
5/19/2015,12:41:17 AM,5.347
5/19/2015,1:41:17 AM,5.141
5/19/2015,2:41:17 AM,4.831
5/19/2015,3:41:17 AM,4.623
5/19/2015,4:41:17 AM,4.311
5/19/2015,5:41:17 AM,4.207
5/19/2015,6:41:17 AM,4.102
5/19/2015,7:41:17 AM,3.998
5/19/2015,8:41:17 AM,4.207
5/19/2015,9:41:17 AM,4.311
5/19/2015,10:41:17 AM,4.623
5/19/2015,11:41:17 AM,5.141
5/19/2015,12:41:17 PM,5.757
5/19/2015,1:41:17 PM,6.37
5/19/2015,2:41:17 PM,7.381
5/19/2015,3:41:17 PM,7.983
5/19/2015,4:41:17 PM,8.182
5/19/2015,5:41:17 PM,8.282
5/19/2015,6:41:17 PM,8.182
5/19/2015,7:41:17 PM,7.782
5/19/2015,8:41:17 PM,7.28
5/19/2015,9:41:17 PM,6.775
5/19/2015,10:41:17 PM,6.166
5/19/2015,11:41:17 PM,5.655
5/20/2015,12:41:17 AM,5.141
5/20/2015,1:41:17 AM,4.831
5/20/2015,2:41:17 AM,4.415
5/20/2015,3:41:17 AM,3.998
5/20/2015,4:41:17 AM,3.683
5/20/2015,5:41:17 AM,3.367
5/20/2015,6:41:17 AM,3.261
5/20/2015,7:41:17 AM,3.155
5/20/2015,8:41:17 AM,3.261
5/20/2015,9:41:17 AM,3.472
5/20/2015,10:41:17 AM,4.102
5/20/2015,11:41:17 AM,5.141
5/20/2015,12:41:17 PM,5.655
5/20/2015,1:41:17 PM,6.471
5/20/2015,2:41:17 PM,7.079
5/20/2015,3:41:17 PM,7.782
5/20/2015,4:41:17 PM,8.182
5/20/2015,5:41:17 PM,7.882
5/20/2015,6:41:17 PM,7.481
5/20/2015,7:41:17 PM,7.28
5/20/2015,8:41:17 PM,6.877
5/20/2015,9:41:17 PM,6.471
5/20/2015,10:41:17 PM,6.166
5/20/2015,11:41:17 PM,5.757
5/21/2015,12:41:17 AM,5.45
5/21/2015,1:41:17 AM,5.141
5/21/2015,2:41:17 AM,4.831
5/21/2015,3:41:17 AM,4.623
5/21/2015,4:41:17 AM,4.415
5/21/2015,5:41:17 AM,4.311
5/21/2015,6:41:17 AM,4.102
5/21/2015,7:41:17 AM,4.102
5/21/2015,8:41:17 AM,4.207
